sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,raw_hardms_x,raw_hardms_y,refined_hardms_x,refined_hardms_y,visual_measurement_x,visual_measurement_y,polynomial_x,polynomial_y,poly_v_parallel,poly_v_cross,poly_a_parallel,poly_a_cross,inertia_strength,polynomial_sigma_m,measurement_var_x,measurement_var_y,refined_hardms_support,final_x,final_y,kf_vx,kf_vy,error_visual_m,error_final_m
251,251,/yh/study/new_data/model_dataset_flight/vi/vi_000251.jpg,1,2,0,-674.2022705078125,67.80116271972656,-644.637939453125,44.954978942871094,-652.1256713867188,41.73104476928711,-652.0953369140625,46.489200592041016,-642.6326293945312,46.4295768737793,-641.6290893554688,44.71759796142578,-641.6459350585938,44.675315856933594,3.0521750450134277,0.00780533580109477,-0.1057373508810997,0.05274028703570366,0.7934949398040771,2.926680564880371,10.0,10.0,0.8452473878860474,-641.7450132709292,44.70283817681208,2.416147664183871,-0.21157184941476545,39.923213958740234,39.83724568831305
252,252,/yh/study/new_data/model_dataset_flight/vi/vi_000252.jpg,1,2,0,-670.9393310546875,67.47074127197266,-641.6290893554688,44.71759796142578,-647.30322265625,55.9756965637207,-647.3639526367188,46.459388732910156,-637.9013061523438,46.39976119995117,-638.4088134765625,44.439266204833984,-638.6428833007812,44.43522262573242,3.0765905380249023,0.02540852688252926,-0.1099817156791687,0.05356892943382263,0.7950507998466492,2.9141485691070557,10.0,10.0,0.8599350452423096,-638.8281328151223,44.46296557607934,2.591828203952813,-0.22150107983582976,39.85829162597656,39.502997289486686
253,253,/yh/study/new_data/model_dataset_flight/vi/vi_000253.jpg,1,2,0,-667.6696166992188,67.14066314697266,-638.4088134765625,44.439266204833984,-647.30322265625,55.9756965637207,-637.9013061523438,46.39976119995117,-633.1699829101562,46.36994552612305,-635.23828125,44.189170837402344,-635.3985595703125,44.172454833984375,3.0994181632995605,0.04936550557613373,-0.119840607047081,0.059205323457717896,0.7986798286437988,2.8825843334198,10.0,10.0,0.863247275352478,-635.693136449987,44.21300398958666,2.7823970609125084,-0.2314863599197778,39.73112869262695,39.34682761757003
254,254,/yh/study/new_data/model_dataset_flight/vi/vi_000254.jpg,1,2,0,-664.3983764648438,66.81043243408203,-635.23828125,44.189170837402344,-647.30322265625,55.9756965637207,-637.9013061523438,46.39976119995117,-633.1699829101562,46.36994552612305,-632.2034301757812,43.98870086669922,-632.2073974609375,43.94709777832031,3.0777018070220947,0.03377833217382431,-0.11613024026155472,0.05845416337251663,0.7974293231964111,2.891996383666992,10.0,10.0,0.861028790473938,-632.5257906396567,43.98542706285452,2.917455130231042,-0.23011474746682006,39.46322250366211,39.202584065090356
255,255,/yh/study/new_data/model_dataset_flight/vi/vi_000255.jpg,1,2,0,-661.1251220703125,66.4800033569336,-632.2034301757812,43.98870086669922,-647.30322265625,55.9756965637207,-637.9013061523438,46.39976119995117,-628.468994140625,41.58197021484375,-629.0838012695312,43.739013671875,-629.1939697265625,43.73284912109375,3.05538272857666,0.0055446382611989975,-0.10723991692066193,0.052883416414260864,0.7934913635253906,2.925346612930298,10.0,10.0,0.8565285205841064,-629.3228609307276,43.746441877509184,3.0176129966919776,-0.23322691295818554,39.29120635986328,39.092181201988694
256,256,/yh/study/new_data/model_dataset_flight/vi/vi_000256.jpg,1,2,0,-657.9371337890625,66.1640853881836,-629.0838012695312,43.739013671875,-642.6022338867188,51.18772888183594,-633.2003784179688,41.61178970336914,-623.7376708984375,41.55215072631836,-625.8804931640625,43.51353454589844,-626.0953979492188,43.454200744628906,3.070913791656494,0.008933917619287968,-0.11274796724319458,0.056993044912815094,0.7930697202682495,2.925462245941162,10.0,10.0,0.8633778095245361,-626.0740777266676,43.51338889476104,3.098718343672151,-0.2331658900859193,39.25143814086914,39.09358506548695
257,257,/yh/study/new_data/model_dataset_flight/vi/vi_000257.jpg,1,2,0,-654.7457885742188,65.84784698486328,-625.8804931640625,43.51353454589844,-638.0228271484375,27.36713981628418,-628.468994140625,41.58197021484375,-623.7376708984375,41.55215072631836,-623.0560302734375,43.3504524230957,-622.8788452148438,43.2327880859375,3.0712151527404785,0.012820514850318432,-0.11352326720952988,0.05937912315130234,0.7940587401390076,2.9166340827941895,10.0,10.0,0.8700663447380066,-623.0192640258397,43.31844493970049,3.0833145365273413,-0.21975584327331693,38.863525390625,38.912033054461254
258,258,/yh/study/new_data/model_dataset_flight/vi/vi_000258.jpg,1,2,0,-651.2394409179688,65.5003890991211,-623.0560302734375,43.3504524230957,-638.0228271484375,27.36713981628418,-628.468994140625,41.58197021484375,-619.00634765625,41.52233123779297,-620.3233642578125,43.144569396972656,-620.0538940429688,43.07476806640625,3.0617644786834717,-0.002542756265029311,-0.1098804771900177,0.055644772946834564,0.7918460965156555,2.9351541996002197,10.0,10.0,0.8527394533157349,-620.1467976273505,43.1236591717294,3.0093391242525507,-0.21099517015472963,38.15214920043945,38.307577697383294
259,259,/yh/study/new_data/model_dataset_flight/vi/vi_000259.jpg,1,2,0,-647.942626953125,65.1369400024414,-620.3233642578125,43.144569396972656,-633.1699829101562,46.36994552612305,-623.7376708984375,41.55215072631836,-619.00634765625,41.52233123779297,-617.176513671875,42.94282913208008,-617.3306274414062,42.85255432128906,3.049990653991699,-0.006431867368519306,-0.1088302731513977,0.056823089718818665,0.7919448614120483,2.933241605758667,10.0,10.0,0.8502677083015442,-617.1587140418304,42.92908119089702,3.001881684715775,-0.20523525043329202,37.93589782714844,37.95837571766815
260,260,/yh/study/new_data/model_dataset_flight/vi/vi_000260.jpg,1,2,0,-644.6431274414062,64.77320098876953,-617.176513671875,42.94282913208008,-633.1699829101562,46.36994552612305,-623.7376708984375,41.55215072631836,-614.2750244140625,41.49250793457031,-613.9332275390625,42.83188247680664,-614.1953125,42.648719787597656,3.0594427585601807,-0.006305178627371788,-0.10804800689220428,0.05503315106034279,0.7914102077484131,2.9389326572418213,10.0,10.0,0.8713040947914124,-614.0351367910804,42.78264417011352,3.0445781948825834,-0.184606074762869,37.74280548095703,37.6886412708786
261,261,/yh/study/new_data/model_dataset_flight/vi/vi_000261.jpg,1,2,0,-641.3435668945312,64.40945434570312,-613.9332275390625,42.83188247680664,-623.6769409179688,51.06846237182617,-619.00634765625,41.52233123779297,-609.543701171875,41.462684631347656,-610.9232788085938,42.770545959472656,-610.9423217773438,42.53596878051758,3.051044464111328,-0.01165742427110672,-0.10731272399425507,0.05566778779029846,0.7913120985031128,2.9393601417541504,10.0,10.0,0.8702895641326904,-610.9539419798544,42.691924454117704,3.057425020637422,-0.15166633831845933,37.33143615722656,37.35211382300406
262,262,/yh/study/new_data/model_dataset_flight/vi/vi_000262.jpg,1,2,0,-638.0413818359375,64.03466796875,-610.9232788085938,42.770545959472656,-623.6769409179688,51.06846237182617,-614.2750244140625,41.49250793457031,-609.543701171875,41.462684631347656,-608.190673828125,42.65275573730469,-607.94091796875,42.47047424316406,3.053434371948242,-0.007992911152541637,-0.10921619832515717,0.058029357343912125,0.7922411561012268,2.9303650856018066,10.0,10.0,0.8657640218734741,-608.0566100510227,42.601484263991715,3.001256858191861,-0.1301853349921913,36.718536376953125,36.857399565288596
263,263,/yh/study/new_data/model_dataset_flight/vi/vi_000263.jpg,1,2,0,-634.7399291992188,63.65995788574219,-608.190673828125,42.65275573730469,-623.6769409179688,51.06846237182617,-614.2750244140625,41.49250793457031,-604.8123168945312,41.432857513427734,-605.6959838867188,42.54414367675781,-605.2063598632812,42.35734939575195,3.0570521354675293,-0.012115990743041039,-0.10799828171730042,0.05567796528339386,0.7911193370819092,2.939699411392212,10.0,10.0,0.8630450367927551,-605.4040125624756,42.51094424115465,2.8789308046970463,-0.11627590074854116,35.90861129760742,36.16457912179946
264,264,/yh/study/new_data/model_dataset_flight/vi/vi_000264.jpg,1,2,0,-631.4374389648438,63.28512954711914,-605.6959838867188,42.54414367675781,-609.48291015625,50.9789924621582,-609.543701171875,41.462684631347656,-604.8123168945312,41.432857513427734,-603.11474609375,42.41242218017578,-602.7080078125,42.24302291870117,3.0609030723571777,-0.004196650348603725,-0.11069798469543457,0.05865228921175003,0.7927132844924927,2.925067663192749,10.0,10.0,0.8518611192703247,-602.8460029962446,42.40433076002154,2.7663365881004682,-0.11288587093241766,35.18301773071289,35.404490798961696
265,265,/yh/study/new_data/model_dataset_flight/vi/vi_000265.jpg,1,2,0,-628.2564697265625,62.93982696533203,-603.11474609375,42.41242218017578,-609.48291015625,50.9789924621582,-609.543701171875,41.462684631347656,-600.0809936523438,41.40303039550781,-600.1300048828125,42.293052673339844,-600.123291015625,42.120391845703125,3.080227851867676,0.006887574680149555,-0.11339997500181198,0.058296866714954376,0.7934594750404358,2.9185893535614014,10.0,10.0,0.8450635075569153,-600.1070628176734,42.29231991591617,2.756724643178254,-0.11257887049653706,34.89107894897461,34.9100079730425
266,266,/yh/study/new_data/model_dataset_flight/vi/vi_000266.jpg,1,2,0,-624.7681884765625,62.56117630004883,-600.1300048828125,42.293052673339844,-590.7095336914062,27.068906784057617,-604.8123168945312,41.432857513427734,-595.3496704101562,41.37320327758789,-596.8718872070312,42.247074127197266,-597.1195678710938,42.009971618652344,3.0880417823791504,0.016340401023626328,-0.1166786402463913,0.06020703911781311,0.7948927879333496,2.9051499366760254,10.0,10.0,0.8594590425491333,-597.0899441373167,42.21638666679371,2.8480830797924135,-0.09972186841704624,34.50893020629883,34.35106512066834
267,267,/yh/study/new_data/model_dataset_flight/vi/vi_000267.jpg,1,2,0,-621.5926513671875,62.21646499633789,-596.8718872070312,42.247074127197266,-585.9782104492188,27.039073944091797,-600.1113891601562,36.644874572753906,-595.3496704101562,41.37320327758789,-593.9444580078125,42.24366760253906,-593.8541870117188,41.97369384765625,3.1024513244628906,0.03487522900104523,-0.12224647402763367,0.06373244524002075,0.7969079613685608,2.8849968910217285,10.0,10.0,0.8618836402893066,-594.0800012515047,42.185785304254466,2.9048710884152595,-0.0754711542939393,34.10770034790039,34.03195623696685
268,268,/yh/study/new_data/model_dataset_flight/vi/vi_000268.jpg,1,2,0,-618.3226928710938,61.89715576171875,-593.9444580078125,42.24366760253906,-585.9782104492188,27.039073944091797,-600.1113891601562,36.644874572753906,-590.6183471679688,41.3433723449707,-591.0807495117188,42.27519226074219,-590.9130859375,41.98924255371094,3.124476671218872,0.04693562537431717,-0.125349223613739,0.06192757934331894,0.7972493171691895,2.882328748703003,10.0,10.0,0.8547398447990417,-591.1237640660112,42.20004806174749,2.9228927235298356,-0.04398829093439441,33.57297897338867,33.58210505445151
269,269,/yh/study/new_data/model_dataset_flight/vi/vi_000269.jpg,1,2,0,-615.0549926757812,61.578067779541016,-591.0807495117188,42.27519226074219,-581.2468872070312,27.009241104125977,-595.3800659179688,36.615047454833984,-585.8870239257812,41.313541412353516,-587.83740234375,42.237396240234375,-588.02783203125,42.02970504760742,3.112480640411377,0.04007203131914139,-0.12500210106372833,0.06406611949205399,0.7973076105117798,2.880201816558838,10.0,10.0,0.8534718751907349,-588.0030555444059,42.20032665097997,2.9922957799346013,-0.028457393953599662,33.389503479003906,33.27617997615425
270,270,/yh/study/new_data/model_dataset_flight/vi/vi_000270.jpg,1,2,0,-611.7886352539062,61.259117126464844,-587.83740234375,42.237396240234375,-581.2468872070312,27.009241104125977,-590.6487426757812,36.5852165222168,-585.8870239257812,41.313541412353516,-584.465087890625,42.08192825317383,-584.7968139648438,41.98739242553711,3.114058256149292,0.04541628807783127,-0.12780742347240448,0.06624118238687515,0.7982044219970703,2.871497631072998,10.0,10.0,0.858498752117157,-584.7137811566973,42.12291941118284,3.096489799152842,-0.04563129485096942,33.381744384765625,33.154815447888026
271,271,/yh/study/new_data/model_dataset_flight/vi/vi_000271.jpg,1,2,0,-609.2074584960938,61.02897644042969,-584.465087890625,42.08192825317383,-581.2468872070312,27.009241104125977,-590.6487426757812,36.5852165222168,-581.1556396484375,41.28370666503906,-581.2388305664062,41.821041107177734,-581.4236450195312,41.83830261230469,3.114039659500122,0.03623443841934204,-0.12377271056175232,0.06305229663848877,0.7965148091316223,2.8858838081359863,10.0,10.0,0.8662814497947693,-581.4113163673786,41.93782723576926,3.1687554826802797,-0.0945607102672773,33.929176330566406,33.72087625187606
272,272,/yh/study/new_data/model_dataset_flight/vi/vi_000272.jpg,1,2,0,-606.6270751953125,60.798919677734375,-581.2388305664062,41.821041107177734,-581.2468872070312,27.009241104125977,-581.1860961914062,36.525550842285156,-576.42431640625,41.25387191772461,-578.008544921875,41.586585998535156,-578.196533203125,41.566490173339844,3.078150749206543,0.0021924597676843405,-0.11555634438991547,0.06185398995876312,0.7933086156845093,2.911198616027832,10.0,10.0,0.8591674566268921,-578.1151991162673,41.70356970549916,3.2134399623033953,-0.14357290430105177,34.46931838989258,34.31558637279823
273,273,/yh/study/new_data/model_dataset_flight/vi/vi_000273.jpg,1,2,1,-604.047607421875,60.56893539428711,-578.008544921875,41.586585998535156,-581.2468872070312,27.009241104125977,-581.1860961914062,36.525550842285156,-576.42431640625,41.25387191772461,-574.8607788085938,41.33884811401367,-575.0015258789062,41.30093765258789,1.0252368450164795,-2.9112462997436523,0.022361811250448227,0.13314755260944366,0.7950531840324402,2.8974857330322266,10.0,10.0,0.8602181673049927,-574.879455849547,41.43963796949188,3.221265007165923,-0.18580042539383335,34.95235824584961,34.881385954583
274,274,/yh/study/new_data/model_dataset_flight/vi/vi_000274.jpg,2,3,0,-603.1896362304688,60.42048645019531,-574.8607788085938,41.33884811401367,-581.2468872070312,27.009241104125977,-581.1860961914062,36.525550842285156,-571.6929931640625,41.224037170410156,-571.885498046875,41.24237823486328,-571.8453979492188,41.066898345947266,3.0686683654785156,0.0818706676363945,-0.108707495033741,0.0456075519323349,0.7961195111274719,2.936032772064209,10.0,10.0,0.8619135618209839,-571.7819014097809,41.24760088454914,3.1778615400483226,-0.18798853796452303,36.711700439453125,36.79735516963161
275,275,/yh/study/new_data/model_dataset_flight/vi/vi_000275.jpg,2,3,0,-602.3318481445312,60.272071838378906,-571.885498046875,41.24237823486328,-581.2468872070312,27.009241104125977,-576.4547119140625,36.4957160949707,-571.66259765625,45.98219299316406,-570.6735229492188,44.0680046081543,-570.6981201171875,44.01496124267578,3.0392847061157227,0.02205796353518963,-0.1016780436038971,0.05314230918884277,0.7958061099052429,2.937340021133423,10.0,10.0,0.8519684076309204,-569.7303434840743,42.69691158867594,2.7827014262680634,0.38645279966297624,35.564327239990234,37.03706743154128
276,276,/yh/study/new_data/model_dataset_flight/vi/vi_000276.jpg,2,3,0,-601.4740600585938,60.1236572265625,-570.6735229492188,44.0680046081543,-562.1695556640625,50.680667877197266,-576.3939208984375,46.012027740478516,-566.9312744140625,45.952354431152344,-569.1700439453125,47.0753059387207,-569.4464111328125,46.7933349609375,3.0218048095703125,0.02192389965057373,-0.10087268054485321,0.05416807159781456,0.7965313792228699,2.9312877655029297,10.0,10.0,0.8327957391738892,-568.1571708059415,45.25595436551918,2.3583420336073178,1.1486992238495712,34.839759826660156,36.4837456662247
277,277,/yh/study/new_data/model_dataset_flight/vi/vi_000277.jpg,2,3,0,-601.4366455078125,60.10139465332031,-569.1700439453125,47.0753059387207,-557.559814453125,31.618206024169922,-566.9312744140625,45.952354431152344,-566.90087890625,50.71051025390625,-567.4021606445312,50.160987854003906,-567.9505615234375,49.785343170166016,3.036996364593506,0.014863631688058376,-0.10266713798046112,0.05427674576640129,0.7944923639297485,2.945773124694824,10.0,10.0,0.8617210984230042,-566.671432419373,48.44901573026849,2.0521917628826123,1.865957311206559,35.4564208984375,36.66603299582582
278,278,/yh/study/new_data/model_dataset_flight/vi/vi_000278.jpg,2,3,0,-601.399169921875,60.07913589477539,-567.4021606445312,50.160987854003906,-562.1695556640625,50.680667877197266,-566.9312744140625,45.952354431152344,-566.90087890625,50.71051025390625,-565.56982421875,52.79872512817383,-566.1702880859375,52.8809814453125,3.0220248699188232,0.00641720462590456,-0.10010306537151337,0.05377296358346939,0.7949460744857788,2.9432897567749023,10.0,10.0,0.8618279695510864,-565.1365899948444,51.66674005039988,1.8706813594666074,2.3402205544825208,36.56154251098633,37.225570604179474
279,279,/yh/study/new_data/model_dataset_flight/vi/vi_000279.jpg,2,3,0,-601.3616943359375,60.05686569213867,-565.56982421875,52.79872512817383,-576.363525390625,50.77018356323242,-566.9312744140625,45.952354431152344,-562.1390991210938,55.43882369995117,-563.979736328125,55.183441162109375,-564.3358764648438,55.50263214111328,3.0170774459838867,-0.0035372297279536724,-0.09711597114801407,0.05146167427301407,0.7939316630363464,2.95279860496521,10.0,10.0,0.8597573637962341,-563.654405027703,54.64725301265433,1.7343786106876513,2.5648651507405864,37.69828796386719,38.09335344015981
280,280,/yh/study/new_data/model_dataset_flight/vi/vi_000280.jpg,2,3,0,-601.0995483398438,60.101402282714844,-563.979736328125,55.183441162109375,-562.1695556640625,50.680667877197266,-562.1695556640625,50.680667877197266,-562.1390991210938,55.43882369995117,-562.6873779296875,57.69219207763672,-562.7371826171875,57.879493713378906,3.028286933898926,0.0018253996968269348,-0.10180699825286865,0.05514373630285263,0.7951043248176575,2.93906569480896,10.0,10.0,0.8535594344139099,-562.3376528237062,57.47339547951386,1.5878556871311784,2.6565334830189173,38.487648010253906,38.85088111950145
281,281,/yh/study/new_data/model_dataset_flight/vi/vi_000281.jpg,2,3,0,-600.837646484375,60.145896911621094,-562.6873779296875,57.69219207763672,-562.1695556640625,50.680667877197266,-562.1695556640625,50.680667877197266,-562.1087036132812,60.19697952270508,-561.6077270507812,60.40968322753906,-561.4475708007812,60.39933395385742,3.0505192279815674,0.012042632326483727,-0.10504336655139923,0.0554284006357193,0.7963982820510864,2.9268875122070312,10.0,10.0,0.853219747543335,-561.2167202889316,60.28218352451853,1.4240371539555428,2.7099515217002685,39.230804443359375,39.62116059160344
282,282,/yh/study/new_data/model_dataset_flight/vi/vi_000282.jpg,2,3,0,-600.5753784179688,60.19044876098633,-561.6077270507812,60.40968322753906,-562.1695556640625,50.680667877197266,-562.1390991210938,55.43882369995117,-562.0783081054688,64.95513153076172,-560.5938720703125,63.7078742980957,-560.3685302734375,63.13988494873047,3.055614471435547,0.019232826307415962,-0.10761120915412903,0.05701172724366188,0.7983328700065613,2.907827615737915,10.0,10.0,0.8574690818786621,-560.2287253537238,63.381671793006475,1.2710531001184697,2.846619275600869,40.13593292236328,40.47266136451422
283,283,/yh/study/new_data/model_dataset_flight/vi/vi_000283.jpg,2,3,0,-599.8977661132812,60.17464828491211,-560.5938720703125,63.7078742980957,-571.480224609375,74.53112030029297,-562.0783081054688,64.95513153076172,-557.3469848632812,64.92529296875,-559.5844116210938,67.16109466552734,-559.3602905273438,66.4449234008789,3.0329411029815674,-0.0017636194825172424,-0.10512922704219818,0.057827431708574295,0.7977929711341858,2.9101686477661133,10.0,10.0,0.8613998889923096,-559.2987713531098,66.73596376866286,1.1513795438462515,3.0247346606201355,40.91426467895508,41.12577338377643
284,284,/yh/study/new_data/model_dataset_flight/vi/vi_000284.jpg,2,3,1,-599.28173828125,60.16028594970703,-559.5844116210938,67.16109466552734,-562.1695556640625,50.680667877197266,-562.0783081054688,64.95513153076172,-557.3165893554688,69.6834487915039,-558.3817138671875,70.34273529052734,-558.34130859375,69.86998748779297,0.8649601340293884,2.950031280517578,-0.09050510823726654,-0.09023084491491318,0.7980135679244995,2.9024252891540527,10.0,10.0,0.8702825903892517,-558.2749201680966,70.0774684608903,1.1066366164996653,3.1358724392246,42.14847946166992,42.18897534576258
285,285,/yh/study/new_data/model_dataset_flight/vi/vi_000285.jpg,3,4,0,-598.6656494140625,60.14591979980469,-558.3817138671875,70.34273529052734,-571.480224609375,74.53112030029297,-562.0479125976562,69.71328735351562,-557.2861938476562,74.44160461425781,-556.9456176757812,73.13670349121094,-557.1327514648438,73.09056854248047,3.124624729156494,0.00968609657138586,-0.12465300410985947,0.05687674507498741,0.7954695820808411,2.9133713245391846,10.0,10.0,0.8757284283638,-557.0470989991801,73.1716314551342,1.149153839131002,3.1212388104104742,43.69578552246094,43.60932128299976
286,286,/yh/study/new_data/model_dataset_flight/vi/vi_000286.jpg,3,4,0,-597.80810546875,60.045772552490234,-556.9456176757812,73.13670349121094,-571.480224609375,74.53112030029297,-557.2861938476562,74.44160461425781,-552.5548095703125,74.4117660522461,-554.0037841796875,72.83505249023438,-553.9126586914062,72.71198272705078,3.0950446128845215,0.03716906160116196,-0.11943592131137848,0.057554639875888824,0.7977577447891235,2.907010555267334,10.0,10.0,0.8719079494476318,-554.8670595348059,74.41097391342088,1.5108368487372648,2.460981338838265,45.633148193359375,45.28015499135556
287,287,/yh/study/new_data/model_dataset_flight/vi/vi_000287.jpg,3,4,0,-596.9498291015625,59.94552993774414,-554.0037841796875,72.83505249023438,-557.2861938476562,74.44160461425781,-557.2861938476562,74.44160461425781,-552.5548095703125,74.4117660522461,-551.1369018554688,72.53974914550781,-550.9932861328125,72.44190216064453,3.0936548709869385,0.036148473620414734,-0.12064826488494873,0.05860593169927597,0.7981788516044617,2.9019339084625244,10.0,10.0,0.8670369386672974,-552.1483707844676,74.51417835402101,1.9346079250161123,1.6337626603997724,47.512508392333984,47.11068014808827
288,288,/yh/study/new_data/model_dataset_flight/vi/vi_000288.jpg,3,4,0,-596.0921020507812,59.845359802246094,-551.1369018554688,72.53974914550781,-557.2861938476562,74.44160461425781,-557.2861938476562,74.44160461425781,-547.823486328125,74.38191986083984,-548.201904296875,72.26271057128906,-548.1284790039062,72.14641571044922,3.097461700439453,0.03099222481250763,-0.11882679909467697,0.05599020794034004,0.7971240282058716,2.9120376110076904,10.0,10.0,0.8647655844688416,-549.1188210389381,74.03342791014542,2.3187648511480603,0.891892326117244,49.473846435546875,49.06924093209486
289,289,/yh/study/new_data/model_dataset_flight/vi/vi_000289.jpg,3,4,0,-594.8851928710938,59.681861877441406,-548.201904296875,72.26271057128906,-538.3607788085938,74.32222747802734,-552.5548095703125,74.4117660522461,-543.0921020507812,74.3520736694336,-544.9003295898438,72.04625701904297,-545.1897583007812,71.86227416992188,3.1078882217407227,0.048165157437324524,-0.12216293811798096,0.05879240483045578,0.7991965413093567,2.893097162246704,10.0,10.0,0.8592978715896606,-545.7661415089325,73.35840754216231,2.6815105947770483,0.3421458895435474,51.49140548706055,50.9875387525014
290,290,/yh/study/new_data/model_dataset_flight/vi/vi_000290.jpg,3,4,0,-593.7744140625,59.53138732910156,-544.9003295898438,72.04625701904297,-533.6902465820312,64.77606964111328,-543.0921020507812,74.3520736694336,-543.0921020507812,74.3520736694336,-541.25634765625,71.9397964477539,-541.8767700195312,71.66285705566406,3.102602481842041,0.04974496364593506,-0.12399397790431976,0.060683317482471466,0.7998835444450378,2.88612961769104,10.0,10.0,0.8628796339035034,-542.0895988398025,72.74227212239703,3.0306144977651512,0.005935877963947456,53.96402359008789,53.346486310028936
291,291,/yh/study/new_data/model_dataset_flight/vi/vi_000291.jpg,3,4,0,-592.55859375,59.36668395996094,-541.25634765625,71.9397964477539,-533.6902465820312,64.77606964111328,-543.12255859375,69.59391784667969,-538.3911743164062,69.56407165527344,-537.8058471679688,71.79708862304688,-538.238525390625,71.55982971191406,3.136206865310669,0.05793040618300438,-0.12877985835075378,0.05993649363517761,0.7986435294151306,2.8937857151031494,10.0,10.0,0.8725497722625732,-538.3769720354812,72.23056704791344,3.2698963905217706,-0.17567683734820838,56.14604187011719,55.68776903159007
292,292,/yh/study/new_data/model_dataset_flight/vi/vi_000292.jpg,3,4,0,-590.8184204101562,59.179298400878906,-537.8058471679688,71.79708862304688,-528.8980712890625,74.26252746582031,-538.3911743164062,69.56407165527344,-533.6598510742188,69.53422546386719,-534.461669921875,71.61986541748047,-534.7559814453125,71.42012786865234,3.1222524642944336,0.04889547452330589,-0.1260363906621933,0.06037204712629318,0.7982200384140015,2.8974623680114746,10.0,10.0,0.8675787448883057,-534.7558174946356,71.81813060540756,3.3931342181206277,-0.25874320712751064,57.71352767944336,57.46960522883008
293,293,/yh/study/new_data/model_dataset_flight/vi/vi_000293.jpg,3,4,0,-589.0809326171875,58.99219512939453,-534.461669921875,71.61986541748047,-528.8980712890625,74.26252746582031,-533.6598510742188,69.53422546386719,-533.6598510742188,69.53422546386719,-531.42626953125,71.5405044555664,-531.4255981445312,71.23609161376953,3.12992525100708,0.05628006160259247,-0.12906108796596527,0.06188987195491791,0.7992843389511108,2.8879146575927734,10.0,10.0,0.8670859932899475,-531.3972897099961,71.54911047123551,3.380992658759733,-0.26234883496046824,59.0044059753418,59.03455582916272
294,294,/yh/study/new_data/model_dataset_flight/vi/vi_000294.jpg,3,4,0,-587.4931640625,58.82122039794922,-531.42626953125,71.5405044555664,-528.8980712890625,74.26252746582031,-533.6598510742188,69.53422546386719,-528.9285278320312,69.5043716430664,-528.8101806640625,71.56743621826172,-528.3828735351562,71.16384887695312,3.157503604888916,0.07301387935876846,-0.13331662118434906,0.05912536382675171,0.8001037836074829,2.881700277328491,10.0,10.0,0.8733147978782654,-528.4483633925155,71.43951707519554,3.229403529144556,-0.20875506516718367,60.051300048828125,60.37805807736126
295,295,/yh/study/new_data/model_dataset_flight/vi/vi_000295.jpg,3,4,0,-585.1982421875,58.60494613647461,-528.8101806640625,71.56743621826172,-528.8980712890625,74.26252746582031,-533.6598510742188,69.53422546386719,-524.1971435546875,69.47451782226562,-526.1813354492188,71.5569076538086,-525.7392578125,71.20211791992188,3.1396842002868652,0.05991402268409729,-0.1306135356426239,0.060662783682346344,0.7995611429214478,2.8854005336761475,10.0,10.0,0.8596295118331909,-525.7427269390427,71.40826479854243,3.0456414825868374,-0.1464787648762278,60.421424865722656,60.818445082244565
296,296,/yh/study/new_data/model_dataset_flight/vi/vi_000296.jpg,3,4,0,-582.7028198242188,58.369781494140625,-526.1813354492188,71.5569076538086,-528.8980712890625,74.26252746582031,-528.9285278320312,69.5043716430664,-524.1971435546875,69.47451782226562,-523.26220703125,71.33963012695312,-523.1286010742188,71.181884765625,3.1233224868774414,0.04857989028096199,-0.12845969200134277,0.06264542043209076,0.799025297164917,2.889909505844116,10.0,10.0,0.8550562858581543,-523.0046494460059,71.30415220930364,2.9377336151541744,-0.1316147241574146,60.83916091918945,61.0832996186633
297,297,/yh/study/new_data/model_dataset_flight/vi/vi_000297.jpg,3,4,0,-580.4057006835938,58.15330123901367,-523.26220703125,71.33963012695312,-528.8980712890625,74.26252746582031,-528.9285278320312,69.5043716430664,-519.4658203125,69.44467163085938,-520.3196411132812,70.981201171875,-520.2261352539062,70.9566879272461,3.129603624343872,0.04333201050758362,-0.12715381383895874,0.05969946086406708,0.7980921864509583,2.89973783493042,10.0,10.0,0.8653744459152222,-520.2044600330041,71.06840385712657,2.8894766603861273,-0.1681496830908906,61.440128326416016,61.57100983016757
298,298,/yh/study/new_data/model_dataset_flight/vi/vi_000298.jpg,3,4,0,-577.5111083984375,57.838523864746094,-520.3196411132812,70.981201171875,-528.8980712890625,74.26252746582031,-524.1971435546875,69.47451782226562,-519.4658203125,69.44467163085938,-517.434814453125,70.62802124023438,-517.2777099609375,70.59056854248047,3.1122913360595703,0.032704588025808334,-0.12386620044708252,0.06078144162893295,0.797508955001831,2.904696464538574,10.0,10.0,0.8590185642242432,-517.3802007113937,70.75209305094045,2.8665953602793866,-0.22013155149175057,61.42257308959961,61.50192133904766
