sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_reached_this_frame,waypoint_switched_after_frame,terminal_locked,gt_x,gt_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,raw_hardms_x,raw_hardms_y,refined_hardms_x,refined_hardms_y,proposal_x,proposal_y,visual_measurement_x,visual_measurement_y,polynomial_x,polynomial_y,translation_probability,stationary_probability,rotation_probability,predicted_phase,effective_translation_gate,ecc_center_shift_norm,ecc_rotation_deg,ecc_correlation,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,inertia_strength,polynomial_sigma_m,measurement_var_x,measurement_var_y,refined_hardms_support,final_x,final_y,error_visual_m,error_final_m
732,732,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000732.jpg,0,1,0,0,0,-1249.275390625,242.45179748535156,-1558.9951171875,176.36441040039062,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9974365234375,176.35897827148438,-1558.9970703125,176.35983276367188,-1558.9981689453125,176.36032104492188,0.8439595103263855,0.14732907712459564,0.00871140044182539,1,0.8439595103263855,0.01245170605312519,0.2363349271305374,0.8840600848197937,0.0014578065602108836,0.004758598282933235,-0.0006908801151439548,0.0007244227454066277,0.9440206289291382,2.225512981414795,7.0,7.0,0.9418609738349915,-1558.9934594755719,176.36702988438847,316.6949157714844,316.68987776908955
733,733,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000733.jpg,0,1,0,0,0,-1246.0855712890625,242.0531005859375,-1558.9970703125,176.35983276367188,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.998779296875,176.35321044921875,-1558.99853515625,176.354248046875,-1558.998779296875,176.3548583984375,0.8437362313270569,0.1475411206483841,0.008722586557269096,1,0.8437362313270569,0.008211726417113282,0.12889806470278714,0.8314284086227417,0.000865708279889077,0.005708360578864813,-0.0005920982803218067,0.0009497622959315777,0.9439886808395386,2.225435733795166,7.0,7.0,0.9417981505393982,-1558.9944070908182,176.36464355142712,319.735595703125,319.72943704073424
734,734,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000734.jpg,0,1,0,0,0,-1242.6258544921875,241.62266540527344,-1558.99853515625,176.354248046875,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9996337890625,176.34735107421875,-1558.99951171875,176.34841918945312,-1558.999755859375,176.34815979003906,0.8441688418388367,0.14713339507579803,0.008697794750332832,1,0.8441688418388367,0.0024445179399132343,0.2141604531146414,0.8702149391174316,0.00035433570155873895,0.00589946610853076,-0.000511372578330338,0.00019110552966594696,0.944041907787323,2.225412368774414,7.0,7.0,0.9402906894683838,-1558.995360110435,176.36161450887244,323.03717041015625,323.0304457001492
735,735,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000735.jpg,0,1,0,0,0,-1239.47900390625,241.2311553955078,-1558.99951171875,176.34841918945312,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9998779296875,176.34140014648438,-1558.9998779296875,176.34249877929688,-1559.000244140625,176.34246826171875,0.8441457152366638,0.14715628325939178,0.008697954937815666,1,0.8441457152366638,0.0010002593313169904,0.18478974099204562,0.8659824728965759,-0.0002622767351567745,0.005925924051553011,-0.0006166124367155135,2.645794302225113e-05,0.9440476298332214,2.2253260612487793,7.0,7.0,0.9415376782417297,-1558.9962035745289,176.35804565615325,326.0431213378906,326.0364415998818
736,736,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000736.jpg,0,1,0,0,0,-1236.332763671875,240.8397216796875,-1558.9998779296875,176.34249877929688,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9990234375,176.3356170654297,-1558.9991455078125,176.33668518066406,-1559.0,176.33653259277344,0.8439221382141113,0.14737160503864288,0.008706222288310528,1,0.8439221382141113,0.010354867927303142,0.35548841405304604,0.8565998673439026,-0.001343440730124712,0.005703467410057783,-0.0010811639949679375,-0.00022245664149522781,0.9440229535102844,2.2254433631896973,7.0,7.0,0.9402809143066406,-1558.9967528251634,176.3540577157123,329.0505065917969,329.04475493948866
737,737,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000737.jpg,0,1,0,0,0,-1233.1434326171875,240.44107055664062,-1558.9991455078125,176.33668518066406,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9979248046875,176.33047485351562,-1558.9981689453125,176.33145141601562,-1558.997802734375,176.33091735839844,0.8437070250511169,0.14757539331912994,0.008717585355043411,1,0.8437070250511169,0.003146955083184996,0.3526507364347414,0.8462152481079102,-0.0015248593408614397,0.005101055838167667,-0.00018141861073672771,-0.0006024115718901157,0.9440047144889832,2.225436210632324,7.0,7.0,0.9416015148162842,-1558.9970172107953,176.34983718341064,332.1014404296875,332.096740104153
738,738,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000738.jpg,0,1,0,0,0,-1229.9393310546875,240.04058837890625,-1558.9981689453125,176.33145141601562,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9971923828125,176.32830810546875,-1558.997314453125,176.32879638671875,-1558.9970703125,176.32650756835938,0.8433192372322083,0.14794054627418518,0.00874016061425209,1,0.8433192372322083,0.008082398539990075,0.32775073596923254,0.8481428623199463,-0.0011306211818009615,0.002549712546169758,0.0003942381590604782,-0.0025513432919979095,0.9439755082130432,2.2255845069885254,7.0,7.0,0.9414381384849548,-1558.9970727050986,176.3459089260982,335.16912841796875,335.1656449140703
739,739,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000739.jpg,0,1,0,0,0,-1226.447021484375,239.60406494140625,-1558.997314453125,176.32879638671875,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9976806640625,176.32769775390625,-1558.9976806640625,176.32786560058594,-1558.99658203125,176.32742309570312,0.8431095480918884,0.14814479649066925,0.008745591156184673,1,0.8431095480918884,0.01092113369369696,0.6076819573845268,0.8196521401405334,0.00026566977612674236,0.0009643095545470715,0.0013962909579277039,-0.0015854029916226864,0.9439566731452942,2.2254104614257812,7.0,7.0,0.941569983959198,-1558.99718620932,176.3425402881886,338.51708984375,338.5138587414668
740,740,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000740.jpg,0,1,0,0,0,-1223.0186767578125,239.1536407470703,-1558.9976806640625,176.32786560058594,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.999267578125,176.3267822265625,-1558.9990234375,176.3269500732422,-1558.9986572265625,176.3278045654297,0.8428471088409424,0.1483975499868393,0.008755320683121681,1,0.8428471088409424,0.009461345480655982,0.21965132422580153,0.7508513927459717,0.0012383648427203298,0.0010524654062464833,0.0009726950665935874,8.815585169941187e-05,0.9439468383789062,2.22528076171875,7.0,7.0,0.9414839744567871,-1558.9975292146319,176.3396296390928,341.80401611328125,341.8002183874
741,741,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000741.jpg,0,1,0,0,0,-1219.8787841796875,238.74110412597656,-1558.9990234375,176.3269500732422,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1559.0015869140625,176.3277130126953,-1559.001220703125,176.3275909423828,-1559.0008544921875,176.32603454589844,0.842982292175293,0.14827272295951843,0.008744954131543636,1,0.842982292175293,0.007948049939912914,0.09411914195721605,0.7548761963844299,0.0022527407854795456,-0.0004047814290970564,0.0010143759427592158,-0.0014572468353435397,0.9440199136734009,2.225257396697998,7.0,7.0,0.9405595064163208,-1558.9982184051069,176.33738204842047,344.8180236816406,344.81330484553723
742,742,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000742.jpg,0,1,0,0,0,-1216.448974609375,238.29049682617188,-1559.001220703125,176.3275909423828,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1559.007568359375,176.32696533203125,-1559.006591796875,176.32705688476562,-1559.00390625,176.32901000976562,0.8443017601966858,0.14701536297798157,0.008682905696332455,1,0.8443017601966858,0.002177060948567388,0.14710090522088934,0.7595878839492798,0.005284435115754604,0.0010993690229952335,0.0030316943302750587,0.00150415045209229,0.9440599679946899,2.2245359420776367,7.0,7.0,0.9413188099861145,-1558.9997816936993,176.33545436952963,348.11663818359375,348.10843528981934
743,743,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000743.jpg,0,1,0,0,0,-1213.281494140625,237.8629608154297,-1559.006591796875,176.32705688476562,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1559.0111083984375,176.3266143798828,-1559.0103759765625,176.32669067382812,-1559.0135498046875,176.325927734375,0.8444855809211731,0.1468501091003418,0.00866430439054966,1,0.8444855809211731,0.003463436926053738,0.4872565208303846,0.83460533618927,0.0037241887766867876,0.0007645550067536533,-0.0015602463390678167,-0.00033481401624158025,0.9441540837287903,2.2247860431671143,7.0,7.0,0.9409794211387634,-1559.0017596163862,176.3338182122953,351.16259765625,351.15286891909005
744,744,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000744.jpg,0,1,0,0,0,-1209.8184814453125,237.39552307128906,-1559.0103759765625,176.32669067382812,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1559.009033203125,176.32846069335938,-1559.00927734375,176.32818603515625,-1559.013427734375,176.326416015625,0.8435634970664978,0.14772039651870728,0.008716069161891937,1,0.8435634970664978,0.004713234565086607,0.045323649290294435,0.7579472661018372,-0.0009342430857941508,-0.0016032122075557709,-0.004658431746065617,-0.002367767272517085,0.9440786242485046,2.225191593170166,7.0,7.0,0.9417962431907654,-1559.003163154851,176.33276670073158,354.4903869628906,354.48357106664594
745,745,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000745.jpg,0,1,0,0,0,-1206.634765625,236.96580505371094,-1559.00927734375,176.32818603515625,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1559.005126953125,176.33155822753906,-1559.0057373046875,176.33103942871094,-1559.0057373046875,176.3306121826172,0.8439953327178955,0.147307351231575,0.0086973262950778,1,0.8439953327178955,0.00761629083756376,0.30842340392230105,0.8223976492881775,-0.0032182526774704456,-0.003211943432688713,-0.002284009475260973,-0.0016087312251329422,0.9440943598747253,2.2252211570739746,7.0,7.0,0.9404748678207397,-1559.0036437413548,176.33244422392403,357.5498352050781,357.54752231066243
746,746,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000746.jpg,0,1,0,0,0,-1203.2822265625,236.51808166503906,-1559.0057373046875,176.33103942871094,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1559.00439453125,176.33294677734375,-1559.004638671875,176.33265686035156,-1559.0009765625,176.33456420898438,0.8444014191627502,0.1469220370054245,0.00867653451859951,1,0.8444014191627502,0.0037575052996872763,0.5187815137616733,0.8276318907737732,-0.0009213269804604352,-0.0017245972994714975,0.0022969257552176714,0.0014873461332172155,0.9441091418266296,2.2248165607452393,7.0,7.0,0.9417321085929871,-1559.0038294920728,176.33248392254447,360.7779541015625,360.7771680225981
747,747,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000747.jpg,0,1,0,0,0,-1200.229736328125,236.11044311523438,-1559.004638671875,176.33265686035156,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1559.00341796875,176.33514404296875,-1559.003662109375,176.3347625732422,-1559.0047607421875,176.3336639404297,0.8436709642410278,0.14761674404144287,0.008712301030755043,1,0.8436709642410278,0.011819155591555547,0.5886250111918551,0.8098152875900269,-0.0007482774672098458,-0.0021972216200083494,0.00017304951325058937,-0.0004726243205368519,0.944053590297699,2.225132465362549,7.0,7.0,0.9416388273239136,-1559.003798242196,176.33290934019365,363.719482421875,363.7199211571284
748,748,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000748.jpg,0,1,0,0,0,-1196.8819580078125,235.66336059570312,-1559.003662109375,176.3347625732422,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9996337890625,176.33807373046875,-1559.000244140625,176.33755493164062,-1559.002685546875,176.3371124267578,0.843414306640625,0.14785996079444885,0.008725745603442192,1,0.843414306640625,0.006738011914405928,0.8038868125454351,0.8074614405632019,-0.0031033256091177464,-0.003138334956020117,-0.0023550482001155615,-0.0009411133360117674,0.9440621733665466,2.2253408432006836,7.0,7.0,0.9402704238891602,-1559.0031347014713,176.33377665899528,366.9457702636719,366.94924191242427
749,749,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000749.jpg,0,1,0,0,0,-1192.1932373046875,235.04371643066406,-1559.000244140625,176.33755493164062,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.99609375,176.34104919433594,-1558.9967041015625,176.3404998779297,-1558.99560546875,176.3406982421875,0.8433648943901062,0.14789992570877075,0.00873515009880066,1,0.8433648943901062,0.010277561835628418,0.8885280181869106,0.8206925988197327,-0.0032085655257105827,-0.003302982309833169,-0.00010523991659283638,-0.00016464735381305218,0.9440356492996216,2.225468873977661,7.0,7.0,0.9401245713233948,-1559.0019341266316,176.33503186498052,371.47119140625,371.4772263647474
750,750,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000750.jpg,0,1,0,0,0,-1187.02685546875,234.36093139648438,-1558.9967041015625,176.3404998779297,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9947509765625,176.3446807861328,-1558.9951171875,176.34402465820312,-1558.9931640625,176.34352111816406,0.8431151509284973,0.14814145863056183,0.008743422105908394,1,0.8431151509284973,0.011573500138393214,0.7858851837654095,0.8104966282844543,-0.0012050529476255178,-0.0036729034036397934,0.002003512578085065,-0.0003699210938066244,0.944001317024231,2.225619077682495,7.0,7.0,0.9413925409317017,-1559.0006614233503,176.33671079407495,376.4656066894531,376.4722068000076
751,751,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000751.jpg,0,1,0,0,0,-1183.5159912109375,233.8721923828125,-1558.9951171875,176.34402465820312,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.99658203125,176.34872436523438,-1558.996337890625,176.34799194335938,-1558.9945068359375,176.34783935546875,0.8430945873260498,0.14816096425056458,0.00874448474496603,1,0.8430945873260498,0.013349188351359982,0.7469092238163842,0.793050229549408,0.0016336246626451612,-0.0038158537354320288,0.002838677726686001,-0.00014295033179223537,0.944023072719574,2.225558042526245,7.0,7.0,0.9414095282554626,-1558.9998542320022,176.33881695278262,379.8611755371094,379.86605623244947
752,752,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000752.jpg,0,1,0,0,0,-1180.3145751953125,233.42657470703125,-1558.996337890625,176.34799194335938,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9959716796875,176.3531951904297,-1558.9959716796875,176.3523712158203,-1558.9990234375,176.3521728515625,0.8419045209884644,0.14928746223449707,0.008807984180748463,1,0.8419045209884644,0.006178060125001712,0.18871688050290134,0.6998043060302734,9.921067976392806e-05,-0.004393437411636114,-0.0015344140119850636,-0.0005775836762040854,0.9439009428024292,2.2257418632507324,7.0,7.0,0.9407055974006653,-1558.9991293704513,176.3413474954076,382.95831298828125,382.9630722884732
753,753,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000753.jpg,0,1,0,0,0,-1177.110595703125,232.98056030273438,-1558.9959716796875,176.3523712158203,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9923095703125,176.35760498046875,-1558.992919921875,176.35678100585938,-1558.994873046875,176.35694885253906,0.8414478302001953,0.14970681071281433,0.008845362812280655,1,0.8414478302001953,0.0075657199284736775,0.27256807788527637,0.6698126792907715,-0.002568031894043088,-0.004707938525825739,-0.0026672426611185074,-0.0003145011141896248,0.9438501596450806,2.225820541381836,7.0,7.0,0.941149115562439,-1558.9979700839408,176.34422888821686,386.0574645996094,386.06429613157496
754,754,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000754.jpg,0,1,0,0,0,-1173.68408203125,232.5596160888672,-1558.992919921875,176.35678100585938,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9908447265625,176.3616180419922,-1558.9912109375,176.36085510253906,-1558.988525390625,176.3612060546875,0.8426576256752014,0.14855514466762543,0.008787201717495918,1,0.8426576256752014,0.007846487046923405,1.1840360940294181,0.7552275657653809,-0.0012683153618127108,-0.004232052247971296,0.0012997165322303772,0.0004758862778544426,0.9439541697502136,2.225722074508667,7.0,7.0,0.9414750337600708,-1558.9967081703917,176.3473329554699,389.38397216796875,389.3913720632639
755,755,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000755.jpg,0,1,0,0,0,-1170.2581787109375,232.13873291015625,-1558.9912109375,176.36085510253906,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.99169921875,176.3635711669922,-1558.9915771484375,176.36314392089844,-1558.990234375,176.36476135253906,0.8429009914398193,0.14832575619220734,0.008773203939199448,1,0.8429009914398193,0.012155740707495652,0.672267189145061,0.7661033272743225,0.0006063324981369078,-0.0022372216917574406,0.0018746478017419577,0.0019948305562138557,0.9439826011657715,2.2255072593688965,7.0,7.0,0.9410125017166138,-1558.9957502230855,176.3502848180572,392.7143859863281,392.72032089731135
756,756,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000756.jpg,0,1,0,0,0,-1167.1431884765625,231.75604248046875,-1558.9915771484375,176.36314392089844,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9921875,176.36343383789062,-1558.9920654296875,176.36338806152344,-1558.992919921875,176.3645477294922,0.842308521270752,0.14888127148151398,0.008810210041701794,1,0.842308521270752,0.005647825165994217,1.235915693476851,0.6569767594337463,0.0005113725201226771,-0.0001911056460812688,-9.495997801423073e-05,0.0020461161620914936,0.9439448118209839,2.225360870361328,7.0,7.0,0.9410102963447571,-1558.9950622825659,176.3527311566021,395.7447204589844,395.7491856099331
757,757,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000757.jpg,0,1,0,0,0,-1163.7342529296875,231.33509826660156,-1558.9920654296875,176.36338806152344,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9931640625,176.3603057861328,-1558.9930419921875,176.3607940673828,-1558.99267578125,176.36260986328125,0.843012273311615,0.14820662140846252,0.00878105964511633,1,0.843012273311615,0.002554733527572277,1.5711857767680781,0.6421772241592407,0.0006966129876673222,0.0026827617548406124,0.00018524046754464507,0.0028738672845065594,0.9440428614616394,2.2250161170959473,7.0,7.0,0.9400233626365662,-1558.9946851000586,176.3542364792711,399.0635070800781,399.0660401517349
758,758,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000758.jpg,0,1,0,0,0,-1160.6282958984375,230.95155334472656,-1558.9930419921875,176.3607940673828,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.996337890625,176.35496520996094,-1558.995849609375,176.35586547851562,-1558.9942626953125,176.35678100585938,0.8448280692100525,0.14648105204105377,0.008690916933119297,1,0.8448280692100525,0.011240230937265469,0.9990772119682587,0.7715380787849426,0.0022703681606799364,0.005197993014007807,0.0015737551730126143,0.0025152312591671944,0.9441999197006226,2.224778175354004,7.0,7.0,0.9418890476226807,-1558.994902510659,176.35454060882893,402.0912780761719,402.090520981806
759,759,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000759.jpg,0,1,0,0,0,-1157.226806640625,230.5315399169922,-1558.995849609375,176.35586547851562,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9969482421875,176.3481903076172,-1558.996826171875,176.34939575195312,-1558.99951171875,176.34976196289062,0.8436101675033569,0.14762604236602783,0.008763778023421764,1,0.8436101675033569,0.008337126992812579,1.9555979554049547,0.6429159641265869,0.00028652604669332504,0.00653673755005002,-0.0019838421139866114,0.0013387445360422134,0.9440951347351074,2.2247815132141113,7.0,7.0,0.9415577054023743,-1558.9952616527746,176.3535800785819,405.40704345703125,405.4049121250285
760,760,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000760.jpg,0,1,0,0,0,-1153.9388427734375,230.0895538330078,-1558.996826171875,176.34939575195312,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.995849609375,176.3400115966797,-1558.9959716796875,176.34146118164062,-1558.996826171875,176.3421630859375,0.8448768258094788,0.14642682671546936,0.008696343749761581,1,0.8448768258094788,0.0067715836769630085,1.397057044232799,0.7510852217674255,-0.0016892433632165194,0.007799617014825344,-0.0019757694099098444,0.0012628794647753239,0.9442023634910583,2.2245264053344727,7.0,7.0,0.941588282585144,-1558.9953942127938,176.3513175147529,408.6075744628906,408.60568756019603
761,761,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000761.jpg,0,1,0,0,0,-1150.658203125,229.64859008789062,-1558.9959716796875,176.34146118164062,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.99462890625,176.33299255371094,-1558.994873046875,176.3343048095703,-1558.994140625,176.33279418945312,0.8449888229370117,0.14632436633110046,0.008686760440468788,1,0.8449888229370117,0.0139552396679784,0.8619082520692603,0.786270022392273,-0.0018496732227504253,0.0069999550469219685,-0.00016042985953390598,-0.0007996619679033756,0.944188117980957,2.2246198654174805,7.0,7.0,0.9415987730026245,-1558.9952969125889,176.34814129074786,411.80242919921875,411.80106848437265
762,762,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000762.jpg,0,1,0,0,0,-1147.371826171875,229.2068328857422,-1558.994873046875,176.3343048095703,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9969482421875,176.32904052734375,-1558.99658203125,176.32984924316406,-1558.99365234375,176.32752990722656,0.846483051776886,0.1449027955532074,0.008614161051809788,1,0.846483051776886,0.01779657371415807,0.06336295747414834,0.9616058468818665,0.001227952423505485,0.004611380863934755,0.0030776257626712322,-0.002388574182987213,0.9443042874336243,2.2245981693267822,7.0,7.0,0.9417790770530701,-1558.995536840613,176.34472621713002,415.0071105957031,415.0041945645185
763,763,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000763.jpg,0,1,0,0,0,-1143.99365234375,228.74940490722656,-1558.99658203125,176.32984924316406,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9969482421875,176.32931518554688,-1558.9969482421875,176.3293914794922,-1558.999755859375,176.32675170898438,0.8441628813743591,0.14711084961891174,0.008726281113922596,1,0.8441628813743591,0.021036403358108913,1.058560676129083,0.7989622354507446,0.00031571974977850914,0.0004939423524774611,-0.0009122326737269759,-0.004117438569664955,0.9440895915031433,2.225039482116699,7.0,7.0,0.9411988258361816,-1558.9958003453005,176.34186326492613,418.30084228515625,418.2981392104085
764,764,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000764.jpg,0,1,0,0,0,-1140.892578125,228.32948303222656,-1558.9969482421875,176.3293914794922,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9970703125,176.333251953125,-1558.9970703125,176.33265686035156,-1558.99658203125,176.3309326171875,0.8454543948173523,0.14588727056980133,0.00865835603326559,1,0.8454543948173523,0.021982570556025545,0.039251972982396424,0.9454801082611084,0.00046689133159816265,-0.0032341345213353634,0.0001511715818196535,-0.0037280768156051636,0.9441730976104736,2.2250924110412598,7.0,7.0,0.9417204856872559,-1558.9960374445895,176.34014445519563,421.3253173828125,421.3233841370365
765,765,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000765.jpg,0,1,0,0,0,-1137.506591796875,227.87100219726562,-1558.9970703125,176.33265686035156,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9969482421875,176.338623046875,-1558.9969482421875,176.33770751953125,-1558.9970703125,176.33778381347656,0.84542316198349,0.14592234790325165,0.00865456834435463,1,0.84542316198349,0.027200213730407496,0.06447405785478515,0.9605805277824402,0.000413019530242309,-0.005035223439335823,-5.387180135585368e-05,-0.0018010889180004597,0.9441720247268677,2.2250332832336426,7.0,7.0,0.9417293667793274,-1558.9962074879286,176.33968948619022,424.6290283203125,424.6280399657077
766,766,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000766.jpg,0,1,0,0,0,-1134.2083740234375,227.43319702148438,-1558.9969482421875,176.33770751953125,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.996337890625,176.3445281982422,-1558.9964599609375,176.34347534179688,-1558.9967041015625,176.34365844726562,0.8451715111732483,0.1461614966392517,0.008666948415338993,1,0.8451715111732483,0.02191346114014985,0.19715234536240167,0.951824963092804,0.00012474649702198803,-0.005787109024822712,-0.00028827303322032094,-0.0007518855854868889,0.9441319704055786,2.225172281265259,7.0,7.0,0.9410457015037537,-1558.9962546239262,176.3403962947388,427.849365234375,427.8495270432796
767,767,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000767.jpg,0,1,0,0,0,-1130.9107666015625,226.9954833984375,-1558.9964599609375,176.34347534179688,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.99560546875,176.35035705566406,-1558.9957275390625,176.3492889404297,-1558.9957275390625,176.349609375,0.8452652096748352,0.14607961475849152,0.008655229583382607,1,0.8452652096748352,0.032267573771799674,0.03526389538515995,0.9676759839057922,-0.00011318008182570338,-0.005858460906893015,-0.00023792657884769142,-7.135188207030296e-05,0.9441488981246948,2.2250771522521973,7.0,7.0,0.9416061639785767,-1558.9961562186709,176.34205652657192,431.07049560546875,431.07176949725545
768,768,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000768.jpg,0,1,0,0,0,-1127.6107177734375,226.55743408203125,-1558.9957275390625,176.3492889404297,-1555.1181640625,156.8344268798828,-1555.088134765625,161.5925750732422,-1559.729248046875,175.89654541015625,-1558.9951171875,176.35569763183594,-1558.9952392578125,176.35470581054688,-1558.994873046875,176.35513305664062,0.8451746106147766,0.14616504311561584,0.008660386316478252,1,0.8451746106147766,0.00842490599369164,0.06245841043110404,0.9432321786880493,8.761268691159785e-05,-0.005438127089291811,0.00020079276873730123,0.0004203338176012039,0.9441548585891724,2.2251832485198975,7.0,7.0,0.9415525794029236,-1558.9959850246685,176.34441811216203,434.2958984375,434.2978192141958
