sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_branch_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,waypoint_x,waypoint_y,global_top1_x,global_top1_y,polynomial_x,polynomial_y,heading_deg,raw_image_rotation_deg,image_heading_delta_deg,image_rotation_confidence,heading_current_leg_similarity,heading_next_leg_similarity,heading_switched_leg,forward_candidate_count,branch_hold,branch_local,branch_recovery,branch_waypoint,selected_branch,visual_x,visual_y,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
115,115,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000115.jpg,0,1,0,0,0,-439.2908630371094,38.962501525878906,-388.46527099609375,24.51287841796875,-394.9865417480469,21.668617248535156,-513.2740478515625,20.096830368041992,-767.8547973632812,78.75790405273438,-519.8004150390625,17.104955673217773,-390.3389892578125,24.416048049926758,-170.3540080560732,0.23760876059532166,0.3564131408929825,0.9054173231124878,0.9625983834266663,-0.9627456068992615,0,18,0.9127597212791443,0.08131913840770721,0.004366657696664333,0.0015544603811576962,0,-390.13031005859375,24.34662437438965,1.6381012201309204,0.34149667620658875,-0.20073771476745605,0.04466179013252258,7.0,7.0,-380.17336299365587,24.559621445341374,51.28726577758789,60.846707108947726
116,116,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000116.jpg,0,1,0,0,0,-442.5021057128906,39.26829147338867,-390.13031005859375,24.34662437438965,-396.9095153808594,23.18817901611328,-514.8238525390625,20.402488708496094,-767.8408203125,78.73282623291016,-519.8004150390625,17.104955673217773,-391.6979064941406,24.147544860839844,-170.30968953548143,0.029545588418841362,0.04431838262826204,0.9331796765327454,0.9623885154724121,-0.9625361561775208,0,18,0.9079554677009583,0.0850721150636673,0.005075366701930761,0.0018970567034557462,0,-392.0564270019531,24.331228256225586,1.9136756658554077,0.21910996735095978,0.2755744457244873,-0.12238670885562897,7.0,7.0,-382.21685654904803,24.52034537902315,52.61066818237305,62.06297753692531
117,117,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000117.jpg,0,1,0,0,0,-445.7133483886719,39.57407760620117,-392.0564270019531,24.331228256225586,-399.0804443359375,20.34597396850586,-526.0325927734375,22.897384643554688,-767.844482421875,78.75654602050781,-519.8004150390625,17.104955673217773,-394.11309814453125,24.39126205444336,-170.19795327931143,0.07449070364236832,0.11173605546355247,0.9162366390228271,0.9618569016456604,-0.962005615234375,0,18,0.909535825252533,0.08390466868877411,0.0047942837700247765,0.0017653078539296985,0,-393.95147705078125,24.0860538482666,1.8584705591201782,0.4443112313747406,-0.05520510673522949,0.22520126402378082,7.0,7.0,-384.23482273634795,24.445661615337055,54.02934646606445,63.31254288666728
118,118,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000118.jpg,0,1,0,0,0,-449.110595703125,39.88394546508789,-393.95147705078125,24.0860538482666,-400.1619567871094,21.535945892333984,-545.4310302734375,27.937423706054688,-767.8319091796875,78.75143432617188,-760.582275390625,99.51414489746094,-395.83099365234375,23.725990295410156,-169.85060063163795,0.2315681129693985,0.34735216945409775,0.9215255379676819,0.9601808190345764,-0.9603326916694641,0,18,0.9080094695091248,0.08517976850271225,0.004959033336490393,0.001851735869422555,0,-395.9239807128906,23.989160537719727,1.9511789083480835,0.3050577938556671,0.09270834922790527,-0.1392534375190735,7.0,7.0,-386.24497087460145,24.367158544959818,55.510902404785156,64.75227765419015
119,119,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000119.jpg,0,1,0,0,0,-452.206787109375,40.16635513305664,-395.9239807128906,23.989160537719727,-402.8380126953125,19.523157119750977,-524.5455322265625,22.333110809326172,-767.844970703125,78.7423324584961,-519.8004150390625,17.104955673217773,-397.9352111816406,23.966407775878906,-169.62919868488956,0.14760136604309082,0.22140204906463623,0.9207289218902588,0.9590941071510315,-0.9592479467391968,0,18,0.9087200164794922,0.0845952183008194,0.004878598265349865,0.0018061869777739048,0,-397.80816650390625,23.702173233032227,1.84324312210083,0.48473989963531494,-0.10793578624725342,0.17968210577964783,7.0,7.0,-388.2334576598047,24.252803089295718,56.83554458618164,65.92289450193118
120,120,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000120.jpg,0,1,0,0,0,-455.5990295410156,40.475765228271484,-397.80816650390625,23.702173233032227,-403.56231689453125,19.7918758392334,-596.4725952148438,44.888145446777344,-767.8472900390625,78.72952270507812,-760.582275390625,99.51414489746094,-399.648193359375,23.320138931274414,-169.45273467566403,0.11764255166053772,0.17646382749080658,0.9215311408042908,0.9582176804542542,-0.9583731293678284,0,18,0.9015410542488098,0.09021564573049545,0.005901265889406204,0.0023419579956680536,0,-400.3662414550781,23.60329818725586,2.5332534313201904,0.3689870536327362,0.6900103092193604,-0.11575284600257874,7.0,7.0,-390.31989475021305,24.1411097515684,57.752410888671875,67.29180045576398
121,121,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000121.jpg,0,1,0,0,0,-459.1404724121094,40.788551330566406,-400.3662414550781,23.60329818725586,-405.7252197265625,21.379405975341797,-580.9857788085938,39.00714874267578,-767.8328857421875,78.73448181152344,-760.582275390625,99.51414489746094,-403.2612609863281,23.598480224609375,-169.15032586160964,0.2016056329011917,0.30240844935178757,0.925439178943634,0.9566946029663086,-0.9568527936935425,0,18,0.9029121398925781,0.08920235931873322,0.005670357961207628,0.0022152296733111143,0,-402.6825256347656,23.614397048950195,2.3044562339782715,0.23404686152935028,-0.22879719734191895,-0.13494019210338593,7.0,7.0,-392.44585792962835,24.0505326064321,59.012298583984375,68.76287422567674
122,122,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000122.jpg,0,1,0,0,0,-462.3484802246094,41.07188034057617,-402.6825256347656,23.614397048950195,-407.4071044921875,20.72429847717285,-548.5166015625,29.017379760742188,-767.842529296875,78.75961303710938,-760.582275390625,99.51414489746094,-404.8779296875,23.680482864379883,-168.88424833876297,0.1773848533630371,0.26607728004455566,0.9325733184814453,0.9553323984146118,-0.9554930925369263,0,18,0.9090692400932312,0.08447643369436264,0.00472179614007473,0.0017326268134638667,0,-404.4029541015625,23.49131202697754,1.6977473497390747,0.30443069338798523,-0.6067088842391968,0.07038383185863495,7.0,7.0,-394.5020825659251,23.954365182831577,60.55378341674805,69.97244457953386
123,123,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000123.jpg,0,1,0,0,0,-465.55621337890625,41.35519027709961,-404.4029541015625,23.49131202697754,-409.813232421875,18.287582397460938,-520.9096069335938,21.328880310058594,-767.8497924804688,78.73162841796875,-519.8004150390625,17.104955673217773,-405.825439453125,23.30113410949707,-168.67301489002833,0.14082181453704834,0.2112327218055725,0.9323529601097107,0.9542363882064819,-0.9543989896774292,0,18,0.9069700837135315,0.08603528887033463,0.005089116282761097,0.001905574114061892,0,-406.1539306640625,23.137868881225586,1.7037500143051147,0.5367279648780823,0.006002664566040039,0.23229727149009705,7.0,7.0,-396.50581464044114,23.81395485354543,62.132938385009766,71.24361379187313
124,124,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000124.jpg,0,1,0,0,0,-468.9824523925781,41.67662048339844,-406.1539306640625,23.137868881225586,-410.9119567871094,15.765501976013184,-506.652099609375,19.580909729003906,-767.8700561523438,78.72526550292969,-519.8004150390625,17.104955673217773,-407.920166015625,22.669246673583984,-168.28326255520622,0.2598350942134857,0.3897526413202286,0.9365931749343872,0.9521800875663757,-0.95234614610672,0,18,0.9106012582778931,0.08305981010198593,0.0046544987708330154,0.001684409100562334,0,-407.62615966796875,22.602596282958984,1.4073280096054077,0.6880427598953247,-0.29642200469970703,0.15131479501724243,7.0,7.0,-398.41814578513777,23.60564128807662,64.25273132324219,72.8414830715754
125,125,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000125.jpg,0,1,0,0,0,-472.1073913574219,41.96978759765625,-407.62615966796875,22.602596282958984,-412.45965576171875,14.428936958312988,-506.47637939453125,19.584293365478516,-767.8672485351562,78.72819519042969,-519.8004150390625,17.104955673217773,-408.9590148925781,21.976409912109375,-168.15294347660281,0.0868796855211258,0.1303195282816887,0.935823917388916,0.9514825940132141,-0.9516499042510986,0,18,0.9108734726905823,0.08284351974725723,0.004619021434336901,0.0016640714602544904,0,-409.0826721191406,22.004920959472656,1.3850970268249512,0.7484322786331177,-0.022230982780456543,0.06038951873779297,7.0,7.0,-400.252091206927,23.33037039218618,66.1113510131836,74.23349670786958
126,126,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000126.jpg,0,1,0,0,0,-475.5235900878906,42.29027557373047,-409.0826721191406,22.004920959472656,-414.0903015136719,12.15031623840332,-503.9005432128906,19.47175407409668,-767.8903198242188,78.6895523071289,-519.8004150390625,17.104955673217773,-410.5313415527344,21.37604331970215,-167.80624134260447,0.23113508522510529,0.34670262783765793,0.9365857839584351,0.9496033191680908,-0.9497736692428589,0,18,0.9106673002243042,0.08291631937026978,0.004717068746685982,0.0016993143362924457,0,-410.55487060546875,21.27219009399414,1.3864048719406128,0.884389340877533,0.001307845115661621,0.13595706224441528,7.0,7.0,-402.02382813343405,22.97643152824891,68.28392791748047,75.99499706674753
127,127,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000127.jpg,0,1,0,0,0,-480.710693359375,42.825992584228516,-410.55487060546875,21.27219009399414,-416.6650085449219,13.51996898651123,-503.6536865234375,19.467409133911133,-767.8876953125,78.68501281738281,-519.8004150390625,17.104955673217773,-412.034912109375,20.47193145751953,-167.74073877179646,0.043668005615472794,0.06550200842320919,0.9240273833274841,0.9492443203926086,-0.9494153261184692,0,18,0.9088887572288513,0.08427941054105759,0.005002486053854227,0.001829303801059723,0,-412.189208984375,20.714834213256836,1.5661908388137817,0.7271546721458435,0.17978596687316895,-0.15723466873168945,7.0,7.0,-403.7719370590866,22.5875116726585,72.00067138671875,79.55607035696993
128,128,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000128.jpg,0,1,0,0,0,-485.43988037109375,43.314414978027344,-412.189208984375,20.714834213256836,-417.3880615234375,13.258988380432129,-505.6591491699219,19.564180374145508,-767.8551635742188,78.7196044921875,-519.8004150390625,17.104955673217773,-413.9046325683594,20.245166778564453,-167.3823643859526,0.23891644179821014,0.3583746626973152,0.9159796237945557,0.9472583532333374,-0.9474325776100159,0,18,0.909913957118988,0.08358743041753769,0.004772054962813854,0.0017265337519347668,0,-413.683837890625,20.1862735748291,1.4303123950958252,0.6837385892868042,-0.13587844371795654,-0.04341608285903931,7.0,7.0,-405.47645581424877,22.17457822599438,75.39125061035156,82.7105916117207
129,129,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000129.jpg,0,1,0,0,0,-488.66900634765625,43.66962432861328,-413.683837890625,20.1862735748291,-418.5918884277344,12.956979751586914,-503.3481140136719,19.46731185913086,-767.8704833984375,78.7151107788086,-519.8004150390625,17.104955673217773,-415.1086120605469,19.672109603881836,-167.43410371426103,-0.0344930924475193,-0.051739638671278954,0.9154853820800781,0.9475473761558533,-0.9477211236953735,0,18,0.9102143049240112,0.0833277776837349,0.004746313206851482,0.0017116876551881433,0,-415.12469482421875,19.68064308166504,1.3792685270309448,0.6552475690841675,-0.05104386806488037,-0.02849102020263672,7.0,7.0,-407.1356334660724,21.745703956576612,77.35784912109375,84.42955156772298
130,130,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000130.jpg,0,1,0,0,0,-491.9098205566406,44.02613067626953,-415.12469482421875,19.68064308166504,-420.1651611328125,13.145238876342773,-502.78839111328125,19.493425369262695,-767.885498046875,78.69496154785156,-519.8004150390625,17.104955673217773,-416.5386657714844,19.186477661132812,-167.7368538579751,-0.20183312892913818,-0.3027496933937073,0.9206706881523132,0.9492230415344238,-0.9493940472602844,0,18,0.9087989926338196,0.08439379185438156,0.004985701758414507,0.0018215872114524245,0,-416.6297302246094,19.23566436767578,1.4495042562484741,0.6017269492149353,0.0702357292175293,-0.05352061986923218,7.0,7.0,-408.7683037543746,21.314060255918548,79.25691986083984,86.18787593948738
131,131,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000131.jpg,0,1,0,0,0,-495.4583435058594,44.41647720336914,-416.6297302246094,19.23566436767578,-423.1390075683594,11.897031784057617,-510.959716796875,20.191429138183594,-767.8737182617188,78.71942901611328,-519.8004150390625,17.104955673217773,-418.1668701171875,18.82101058959961,-167.8281558055822,-0.06086793914437294,-0.09130190871655941,0.9010589718818665,0.9497231245040894,-0.9498933553695679,0,18,0.905376672744751,0.08716069161891937,0.005414989311248064,0.0020475899800658226,0,-418.4270935058594,18.72299575805664,1.7330288887023926,0.6999677419662476,0.28352463245391846,0.09824079275131226,7.0,7.0,-410.4292957843986,20.868482953693366,81.20325469970703,88.22951314385234
132,132,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000132.jpg,0,1,0,0,0,-498.7073974609375,44.71101379394531,-418.4270935058594,18.72299575805664,-427.0682373046875,11.104683876037598,-548.1757202148438,28.937236785888672,-767.862548828125,78.68148803710938,-760.582275390625,99.51414489746094,-420.37060546875,18.176481246948242,-167.93952226508546,-0.07424378395080566,-0.1113656759262085,0.9111579656600952,0.9503298401832581,-0.9504989981651306,0,18,0.8945028781890869,0.09526102989912033,0.007203713525086641,0.0030323457904160023,0,-421.2445373535156,18.25266456604004,2.7518630027770996,0.7658015489578247,1.018834114074707,0.06583380699157715,7.0,7.0,-412.28915923637265,20.418648802037403,81.85681915283203,89.76764948876468
133,133,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000133.jpg,0,1,0,0,0,-502.27886962890625,45.03477096557617,-421.2445373535156,18.25266456604004,-429.50799560546875,9.680916786193848,-601.5155639648438,46.692901611328125,-767.8706665039062,78.66581726074219,-760.582275390625,99.51414489746094,-424.572021484375,17.803503036499023,-167.90674607946394,0.021851075813174248,0.03277661371976137,0.9320845603942871,0.9501516819000244,-0.9503211975097656,0,18,0.8902834057807922,0.09834052622318268,0.007910377345979214,0.0034657090436667204,0,-424.6844787597656,17.84406089782715,3.377397298812866,0.7702863216400146,0.6255342960357666,0.004484772682189941,7.0,7.0,-414.42074377933176,19.975904928372266,82.22058868408203,91.36190149548224
134,134,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000134.jpg,0,1,0,0,0,-505.52783203125,45.32929611206055,-424.6844787597656,17.84406089782715,-431.2166748046875,9.970362663269043,-559.4655151367188,32.09873580932617,-767.8612060546875,78.6849365234375,-760.582275390625,99.51414489746094,-428.4356689453125,17.466320037841797,-167.6035705279701,0.20211660861968994,0.3031749129295349,0.9359557032585144,0.9484886527061462,-0.9486607909202576,0,18,0.8954874873161316,0.09479322284460068,0.006878143176436424,0.002841157605871558,0,-427.2057189941406,17.368593215942383,2.4567785263061523,0.7395682334899902,-0.9206187725067139,-0.030718088150024414,7.0,7.0,-416.61933619952475,19.527533643194577,83.16342163085938,92.57673345695281
135,135,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000135.jpg,0,1,0,0,0,-509.0766296386719,45.60560607910156,-427.2057189941406,17.368593215942383,-431.94842529296875,10.10680866241455,-716.4993896484375,88.54010772705078,-767.8240966796875,78.63277435302734,-760.582275390625,99.51414489746094,-429.2676086425781,16.85969352722168,-167.25616254262292,0.23160503804683685,0.3474075570702553,0.9397742748260498,0.9465502500534058,-0.9467255473136902,0,18,0.8870933055877686,0.10074473172426224,0.008397088386118412,0.0037649183068424463,0,-431.39520263671875,17.465295791625977,4.1761980056762695,0.347124844789505,1.7194194793701172,-0.39244338870048523,7.0,7.0,-419.16029599059027,19.17289701442411,82.6213150024414,93.72104974449984
136,136,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000136.jpg,0,1,0,0,0,-512.3068237304688,45.85710525512695,-431.39520263671875,17.465295791625977,-435.0325622558594,9.640010833740234,-499.4064636230469,19.567228317260742,-767.9013061523438,78.67229461669922,-519.8004150390625,17.104955673217773,-436.4188232421875,17.84808349609375,-167.3509407579504,-0.06318552792072296,-0.09477829188108444,0.9369286894798279,0.9470824599266052,-0.947256863117218,0,18,0.9091984629631042,0.08420395851135254,0.004845237359404564,0.0017523295246064663,0,-432.62066650390625,16.92381477355957,1.161291241645813,0.6681063771247864,-3.014906883239746,0.32098153233528137,7.0,7.0,-421.47503403945933,18.78612933720344,84.77629089355469,94.78001770215366
137,137,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000137.jpg,0,1,0,0,0,-515.5360717773438,46.1085319519043,-432.62066650390625,16.92381477355957,-439.0899658203125,11.409527778625488,-498.8992919921875,19.584014892578125,-767.909423828125,78.60597229003906,-519.8004150390625,17.104955673217773,-432.3641052246094,16.063241958618164,-167.23005361835783,0.08059145510196686,0.12088718265295029,0.9441434144973755,0.9464030861854553,-0.9465786814689636,0,18,0.8965649604797363,0.09347104281187057,0.0070703220553696156,0.0028935919981449842,0,-434.66412353515625,16.60567855834961,1.9983243942260742,0.532566249370575,0.8370331525802612,-0.13554012775421143,7.0,7.0,-423.7431207355445,18.41116399902749,86.08536529541016,95.88060310865384
138,138,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000138.jpg,0,1,0,0,0,-518.6881713867188,46.37449264526367,-434.66412353515625,16.60567855834961,-439.1872863769531,11.43448257446289,-498.55535888671875,19.60506248474121,-767.9158935546875,78.59158325195312,-519.8004150390625,17.104955673217773,-437.1165771484375,16.399215698242188,-167.13344580084117,0.06440500169992447,0.0966075025498867,0.9419835209846497,0.9458571672439575,-0.9460336565971375,0,18,0.899124801158905,0.09156263619661331,0.006654478143900633,0.002657967386767268,0,-436.38916015625,16.316904067993164,1.684798240661621,0.4696776270866394,-0.3135261535644531,-0.06288862228393555,7.0,7.0,-425.9178207993835,18.051020632855558,87.61612701416016,96.99771654495152
139,139,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000139.jpg,0,1,0,0,0,-522.1470947265625,46.66633605957031,-436.38916015625,16.316904067993164,-440.3157958984375,11.301370620727539,-498.144287109375,19.633373260498047,-767.9424438476562,78.57942962646484,-519.8004150390625,17.104955673217773,-437.9549865722656,16.042810440063477,-166.86280081715205,0.18043072521686554,0.2706460878252983,0.9298354387283325,0.9443134665489197,-0.9444923400878906,0,18,0.8984241485595703,0.09205777943134308,0.006793856155127287,0.002724200952798128,0,-438.0733947753906,16.047332763671875,1.6462570428848267,0.4462650418281555,-0.038541197776794434,-0.023412585258483887,7.0,7.0,-428.00817704628406,17.70645266243687,89.47575378417969,98.49269347718035
140,140,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000140.jpg,0,1,0,0,0,-525.2991943359375,46.93229675292969,-438.0733947753906,16.047332763671875,-445.4444580078125,14.326651573181152,-497.46929931640625,19.684803009033203,-767.972412109375,78.50079345703125,-519.8004150390625,17.104955673217773,-439.73724365234375,15.787363052368164,-166.8174967601295,0.03020281344652176,0.04530422016978264,0.9200093150138855,0.9440529942512512,-0.9442322254180908,0,18,0.8895132541656494,0.09782956540584564,0.008769610896706581,0.0038875925820320845,0,-440.597900390625,16.1536922454834,2.521588087081909,0.16135269403457642,0.8753310441970825,-0.2849123477935791,7.0,7.0,-430.1731926096411,17.439429283374288,90.1200942993164,99.59309933930216
141,141,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000141.jpg,0,1,0,0,0,-528.637451171875,47.26866149902344,-440.597900390625,16.1536922454834,-448.208251953125,15.184991836547852,-496.86712646484375,19.70941925048828,-767.9719848632812,78.50312805175781,-519.8004150390625,17.104955673217773,-443.54254150390625,16.448017120361328,-166.9014004174578,-0.05593648925423622,-0.08390473388135433,0.9460585713386536,0.9445348978042603,-0.9447134137153625,0,18,0.8905951380729675,0.09706050902605057,0.008581754751503468,0.0037626861594617367,0,-443.0513000488281,16.324787139892578,2.457730770111084,0.08945700526237488,-0.0638573169708252,-0.07189568877220154,7.0,7.0,-432.38780068877384,17.247747741039504,91.00830841064453,100.82286685560695
142,142,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000142.jpg,0,1,0,0,0,-531.6807861328125,47.5753059387207,-443.0513000488281,16.324787139892578,-449.6308898925781,15.032724380493164,-495.8853759765625,19.75016975402832,-767.9937744140625,78.46632385253906,-519.8004150390625,17.104955673217773,-445.4691467285156,16.528249740600586,-167.03727535508176,-0.09058326482772827,-0.1358748972415924,0.9154064655303955,0.9453110694885254,-0.9454883337020874,0,18,0.888444721698761,0.09832774847745895,0.009127819910645485,0.004099653102457523,0,-445.51263427734375,16.4837646484375,2.464338779449463,0.10234592854976654,0.006608009338378906,0.012888923287391663,7.0,7.0,-434.64483749637753,17.116367944964125,91.6058578491211,101.70409151789495
143,143,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000143.jpg,0,1,0,0,0,-535.021484375,47.91190719604492,-445.51263427734375,16.4837646484375,-452.8885498046875,16.19599151611328,-494.9418640136719,19.762571334838867,-767.9915771484375,78.46920776367188,-519.8004150390625,17.104955673217773,-447.9779357910156,16.63668441772461,-167.30710376892353,-0.17988558113574982,-0.2698283717036247,0.9266019463539124,0.9468366503715515,-0.9470115303993225,0,18,0.8889492750167847,0.09799824655056,0.009024263359606266,0.004028185270726681,0,-447.98052978515625,16.734840393066406,2.4806079864501953,0.011458903551101685,0.016269207000732422,-0.09088702499866486,7.0,7.0,-436.9381350187829,17.05075783860072,92.45613861083984,102.82389780880813
144,144,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000144.jpg,0,1,0,0,0,-538.438232421875,48.356380462646484,-447.98052978515625,16.734840393066406,-454.8251037597656,16.26704978942871,-493.4629211425781,19.81658935546875,-768.00537109375,78.4512939453125,-519.8004150390625,17.104955673217773,-450.45172119140625,17.031965255737305,-167.81105707478304,-0.33596864342689514,-0.5039529651403427,0.9102731943130493,0.9496296048164368,-0.9497998952865601,0,18,0.8841511607170105,0.1007203608751297,0.010265257209539413,0.004863209556788206,0,-450.69317626953125,17.019498825073242,2.7275383472442627,0.00396159291267395,0.24693036079406738,-0.007497310638427734,7.0,7.0,-439.3035466777987,17.045382323275152,93.17293548583984,103.96184166347035
145,145,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000145.jpg,0,1,0,0,0,-541.8419799804688,48.799163818359375,-450.69317626953125,17.019498825073242,-457.8600769042969,17.570087432861328,-492.21099853515625,19.79995346069336,-767.9857177734375,78.48616027832031,-519.8004150390625,17.104955673217773,-453.5281982421875,17.320947647094727,-168.0480695290692,-0.15800847113132477,-0.23701270669698715,0.9308794736862183,0.9509178996086121,-0.9510861039161682,0,18,0.8867746591567993,0.09926249086856842,0.009574881754815578,0.004387977533042431,0,-453.19439697265625,17.3704891204834,2.524317979812622,-0.08436864614486694,-0.20322036743164062,-0.0883302390575409,7.0,7.0,-441.69231299569776,17.101289927950628,94.05400085449219,105.04623270890197
146,146,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000146.jpg,0,1,0,0,0,-544.947998046875,49.203216552734375,-453.19439697265625,17.3704891204834,-460.0447082519531,17.19978904724121,-491.19091796875,19.799579620361328,-767.9735717773438,78.48155212402344,-519.8004150390625,17.104955673217773,-455.58990478515625,17.75464630126953,-168.0895540412152,-0.02765599824488163,-0.041483997367322445,0.93463134765625,0.9511415958404541,-0.9513094425201416,0,18,0.8827326893806458,0.10157577693462372,0.010597117245197296,0.005094400141388178,0,-455.8964538574219,17.690216064453125,2.7207188606262207,-0.03203055262565613,0.19640088081359863,0.052338093519210815,7.0,7.0,-444.1349549178947,17.202565723797942,94.46293640136719,105.7700870681364
147,147,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000147.jpg,0,1,0,0,0,-550.000732421875,49.84299087524414,-455.8964538574219,17.690216064453125,-463.1677551269531,18.495262145996094,-489.9578552246094,19.785734176635742,-767.9522705078125,78.50215911865234,-519.8004150390625,17.104955673217773,-458.69891357421875,17.994312286376953,-168.18318806353432,-0.062422703951597214,-0.09363405592739582,0.9478265643119812,0.9516449570655823,-0.9518119096755981,0,18,0.8849563002586365,0.10038910806179047,0.009987306781113148,0.004667298402637243,0,-458.4230651855469,18.075790405273438,2.553225517272949,-0.11607199907302856,-0.16749334335327148,-0.08404144644737244,7.0,7.0,-446.5920367976433,17.35273145611737,96.9310302734375,108.39269019554389
148,148,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000148.jpg,0,1,0,0,0,-555.058349609375,50.48339080810547,-458.4230651855469,18.075790405273438,-466.40423583984375,18.30303382873535,-488.87274169921875,19.804134368896484,-767.9589233398438,78.47267150878906,-519.8004150390625,17.104955673217773,-460.8619689941406,18.49428939819336,-168.09131193816143,0.06125079467892647,0.0918761920183897,0.955299437046051,0.9511510729789734,-0.9513189196586609,0,18,0.8780997395515442,0.10397107154130936,0.011873875744640827,0.0060553462244570255,0,-461.4888000488281,18.48566436767578,3.0918936729431152,-0.08319118618965149,0.538668155670166,0.032880812883377075,7.0,7.0,-449.1537868377629,17.54755840494511,98.88941192626953,110.90782421423387
149,149,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000149.jpg,0,1,0,0,0,-558.309814453125,50.90394973754883,-461.4888000488281,18.48566436767578,-470.1511535644531,18.862030029296875,-487.1879577636719,19.789718627929688,-767.947265625,78.46475219726562,-519.8004150390625,17.104955673217773,-464.8240966796875,18.90768814086914,-167.99131058884348,0.0666678324341774,0.1000017486512661,0.9382781982421875,0.9506108164787292,-0.9507795572280884,0,18,0.8721576929092407,0.10641056299209595,0.013764425180852413,0.007667331025004387,0,-465.114013671875,19.003541946411133,3.6596593856811523,-0.13139069080352783,0.5677657127380371,-0.04819950461387634,7.0,7.0,-451.89841740234897,17.79793936575332,98.50428009033203,111.44233192568853
150,150,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000150.jpg,0,1,0,0,0,-561.8694458007812,51.3643684387207,-465.114013671875,19.003541946411133,-472.87115478515625,19.41558074951172,-485.81353759765625,19.800180435180664,-767.93310546875,78.50357818603516,-519.8004150390625,17.104955673217773,-469.0189514160156,19.575420379638672,-167.91896453319742,0.04823073372244835,0.07234610058367252,0.9355173707008362,0.950218141078949,-0.9503874778747559,0,18,0.877583384513855,0.10414520651102066,0.012057154439389706,0.006214332766830921,0,-468.0533142089844,19.425813674926758,2.9674808979034424,-0.10889720916748047,-0.69217848777771,0.022493481636047363,7.0,7.0,-454.67652475659145,18.077879847220192,99.10367584228516,112.2422052738541
151,151,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000151.jpg,0,1,0,0,0,-565.1278686523438,51.78582763671875,-468.0533142089844,19.425813674926758,-474.51544189453125,18.378360748291016,-485.3080139160156,19.7858829498291,-767.9178466796875,78.51325988769531,-519.8004150390625,17.104955673217773,-470.649658203125,19.800283432006836,-167.79902739827904,0.07995834201574326,0.11993751302361488,0.9536357522010803,0.9495638012886047,-0.9497343301773071,0,18,0.87650465965271,0.10488631576299667,0.012252796441316605,0.006356175523251295,0,-470.8484802246094,19.69593048095703,2.808056116104126,0.0271528959274292,-0.1594247817993164,0.13605010509490967,7.0,7.0,-457.4575656357712,18.356130981778648,99.59098815917969,112.74058173577903
