sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,prediction_x,prediction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_measurement_x,visual_measurement_y,measurement_var_x,measurement_var_y,final_x,final_y,vx,vy,error_m
124,124,/yh/study/new_data/model_dataset_flight/vi/vi_000124.jpg,5,6,0,-432.7639465332031,37.95994567871094,-325.2592252870237,134.32989161838404,-320.3531188964844,130.04550170898438,-315.59124755859375,134.7737274169922,-320.2542724609375,128.21920776367188,25.17811393737793,23.835052490234375,-323.3024030712642,131.91431719975577,4.15042883600167,-2.8786752417430024,144.25412793048406
125,125,/yh/study/new_data/model_dataset_flight/vi/vi_000125.jpg,5,6,0,-442.6598205566406,38.97295379638672,-319.15197423526257,129.03564195801277,-301.4276428222656,129.92581176757812,-310.890380859375,129.98565673828125,-313.869384765625,123.44295501708984,25.180519104003906,23.837257385253906,-317.0866598948817,126.82489269370824,4.636444012444647,-3.40563859304115,153.25332572770694
126,126,/yh/study/new_data/model_dataset_flight/vi/vi_000126.jpg,5,6,0,-442.6598205566406,38.97295379638672,-312.450215882437,123.41925410066709,-301.4276428222656,129.92581176757812,-301.4276428222656,129.92581176757812,-306.3410949707031,117.68750762939453,25.182262420654297,23.838851928710938,-310.0617723007445,121.1535505982949,5.198488395591601,-3.9456913702314367,155.99965670472085
127,127,/yh/study/new_data/model_dataset_flight/vi/vi_000127.jpg,5,6,0,-442.6598205566406,38.97295379638672,-304.8632839051529,117.20785922806346,-301.4276428222656,129.92581176757812,-296.6962890625,129.89588928222656,-297.3302001953125,112.55862426757812,25.184181213378906,23.840608596801758,-301.91816603762453,115.37008801108907,5.89151558162161,-4.3837344278055985,160.13973720775655
128,128,/yh/study/new_data/model_dataset_flight/vi/vi_000128.jpg,5,6,0,-452.61700439453125,39.96369552612305,-296.0266504560029,110.98635358328347,-287.2335510253906,129.83602905273438,-287.2640380859375,125.07787322998047,-287.14593505859375,108.12855529785156,25.186708450317383,23.842924118041992,-292.554768940461,109.85674225111146,6.708482623839605,-4.652978851675847,174.65668380870983
129,129,/yh/study/new_data/model_dataset_flight/vi/vi_000129.jpg,5,6,0,-452.61700439453125,39.96369552612305,-285.8462863166214,105.20376339943562,-277.80133056640625,125.01802062988281,-268.4605712890625,105.92552185058594,-273.6933898925781,104.42295837402344,25.189300537109375,23.84530258178711,-281.09528272172315,104.89513983914588,7.826417257899667,-4.726538297152836,183.40063649338688
130,130,/yh/study/new_data/model_dataset_flight/vi/vi_000130.jpg,5,6,0,-452.61700439453125,39.96369552612305,-273.2688654638235,100.16860154199304,-263.7292175292969,105.89558410644531,-263.7597351074219,101.1374282836914,-262.23297119140625,99.4593505859375,25.18623924255371,23.84248924255371,-268.95404765347655,99.8882299910054,8.841693285042714,-4.793362567537279,193.1916962752266
131,131,/yh/study/new_data/model_dataset_flight/vi/vi_000131.jpg,5,6,0,-462.60479736328125,40.93217849731445,-260.11235436843384,95.09486742346813,-249.53515625,105.80577087402344,-249.59616088867188,96.28945922851562,-250.41087341308594,97.05650329589844,25.183372497558594,23.839859008789062,-256.31903554041884,95.87035986114654,9.734253984895336,-4.60853156070173,213.4760391763067
132,132,/yh/study/new_data/model_dataset_flight/vi/vi_000132.jpg,5,6,0,-462.60479736328125,40.93217849731445,-246.5847815555235,91.2618283004448,-240.13345336914062,96.22957611083984,-240.16395568847656,91.4714126586914,-239.1250762939453,92.17381286621094,25.18079948425293,23.83749771118164,-243.6679157291522,91.6223732835021,10.420592307415768,-4.522598517567596,224.72840049076635
133,133,/yh/study/new_data/model_dataset_flight/vi/vi_000133.jpg,5,6,0,-462.60479736328125,40.93217849731445,-233.24732342173644,87.0997747659345,-235.43260192871094,91.44146728515625,-230.73175048828125,86.65336608886719,-227.8907470703125,85.75360107421875,25.180126190185547,23.836877822875977,-231.15286130390646,86.56758832057726,10.913428075454336,-4.649443232085082,235.90801032472396
134,134,/yh/study/new_data/model_dataset_flight/vi/vi_000134.jpg,5,6,0,-472.5823974609375,41.91178894042969,-220.23943322845213,81.91814508849218,-226.06143188476562,77.10710144042969,-221.330078125,77.07715606689453,-216.24620056152344,78.404296875,25.181455612182617,23.838098526000977,-218.67813601735998,80.52908053990667,11.280814721572368,-4.980527745414942,256.82419899551445
135,135,/yh/study/new_data/model_dataset_flight/vi/vi_000135.jpg,5,6,0,-472.5823974609375,41.91178894042969,-207.3973212957876,75.54855279449173,-207.2581024169922,57.95466613769531,-202.52676391601562,57.924713134765625,-199.79931640625,74.05992889404297,25.180782318115234,23.837480545043945,-204.4265547246171,74.96007204712801,11.979868352029266,-5.120793827905752,270.1846498414125
136,136,/yh/study/new_data/model_dataset_flight/vi/vi_000136.jpg,5,6,0,-472.5823974609375,41.91178894042969,-192.44668637258783,69.83927821922225,-188.36325073242188,53.07667922973633,-188.33273315429688,57.834835052490234,-185.1854248046875,70.2656478881836,25.183353424072266,23.839841842651367,-189.6077688094865,70.00781954009871,12.647900072148376,-5.080621318065023,284.36600956493396
137,137,/yh/study/new_data/model_dataset_flight/vi/vi_000137.jpg,5,6,0,-482.61102294921875,42.93592834472656,-176.9598687373381,64.92719822203368,-164.73707580566406,48.16869354248047,-178.90057373046875,53.016754150390625,-169.03317260742188,65.95106506347656,25.185405731201172,23.841724395751953,-173.86087381826442,65.33191581423834,13.377127615439392,-4.984155716639498,309.56135876934167
138,138,/yh/study/new_data/model_dataset_flight/vi/vi_000138.jpg,5,6,0,-482.61102294921875,42.93592834472656,-160.48374620282505,60.347760097598844,-169.4989471435547,43.44050598144531,-160.0057373046875,48.13872528076172,-153.42184448242188,60.16495132446289,25.187911987304688,23.844024658203125,-157.72293500659373,60.275500994604116,14.026768480594782,-5.00137866251558,325.35047328487974
139,139,/yh/study/new_data/model_dataset_flight/vi/vi_000139.jpg,5,6,1,-482.61102294921875,42.93592834472656,-143.69616652599893,55.27412233208854,-155.3660125732422,33.83428192138672,-150.60414123535156,38.56246566772461,-138.0323486328125,61.69230270385742,25.191551208496094,23.847362518310547,-141.48204391639126,57.81091908003146,14.547759321032256,-4.396744750059754,341.45313834456795
140,140,/yh/study/new_data/model_dataset_flight/vi/vi_000140.jpg,6,7,0,-492.5375671386719,43.97119903564453,-126.934284595359,53.41417432997171,-155.3660125732422,33.83428192138672,-155.304931640625,43.3505973815918,-149.53070068359375,65.64070129394531,25.19440269470215,23.849977493286133,-135.7675852555961,58.24663459168719,12.469305782842767,-3.244978666499087,357.05546912652795
141,141,/yh/study/new_data/model_dataset_flight/vi/vi_000141.jpg,6,7,0,-492.5375671386719,43.97119903564453,-123.29827947275332,55.0016559251881,-155.3660125732422,33.83428192138672,-155.304931640625,43.3505973815918,-149.00180053710938,66.80437469482422,25.197906494140625,23.853191375732422,-133.34582097408253,59.666440191405506,10.105211484776207,-2.1332070087371493,359.5344922364255
142,142,/yh/study/new_data/model_dataset_flight/vi/vi_000142.jpg,6,7,0,-492.5375671386719,43.97119903564453,-123.24060948930632,57.533233182668354,-155.304931640625,43.3505973815918,-155.304931640625,43.3505973815918,-149.34396362304688,67.66828918457031,25.20101547241211,23.85604476928711,-133.44420913409832,61.53881772562049,7.704471797424927,-1.1785727172942697,359.5228240173873
143,143,/yh/study/new_data/model_dataset_flight/vi/vi_000143.jpg,6,7,0,-502.4640808105469,44.8283576965332,-125.73973733667339,60.36024500832622,-155.304931640625,43.3505973815918,-155.27439880371094,48.1087532043457,-149.3365478515625,68.44224548339844,25.204315185546875,23.85906982421875,-134.96328035821531,63.5543299539802,5.5343907342659,-0.41736259955291755,367.97758134170493
144,144,/yh/study/new_data/model_dataset_flight/vi/vi_000144.jpg,6,7,0,-502.4640808105469,44.8283576965332,-129.4288896239494,63.136967354427284,-150.57359313964844,43.32062530517578,-150.54306030273438,48.07878112792969,-149.5628662109375,69.50753021240234,25.207313537597656,23.861820220947266,-137.29871335251013,65.65462498041958,3.6828653189861122,0.18262422059259198,365.75877159644836
145,145,/yh/study/new_data/model_dataset_flight/vi/vi_000145.jpg,6,7,0,-502.4640808105469,44.8283576965332,-133.61584803352403,65.83724920101217,-150.57359313964844,43.32062530517578,-150.54306030273438,48.07878112792969,-149.56271362304688,69.52662658691406,25.209531784057617,23.86385726928711,-139.84901918867607,67.29529180709747,2.2164377589982664,0.5300824443425393,363.3103990300327
146,146,/yh/study/new_data/model_dataset_flight/vi/vi_000146.jpg,6,7,0,-512.4314575195312,45.741180419921875,-137.6325814296778,67.82537425144001,-150.54306030273438,48.07878112792969,-150.5125274658203,52.83694076538086,-149.9589080810547,71.1059341430664,25.214759826660156,23.868656158447266,-142.45018105146337,69.12174646200378,1.0830708694889675,0.8390058195289184,370.7192951619717
147,147,/yh/study/new_data/model_dataset_flight/vi/vi_000147.jpg,6,7,0,-512.4314575195312,45.741180419921875,-141.3671101819744,69.9607522815327,-155.03013610839844,86.17401885986328,-150.32931518554688,81.3858871459961,-150.24542236328125,72.23331451416016,25.215248107910156,23.869098663330078,-144.83727689273255,70.85884189372061,0.2667213377800266,1.0530124095565914,368.45132453093424
148,148,/yh/study/new_data/model_dataset_flight/vi/vi_000148.jpg,6,7,0,-512.4314575195312,45.741180419921875,-144.57055555495253,71.9118543032772,-150.26824951171875,90.90220642089844,-150.2987823486328,86.14404296875,-151.80532836914062,74.5950927734375,25.215538024902344,23.86936378479004,-147.398408562903,72.97226618664325,-0.39850793225169445,1.3056925910079638,366.0473451107202
149,149,/yh/study/new_data/model_dataset_flight/vi/vi_000149.jpg,6,7,0,-522.3988647460938,46.7430534362793,-147.7969164951547,74.27795877765122,-154.99960327148438,90.93217468261719,-155.03013610839844,86.17401885986328,-154.65338134765625,75.93583679199219,25.215343475341797,23.869186401367188,-150.47695946809375,74.93316337827775,-1.0289554946601354,1.4618154762786681,372.98872090742844
150,150,/yh/study/new_data/model_dataset_flight/vi/vi_000150.jpg,6,7,0,-522.3988647460938,46.7430534362793,-151.50591496275388,76.39497885455643,-154.99960327148438,90.93217468261719,-155.03013610839844,86.17401885986328,-158.98741149902344,77.23656463623047,25.21535301208496,23.86919403076172,-154.43028368574528,76.72758075816397,-1.7168722614614196,1.5410676439150774,369.1882291274778
151,151,/yh/study/new_data/model_dataset_flight/vi/vi_000151.jpg,6,7,0,-522.3988647460938,46.7430534362793,-156.1471559472067,78.26864840207904,-173.92501831054688,91.05204772949219,-159.73095703125,90.96214294433594,-163.8865203857422,79.51407623291016,25.215274810791016,23.869121551513672,-159.17233143018572,78.7608538631293,-2.4285007532652547,1.6583498070553582,364.6349599926837
152,152,/yh/study/new_data/model_dataset_flight/vi/vi_000152.jpg,6,7,0,-532.2947387695312,47.80059051513672,-161.600832183451,80.41920367018466,-173.92501831054688,91.05204772949219,-169.19366455078125,91.02208709716797,-168.8888397216797,80.08911895751953,25.216676712036133,23.870407104492188,-164.4494847650132,80.28875513385474,-3.098605259513938,1.6272666522528791,369.27714759234874
153,153,/yh/study/new_data/model_dataset_flight/vi/vi_000153.jpg,6,7,0,-532.2947387695312,47.80059051513672,-167.54809002452714,81.91602178610762,-183.35719299316406,95.87013244628906,-178.6563720703125,91.08201599121094,-175.04531860351562,82.70025634765625,25.218002319335938,23.871623992919922,-170.47846428671187,82.22594334836738,-3.787932081703864,1.7011143092129872,363.45030113939833
154,154,/yh/study/new_data/model_dataset_flight/vi/vi_000154.jpg,6,7,0,-532.2947387695312,47.80059051513672,-174.26639636841574,83.92705765758036,-183.32667541503906,100.6282958984375,-183.35719299316406,95.87013244628906,-182.0884552001953,85.3333740234375,25.218557357788086,23.872135162353516,-177.32374992007277,84.48282243700068,-4.507124393883848,1.8335403098954495,356.86130227797435
155,155,/yh/study/new_data/model_dataset_flight/vi/vi_000155.jpg,6,7,0,-542.1497802734375,48.9249153137207,-181.83087431395663,86.31636274689613,-183.32667541503906,100.6282958984375,-183.35719299316406,95.87013244628906,-189.1947021484375,86.71165466308594,25.219741821289062,23.873220443725586,-184.7090808114414,86.47257672796121,-5.184170287997788,1.8707622482806745,359.4074018569449
156,156,/yh/study/new_data/model_dataset_flight/vi/vi_000156.jpg,6,7,0,-542.1497802734375,48.9249153137207,-189.8932510994392,88.34333897624188,-183.32667541503906,100.6282958984375,-188.0580291748047,100.65825653076172,-198.03453063964844,88.08098602294922,25.22195053100586,23.875244140625,-193.07521466912095,88.23966428659617,-5.932662869977035,1.846059341564883,351.28151365912004
157,157,/yh/study/new_data/model_dataset_flight/vi/vi_000157.jpg,6,7,0,-552.1171875,50.03811264038086,-199.007877539098,90.08572362816105,-192.7588653564453,105.44637298583984,-197.49021911621094,105.47633361816406,-206.59255981445312,89.96763610839844,25.22252082824707,23.875762939453125,-201.97233887624066,90.03905806839722,-6.629983467713026,1.8349403259976456,352.4223186077898
158,158,/yh/study/new_data/model_dataset_flight/vi/vi_000158.jpg,6,7,0,-552.1171875,50.03811264038086,-208.6023223439537,91.87399839439487,-202.19105529785156,110.26444244384766,-221.23854064941406,91.35163116455078,-218.2647705078125,93.45020294189453,25.223556518554688,23.87671661376953,-212.37884839898422,92.49687493117949,-7.518312639469576,1.9833515469287786,342.38119917773423
159,159,/yh/study/new_data/model_dataset_flight/vi/vi_000159.jpg,6,7,0,-552.1171875,50.03811264038086,-219.8971610384538,94.48022647810826,-240.13345336914062,96.22957611083984,-230.67074584960938,96.16968536376953,-228.55824279785156,94.23273468017578,25.219642639160156,23.873125076293945,-223.28268450298853,94.38241344253225,-8.314659804167764,1.960046131517665,331.81101153355837
160,160,/yh/study/new_data/model_dataset_flight/vi/vi_000160.jpg,6,7,0,-562.1253662109375,51.27375793457031,-231.5973443071563,96.34245957404993,-240.13345336914062,96.22957611083984,-240.13345336914062,96.22957611083984,-239.63430786132812,97.61870574951172,25.21416473388672,23.86809730529785,-234.73923790325068,96.84690510036056,-9.053702448303584,2.0802382242374087,330.54286976259516
161,161,/yh/study/new_data/model_dataset_flight/vi/vi_000161.jpg,6,7,1,-562.1253662109375,51.27375793457031,-243.79294035155428,98.92714332459796,-249.53515625,105.80577087402344,-249.53515625,105.80577087402344,-247.90963745117188,101.52531433105469,25.208391189575195,23.86280059814453,-245.40240657732147,99.95416490639712,-9.43229295508948,2.3249477858683014,320.44221816424226
162,162,/yh/study/new_data/model_dataset_flight/vi/vi_000162.jpg,7,8,0,-562.1253662109375,51.27375793457031,-254.83469953241095,102.27911269226543,-249.53515625,105.80577087402344,-258.99786376953125,105.86565399169922,-258.4002990722656,104.87389373779297,25.205429077148438,23.86008071899414,-256.2286949948825,103.30478463989333,-9.760211618695717,2.56934511879617,310.29018869611923
163,163,/yh/study/new_data/model_dataset_flight/vi/vi_000163.jpg,7,8,0,-572.0621337890625,52.576194763183594,-265.98890661357825,105.87412975868949,-263.7292175292969,105.89558410644531,-268.4300842285156,110.68367767333984,-267.9305114746094,108.61968231201172,25.20419692993164,23.85894775390625,-266.7479643771329,106.95936370846094,-9.938777180888108,2.827945392100767,310.1197689735806
164,164,/yh/study/new_data/model_dataset_flight/vi/vi_000164.jpg,7,8,0,-572.0621337890625,52.576194763183594,-276.686741558021,109.78730910056171,-287.2640380859375,125.07787322998047,-277.80133056640625,125.01802062988281,-281.78765869140625,112.29829406738281,25.203777313232422,23.858562469482422,-278.6808550231565,110.7797987500026,-10.407900955343418,3.0644533511208394,299.0990375233138
165,165,/yh/study/new_data/model_dataset_flight/vi/vi_000165.jpg,7,8,0,-572.0621337890625,52.576194763183594,-289.0887559784999,113.84425210112343,-301.4276428222656,129.92581176757812,-291.96490478515625,129.865966796875,-295.4384460449219,117.32711791992188,25.205724716186523,23.860355377197266,-291.57089109500447,115.22079923348767,-10.991846869668208,3.392488226107626,287.40160698454315
166,166,/yh/study/new_data/model_dataset_flight/vi/vi_000166.jpg,7,8,0,-581.9886474609375,53.94542694091797,-302.5627379646727,118.6132874595953,-301.4276428222656,129.92581176757812,-306.1590270996094,129.9557342529297,-307.04998779296875,125.63487243652344,25.20343780517578,23.85826301574707,-304.31694817346215,121.38863289863254,-11.404543994271457,4.053863967289477,285.74491879130386
167,167,/yh/study/new_data/model_dataset_flight/vi/vi_000167.jpg,7,8,0,-581.9886474609375,53.94542694091797,-315.72149216773363,125.44249686592201,-329.7548828125,139.62164306640625,-320.3226318359375,134.80364990234375,-320.37738037109375,134.85081481933594,25.200166702270508,23.855262756347656,-317.5417478156127,129.161454544939,-11.832780968976367,4.9401098436884014,274.9356534546826
168,168,/yh/study/new_data/model_dataset_flight/vi/vi_000168.jpg,7,8,0,-581.9886474609375,53.94542694091797,-329.3745287845891,134.1015643886274,-329.7548828125,139.62164306640625,-334.4557800292969,144.4097137451172,-333.11834716796875,144.10665893554688,25.196949005126953,23.852310180664062,-330.8382650556663,138.05657704092135,-12.177146473937848,5.8826193898288635,264.8607184039552
169,169,/yh/study/new_data/model_dataset_flight/vi/vi_000169.jpg,7,8,0,-591.8436889648438,55.2144660949707,-343.01541152960414,143.93919643075023,-353.3203125,154.04566955566406,-348.58892822265625,154.01576232910156,-348.3570251464844,155.49365234375,25.19269561767578,23.848407745361328,-345.10396231034815,148.5069186761912,-12.668518408336945,6.971163150995741,263.7877450113149
170,170,/yh/study/new_data/model_dataset_flight/vi/vi_000170.jpg,7,8,0,-591.8436889648438,55.2144660949707,-357.7724807186851,155.47808182718694,-376.916259765625,163.71148681640625,-362.7221374511719,163.6217803955078,-362.94366455078125,164.6896514892578,25.187301635742188,23.84345817565918,-359.7945368979311,159.11985844713973,-13.14425972394345,7.839066942172368,254.25015149421512
171,171,/yh/study/new_data/model_dataset_flight/vi/vi_000171.jpg,7,8,0,-591.8436889648438,55.2144660949707,-372.93879662187453,166.9589253893121,-376.916259765625,163.71148681640625,-376.8248596191406,177.9859619140625,-377.1897277832031,177.24948120117188,25.18443489074707,23.84082794189453,-374.6010016326739,171.0272522574712,-13.535351603778782,8.808661764278778,246.18486273128974
172,172,/yh/study/new_data/model_dataset_flight/vi/vi_000172.jpg,7,8,0,-601.7293701171875,56.461246490478516,-388.1363532364527,179.83591402174997,-409.88360595703125,187.71151733398438,-395.6894836425781,187.62185668945312,-393.6968078613281,188.37818908691406,25.180397033691406,23.83712387084961,-390.3106908809125,183.21318734256545,-14.046960227844767,9.613589386020948,246.50337206574252
173,173,/yh/study/new_data/model_dataset_flight/vi/vi_000173.jpg,7,8,0,-601.7293701171875,56.461246490478516,-404.35765110875724,192.8267767285864,-409.88360595703125,187.71151733398438,-409.8227233886719,197.2278289794922,-407.4302978515625,199.76358032226562,25.177898406982422,23.83483123779297,-405.5591642983529,195.5693067815294,-14.329679901789753,10.26725869705155,240.486594405889
174,174,/yh/study/new_data/model_dataset_flight/vi/vi_000174.jpg,7,8,1,-601.7293701171875,56.461246490478516,-419.88884420014267,205.83656547858095,-490.8647766113281,102.5726089477539,-495.6265563964844,97.84431457519531,-440.76416015625,172.81484985351562,25.17546844482422,23.832595825195312,-428.05190174600534,192.78100402641675,-16.250536910903453,7.155424780441319,220.78709046155748
175,175,/yh/study/new_data/model_dataset_flight/vi/vi_000175.jpg,8,9,0,-611.5435791015625,57.730289459228516,-444.3024386569088,199.93642880685806,-414.40185546875,221.04849243164062,-423.8646545410156,221.1082763671875,-438.06561279296875,227.49757385253906,25.172027587890625,23.82943344116211,-441.86350035122297,210.83350643146696,-15.676611379463225,9.752849516994173,228.54304664979364
176,176,/yh/study/new_data/model_dataset_flight/vi/vi_000176.jpg,8,9,0,-611.5435791015625,57.730289459228516,-457.5401117306862,220.58635594846112,-456.7713317871094,254.62449645996094,-452.1007995605469,245.0783233642578,-450.748779296875,244.14134216308594,25.16634178161621,23.8242130279541,-454.8840968802892,229.90027683547854,-15.0515863672475,11.972973424648133,232.77606819210507
177,177,/yh/study/new_data/model_dataset_flight/vi/vi_000177.jpg,8,9,0,-611.5435791015625,57.730289459228516,-469.9356832475367,241.87325026012667,-456.7713317871094,254.62449645996094,-456.74090576171875,259.3826599121094,-459.4324645996094,258.86346435546875,25.161767959594727,23.820018768310547,-465.8278349044639,248.59162600285438,-14.08487567475248,13.574461651973087,240.1273160099315
178,178,/yh/study/new_data/model_dataset_flight/vi/vi_000178.jpg,8,9,0,-621.5722045898438,59.099517822265625,-479.91271057921637,262.1660876548275,-470.8133850097656,278.5048828125,-475.5447998046875,278.5347595214844,-472.79840087890625,277.0638122558594,25.16179847717285,23.82004737854004,-477.1304870989593,268.056610598102,-13.43010164273649,14.9786654602723,254.02062194445153
179,179,/yh/study/new_data/model_dataset_flight/vi/vi_000179.jpg,8,9,0,-621.5722045898438,59.099517822265625,-490.56058874169577,283.0352760583743,-470.6916809082031,297.5375061035156,-480.1545104980469,297.59722900390625,-484.6353759765625,294.1638488769531,25.16649055480957,23.82435417175293,-488.24373307886674,287.4348615729898,-12.884831955136685,16.027484407462033,264.4116308357384
180,180,/yh/study/new_data/model_dataset_flight/vi/vi_000180.jpg,8,9,1,-621.5722045898438,59.099517822265625,-501.12856503400343,303.46234598045186,-646.57421875,170.17140197753906,-646.57421875,170.17140197753906,-450.3900146484375,343.362060546875,25.166351318359375,23.82421875,-481.2883477170792,319.23683662050195,-8.21543591582982,19.787985276129014,295.5520007217571
181,181,/yh/study/new_data/model_dataset_flight/vi/vi_000181.jpg,9,10,0,-631.5191650390625,60.42422103881836,-489.503783632909,339.02482189663095,-456.46697998046875,302.2060546875,-465.9298400878906,302.2657775878906,-463.8714294433594,309.1469421386719,25.169517517089844,23.827133178710938,-479.4814262491383,327.2132063547139,-5.856687541187084,16.97221656321945,307.0697586904942
182,182,/yh/study/new_data/model_dataset_flight/vi/vi_000182.jpg,9,10,0,-631.5191650390625,60.42422103881836,-485.33811379032534,344.18542291793335,-456.46697998046875,302.2060546875,-465.9298400878906,302.2657775878906,-463.8877868652344,309.10235595703125,25.171524047851562,23.8289737701416,-476.95106559798705,330.3162284986137,-3.8828399742452757,13.665996763445811,311.0192808420475
183,183,/yh/study/new_data/model_dataset_flight/vi/vi_000183.jpg,9,10,0,-631.5191650390625,60.42422103881836,-480.8339055722323,343.98222526205956,-456.46697998046875,302.2060546875,-465.9298400878906,302.2657775878906,-460.6796875,309.98486328125,25.171789169311523,23.82921600341797,-472.95342191024747,330.54188803237855,-2.0282492807288293,10.462077270793442,313.21980926505466
184,184,/yh/study/new_data/model_dataset_flight/vi/vi_000184.jpg,9,10,0,-641.486572265625,61.815711975097656,-474.9816711909763,341.003965303172,-456.46697998046875,302.2060546875,-461.1983947753906,302.2359313964844,-459.5229187011719,310.1065673828125,25.172889709472656,23.830224990844727,-468.9372173841481,328.78927030807034,-0.6057742608101548,7.550376691888324,317.8807334818879
185,185,/yh/study/new_data/model_dataset_flight/vi/vi_000185.jpg,9,10,0,-641.486572265625,61.815711975097656,-469.54299164495825,336.3396469999587,-456.46697998046875,302.2060546875,-461.1983947753906,302.2359313964844,-459.5190124511719,310.0846252441406,25.171890258789062,23.829309463500977,-465.62340685017307,325.95983065748,0.31663053838678334,5.076101904428592,317.33258323789426
186,186,/yh/study/new_data/model_dataset_flight/vi/vi_000186.jpg,9,10,0,-641.486572265625,61.815711975097656,-465.3067763117863,331.03593256190857,-456.46697998046875,302.2060546875,-461.1983947753906,302.2359313964844,-458.3937683105469,309.6413269042969,25.170822143554688,23.828327178955078,-462.60358338128714,322.5774742056913,0.9527753377286782,3.059839156182986,316.2211573468777
187,187,/yh/study/new_data/model_dataset_flight/vi/vi_000187.jpg,9,10,0,-651.3211669921875,63.01796340942383,-461.65080804355847,325.6373133618743,-456.46697998046875,302.2060546875,-461.1983947753906,302.2359313964844,-457.84564208984375,309.2664489746094,25.16905975341797,23.826709747314453,-460.16282852095355,319.16482388242173,1.3029435131951157,1.516973377533193,319.6133984945817
188,188,/yh/study/new_data/model_dataset_flight/vi/vi_000188.jpg,9,10,0,-651.3211669921875,63.01796340942383,-458.85988500775846,320.6817972599549,-456.46697998046875,302.2060546875,-461.1983947753906,302.2359313964844,-452.8560485839844,305.2166442871094,25.16922950744629,23.826866149902344,-456.51219350110097,314.567547636234,1.85543378687237,0.05948924380355236,318.16305485918997
189,189,/yh/study/new_data/model_dataset_flight/vi/vi_000189.jpg,9,10,0,-651.3211669921875,63.01796340942383,-454.6567597142286,314.62703688003756,-456.46697998046875,302.2060546875,-456.4974365234375,297.4479064941406,-450.9632263183594,300.02911376953125,25.168397903442383,23.82610511779785,-453.21245395712884,308.85558861576834,2.195330093258759,-1.3162910458937487,315.7264641228263
190,190,/yh/study/new_data/model_dataset_flight/vi/vi_000190.jpg,9,10,0,-661.1251220703125,64.2090835571289,-451.0171238638701,307.5392975698746,-456.46697998046875,302.2060546875,-451.79644775390625,292.6598815917969,-451.1705627441406,292.8136291503906,25.16611099243164,23.824005126953125,-451.0771267318451,301.7170917065861,2.1812091778559526,-2.7041816854756378,317.06500008804414
191,191,/yh/study/new_data/model_dataset_flight/vi/vi_000191.jpg,9,10,1,-661.1251220703125,64.2090835571289,-448.89591755398914,299.01291002111043,-456.6800231933594,268.8989562988281,-456.5887451171875,283.1734313964844,-444.84771728515625,299.1430358886719,25.164274215698242,23.822317123413086,-447.3128214485632,299.0643599227137,2.5537752475026863,-2.6919169761014072,317.60462958515024
192,192,/yh/study/new_data/model_dataset_flight/vi/vi_000192.jpg,10,11,0,-661.1251220703125,64.2090835571289,-444.7590462010605,296.3724429466123,-447.1563415527344,278.35552978515625,-447.095458984375,287.871826171875,-441.7733154296875,290.1805725097656,25.16028594970703,23.818660736083984,-443.59136073346934,293.92410411397833,2.828582599129956,-3.275564307193517,316.369922702504
193,193,/yh/study/new_data/model_dataset_flight/vi/vi_000193.jpg,10,11,0,-671.1435546875,65.53378295898438,-440.7627781343394,290.6485398067848,-451.9181823730469,273.62725830078125,-442.4249267578125,278.3256530761719,-438.22906494140625,285.6781921386719,25.153568267822266,23.812496185302734,-439.7717577959669,288.68298852218055,3.0618181927683925,-3.744132609855697,321.447470576924
194,194,/yh/study/new_data/model_dataset_flight/vi/vi_000194.jpg,10,11,0,-671.1435546875,65.53378295898438,-436.7099396031985,284.93885591232487,-442.4858093261719,268.8093566894531,-442.45538330078125,273.5675048828125,-433.9631652832031,281.0446472167969,25.146503448486328,23.806015014648438,-435.6354878185893,283.3987376550039,3.314698702253681,-4.111295172735959,320.82579080402803
195,195,/yh/study/new_data/model_dataset_flight/vi/vi_000195.jpg,10,11,0,-671.1435546875,65.53378295898438,-432.3207891163356,279.287442482268,-442.5162658691406,264.0511779785156,-437.75439453125,268.7794494628906,-429.88311767578125,274.1741027832031,25.140094757080078,23.800132751464844,-431.3671968658209,277.2650653491437,3.53914546254536,-4.593451789409634,319.8794112049278
196,196,/yh/study/new_data/model_dataset_flight/vi/vi_000196.jpg,10,11,0,-681.0598754882812,66.85848236083984,-427.82805140327554,272.67161355973406,-437.8152770996094,259.2631530761719,-433.0838928222656,259.2332763671875,-426.0475158691406,265.67108154296875,25.135663986206055,23.796066284179688,-427.131521215032,269.9028219603732,3.7030972396790838,-5.253599483043272,325.1255341361724
197,197,/yh/study/new_data/model_dataset_flight/vi/vi_000197.jpg,10,11,0,-681.0598754882812,66.85848236083984,-423.4284239753529,264.64922247732994,-433.144775390625,249.7169647216797,-428.3829345703125,254.4452362060547,-422.1471252441406,258.19390869140625,25.132125854492188,23.79281997680664,-422.92719099469946,262.0960705210261,3.82108593426602,-5.862366747380816,323.6513535186738
198,198,/yh/study/new_data/model_dataset_flight/vi/vi_000198.jpg,10,11,0,-681.0598754882812,66.85848236083984,-419.10610506043344,256.2337037736453,-409.54864501953125,240.05123901367188,-409.4877624511719,249.5675506591797,-416.7541809082031,251.98573303222656,25.130399703979492,23.791244506835938,-418.18607748351917,254.5536250515588,4.037668159466691,-6.262979424133666,323.00479913948305
