sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,selected_patch_x,selected_patch_y,progress_s_visual_m,progress_s_final_m,cross_visual_m,cross_final_m,rnn_delta_s_raw_m,predicted_step_m,rnn_delta_cross_m,motion_probability,polynomial_step_m,inertia_cap_m,selected_patch_progress_s_m,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg,heading_residual_deg,estimated_heading_deg,search_heading_deg,measurement_variance_s,measurement_variance_cross,forward_candidate_count,error_visual_m,error_final_m
337,337,/yh/study/new_data/model_dataset_flight/vi/vi_000337.jpg,0,1,-549.70703125,79.35966491699219,-129.00552368164062,6.583550453186035,-126.34480285644531,6.2996721267700195,-131.8314971923828,14.651768684387207,110.53028106689453,107.85446666413738,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.2296503186225891,0.9982693195343018,2.9921727180480957,3.0,114.1962661743164,0.05975452437996864,0.001438479870557785,4.722877025604248,173.90999868913076,-0.48958545174642815,173.42041323738434,173.4204113697545,16.0,2.1998887062072754,18,426.9497985839844,429.6200256347656
338,338,/yh/study/new_data/model_dataset_flight/vi/vi_000338.jpg,0,1,-549.3936157226562,79.93855285644531,-129.32009887695312,6.61711311340332,-126.65937805175781,6.333233833312988,-131.8314971923828,14.651768684387207,110.84664154052734,108.1708231960766,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.2296498417854309,0.9982692003250122,2.9921727180480957,3.0,114.1962661743164,0.05918913334608078,0.0013181865215301514,4.722877025604248,173.90999868913076,-0.4895722182549112,173.42042647087584,173.42041323738434,16.0,2.1998887062072754,18,426.4244384765625,429.0943908691406
339,339,/yh/study/new_data/model_dataset_flight/vi/vi_000339.jpg,0,1,-549.0498657226562,80.57357788085938,-129.63465881347656,6.650674819946289,-126.97395324707031,6.366796493530273,-131.8314971923828,14.651768684387207,111.16299438476562,108.48717933812274,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964990139007568,0.9982692003250122,2.992171287536621,3.0,114.1962661743164,0.05941581353545189,0.0013400167226791382,4.722877025604248,173.90999868913076,-0.4895797954960217,173.42041889363475,173.42042647087587,16.0,2.1998887062072754,18,425.87994384765625,428.549560546875
340,340,/yh/study/new_data/model_dataset_flight/vi/vi_000340.jpg,0,1,-548.73681640625,81.15190887451172,-129.94923400878906,6.684237480163574,-127.28851318359375,6.400358200073242,-131.8314971923828,14.651768684387207,111.47935485839844,108.80353593813868,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964996099472046,0.9982692003250122,2.9921720027923584,3.0,114.1962661743164,0.05933770909905434,0.0013531073927879333,4.722877025604248,173.90999868913076,-0.48957670056655406,173.42042198856421,173.42041889363475,16.0,2.1998887062072754,18,425.3569030761719,428.0262451171875
341,341,/yh/study/new_data/model_dataset_flight/vi/vi_000341.jpg,0,1,-548.593017578125,81.02957916259766,-130.2637939453125,6.717800140380859,-127.60308837890625,6.433921813964844,-131.8314971923828,14.651768684387207,111.79570770263672,109.11989214106393,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964978218078613,0.9982692003250122,2.9921720027923584,3.0,114.1962661743164,0.059109099209308624,0.0012700334191322327,4.722877025604248,173.90999868913076,-0.4895701905425014,173.42042849858825,173.42042198856421,16.0,2.1998887062072754,18,424.8782958984375,427.5476989746094
342,342,/yh/study/new_data/model_dataset_flight/vi/vi_000342.jpg,0,1,-548.4620361328125,80.91809844970703,-130.578369140625,6.7513628005981445,-127.91766357421875,6.4674835205078125,-131.8314971923828,14.651768684387207,112.11206817626953,109.43624879552236,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965052723884583,0.9982693195343018,2.9921720027923584,3.0,114.1962661743164,0.05991414934396744,0.0015841126441955566,4.722877025604248,173.90999868913076,-0.48958694585030904,173.42041174328045,173.42042849858828,16.0,2.1998887062072754,18,424.4142761230469,427.0836486816406
343,343,/yh/study/new_data/model_dataset_flight/vi/vi_000343.jpg,0,1,-548.318115234375,80.79568481445312,-130.8929443359375,6.784924507141113,-128.2322235107422,6.501045227050781,-131.8314971923828,14.651768684387207,112.42842102050781,109.752605047134,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965115308761597,0.9982693195343018,2.992173433303833,3.0,114.1962661743164,0.060104429721832275,0.001719735562801361,4.722877025604248,173.90999868913076,-0.4895885466758958,173.42041014245487,173.42041174328045,16.0,2.1998887062072754,18,423.935546875,426.6050109863281
344,344,/yh/study/new_data/model_dataset_flight/vi/vi_000344.jpg,0,1,-547.6167602539062,80.42304992675781,-131.20750427246094,6.818487167358398,-128.5467987060547,6.534608840942383,-131.8314971923828,14.651768684387207,112.7447738647461,110.06896093849102,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965073585510254,0.9982693195343018,2.9921727180480957,3.0,114.1962661743164,0.05977451428771019,0.0015709251165390015,4.722877025604248,173.90999868913076,-0.48958289042548936,173.42041579870528,173.42041014245487,16.0,2.1998887062072754,18,422.8643798828125,425.533935546875
345,345,/yh/study/new_data/model_dataset_flight/vi/vi_000345.jpg,0,1,-546.9212646484375,80.05350494384766,-131.52207946777344,6.852049827575684,-128.86135864257812,6.568170547485352,-131.8314971923828,14.651768684387207,113.0611343383789,110.38531731432269,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965149581432343,0.9982693195343018,2.9921727180480957,3.0,114.1962661743164,0.060048773884773254,0.0018240883946418762,4.722877025604248,173.90999868913076,-0.48958662568519173,173.42041206344555,173.42041579870528,16.0,2.1998887062072754,18,421.79962158203125,424.4692687988281
346,346,/yh/study/new_data/model_dataset_flight/vi/vi_000346.jpg,0,1,-546.2858276367188,79.71588897705078,-131.83663940429688,6.885611534118652,-129.17593383789062,6.601733207702637,-131.8314971923828,14.651768684387207,113.37748718261719,110.70167331676622,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965113818645477,0.9982693195343018,2.9921727180480957,3.0,114.1962661743164,0.06001875177025795,0.0017282254993915558,4.722877025604248,173.90999868913076,-0.4895880130673669,173.4204106760634,173.42041206344558,16.0,2.1998887062072754,18,420.7996826171875,423.46942138671875
347,347,/yh/study/new_data/model_dataset_flight/vi/vi_000347.jpg,0,1,-544.3756103515625,79.34844207763672,-132.15121459960938,6.9191741943359375,-129.49050903320312,6.635295867919922,-131.8314971923828,14.651768684387207,113.69384765625,111.01802979193944,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965115308761597,0.9982693195343018,2.9921727180480957,3.0,114.1962661743164,0.060067541897296906,0.0017810501158237457,4.722877025604248,173.90999868913076,-0.4895872660154264,173.42041142311533,173.4204106760634,16.0,2.1998887062072754,18,418.5390625,421.20880126953125
348,348,/yh/study/new_data/model_dataset_flight/vi/vi_000348.jpg,0,1,-542.4663696289062,78.9811782836914,-132.46578979492188,6.952736854553223,-129.80508422851562,6.668858528137207,-131.8314971923828,14.651768684387207,114.01020050048828,111.33438588322134,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.2296513319015503,0.9982693195343018,2.9921727180480957,3.0,114.1962661743164,0.060074687004089355,0.0018448978662490845,4.722877025604248,173.90999868913076,-0.48958742609798506,173.42041126303278,173.42041142311535,16.0,2.1998887062072754,18,416.2794189453125,418.9491882324219
349,349,/yh/study/new_data/model_dataset_flight/vi/vi_000349.jpg,0,1,-540.370361328125,78.89698028564453,-132.78036499023438,6.986299514770508,-130.11965942382812,6.702420234680176,-146.02548217773438,14.741700172424316,114.3265609741211,111.65074243784025,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22965008020401,0.9982692003250122,2.9921727180480957,3.0,127.33438873291016,0.05842933431267738,0.0007273070514202118,3.450138807296753,173.90999868913076,-0.48961245233799083,173.42038623679278,173.42041126303278,16.0,2.1998887062072754,18,413.88494873046875,416.5545349121094
350,350,/yh/study/new_data/model_dataset_flight/vi/vi_000350.jpg,0,1,-538.4627075195312,78.82035827636719,-133.09494018554688,7.019861221313477,-130.43423461914062,6.735982894897461,-146.02548217773438,14.741700172424316,114.64291381835938,111.9670986001682,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22965024411678314,0.9982692003250122,2.9921722412109375,3.0,127.65074157714844,0.05841844156384468,0.0007533542811870575,3.373443841934204,173.90999868913076,-0.4896135729159015,173.42038511621485,173.42038623679278,16.0,2.1998887062072754,18,411.677490234375,414.3469543457031
351,351,/yh/study/new_data/model_dataset_flight/vi/vi_000351.jpg,0,1,-536.3695068359375,78.73627471923828,-133.40951538085938,7.053424835205078,-130.74879455566406,6.769545555114746,-146.02548217773438,14.741700172424316,114.95927429199219,112.28345521832159,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22965015470981598,0.9982692003250122,2.9921724796295166,3.0,127.96710205078125,0.058467086404561996,0.0007213354110717773,3.3251991271972656,173.90999868913076,-0.4896149602980767,173.4203837288327,173.42038511621487,16.0,2.1998887062072754,18,409.28619384765625,411.9555358886719
352,352,/yh/study/new_data/model_dataset_flight/vi/vi_000352.jpg,0,1,-533.578125,78.49898529052734,-133.7240753173828,7.086986541748047,-131.0633544921875,6.803107261657715,-146.02548217773438,14.741700172424316,115.27562713623047,112.59981143746666,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.2296501100063324,0.9982692003250122,2.9921724796295166,3.0,128.28345489501953,0.058477580547332764,0.0007802769541740417,3.3066494464874268,173.90999868913076,-0.4896137329984602,173.4203849561323,173.4203837288327,16.0,2.1998887062072754,18,406.180908203125,408.8501281738281
353,353,/yh/study/new_data/model_dataset_flight/vi/vi_000353.jpg,0,1,-531.0382080078125,78.28306579589844,-134.03863525390625,7.120548248291016,-131.3779296875,6.836669921875,-146.02548217773438,14.741700172424316,115.59197998046875,112.91616729978972,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.2296501100063324,0.9982692003250122,2.9921724796295166,3.0,128.3197021484375,0.05846336483955383,0.0007909759879112244,3.306452989578247,173.90999868913076,-0.4896143733286949,173.42038431580207,173.42038495613232,16.0,2.1998887062072754,18,403.3271179199219,405.9962158203125
354,354,/yh/study/new_data/model_dataset_flight/vi/vi_000354.jpg,0,1,-528.2506103515625,78.04609680175781,-134.35321044921875,7.154110908508301,-131.6925048828125,6.870232582092285,-146.02548217773438,14.741700172424316,115.90834045410156,113.23252364965714,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22965019941329956,0.9982692003250122,2.9921724796295166,3.0,128.3197021484375,0.05845470726490021,0.000863589346408844,3.306452989578247,173.90999868913076,-0.48961282586396104,173.4203858632668,173.42038431580207,16.0,2.1998887062072754,18,400.2259826660156,402.8949279785156
355,355,/yh/study/new_data/model_dataset_flight/vi/vi_000355.jpg,0,1,-525.3048095703125,77.60379791259766,-134.66778564453125,7.187673568725586,-132.007080078125,6.90379524230957,-146.02548217773438,14.741700172424316,116.22469329833984,113.54887962888156,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22965016961097717,0.9982692003250122,2.9921724796295166,3.0,128.3197021484375,0.05846160650253296,0.0008771270513534546,3.306452989578247,173.90999868913076,-0.4896136796376073,173.42038500949315,173.4203858632668,16.0,2.1998887062072754,18,396.9328918457031,399.601806640625
356,356,/yh/study/new_data/model_dataset_flight/vi/vi_000356.jpg,0,1,-522.0663452148438,77.1175537109375,-134.98236083984375,7.221236228942871,-132.3216552734375,6.937356948852539,-146.02548217773438,14.741700172424316,116.54105377197266,113.8652360832906,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22965005040168762,0.9982692003250122,2.9921724796295166,3.0,128.3197021484375,0.05836871638894081,0.0006908290088176727,3.306452989578247,173.90999868913076,-0.48961047798643387,173.4203882111443,173.42038500949317,16.0,2.1998887062072754,18,393.3440246582031,396.0128479003906
357,357,/yh/study/new_data/model_dataset_flight/vi/vi_000357.jpg,0,1,-518.834716796875,76.63233947753906,-135.29693603515625,7.25479793548584,-132.63623046875,6.970919609069824,-146.02548217773438,14.741700172424316,116.85740661621094,114.18159215600366,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22964981198310852,0.9982692003250122,2.9921724796295166,3.0,128.3197021484375,0.058303169906139374,0.0005593076348304749,3.306452989578247,173.90999868913076,-0.48960882379999426,173.42038986533078,173.42038821114434,16.0,2.1998887062072754,18,389.7620849609375,392.4308776855469
358,358,/yh/study/new_data/model_dataset_flight/vi/vi_000358.jpg,0,1,-515.6478271484375,76.06416320800781,-135.61151123046875,7.288361549377441,-132.95079040527344,7.004482269287109,-146.02548217773438,14.741700172424316,117.17376708984375,114.49794869401697,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22964999079704285,0.9982692003250122,2.9921724796295166,3.0,128.3197021484375,0.05840631201863289,0.0007206946611404419,3.306452989578247,173.90999868913076,-0.4896107447906983,173.42038794434006,173.42038986533078,16.0,2.1998887062072754,18,386.20941162109375,388.8782043457031
359,359,/yh/study/new_data/model_dataset_flight/vi/vi_000359.jpg,0,1,-512.4663696289062,75.4969482421875,-135.9260711669922,7.32192325592041,-133.26536560058594,7.0380449295043945,-146.02548217773438,14.741700172424316,117.49011993408203,114.81430484149499,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22964996099472046,0.9982692003250122,2.9921724796295166,3.0,128.3197021484375,0.058330733329057693,0.000628352165222168,3.306452989578247,173.90999868913076,-0.4896097309344934,173.42038895819627,173.42038794434006,16.0,2.1998887062072754,18,382.6622619628906,385.3310546875
360,360,/yh/study/new_data/model_dataset_flight/vi/vi_000360.jpg,0,1,-508.9694519042969,74.87348937988281,-136.2406463623047,7.355485916137695,-133.57992553710938,7.071606636047363,-146.02548217773438,14.741700172424316,117.80648040771484,115.1306614463685,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22964979708194733,0.9982692003250122,2.9921724796295166,3.0,128.3197021484375,0.058322276920080185,0.0005908720195293427,3.306452989578247,173.90999868913076,-0.48960887716084717,173.42038981196993,173.42038895819627,16.0,2.1998887062072754,18,378.7947692871094,381.4634704589844
361,361,/yh/study/new_data/model_dataset_flight/vi/vi_000361.jpg,0,1,-505.7897033691406,74.33113861083984,-136.55520629882812,7.389047622680664,-133.89450073242188,7.105169296264648,-146.02548217773438,14.741700172424316,118.12283325195312,115.44701765363776,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22964990139007568,0.9982692003250122,2.9921724796295166,3.0,128.3197021484375,0.05830783769488335,0.0005374476313591003,3.306452989578247,173.90999868913076,-0.48960797002634804,173.4203907191044,173.42038981196993,16.0,2.1998887062072754,18,375.25372314453125,377.9224548339844
362,362,/yh/study/new_data/model_dataset_flight/vi/vi_000362.jpg,0,1,-502.6083068847656,73.78850555419922,-136.86978149414062,7.422610282897949,-134.20907592773438,7.138731956481934,-146.02548217773438,14.741700172424316,118.4391860961914,115.76337350534062,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.2296498864889145,0.9982692003250122,2.9921724796295166,3.0,128.3197021484375,0.05828380584716797,0.0005087815225124359,3.306452989578247,173.90999868913076,-0.4896064759224671,173.4203922132083,173.42039071910443,16.0,2.1998887062072754,18,371.7110595703125,374.3797302246094
363,363,/yh/study/new_data/model_dataset_flight/vi/vi_000363.jpg,0,1,-499.1144104003906,73.19256591796875,-137.18435668945312,7.456172943115234,-134.52365112304688,7.172293663024902,-146.02548217773438,14.741700172424316,118.75554656982422,116.07972984571069,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22964978218078613,0.9982692003250122,2.9921724796295166,3.0,128.3197021484375,0.05826577916741371,0.0004931129515171051,3.306452989578247,173.90999868913076,-0.4896081301089067,173.42039055902185,173.42039221320832,16.0,2.1998887062072754,18,367.85137939453125,370.52001953125
364,364,/yh/study/new_data/model_dataset_flight/vi/vi_000364.jpg,0,1,-495.6409606933594,72.65957641601562,-137.49893188476562,7.489734649658203,-134.83822631835938,7.2058563232421875,-150.84841918945312,0.49720028042793274,119.0718994140625,116.39608581644188,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965607047080994,0.9982694387435913,2.9921724796295166,3.0,131.6042022705078,0.0583118200302124,0.00024565309286117554,11.369327545166016,173.90999868913076,-0.4895942562871551,173.4204044328436,173.42039055902185,16.0,2.1998887062072754,18,364.0231018066406,366.6916809082031
365,365,/yh/study/new_data/model_dataset_flight/vi/vi_000365.jpg,0,1,-492.4820556640625,72.17485809326172,-137.81350708007812,7.523298263549805,-135.1527862548828,7.239418983459473,-150.84841918945312,0.49720028042793274,119.38825988769531,116.71244226325567,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965607047080994,0.9982694387435913,2.992173910140991,3.0,131.6042022705078,0.05831846222281456,0.00022017210721969604,11.369327545166016,173.90999868913076,-0.4895936693177733,173.420405019813,173.4204044328436,16.0,2.1998887062072754,18,360.5129699707031,363.1815490722656
366,366,/yh/study/new_data/model_dataset_flight/vi/vi_000366.jpg,0,1,-489.3206481933594,71.68975067138672,-138.12806701660156,7.556859970092773,-135.4673614501953,7.272981643676758,-150.84841918945312,0.49720028042793274,119.7046127319336,117.02879832917651,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965598106384277,0.9982694387435913,2.992173194885254,3.0,131.6042022705078,0.05827929452061653,0.0003204755485057831,11.369327545166016,173.90999868913076,-0.48959452309141954,173.42040416603933,173.420405019813,16.0,2.1998887062072754,18,357.0003356933594,359.6688232421875
367,367,/yh/study/new_data/model_dataset_flight/vi/vi_000367.jpg,0,1,-484.2118225097656,70.93910217285156,-138.44264221191406,7.590422630310059,-135.78192138671875,7.306543350219727,-150.84841918945312,0.49720028042793274,120.0209732055664,117.34515486111573,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965595126152039,0.9982694387435913,2.992173194885254,3.0,131.6042022705078,0.05826015770435333,0.00034501031041145325,11.369327545166016,173.90999868913076,-0.489594309648008,173.42040437948276,173.42040416603936,16.0,2.1998887062072754,18,351.52435302734375,354.1927490234375
368,368,/yh/study/new_data/model_dataset_flight/vi/vi_000368.jpg,0,1,-479.54730224609375,70.25373077392578,-138.7572021484375,7.623984336853027,-136.09649658203125,7.340106010437012,-150.84841918945312,0.49720028042793274,120.33732604980469,117.66151100316186,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.229655921459198,0.9982694387435913,2.992173194885254,3.0,131.6042022705078,0.05825081095099449,0.00041884928941726685,11.369327545166016,173.90999868913076,-0.4895944163697138,173.42040427276103,173.42040437948276,16.0,2.1998887062072754,18,346.4972839355469,349.1655578613281
369,369,/yh/study/new_data/model_dataset_flight/vi/vi_000369.jpg,0,1,-476.3033142089844,69.75653076171875,-139.07177734375,7.657547950744629,-136.41107177734375,7.373668670654297,-150.84841918945312,0.49720028042793274,120.6536865234375,117.9778676031778,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965587675571442,0.9982694387435913,2.992173194885254,3.0,131.6042022705078,0.058269061148166656,0.00046005845069885254,11.369327545166016,173.90999868913076,-0.4895942029263022,173.42040448620446,173.42040427276106,16.0,2.1998887062072754,18,342.90142822265625,345.5696105957031
370,370,/yh/study/new_data/model_dataset_flight/vi/vi_000370.jpg,0,1,-473.05865478515625,69.25923156738281,-139.3863525390625,7.691109657287598,-136.72564697265625,7.407231330871582,-150.84841918945312,0.49720028042793274,120.97003936767578,118.29422380610305,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965587675571442,0.9982694387435913,2.992173194885254,3.0,131.6042022705078,0.058244489133358,0.0004271194338798523,11.369327545166016,173.90999868913076,-0.48959452309141954,173.42040416603933,173.42040448620446,16.0,2.1998887062072754,18,339.304931640625,341.9730529785156
371,371,/yh/study/new_data/model_dataset_flight/vi/vi_000371.jpg,0,1,-469.8147888183594,68.76204681396484,-139.700927734375,7.724672317504883,-137.0402069091797,7.440793037414551,-150.84841918945312,0.49720028042793274,121.2863998413086,118.61058046056147,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965587675571442,0.9982694387435913,2.992173194885254,3.0,131.6042022705078,0.05825193226337433,0.00042047351598739624,11.369327545166016,173.90999868913076,-0.4895938827611849,173.42040480636956,173.42040416603936,16.0,2.1998887062072754,18,335.70928955078125,338.3773498535156
372,372,/yh/study/new_data/model_dataset_flight/vi/vi_000372.jpg,0,1,-466.52325439453125,68.29454803466797,-140.0155029296875,7.758234977722168,-137.35476684570312,7.474355697631836,-150.84841918945312,0.49720028042793274,121.60275268554688,118.9269367121731,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965587675571442,0.9982694387435913,2.992173194885254,3.0,131.6042022705078,0.05824504420161247,0.0004431381821632385,11.369327545166016,173.90999868913076,-0.4895938827611849,173.42040480636956,173.4204048063696,16.0,2.1998887062072754,18,332.0722351074219,334.74017333984375
373,373,/yh/study/new_data/model_dataset_flight/vi/vi_000373.jpg,0,1,-463.23193359375,67.82707977294922,-140.33006286621094,7.791796684265137,-137.66934204101562,7.507918357849121,-150.84841918945312,0.49720028042793274,121.91910552978516,119.24329260353012,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.229655921459198,0.9982694387435913,2.992173194885254,3.0,131.6042022705078,0.05825941264629364,0.0003864988684654236,11.369327545166016,173.90999868913076,-0.4895942029263022,173.42040448620446,173.4204048063696,16.0,2.1998887062072754,18,328.4354553222656,331.1033020019531
374,374,/yh/study/new_data/model_dataset_flight/vi/vi_000374.jpg,0,1,-459.9393310546875,67.35942077636719,-140.64463806152344,7.825359344482422,-137.98391723632812,7.54148006439209,-150.84841918945312,0.49720028042793274,122.23546600341797,119.5596489793618,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965598106384277,0.9982694387435913,2.992173194885254,3.0,131.6042022705078,0.05829734355211258,0.00029914453625679016,11.369327545166016,173.90999868913076,-0.48959372267862616,173.42040496645214,173.42040448620446,16.0,2.1998887062072754,18,324.7974853515625,327.4652404785156
375,375,/yh/study/new_data/model_dataset_flight/vi/vi_000375.jpg,0,1,-456.3824157714844,66.82246398925781,-140.95919799804688,7.858922004699707,-138.29849243164062,7.575043678283691,-150.84841918945312,0.49720028042793274,122.55181884765625,119.87600498180532,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965598106384277,0.9982694387435913,2.992173194885254,3.0,131.6042022705078,0.05827903747558594,0.000326305627822876,11.369327545166016,173.90999868913076,-0.48959377603947907,173.4204049130913,173.42040496645214,16.0,2.1998887062072754,18,320.8870544433594,323.5546875
376,376,/yh/study/new_data/model_dataset_flight/vi/vi_000376.jpg,0,1,-453.1473388671875,66.33409118652344,-141.27377319335938,7.892484664916992,-138.61306762695312,7.60860538482666,-145.9949493408203,19.499858856201172,122.86817932128906,120.19236145697855,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965353727340698,0.9982694387435913,2.992173194885254,3.0,128.79412841796875,0.05939353629946709,0.0019358806312084198,8.040997505187988,173.90999868913076,-0.4896120788120206,173.42038661031873,173.4204049130913,16.0,2.1998887062072754,18,317.3019714355469,319.9695129394531
377,377,/yh/study/new_data/model_dataset_flight/vi/vi_000377.jpg,0,1,-449.9106750488281,65.8454818725586,-141.58834838867188,7.926046371459961,-138.92764282226562,7.642168045043945,-145.9949493408203,19.499858856201172,123.18453216552734,120.50871754826044,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965355217456818,0.9982694387435913,2.992173194885254,3.0,128.79412841796875,0.05942242592573166,0.0019375719130039215,8.040997505187988,173.90999868913076,-0.4896122388945793,173.42038645023618,173.42038661031876,16.0,2.1998887062072754,18,313.7153625488281,316.3827819824219
378,378,/yh/study/new_data/model_dataset_flight/vi/vi_000378.jpg,0,1,-446.7342834472656,65.36060333251953,-141.90292358398438,7.959609031677246,-139.24220275878906,7.675729751586914,-145.9949493408203,19.499858856201172,123.50089263916016,120.82507410287933,3.0,2.999999999999999,2.992173194885254,2.992173194885254,0.22965353727340698,0.9982694387435913,2.992173194885254,3.0,128.79412841796875,0.05932389944791794,0.0018738918006420135,8.040997505187988,173.90999868913076,-0.4896114384817859,173.420387250649,173.42038645023618,16.0,2.1998887062072754,18,310.1886901855469,312.8560485839844
379,379,/yh/study/new_data/model_dataset_flight/vi/vi_000379.jpg,0,1,-443.5564880371094,64.8755111694336,-142.21749877929688,7.993171691894531,-139.55677795410156,7.709293365478516,-145.9949493408203,19.499858856201172,123.81724548339844,121.14143026520728,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964738309383392,0.9982692003250122,2.992173194885254,3.0,128.79412841796875,0.058713648468256,0.0019199997186660767,8.040997505187988,173.90999868913076,-0.48957963541346305,173.4204190537173,173.420387250649,16.0,2.1998887062072754,18,306.66070556640625,309.3279724121094
380,380,/yh/study/new_data/model_dataset_flight/vi/vi_000380.jpg,0,1,-440.06585693359375,64.34266662597656,-142.53207397460938,8.026734352111816,-139.871337890625,7.742855072021484,-145.9949493408203,19.499858856201172,124.13360595703125,121.45778688336067,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964736819267273,0.9982692003250122,2.992170810699463,3.0,128.79412841796875,0.058707088232040405,0.0019046030938625336,8.040997505187988,173.90999868913076,-0.4895793686091986,173.42041932052157,173.4204190537173,16.0,2.1998887062072754,18,302.8164978027344,305.48370361328125
381,381,/yh/study/new_data/model_dataset_flight/vi/vi_000381.jpg,0,1,-436.91912841796875,63.836238861083984,-142.8466339111328,8.060296058654785,-140.1859130859375,7.776416778564453,-145.9949493408203,19.499858856201172,124.44995880126953,121.77414310250573,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.2296474575996399,0.9982692003250122,2.9921720027923584,3.0,128.79412841796875,0.058712441474199295,0.0019220896065235138,8.040997505187988,173.90999868913076,-0.48957872827896387,173.4204199608518,173.42041932052157,16.0,2.1998887062072754,18,299.3152160644531,301.9822998046875
382,382,/yh/study/new_data/model_dataset_flight/vi/vi_000382.jpg,0,1,-433.7699279785156,63.32941818237305,-143.16119384765625,8.09385871887207,-140.50048828125,7.809980392456055,-145.9949493408203,19.499858856201172,124.76631164550781,122.0904989648288,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964756190776825,0.9982692003250122,2.9921720027923584,3.0,128.79412841796875,0.05863185226917267,0.0018532238900661469,8.040997505187988,173.90999868913076,-0.4895748329367029,173.42042385619405,173.4204199608518,16.0,2.1998887062072754,18,295.8114318847656,298.4784240722656
383,383,/yh/study/new_data/model_dataset_flight/vi/vi_000383.jpg,0,1,-430.31292724609375,62.7730598449707,-143.47576904296875,8.127421379089355,-140.8150634765625,7.843542098999023,-145.9949493408203,19.499858856201172,125.08267211914062,122.40685531469622,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964748740196228,0.9982692003250122,2.9921720027923584,3.0,128.79412841796875,0.058652445673942566,0.001887042075395584,8.040997505187988,173.90999868913076,-0.48957547326693757,173.42042321586382,173.42042385619408,16.0,2.1998887062072754,18,291.9960632324219,294.6629638671875
384,384,/yh/study/new_data/model_dataset_flight/vi/vi_000384.jpg,0,1,-427.0655517578125,62.26048278808594,-143.79034423828125,8.160983085632324,-141.129638671875,7.877104759216309,-145.9949493408203,19.499858856201172,125.3990249633789,122.72321129392064,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22964751720428467,0.9982692003250122,2.9921720027923584,3.0,128.79412841796875,0.05861569941043854,0.0018242821097373962,8.040997505187988,173.90999868913076,-0.4895751531018202,173.42042353602895,173.42042321586382,16.0,2.1998887062072754,18,288.3948669433594,291.0616760253906
