sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_branch_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,waypoint_x,waypoint_y,global_top1_x,global_top1_y,polynomial_x,polynomial_y,heading_deg,raw_image_rotation_deg,image_heading_delta_deg,image_rotation_confidence,heading_current_leg_similarity,heading_next_leg_similarity,heading_switched_leg,forward_candidate_count,branch_hold,branch_local,branch_recovery,branch_waypoint,selected_branch,visual_x,visual_y,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
361,361,/yh/study/new_data/model_dataset_flight/vi/vi_000361.jpg,2,3,1,0,0,-505.7897033691406,74.33113861083984,-560.6378784179688,85.82102966308594,-568.919677734375,87.87352752685547,-589.3385620117188,75.6769790649414,-559.1282348632812,86.00774383544922,-590.4055786132812,74.65045928955078,-560.572265625,85.75141906738281,112.99717758627223,-0.07914109528064728,-0.11871164292097092,0.9412152767181396,0.6669336557388306,-0.5252063870429993,0,18,0.38059332966804504,0.021812180057168007,0.02146807499229908,0.5761263966560364,3,-560.56494140625,85.7555923461914,-0.028200281783938408,-0.09384346008300781,-0.07880429178476334,-0.020715057849884033,7.0,7.0,-561.1521293892602,84.28217741600713,55.95395278930664,56.24963456001428
362,362,/yh/study/new_data/model_dataset_flight/vi/vi_000362.jpg,2,3,1,0,0,-502.6083068847656,73.78850555419922,-560.56494140625,85.7555923461914,-568.879150390625,87.89825439453125,-589.340087890625,75.67118072509766,-559.1593017578125,86.03988647460938,-590.4055786132812,74.65045928955078,-560.4993896484375,85.65008544921875,112.61950846470404,-0.2517792284488678,-0.3776688426733017,0.9629538059234619,0.6718306541442871,-0.5195857286453247,0,18,0.38031303882598877,0.02176683023571968,0.021442962810397148,0.5764771103858948,3,-560.5525512695312,85.7498779296875,9.823311120271683e-05,-0.013644061982631683,0.0282985158264637,0.08019939810037613,7.0,7.0,-561.0490218049903,84.53457330808155,59.165950775146484,59.42049421334358
363,363,/yh/study/new_data/model_dataset_flight/vi/vi_000363.jpg,2,3,1,0,0,-499.1144104003906,73.19256591796875,-560.5525512695312,85.7498779296875,-568.9496459960938,87.87539672851562,-589.2946166992188,75.71349334716797,-559.052734375,85.9384765625,-590.4055786132812,74.65045928955078,-560.5704345703125,85.7740249633789,112.2365334924238,-0.25531673431396484,-0.38297510147094727,0.9677819609642029,0.676766574382782,-0.5138631463050842,0,18,0.38290420174598694,0.02208697237074375,0.021644337102770805,0.5733644962310791,3,-560.5001831054688,85.68772888183594,-0.03397296741604805,-0.07382930815219879,-0.03407119959592819,-0.06018524616956711,7.0,7.0,-560.9546397209891,84.73287788522481,62.644569396972656,62.907811619271925
364,364,/yh/study/new_data/model_dataset_flight/vi/vi_000364.jpg,2,3,1,0,0,-495.6409606933594,72.65957641601562,-560.5001831054688,85.68772888183594,-568.9515380859375,87.8544921875,-589.2633666992188,75.73605346679688,-559.0354614257812,85.91108703613281,-590.4055786132812,74.65045928955078,-560.4277954101562,85.59735870361328,112.21813357912032,-0.01226599421352148,-0.01839899132028222,0.9461613893508911,0.677003026008606,-0.5135875940322876,0,18,0.3839855194091797,0.022228334099054337,0.021741606295108795,0.5720445513725281,3,-560.4755249023438,85.64729309082031,-0.026107773184776306,-0.03951536864042282,0.007865194231271744,0.03431393951177597,7.0,7.0,-560.872247835907,84.89012702385456,66.12261962890625,66.36796810543784
365,365,/yh/study/new_data/model_dataset_flight/vi/vi_000365.jpg,2,3,1,0,0,-492.4820556640625,72.17485809326172,-560.4755249023438,85.64729309082031,-568.9186401367188,87.89175415039062,-589.2896118164062,75.71556854248047,-559.07958984375,85.9708251953125,-590.4055786132812,74.65045928955078,-560.4647216796875,85.61771392822266,111.96061163176869,-0.17168094217777252,-0.2575214132666588,0.9675652980804443,0.6803041696548462,-0.5097259283065796,0,18,0.38374873995780945,0.022155560553073883,0.02169380709528923,0.5724018812179565,3,-560.4886474609375,85.66675567626953,0.012032818049192429,0.02015453204512596,0.038140591233968735,0.05966990068554878,7.0,7.0,-560.8062812726075,85.02368143751713,69.3320083618164,69.52188192460875
366,366,/yh/study/new_data/model_dataset_flight/vi/vi_000366.jpg,2,3,1,0,0,-489.3206481933594,71.68975067138672,-560.4886474609375,85.66675567626953,-568.9254150390625,88.13640594482422,-589.2637329101562,75.74360656738281,-558.9432983398438,85.81080627441406,-590.4055786132812,74.65045928955078,-560.5206909179688,85.71617126464844,111.81329251067105,-0.0982142835855484,-0.1473214253783226,0.9723661541938782,0.6821863651275635,-0.507512092590332,0,18,0.3829219937324524,0.022183140739798546,0.02177441492676735,0.5731204152107239,3,-560.4166870117188,85.58802795410156,-0.04064393788576126,-0.09861253201961517,-0.05267675593495369,-0.11876706779003143,7.0,7.0,-560.7392839593903,85.12073035258172,72.44176483154297,72.67057691994512
367,367,/yh/study/new_data/model_dataset_flight/vi/vi_000367.jpg,2,3,1,0,0,-484.2118225097656,70.93910217285156,-560.4166870117188,85.58802795410156,-569.025146484375,87.8255615234375,-589.2211303710938,75.77849578857422,-558.906982421875,85.76411437988281,-590.4055786132812,74.65045928955078,-560.3021850585938,85.460205078125,111.65087579266041,-0.10827738791704178,-0.16241608187556267,0.968376636505127,0.6842563152313232,-0.5050675272941589,0,18,0.3891867995262146,0.022743377834558487,0.02205900475382805,0.5660108327865601,3,-560.3933715820312,85.52220153808594,-0.049658313393592834,-0.04909968003630638,-0.009014375507831573,0.04951285198330879,7.0,7.0,-560.6797984838117,85.18977010358202,77.56478118896484,77.78452857759854
368,368,/yh/study/new_data/model_dataset_flight/vi/vi_000368.jpg,2,3,1,0,0,-479.54730224609375,70.25373077392578,-560.3933715820312,85.52220153808594,-568.4711303710938,87.6588134765625,-589.2445068359375,75.71009826660156,-558.849853515625,85.68350219726562,-590.4055786132812,74.65045928955078,-560.3943481445312,85.46282958984375,111.3108133898265,-0.22670865058898926,-0.3400629758834839,0.9711145758628845,0.6885724067687988,-0.4999361038208008,0,18,0.38759762048721313,0.022714901715517044,0.022106211632490158,0.567581295967102,3,-560.338623046875,85.44538116455078,-0.046238578855991364,-0.08222387731075287,0.003419734537601471,-0.03312419727444649,7.0,7.0,-560.6211276051434,85.23372674266197,82.20719909667969,82.44613658366923
369,369,/yh/study/new_data/model_dataset_flight/vi/vi_000369.jpg,2,3,1,0,0,-476.3033142089844,69.75653076171875,-560.338623046875,85.44538116455078,-568.4819946289062,87.65675354003906,-589.237548828125,75.71659851074219,-558.8411865234375,85.6737289428711,-590.4055786132812,74.65045928955078,-560.2681884765625,85.3630599975586,111.12148772314755,-0.1262168139219284,-0.1893252208828926,0.9649674296379089,0.6909648776054382,-0.49707162380218506,0,18,0.38853737711906433,0.022804301232099533,0.02216697856783867,0.5664913654327393,3,-560.316650390625,85.40951538085938,-0.02311401627957821,-0.03514106571674347,0.023124562576413155,0.0470828115940094,7.0,7.0,-560.5687676056351,85.26395656798452,85.45909118652344,85.68049306160624
370,370,/yh/study/new_data/model_dataset_flight/vi/vi_000370.jpg,2,3,1,0,0,-473.05865478515625,69.25923156738281,-560.316650390625,85.40951538085938,-568.435791015625,87.9494857788086,-589.2461547851562,75.71041870117188,-558.815185546875,85.63227844238281,-590.4055786132812,74.65045928955078,-560.31103515625,85.39412689208984,110.75616671828037,-0.24354663491249084,-0.36531995236873627,0.9658852815628052,0.6955599784851074,-0.49152901768684387,0,18,0.3856346905231476,0.022555554285645485,0.022075898945331573,0.5697337985038757,3,-560.282958984375,85.37959289550781,-0.012750708498060703,-0.04321904480457306,0.010363307781517506,-0.00807797908782959,7.0,7.0,-560.519617986041,85.28384218754343,88.7014389038086,88.91686133436268
371,371,/yh/study/new_data/model_dataset_flight/vi/vi_000371.jpg,2,3,1,0,0,-469.8147888183594,68.76204681396484,-560.282958984375,85.37959289550781,-568.4954833984375,87.64927673339844,-589.2384643554688,75.71832275390625,-558.8294067382812,85.65509796142578,-590.4055786132812,74.65045928955078,-560.243408203125,85.3526382446289,110.72115184025984,-0.023343732580542564,-0.03501559887081385,0.9700527787208557,0.6959989070892334,-0.49099671840667725,0,18,0.389983206987381,0.0228782519698143,0.022207478061318398,0.5649310946464539,3,-560.292724609375,85.37261199951172,-0.010471636429429054,0.0058690025471150875,0.002279072068631649,0.049088045954704285,7.0,7.0,-560.4805998378046,85.29910765599028,91.99004364013672,92.16161711421192
372,372,/yh/study/new_data/model_dataset_flight/vi/vi_000372.jpg,2,3,1,0,0,-466.52325439453125,68.29454803466797,-560.292724609375,85.37261199951172,-568.4161987304688,87.97569274902344,-589.2365112304688,75.71790313720703,-558.8067626953125,85.6198501586914,-590.4055786132812,74.65045928955078,-560.32421875,85.37710571289062,110.51035315671213,-0.1405315399169922,-0.21079730987548828,0.9646971225738525,0.698635995388031,-0.48778828978538513,0,18,0.38681328296661377,0.022640816867351532,0.022132743149995804,0.5684131979942322,3,-560.2726440429688,85.3583984375,-0.0043227700516581535,-0.024219170212745667,0.006148866377770901,-0.03008817322552204,7.0,7.0,-560.4448383266105,85.30930370726331,95.28968048095703,95.45033179045905
373,373,/yh/study/new_data/model_dataset_flight/vi/vi_000373.jpg,2,3,1,0,0,-463.23193359375,67.82707977294922,-560.2726440429688,85.3583984375,-568.4590454101562,87.65538787841797,-589.2587280273438,75.70345306396484,-558.8553466796875,85.68002319335938,-590.4055786132812,74.65045928955078,-560.2376098632812,85.34056854248047,110.72040079700247,0.1400311291217804,0.2100466936826706,0.9676601886749268,0.6960083246231079,-0.49098527431488037,0,18,0.389537513256073,0.022776201367378235,0.022146444767713547,0.5655398368835449,3,-560.2994995117188,85.3787841796875,0.0070271966978907585,0.032975949347019196,0.011349966749548912,0.05719511955976486,7.0,7.0,-560.419844862688,85.321252047988,98.64164733886719,98.74986663488568
374,374,/yh/study/new_data/model_dataset_flight/vi/vi_000374.jpg,2,3,1,0,0,-459.9393310546875,67.35942077636719,-560.2994995117188,85.3787841796875,-568.426025390625,87.67340850830078,-589.3203125,75.65523529052734,-558.9716796875,85.82368469238281,-590.4055786132812,74.65045928955078,-560.349853515625,85.41647338867188,110.75419695738759,0.02253074012696743,0.033796110190451145,0.9582093358039856,0.6955846548080444,-0.49149906635284424,0,18,0.38635900616645813,0.02237711101770401,0.02189449407160282,0.569369375705719,3,-560.3607177734375,85.47055053710938,0.05701340734958649,0.09443628787994385,0.049986209720373154,0.06146033853292465,7.0,7.0,-560.4096769610636,85.34692644477121,102.04150390625,102.06782434595995
375,375,/yh/study/new_data/model_dataset_flight/vi/vi_000375.jpg,2,3,1,0,0,-456.3824157714844,66.82246398925781,-560.3607177734375,85.47055053710938,-568.3961181640625,87.98444366455078,-589.3057861328125,75.6681137084961,-558.9196166992188,85.7627182006836,-590.4055786132812,74.65045928955078,-560.4391479492188,85.59800720214844,110.7250174239784,-0.019453804939985275,-0.029180707409977913,0.9620262980461121,0.695950448513031,-0.4910554885864258,0,18,0.382698118686676,0.022104276344180107,0.02178337238729,0.5734142065048218,3,-560.342529296875,85.48011779785156,0.01639493554830551,-0.01239190436899662,-0.040618471801280975,-0.10682819038629532,7.0,7.0,-560.3981297861151,85.36983094747049,105.62108612060547,105.6563939525481
376,376,/yh/study/new_data/model_dataset_flight/vi/vi_000376.jpg,2,3,1,0,0,-453.1473388671875,66.33409118652344,-560.342529296875,85.48011779785156,-568.38623046875,87.98110961914062,-589.3239135742188,75.65210723876953,-558.9443359375,85.79803466796875,-590.4055786132812,74.65045928955078,-560.2846069335938,85.4485855102539,110.51751310190825,-0.13833661377429962,-0.20750492066144943,0.9675390720367432,0.6985465288162231,-0.4878973662853241,0,18,0.382289856672287,0.0220425333827734,0.021737104281783104,0.5739305019378662,3,-560.3473510742188,85.50407409667969,0.019630415365099907,0.0145533736795187,0.0032354798167943954,0.02694527804851532,7.0,7.0,-560.3893975289768,85.39291632427845,108.90055847167969,108.92244011979433
377,377,/yh/study/new_data/model_dataset_flight/vi/vi_000377.jpg,2,3,1,0,0,-449.9106750488281,65.8454818725586,-560.3473510742188,85.50407409667969,-568.3329467773438,88.03302001953125,-589.3295288085938,75.647216796875,-559.0115356445312,85.8543701171875,-590.4055786132812,74.65045928955078,-560.3637084960938,85.53522491455078,110.19935516345167,-0.2121046930551529,-0.31815703958272934,0.9577014446258545,0.7025092244148254,-0.48304274678230286,0,18,0.3809742331504822,0.021863853558897972,0.021614454686641693,0.5755473971366882,3,-560.3795166015625,85.54792022705078,0.026001110672950745,0.04776030778884888,0.006370695307850838,0.03320693224668503,7.0,7.0,-560.3876983366239,85.4195718633006,112.21208190917969,112.19767231764585
378,378,/yh/study/new_data/model_dataset_flight/vi/vi_000378.jpg,2,3,1,0,0,-446.7342834472656,65.36060333251953,-560.3795166015625,85.54792022705078,-568.4035034179688,87.98212432861328,-589.2767944335938,75.68700408935547,-558.8573608398438,85.69796752929688,-590.4055786132812,74.65045928955078,-560.4253540039062,85.60171508789062,110.06842730896176,-0.08728501200675964,-0.13092751801013947,0.9661121964454651,0.7041336894035339,-0.4810406565666199,0,18,0.3836166560649872,0.022216755896806717,0.021840577945113182,0.5723260641098022,3,-560.3177490234375,85.47251892089844,-0.04196881502866745,-0.08797278255224228,-0.0679699257016182,-0.13573309779167175,7.0,7.0,-560.3756693708117,85.42867700410457,115.35030364990234,115.39970613269558
379,379,/yh/study/new_data/model_dataset_flight/vi/vi_000379.jpg,2,3,1,0,0,-443.5564880371094,64.8755111694336,-560.3177490234375,85.47251892089844,-568.3343505859375,88.02572631835938,-589.3568725585938,75.6285400390625,-559.010986328125,85.8769760131836,-590.4055786132812,74.65045928955078,-560.208984375,85.33749389648438,110.03509286496353,-0.022223232313990593,-0.03333484847098589,0.964565098285675,0.7045466303825378,-0.4805304706096649,0,18,0.38120394945144653,0.021898044273257256,0.021637381985783577,0.5752606391906738,3,-560.369873046875,85.548095703125,0.04622938111424446,0.07931966334581375,0.08819819986820221,0.16729244589805603,7.0,7.0,-560.3746725950136,85.44921306632482,118.62850952148438,118.61604214079446
380,380,/yh/study/new_data/model_dataset_flight/vi/vi_000380.jpg,2,3,1,0,0,-440.06585693359375,64.34266662597656,-560.369873046875,85.548095703125,-568.367919921875,88.0020980834961,-589.3341674804688,75.64513397216797,-558.9722900390625,85.82893371582031,-590.4055786132812,74.65045928955078,-560.4789428710938,85.69916534423828,109.91667209797752,-0.078947052359581,-0.11842057853937149,0.9641618728637695,0.7060118317604065,-0.4787169098854065,0,18,0.3817276954650879,0.021944230422377586,0.02165520377457142,0.5746728777885437,3,-560.3695068359375,85.54888916015625,0.0008738695178180933,6.052665412425995e-06,-0.04535550996661186,-0.07931361347436905,7.0,7.0,-560.3737842554933,85.46635405413983,122.15838623046875,122.14830144973041
381,381,/yh/study/new_data/model_dataset_flight/vi/vi_000381.jpg,2,3,1,0,0,-436.91912841796875,63.836238861083984,-560.3695068359375,85.54888916015625,-568.38232421875,87.99436950683594,-589.3319091796875,75.64915466308594,-558.9436645507812,85.79409790039062,-590.4055786132812,74.65045928955078,-560.3428955078125,85.51229095458984,109.95945758930478,0.028522158041596413,0.04278323706239462,0.9599864482879639,0.7054828405380249,-0.47937238216400146,0,18,0.38167643547058105,0.0219622440636158,0.02167222648859024,0.5746890902519226,3,-560.353759765625,85.52896118164062,-0.01133771426975727,-0.022727753967046738,-0.01221158355474472,-0.02273380756378174,7.0,7.0,-560.3703407062566,85.4771204071175,125.32630157470703,125.33367292765884
382,382,/yh/study/new_data/model_dataset_flight/vi/vi_000382.jpg,2,3,1,0,0,-433.7699279785156,63.32941818237305,-560.353759765625,85.52896118164062,-568.4227905273438,87.9587631225586,-589.2571411132812,75.70216369628906,-558.822509765625,85.64360809326172,-590.4055786132812,74.65045928955078,-560.330322265625,85.49867248535156,109.82252886257899,-0.0912848636507988,-0.1369272954761982,0.9695093631744385,0.7071746587753296,-0.4772736430168152,0,18,0.3850017189979553,0.02239966206252575,0.021956853568553925,0.5706417560577393,3,-560.2953491210938,85.43304443359375,-0.06196383759379387,-0.09366060793399811,-0.05062612146139145,-0.07093285024166107,7.0,7.0,-560.3574446366165,85.46954079904836,128.44163513183594,128.50908295971294
383,383,/yh/study/new_data/model_dataset_flight/vi/vi_000383.jpg,2,3,1,0,0,-430.31292724609375,62.7730598449707,-560.2953491210938,85.43304443359375,-568.4259643554688,87.95565032958984,-589.2619018554688,75.69937133789062,-558.8263549804688,85.65472412109375,-590.4055786132812,74.65045928955078,-560.215576171875,85.29913330078125,109.8694004335341,0.031247762963175774,0.04687164444476366,0.9473398327827454,0.7065958976745605,-0.47799235582351685,0,18,0.38588380813598633,0.02249913662672043,0.022025583311915398,0.5695914626121521,3,-560.279541015625,85.40167999267578,-0.0216621533036232,-0.027647342532873154,0.04030168429017067,0.06601326167583466,7.0,7.0,-560.3440477932328,85.45787098725661,131.92184448242188,131.99504902573346
384,384,/yh/study/new_data/model_dataset_flight/vi/vi_000384.jpg,2,3,1,0,0,-427.0655517578125,62.26048278808594,-560.279541015625,85.40167999267578,-568.4097900390625,87.98973083496094,-589.260498046875,75.699951171875,-558.8441772460938,85.68061065673828,-590.4055786132812,74.65045928955078,-560.2850341796875,85.402587890625,109.80786437198427,-0.04102388396859169,-0.061535825952887535,0.9622024893760681,0.7073554992675781,-0.47704869508743286,0,18,0.3863980770111084,0.02253509871661663,0.02204955369234085,0.569017231464386,3,-560.2850341796875,85.40480041503906,0.0004876472521573305,0.006298737600445747,0.02214980125427246,0.03394608199596405,7.0,7.0,-560.3338994056725,85.44874460602767,135.21498107910156,135.2706471150644
385,385,/yh/study/new_data/model_dataset_flight/vi/vi_000385.jpg,2,3,1,0,0,-423.8179626464844,61.74787139892578,-560.2850341796875,85.40480041503906,-568.4368896484375,87.9526138305664,-589.2415771484375,75.71247863769531,-558.817138671875,85.63638305664062,-590.4055786132812,74.65045928955078,-560.3012084960938,85.42516326904297,109.75003991263917,-0.03854886814951897,-0.05782330222427845,0.9597674012184143,0.7080685496330261,-0.47616147994995117,0,18,0.3872110843658447,0.022621631622314453,0.022107915952801704,0.5680593252182007,3,-560.2757568359375,85.37970733642578,-0.01876412332057953,-0.019069332629442215,-0.01925177127122879,-0.025368070229887962,7.0,7.0,-560.3239008088068,85.43687248151376,138.4889678955078,138.54616532357238
386,386,/yh/study/new_data/model_dataset_flight/vi/vi_000386.jpg,2,3,1,0,0,-420.5804443359375,61.23685073852539,-560.2757568359375,85.37970733642578,-569.0245361328125,87.81288146972656,-589.08837890625,75.61210632324219,-558.8905029296875,85.7322769165039,-590.4055786132812,74.65045928955078,-560.2590942382812,85.34050750732422,115.65304215520929,3.935335397720337,5.903003096580505,0.8632394075393677,0.6316908597946167,-0.5640738606452942,0,18,0.3922356069087982,0.023084620013833046,0.022311266511678696,0.5623685121536255,3,-560.341552734375,85.41622161865234,0.005061294883489609,0.07507847249507904,0.023825418204069138,0.09414780139923096,7.0,7.0,-560.3269363555406,85.43332121686171,141.83726501464844,141.82577768302207
387,387,/yh/study/new_data/model_dataset_flight/vi/vi_000387.jpg,2,3,1,0,0,-415.9250793457031,60.673606872558594,-560.341552734375,85.41622161865234,-573.2081909179688,79.25655364990234,-590.7819213867188,70.19625091552734,-558.5743408203125,78.44467163085938,-590.4055786132812,74.65045928955078,-560.4448852539062,85.4835433959961,130.31637088396369,9.775550842285156,14.663326263427734,0.8004060983657837,0.4148782789707184,-0.7547248601913452,0,18,0.4016224443912506,0.02453717775642872,0.023100994527339935,0.5507394075393677,3,-560.38720703125,81.07398223876953,-3.9492979049682617,-1.8055952787399292,-3.954359292984009,-1.8806737661361694,7.0,7.0,-560.3373009161712,84.6836592524659,145.89544677734375,146.3945776120272
388,388,/yh/study/new_data/model_dataset_flight/vi/vi_000388.jpg,2,3,1,0,0,-410.8275451660156,60.05686569213867,-560.38720703125,81.07398223876953,-572.78564453125,75.6758804321289,-590.4339599609375,68.58580780029297,-560.30078125,70.73043823242188,-590.4055786132812,74.65045928955078,-560.4227905273438,74.54236602783203,143.752884469665,8.957677841186523,13.436516761779785,0.7202263474464417,0.19209611415863037,-0.886509358882904,0,18,0.42824843525886536,0.02687428705394268,0.02391357719898224,0.5209636688232422,3,-561.3939208984375,75.24166107177734,-5.706648349761963,-1.5695892572402954,-1.7573504447937012,0.2360060214996338,7.0,7.0,-560.519004567919,83.05994819454436,151.33013916015625,151.44858805048054
389,389,/yh/study/new_data/model_dataset_flight/vi/vi_000389.jpg,2,3,1,0,0,-407.634765625,59.57559585571289,-561.3939208984375,75.24166107177734,-572.2257690429688,72.44992065429688,-589.9778442382812,68.72142791748047,-559.1234130859375,72.2426528930664,-590.4055786132812,74.65045928955078,-562.8811645507812,68.66429901123047,159.49264944024466,10.493176460266113,15.73976469039917,0.662391185760498,-0.08132326602935791,-0.9787874221801758,0,18,0.4432908296585083,0.028304068371653557,0.02437661774456501,0.5040284991264343,3,-561.2529296875,73.49212646484375,-1.5234216451644897,-0.8717434406280518,4.183226585388184,0.6978458166122437,7.0,7.0,-560.6452153878688,81.41459965227172,154.2472381591797,154.56112002525572
390,390,/yh/study/new_data/model_dataset_flight/vi/vi_000390.jpg,2,3,1,0,0,-404.4422302246094,59.094364166259766,-561.2529296875,73.49212646484375,-570.31884765625,71.62661743164062,-589.8067016601562,68.92619323730469,-558.1213989257812,72.94017791748047,-590.4055786132812,74.65045928955078,-560.5380859375,73.78398132324219,170.72204342453904,7.486262321472168,11.229393482208252,0.8317615985870361,-0.273858904838562,-0.9999464750289917,0,18,0.4305485188961029,0.027812106534838676,0.024555528536438942,0.5170839428901672,3,-560.5870361328125,73.042724609375,-0.12349545955657959,-0.7938042283058167,1.3999261856079102,0.07793921232223511,7.0,7.0,-560.6352104823426,79.97491434175227,156.76657104492188,157.5825004796659
391,391,/yh/study/new_data/model_dataset_flight/vi/vi_000391.jpg,2,3,1,0,0,-400.931640625,58.565185546875,-560.5870361328125,73.042724609375,-570.3151245117188,71.61788940429688,-589.8590698242188,69.17483520507812,-558.1185913085938,72.94671630859375,-590.4055786132812,74.65045928955078,-559.65869140625,73.24339294433594,167.22176792425327,-2.3335163593292236,-3.5002745389938354,0.8464478850364685,-0.21462878584861755,-0.9974491596221924,0,18,0.4327373504638672,0.028032027184963226,0.024694010615348816,0.5145366191864014,3,-560.3125,72.85786437988281,-0.0505346953868866,-0.327092707157135,0.072960764169693,0.46671152114868164,7.0,7.0,-560.5797149644809,78.75101739730012,160.0204315185547,160.91915811300424
392,392,/yh/study/new_data/model_dataset_flight/vi/vi_000392.jpg,2,3,1,0,0,-397.45977783203125,57.918495178222656,-560.3125,72.85786437988281,-570.4456176757812,71.0845718383789,-589.8331909179688,69.37743377685547,-558.68798828125,72.17449188232422,-590.4055786132812,74.65045928955078,-560.233642578125,72.8052749633789,165.1516260863037,-1.380094289779663,-2.0701414346694946,0.8928659558296204,-0.17920759320259094,-0.9942197203636169,0,18,0.43757349252700806,0.028165290132164955,0.024623680859804153,0.5096375346183777,3,-560.4968872070312,72.37394714355469,-0.5163887739181519,-0.03895089030265808,-0.46585407853126526,0.28814181685447693,7.0,7.0,-560.5654713326669,77.65437246155687,163.67669677734375,164.29538065467978
393,393,/yh/study/new_data/model_dataset_flight/vi/vi_000393.jpg,2,3,1,0,0,-393.9891357421875,57.272037506103516,-560.4968872070312,72.37394714355469,-570.1812133789062,71.75457763671875,-589.92236328125,69.3089599609375,-558.6806640625,72.1448745727539,-590.4055786132812,74.65045928955078,-560.9107666015625,71.7405014038086,164.4656120258627,-0.4573427438735962,-0.6860141158103943,0.8904545903205872,-0.16741564869880676,-0.9928629994392395,0,18,0.4170902371406555,0.026318384334445,0.023940179497003555,0.5326512455940247,3,-560.48876953125,72.16226196289062,-0.18812979757785797,-0.09738427400588989,0.3282589912414551,-0.05843338370323181,7.0,7.0,-560.5522811624572,76.7099113022389,167.1641387939453,167.69350717904499
394,394,/yh/study/new_data/model_dataset_flight/vi/vi_000394.jpg,2,3,1,0,0,-390.8315124511719,56.68388366699219,-560.48876953125,72.16226196289062,-569.9420776367188,71.7564926147461,-589.9779052734375,68.65056610107422,-558.5805053710938,72.07723999023438,-590.4055786132812,74.65045928955078,-560.3843994140625,72.0866928100586,164.47859069029022,0.008652247488498688,0.012978371232748032,0.9198845624923706,-0.16763898730278015,-0.9928900599479675,0,18,0.42284294962882996,0.027426980435848236,0.024623604491353035,0.5251064300537109,3,-560.4721069335938,72.02001953125,-0.1216471940279007,-0.07558117806911469,0.06648260354995728,0.021803095936775208,7.0,7.0,-560.5384938497004,75.90340520222877,170.33241271972656,170.79183102081885
395,395,/yh/study/new_data/model_dataset_flight/vi/vi_000395.jpg,2,3,0,0,0,-387.4894714355469,56.12371826171875,-560.4721069335938,72.02001953125,-570.5673828125,69.42837524414062,-589.7805786132812,68.82351684570312,-558.5650634765625,72.17671203613281,-590.4055786132812,74.65045928955078,-560.451171875,71.9124984741211,164.247916762238,-0.15378238260746002,-0.23067357391119003,0.8755043148994446,-0.16366860270500183,-0.9924027919769287,0,18,0.4765739440917969,0.03252880647778511,0.026322364807128906,0.4645748436450958,0,-560.6859741210938,71.92436981201172,-0.17753195762634277,0.15287399291992188,-0.05588476359844208,0.22845517098903656,7.0,7.0,-560.5638555732365,75.21914286291053,173.91575622558594,174.12460390576734
396,396,/yh/study/new_data/model_dataset_flight/vi/vi_000396.jpg,2,3,0,0,0,-384.1477355957031,55.563602447509766,-560.6859741210938,71.92436981201172,-570.5304565429688,69.37488555908203,-589.733154296875,68.40245056152344,-558.5308837890625,72.1338882446289,-590.4055786132812,74.65045928955078,-561.01513671875,71.85201263427734,164.30571774516406,0.03853347897529602,0.05780021846294403,0.911194384098053,-0.16466371715068817,-0.9925263524055481,0,18,0.48185285925865173,0.03386496752500534,0.027097199112176895,0.45718497037887573,0,-560.8211669921875,71.83838653564453,-0.13532039523124695,0.08578245341777802,0.042211562395095825,-0.06709153950214386,7.0,7.0,-560.6081046175898,74.63776471310881,177.42144775390625,177.4882686305628
397,397,/yh/study/new_data/model_dataset_flight/vi/vi_000397.jpg,2,3,0,0,0,-380.8028564453125,55.002960205078125,-560.8211669921875,71.83838653564453,-570.5001220703125,69.36782836914062,-589.7255859375,68.10812377929688,-558.488037109375,72.13291931152344,-590.4055786132812,74.65045928955078,-560.9169921875,71.75723266601562,164.2617344125626,-0.02932197041809559,-0.04398295562714338,0.9218488335609436,-0.16390648484230042,-0.9924323558807373,0,18,0.4852164387702942,0.034643061459064484,0.027514640241861343,0.45262590050697327,0,-560.895751953125,71.78347778320312,-0.08141808211803436,0.0441473051905632,0.053902313113212585,-0.04163514822721481,7.0,7.0,-560.6575704351585,74.14692186799498,180.87298583984375,180.87069804841397
398,398,/yh/study/new_data/model_dataset_flight/vi/vi_000398.jpg,2,3,0,0,0,-377.6221008300781,54.55384826660156,-560.895751953125,71.78347778320312,-570.4910888671875,69.33547973632812,-589.7135009765625,68.10455322265625,-558.5260009765625,72.09777069091797,-590.4055786132812,74.65045928955078,-560.9400634765625,71.74411010742188,164.04132342883284,-0.146940678358078,-0.220411017537117,0.896470844745636,-0.16011042892932892,-0.991952657699585,0,18,0.48708149790763855,0.03495170548558235,0.02765781432390213,0.45030900835990906,0,-560.9610595703125,71.73770141601562,-0.06920695304870605,0.0396353155374527,0.012211129069328308,-0.004511989653110504,7.0,7.0,-560.709760517732,73.7326157207167,184.14248657226562,184.0894246038082
