pair_current_index,pair_next_index,current_frame_id,next_frame_id,is_initial_frame,search_center_x,search_center_y,final_ms_x,final_ms_y,provisional_next_x,provisional_next_y,reference_current_x,reference_current_y,reference_next_x,reference_next_y,search_center_error_m,final_error_m,provisional_next_error_m,ms_candidate_count,gru_next_xy_x,gru_next_xy_y,kalman_next_xy_x,kalman_next_xy_y,ms_correction_gain_m,ms_improved_search_center
381,382,381,382,False,-40.458248138427734,3.850414276123047,-36.91782760620117,2.807600498199463,-40.811824798583984,3.9416215419769287,-423.2969665527344,42.15669250488281,-420.17681884765625,41.7580451965332,384.75038046615094,388.37763845877487,381.24517125843505,36,-41.94989776611328,4.14914608001709,-40.811824798583984,3.9416215419769287,-3.6272579926239246,False
382,383,382,383,False,-40.811824798583984,3.9416215419769287,-36.86901092529297,2.9920501708984375,-41.17360305786133,4.434903621673584,-420.17681884765625,41.7580451965332,-417.0514831542969,41.358734130859375,381.24517125843505,385.2631282442882,377.6871059557917,36,-41.94343185424805,5.173692226409912,-41.17360305786133,4.434903621673584,-4.017956985853175,False
383,384,383,384,False,-41.17360305786133,4.434903621673584,-36.74443435668945,2.87646484375,-41.35126876831055,4.5135931968688965,-417.0514831542969,41.358734130859375,-413.6257629394531,40.921043395996094,377.6871059557917,382.2490502468663,374.0505332710835,36,-41.586021423339844,4.475582122802734,-41.35126876831055,4.5135931968688965,-4.56194429107461,False
384,385,384,385,False,-41.35126876831055,4.5135931968688965,-37.48556137084961,3.2831368446350098,-41.348716735839844,5.039319038391113,-413.6257629394531,40.921043395996094,-410.409912109375,40.60945510864258,374.0505332710835,378.0186017190671,370.77135880566465,36,-41.2386360168457,5.643442630767822,-41.348716735839844,5.039319038391113,-3.968068447983569,False
385,386,385,386,False,-41.348716735839844,5.039319038391113,-35.395774841308594,1.5960248708724976,-40.8844108581543,4.418674468994141,-410.409912109375,40.60945510864258,-407.1916809082031,40.29763412475586,370.77135880566465,377.03799661284734,368.060206810651,36,-40.28174591064453,3.221921920776367,-40.8844108581543,4.418674468994141,-6.26663780718269,False
386,387,386,387,False,-40.8844108581543,4.418674468994141,-35.898162841796875,1.9780856370925903,-41.22407150268555,3.6801223754882812,-407.1916809082031,40.29763412475586,-403.9749755859375,39.9859619140625,368.060206810651,373.26567529633246,364.5632076853304,36,-41.83298110961914,2.6479833126068115,-41.22407150268555,3.6801223754882812,-5.205468485681479,False
387,388,387,388,False,-41.22407150268555,3.6801223754882812,-34.42582702636719,1.3657371997833252,-41.10383987426758,3.802046537399292,-403.9749755859375,39.9859619140625,-401.7965087890625,39.81899642944336,364.5632076853304,371.5616973775483,362.4864440063985,36,-40.95159912109375,4.231510162353516,-41.10383987426758,3.802046537399292,-6.998489692217902,False
388,389,388,389,False,-41.10383987426758,3.802046537399292,-35.278846740722656,0.45540764927864075,-40.211578369140625,3.1375136375427246,-401.7965087890625,39.81899642944336,-399.6197814941406,39.65216827392578,362.4864440063985,368.6254043267162,361.25832374736444,36,-39.02566909790039,2.3008358478546143,-40.211578369140625,3.1375136375427246,-6.138960320317722,False
389,390,389,390,False,-40.211578369140625,3.1375136375427246,-39.705848693847656,3.2709383964538574,-40.08481979370117,3.7510550022125244,-399.6197814941406,39.65216827392578,-397.43896484375,39.485023498535156,361.25832374736444,361.7480240598022,359.13632716413906,36,-40.3100700378418,4.979419708251953,-40.08481979370117,3.7510550022125244,-0.4897003124377761,False
390,391,390,391,False,-40.08481979370117,3.7510550022125244,-38.99268341064453,2.852172374725342,-39.50298309326172,3.881498336791992,-397.43896484375,39.485023498535156,-396.7904357910156,39.443233489990234,359.13632716413906,360.31333926831,359.0528663892769,36,-38.80025863647461,4.117513656616211,-39.50298309326172,3.881498336791992,-1.1770121041709558,False
391,392,391,392,False,-39.50298309326172,3.881498336791992,-35.042686462402344,1.5398123264312744,-38.33346176147461,3.8300960063934326,-396.7904357910156,39.443233489990234,-396.0765686035156,39.39723587036133,359.0528663892769,363.72806254153573,359.5068176420289,36,-37.58700942993164,3.7487235069274902,-38.33346176147461,3.8300960063934326,-4.67519615225882,False
392,393,392,393,False,-38.33346176147461,3.8300960063934326,-33.30689239501953,0.05248253047466278,-37.76884460449219,3.0551838874816895,-396.0765686035156,39.39723587036133,-395.3658447265625,39.3514404296875,359.5068176420289,364.89703697316264,359.43432325708903,36,-37.706024169921875,1.9665675163269043,-37.76884460449219,3.0551838874816895,-5.390219331133721,False
393,394,393,394,False,-37.76884460449219,3.0551838874816895,-31.376482009887695,-1.2503411769866943,-36.06972122192383,2.516077995300293,-395.3658447265625,39.3514404296875,-395.610595703125,39.41072463989258,359.43432325708903,366.24685778928824,361.4289077726575,36,-35.05636215209961,2.0494956970214844,-36.06972122192383,2.516077995300293,-6.812534532199209,False
394,395,394,395,False,-36.06972122192383,2.516077995300293,-32.14002227783203,-0.6036988496780396,-35.089500427246094,1.8420170545578003,-395.610595703125,39.41072463989258,-395.8563232421875,39.470252990722656,361.4289077726575,365.6665309176026,362.72384066070845,36,-34.918670654296875,1.2801399230957031,-35.089500427246094,1.8420170545578003,-4.237623144945076,False
395,396,395,396,False,-35.089500427246094,1.8420170545578003,-31.70924186706543,-3.431180715560913,-34.49711990356445,0.4690087139606476,-395.8563232421875,39.470252990722656,-396.10113525390625,39.5295524597168,362.72384066070845,366.6655559062978,363.70756109160607,36,-34.79242706298828,-1.118952989578247,-34.49711990356445,0.4690087139606476,-3.9417152455893643,False
396,397,396,397,False,-34.49711990356445,0.4690087139606476,-27.582149505615234,-3.4111685752868652,-34.87450408935547,-0.614395260810852,-396.10113525390625,39.5295524597168,-396.5494079589844,39.551109313964844,363.70756109160607,371.01232914817683,363.8983427371601,36,-36.035621643066406,-1.2828941345214844,-34.87450408935547,-0.614395260810852,-7.304768056570765,False
397,398,397,398,False,-34.87450408935547,-0.614395260810852,-28.885517120361328,-2.9444005489349365,-35.6346435546875,-0.918548583984375,-396.5494079589844,39.551109313964844,-397.04034423828125,39.5747184753418,363.8983427371601,370.1116115242843,363.66713511635504,36,-37.0908203125,-0.25839829444885254,-35.6346435546875,-0.918548583984375,-6.213268787124207,False
398,399,398,399,False,-35.6346435546875,-0.918548583984375,-30.796987533569336,-2.718916177749634,-37.84214401245117,-0.87972092628479,-397.04034423828125,39.5747184753418,-397.49005126953125,39.596343994140625,363.66713511635504,368.6772950189692,361.91840106001763,36,-39.344993591308594,0.07346129417419434,-37.84214401245117,-0.87972092628479,-5.010159902614134,False
399,400,399,400,False,-37.84214401245117,-0.87972092628479,-31.693496704101562,-2.352252244949341,-39.02009582519531,-0.83399498462677,-397.49005126953125,39.596343994140625,-398.0521545410156,39.57963180541992,361.91840106001763,368.1939761299329,361.29943317980093,36,-39.779048919677734,-0.08011841773986816,-39.02009582519531,-0.83399498462677,-6.275575069915249,False
400,401,400,401,False,-39.02009582519531,-0.83399498462677,-30.83317756652832,-2.5501818656921387,-39.29399871826172,-0.45288124680519104,-398.0521545410156,39.57963180541992,-398.6134033203125,39.56294631958008,361.29943317980093,369.62778338505836,361.5407321165832,36,-38.95496368408203,0.5960140228271484,-39.29399871826172,-0.45288124680519104,-8.328350205257436,False
401,402,401,402,False,-39.29399871826172,-0.45288124680519104,-30.844749450683594,-2.7394309043884277,-39.661441802978516,-0.16310806572437286,-398.6134033203125,39.56294631958008,-399.29058837890625,39.66740036010742,361.5407321165832,370.1935627315497,361.82812559057703,36,-39.443851470947266,0.49945831298828125,-39.661441802978516,-0.16310806572437286,-8.652830614966547,False
402,403,402,403,False,-39.661441802978516,-0.16310806572437286,-30.995737075805664,-3.216356039047241,-39.87759780883789,-0.31424054503440857,-399.29058837890625,39.66740036010742,-400.033935546875,39.78206253051758,361.82812559057703,370.7831091882086,362.3814304475349,36,-39.49907684326172,-0.44751620292663574,-39.87759780883789,-0.31424054503440857,-8.954983597631553,False
403,404,403,404,False,-39.87759780883789,-0.31424054503440857,-33.90589141845703,-3.8162717819213867,-41.440086364746094,-0.8746601939201355,-400.033935546875,39.78206253051758,-400.7784423828125,39.89690399169922,362.3814304475349,368.71473994420126,361.64398868487876,36,-43.07814025878906,-1.5733647346496582,-41.440086364746094,-0.8746601939201355,-6.333309496666345,False
404,405,404,405,False,-41.440086364746094,-0.8746601939201355,-39.991092681884766,-1.29124116897583,-42.52042770385742,-0.5059230923652649,-400.7784423828125,39.89690399169922,-402.04217529296875,39.900394439697266,361.64398868487876,363.1307960033084,361.7852366888822,36,-43.65105438232422,0.2919628620147705,-42.52042770385742,-0.5059230923652649,-1.4868073184296122,False
405,406,405,406,False,-42.52042770385742,-0.5059230923652649,-44.8314323425293,-0.3606373369693756,-44.56328582763672,0.3627992868423462,-402.04217529296875,39.900394439697266,-403.4256286621094,39.90420913696289,361.7852366888822,359.47248233895,361.0342147187463,36,-47.31511688232422,1.6710187196731567,-44.56328582763672,0.3627992868423462,2.31275434993222,True
406,407,406,407,False,-44.56328582763672,0.3627992868423462,-54.52931594848633,0.16834932565689087,-48.439247131347656,0.8735923767089844,-403.4256286621094,39.90420913696289,-404.8123779296875,39.90803909301758,361.0342147187463,351.1517842473622,358.5045277056609,36,-54.19984436035156,1.4308280944824219,-48.439247131347656,0.8735923767089844,9.882430471384112,True
407,408,407,408,False,-48.439247131347656,0.8735923767089844,-56.52875900268555,1.1523783206939697,-53.21694564819336,1.5040862560272217,-404.8123779296875,39.90803909301758,-406.7642822265625,40.04542541503906,358.5045277056609,350.43327532468794,355.64189014488807,36,-57.14143371582031,2.024190902709961,-53.21694564819336,1.5040862560272217,8.071252380972965,True
408,409,408,409,False,-53.21694564819336,1.5040862560272217,-63.538818359375,1.1728748083114624,-61.84986877441406,2.658524990081787,-406.7642822265625,40.04542541503906,-408.7123718261719,40.18254089355469,355.64189014488807,345.41973631730804,348.8862963672474,36,-66.5448989868164,3.921347141265869,-61.84986877441406,2.658524990081787,10.22215382758003,True
409,410,409,410,False,-61.84986877441406,2.658524990081787,-68.7690658569336,0.7219022512435913,-69.55654907226562,3.042328119277954,-408.7123718261719,40.18254089355469,-410.66412353515625,40.31991958618164,348.8862963672474,342.2259389282966,343.1384504562697,36,-73.37252044677734,2.873699188232422,-69.55654907226562,3.042328119277954,6.6603574389507685,True
410,411,410,411,False,-69.55654907226562,3.042328119277954,-71.76448059082031,0.18314506113529205,-75.53707122802734,2.6568007469177246,-410.66412353515625,40.31991958618164,-414.7387390136719,41.05551528930664,343.1384504562697,341.26811843046926,341.36817764265993,36,-77.40019989013672,1.6638504266738892,-75.53707122802734,2.6568007469177246,1.870332025800451,True
411,412,411,412,False,-75.53707122802734,2.6568007469177246,-73.720703125,-0.30506667494773865,-78.98099517822266,2.2332310676574707,-414.7387390136719,41.05551528930664,-418.803466796875,41.789337158203125,341.36817764265993,343.51710079963897,342.1169357778949,36,-76.29298400878906,1.3802378177642822,-78.98099517822266,2.2332310676574707,-2.1489231569790377,False
412,413,412,413,False,-78.98099517822266,2.2332310676574707,-79.8126220703125,-3.7791526317596436,-82.84207153320312,0.9728174209594727,-418.803466796875,41.789337158203125,-421.87646484375,42.42189025878906,342.1169357778949,342.03988081825537,341.55869991345014,36,-81.17857360839844,-1.4650790691375732,-82.84207153320312,0.9728174209594727,0.077054959639554,True
413,414,413,414,False,-82.84207153320312,0.9728174209594727,-84.06981658935547,-4.34772253036499,-86.26940155029297,-0.49967604875564575,-421.87646484375,42.42189025878906,-424.9527893066406,43.05513000488281,341.55869991345014,341.0289258777261,341.4724853813065,36,-84.48733520507812,-2.3919684886932373,-86.26940155029297,-0.49967604875564575,0.5297740357240173,True
414,415,414,415,False,-86.26940155029297,-0.49967604875564575,-86.15299224853516,-3.2426462173461914,-89.46891021728516,-1.4502909183502197,-424.9527893066406,43.05513000488281,-428.3215026855469,43.748558044433594,341.4724853813065,341.94851450143346,341.8537923879482,36,-87.92863464355469,-2.0419692993164062,-89.46891021728516,-1.4502909183502197,-0.4760291201269524,False
415,416,415,416,False,-89.46891021728516,-1.4502909183502197,-89.60189056396484,-3.9692790508270264,-92.63357543945312,-1.9020359516143799,-428.3215026855469,43.748558044433594,-431.564697265625,44.14375305175781,341.8537923879482,342.0642740960313,342.0446170125916,36,-91.57457733154297,-1.5804531574249268,-92.63357543945312,-1.9020359516143799,-0.21048170808307987,False
416,417,416,417,False,-92.63357543945312,-1.9020359516143799,-95.2126693725586,-4.450006484985352,-96.15880584716797,-2.4655508995056152,-431.564697265625,44.14375305175781,-434.81207275390625,44.53945541381836,342.0446170125916,339.8441409435992,341.8998476237188,36,-95.73146057128906,-2.397559642791748,-96.15880584716797,-2.4655508995056152,2.200476068992373,True
417,418,417,418,False,-96.15880584716797,-2.4655508995056152,-95.21088409423828,-11.220544815063477,-98.42285919189453,-5.2364068031311035,-434.81207275390625,44.53945541381836,-438.3705749511719,44.97307586669922,341.8998476237188,344.148434493874,343.63562329875293,36,-96.28882598876953,-9.003978729248047,-98.42285919189453,-5.2364068031311035,-2.2485868701551794,False
418,419,418,419,False,-98.42285919189453,-5.2364068031311035,-108.86870574951172,-5.4632463455200195,-103.97233581542969,-5.283398628234863,-438.3705749511719,44.97307586669922,-441.7141418457031,45.21406936645508,343.63562329875293,333.33962321584687,341.4960055615081,36,-108.52070617675781,-3.7192320823669434,-103.97233581542969,-5.283398628234863,10.296000082906062,True
419,420,419,420,False,-103.97233581542969,-5.283398628234863,-116.26158905029297,-0.9783927798271179,-113.5509262084961,-2.910923957824707,-441.7141418457031,45.21406936645508,-445.0566101074219,45.454986572265625,341.4960055615081,328.71432533460563,335.01534257209653,36,-119.22534942626953,1.2026135921478271,-113.5509262084961,-2.910923957824707,12.781680226902495,True
420,421,420,421,False,-113.5509262084961,-2.910923957824707,-123.85480499267578,-3.0974984169006348,-129.16317749023438,-1.4177252054214478,-445.0566101074219,45.454986572265625,-448.4094543457031,45.696651458740234,335.01534257209653,324.85064784850675,322.70412109939207,36,-133.61277770996094,0.9531006813049316,-129.16317749023438,-1.4177252054214478,10.164694723589776,True
421,422,421,422,False,-129.16317749023438,-1.4177252054214478,-131.68710327148438,-0.7258260846138,-137.13560485839844,0.454377681016922,-448.4094543457031,45.696651458740234,-451.7923889160156,45.97942352294922,322.70412109939207,320.1063793354389,317.93304570678396,36,-137.8164825439453,2.855780839920044,-137.13560485839844,0.454377681016922,2.597741763953195,True
422,423,422,423,False,-137.13560485839844,0.454377681016922,-138.73162841796875,-0.9890992641448975,-143.6297149658203,1.304389476776123,-451.7923889160156,45.97942352294922,-455.1790466308594,46.262508392333984,317.93304570678396,316.56449879355904,314.7764580100582,36,-140.8401641845703,1.6006152629852295,-143.6297149658203,1.304389476776123,1.3685469132249182,True
423,424,423,424,False,-143.6297149658203,1.304389476776123,-143.6311798095703,-0.6333209276199341,-149.0281219482422,1.8449556827545166,-455.1790466308594,46.262508392333984,-458.2644958496094,46.520416259765625,314.7764580100582,315.0576012866566,312.4468462337782,36,-145.46290588378906,1.5985018014907837,-149.0281219482422,1.8449556827545166,-0.28114327659841365,False
424,425,424,425,False,-149.0281219482422,1.8449556827545166,-153.09854125976562,-0.39888858795166016,-154.94154357910156,2.1138994693756104,-458.2644958496094,46.520416259765625,-461.3623352050781,46.86849594116211,312.4468462337782,308.7518113438747,309.67188352519605,36,-153.4269561767578,1.5291436910629272,-154.94154357910156,2.1138994693756104,3.695034889903525,True
425,426,425,426,False,-154.94154357910156,2.1138994693756104,-158.23330688476562,-0.2806462049484253,-160.62254333496094,2.563535451889038,-461.3623352050781,46.86849594116211,-464.4605407714844,47.21662139892578,309.67188352519605,306.7739386185387,307.10165543485806,36,-159.2638702392578,2.3874573707580566,-160.62254333496094,2.563535451889038,2.897944906657358,True
426,427,426,427,False,-160.62254333496094,2.563535451889038,-162.9599609375,-0.3110158145427704,-166.666748046875,2.595889091491699,-464.4605407714844,47.21662139892578,-467.8744201660156,47.600215911865234,307.10165543485806,305.22364904987927,304.5512291487045,36,-166.13156127929688,1.8489549160003662,-166.666748046875,2.595889091491699,1.8780063849787894,True
427,428,427,428,False,-166.666748046875,2.595889091491699,-168.2139892578125,-0.4545448422431946,-171.92530822753906,2.5656869411468506,-467.8744201660156,47.600215911865234,-470.9468994140625,48.043270111083984,304.5512291487045,303.4891001061234,302.4601173158189,36,-170.2826690673828,1.9009363651275635,-171.92530822753906,2.5656869411468506,1.062129042581148,True
428,429,428,429,False,-171.92530822753906,2.5656869411468506,-173.00701904296875,-0.5724517107009888,-176.49192810058594,2.3699874877929688,-470.9468994140625,48.043270111083984,-474.31005859375,48.52824783325195,302.4601173158189,301.8802092284203,301.37389377409994,36,-174.26649475097656,1.6341084241867065,-176.49192810058594,2.3699874877929688,0.5799080873985645,True
429,430,429,430,False,-176.49192810058594,2.3699874877929688,-177.59584045410156,-0.7405991554260254,-180.4136505126953,1.9757579565048218,-474.31005859375,48.52824783325195,-477.67840576171875,49.013973236083984,301.37389377409994,300.77690491428467,300.96333399593686,36,-177.93539428710938,1.1276216506958008,-180.4136505126953,1.9757579565048218,0.5969888598152693,True
430,431,430,431,False,-180.4136505126953,1.9757579565048218,-181.55325317382812,-0.7445698976516724,-184.18569946289062,1.7839863300323486,-477.67840576171875,49.013973236083984,-480.89501953125,49.441471099853516,300.96333399593686,300.276570198198,300.51232332470806,36,-182.03713989257812,1.429036021232605,-184.18569946289062,1.7839863300323486,0.6867637977388767,True
431,432,431,432,False,-184.18569946289062,1.7839863300323486,-185.42979431152344,-0.8928765654563904,-187.82266235351562,1.563563585281372,-480.89501953125,49.441471099853516,-484.1122741699219,49.869056701660156,300.51232332470806,299.72194759315846,300.2015235396603,36,-185.9104766845703,1.2479796409606934,-187.82266235351562,1.563563585281372,0.7903757315496023,True
432,433,432,433,False,-187.82266235351562,1.563563585281372,-189.8916015625,-0.9649970531463623,-191.55393981933594,1.1432421207427979,-484.1122741699219,49.869056701660156,-487.6457824707031,50.33867263793945,300.2015235396603,298.5798138031275,300.150911490294,36,-190.1848907470703,0.607877254486084,-191.55393981933594,1.1432421207427979,1.6217097365328073,True
433,434,433,434,False,-191.55393981933594,1.1432421207427979,-194.8519287109375,-0.9978873133659363,-196.23370361328125,0.7003201842308044,-487.6457824707031,50.33867263793945,-490.85565185546875,50.7122688293457,300.150911490294,297.2602953425314,298.8365563201795,36,-196.65997314453125,0.2641356587409973,-196.23370361328125,0.7003201842308044,2.890616147762614,True
434,435,434,435,False,-196.23370361328125,0.7003201842308044,-200.20333862304688,-1.0066620111465454,-200.71728515625,0.5777415633201599,-490.85565185546875,50.7122688293457,-494.0801086425781,51.087562561035156,298.8365563201795,295.2179110329207,297.67933791429283,36,-200.73403930664062,0.7168234586715698,-200.71728515625,0.5777415633201599,3.6186452872588006,True
435,436,435,436,False,-200.71728515625,0.5777415633201599,-205.81573486328125,-0.9607163667678833,-205.30911254882812,0.594865620136261,-494.0801086425781,51.087562561035156,-497.5927429199219,51.496395111083984,297.67933791429283,292.9255409309959,296.6828041653644,36,-205.4851531982422,0.9095467329025269,-205.30911254882812,0.594865620136261,4.7537969832969225,True
436,437,436,437,False,-205.30911254882812,0.594865620136261,-210.6016082763672,-0.9778405427932739,-210.47071838378906,0.6836158633232117,-497.5927429199219,51.496395111083984,-502.5533142089844,52.07494354248047,296.6828041653644,291.7489619029579,296.56923533065753,36,-211.404052734375,1.0338181257247925,-210.47071838378906,0.6836158633232117,4.933842262406529,True
437,438,437,438,False,-210.47071838378906,0.6836158633232117,-213.59524536132812,-1.1141486167907715,-214.8152618408203,1.013512134552002,-502.5533142089844,52.07494354248047,-507.5192565917969,52.654117584228516,296.56923533065753,293.81260197087244,297.22446176986995,36,-214.44960021972656,1.6375107765197754,-214.8152618408203,1.013512134552002,2.7566333597850985,True
438,439,438,439,False,-214.8152618408203,1.013512134552002,-215.97352600097656,-1.2969179153442383,-218.82847595214844,1.293626070022583,-507.5192565917969,52.654117584228516,-510.8130798339844,53.07411193847656,297.22446176986995,296.49557712925724,296.54043167973873,36,-218.23452758789062,1.6950478553771973,-218.82847595214844,1.293626070022583,0.728884640612705,True
439,440,439,440,False,-218.82847595214844,1.293626070022583,-215.7732391357422,-1.4622362852096558,-220.9969940185547,1.662651777267456,-510.8130798339844,53.07411193847656,-514.106201171875,53.494014739990234,296.54043167973873,300.0378657383419,297.65667723842773,36,-218.46487426757812,2.1000986099243164,-220.9969940185547,1.662651777267456,-3.497434058603176,False
440,441,440,441,False,-220.9969940185547,1.662651777267456,-217.80455017089844,-1.7856767177581787,-223.42701721191406,1.6993741989135742,-514.106201171875,53.494014739990234,-517.384521484375,53.91202926635742,297.65667723842773,301.414187910205,298.55849622358056,36,-222.16326904296875,1.5372979640960693,-223.42701721191406,1.6993741989135742,-3.757510671777254,False
441,442,441,442,False,-223.42701721191406,1.6993741989135742,-218.21514892578125,-1.5775327682495117,-224.50633239746094,1.633851408958435,-517.384521484375,53.91202926635742,-520.5798950195312,54.30464172363281,298.55849622358056,304.2719260331047,300.72207540534396,36,-221.56454467773438,1.3575057983398438,-224.50633239746094,1.633851408958435,-5.713429809524143,False
442,443,442,443,False,-224.50633239746094,1.633851408958435,-221.10174560546875,-1.753915786743164,-226.08062744140625,1.4806699752807617,-520.5798950195312,54.30464172363281,-523.7677612304688,54.69633102416992,300.72207540534396,304.6797069819644,302.40624365977874,36,-224.1678009033203,1.144761323928833,-226.08062744140625,1.4806699752807617,-3.957631576620429,False
443,444,443,444,False,-226.08062744140625,1.4806699752807617,-221.4511260986328,-1.6106687784194946,-226.1178436279297,1.1508949995040894,-523.7677612304688,54.69633102416992,-527.260009765625,55.12541198730469,302.40624365977874,307.5155705069329,305.9409300995368,36,-222.5845489501953,0.6334091424942017,-226.1178436279297,1.1508949995040894,-5.109326847154136,False
444,445,444,445,False,-226.1178436279297,1.1508949995040894,-221.46331787109375,-1.6460137367248535,-226.3129425048828,0.9455684423446655,-527.260009765625,55.12541198730469,-530.6104736328125,55.52003479003906,305.9409300995368,311.02188275486,309.1526481007222,36,-224.07138061523438,0.7335538864135742,-226.3129425048828,0.9455684423446655,-5.080952655323188,False
445,446,445,446,False,-226.3129425048828,0.9455684423446655,-222.3998565673828,-1.2437231540679932,-225.89544677734375,1.0903810262680054,-530.6104736328125,55.52003479003906,-533.94384765625,55.91264724731445,309.1526481007222,313.3941746232532,312.88863539231113,36,-223.1398162841797,1.4458835124969482,-225.89544677734375,1.0903810262680054,-4.2415265225309895,False
446,447,446,447,False,-225.89544677734375,1.0903810262680054,-223.872802734375,-0.7855980396270752,-225.76638793945312,1.07402765750885,-533.94384765625,55.91264724731445,-537.2784423828125,56.305397033691406,312.88863539231113,315.21222044451514,316.3704540988156,36,-224.06210327148438,1.1069895029067993,-225.76638793945312,1.07402765750885,-2.3235850522040096,False
447,448,447,448,False,-225.76638793945312,1.07402765750885,-222.80667114257812,-1.0996127128601074,-225.4871063232422,1.140184998512268,-537.2784423828125,56.305397033691406,-540.4957885742188,56.66831588745117,316.3704540988156,319.6683125537656,319.8653516927331,36,-224.1915283203125,1.2876372337341309,-225.4871063232422,1.140184998512268,-3.29785845494996,False
448,449,448,449,False,-225.4871063232422,1.140184998512268,-225.03460693359375,-0.36055704951286316,-225.44171142578125,1.4952059984207153,-540.4957885742188,56.66831588745117,-543.7133178710938,57.03125762939453,319.8653516927331,320.57456148384546,323.08059133912406,36,-224.67422485351562,2.034024477005005,-225.44171142578125,1.4952059984207153,-0.7092097911123574,False
449,450,449,450,False,-225.44171142578125,1.4952059984207153,-230.8983917236328,0.672232985496521,-227.83673095703125,2.3370749950408936,-543.7133178710938,57.03125762939453,-547.2457885742188,57.429725646972656,323.08059133912406,317.8514081759792,324.1255100169618,36,-231.1251983642578,3.441288948059082,-227.83673095703125,2.3370749950408936,5.229183163144853,True
450,451,450,451,False,-227.83673095703125,2.3370749950408936,-227.24490356445312,0.17316478490829468,-228.12271118164062,2.5661656856536865,-547.2457885742188,57.429725646972656,-550.5067749023438,57.833740234375,324.1255100169618,325.08288199901347,327.08712805240873,36,-227.29669189453125,2.5211093425750732,-228.12271118164062,2.5661656856536865,-0.9573719820516544,False
451,452,451,452,False,-228.12271118164062,2.5661656856536865,-224.7513427734375,-0.3682019114494324,-226.88418579101562,2.509868621826172,-550.5067749023438,57.833740234375,-553.7797241210938,58.23923110961914,327.08712805240873,330.9139882673991,331.6119039229554,36,-223.887451171875,2.049468755722046,-226.88418579101562,2.509868621826172,-3.8268602149903472,False
452,453,452,453,False,-226.88418579101562,2.509868621826172,-229.23336791992188,0.4457065761089325,-227.64935302734375,2.7149384021759033,-553.7797241210938,58.23923110961914,-557.03955078125,58.64310836791992,331.6119039229554,329.6519813401148,334.10456831967235,36,-228.50534057617188,2.753828287124634,-227.64935302734375,2.7149384021759033,1.9599225828405906,True
453,454,453,454,False,-227.64935302734375,2.7149384021759033,-227.6416473388672,0.2682191729545593,-228.25987243652344,2.664628267288208,-557.03955078125,58.64310836791992,-560.0980224609375,59.04023742675781,334.10456831967235,334.5304268385192,336.5928803758731,36,-228.6375274658203,2.3204214572906494,-228.25987243652344,2.664628267288208,-0.42585851884683734,False
454,455,454,455,False,-228.25987243652344,2.664628267288208,-231.51953125,0.6570203304290771,-229.87733459472656,2.7574961185455322,-560.0980224609375,59.04023742675781,-563.4530639648438,59.47587966918945,336.5928803758731,333.7250738631624,338.3633287716085,36,-231.7321319580078,2.7051007747650146,-229.87733459472656,2.7574961185455322,2.867806512710729,True
455,456,455,456,False,-229.87733459472656,2.7574961185455322,-235.89352416992188,0.6873388886451721,-232.70758056640625,2.8178563117980957,-563.4530639648438,59.47587966918945,-566.8129272460938,59.91215133666992,338.3633287716085,332.7932460819581,338.9485819476772,36,-235.7314910888672,2.732786178588867,-232.70758056640625,2.8178563117980957,5.570082689650405,True
456,457,456,457,False,-232.70758056640625,2.8178563117980957,-233.7134552001953,0.6532551646232605,-234.12704467773438,2.8740530014038086,-566.8129272460938,59.91215133666992,-571.9577026367188,60.5113410949707,338.9485819476772,338.3295361814952,342.71213931779704,36,-234.4582977294922,2.8007752895355225,-234.12704467773438,2.8740530014038086,0.6190457661820119,True
457,458,457,458,False,-234.12704467773438,2.8740530014038086,-239.31471252441406,0.5473630428314209,-237.62655639648438,3.109968662261963,-571.9577026367188,60.5113410949707,-576.65771484375,61.05874252319336,342.71213931779704,338.0044933646479,343.94794197680596,36,-240.7015838623047,3.309809446334839,-237.62655639648438,3.109968662261963,4.707645953149154,True
458,459,458,459,False,-237.62655639648438,3.109968662261963,-237.22857666015625,0.47764503955841064,-238.51072692871094,3.2639522552490234,-576.65771484375,61.05874252319336,-580.2291259765625,61.46540451049805,343.94794197680596,344.7929947379715,346.63939950970195,36,-237.2069549560547,3.3014626502990723,-238.51072692871094,3.2639522552490234,-0.8450527611655616,False
459,460,459,460,False,-238.51072692871094,3.2639522552490234,-241.64450073242188,0.36879223585128784,-241.6045379638672,3.1362860202789307,-580.2291259765625,61.46540451049805,-583.4779663085938,61.83534622192383,346.63939950970195,344.0528222281481,346.87608836115123,36,-243.366943359375,2.7559456825256348,-241.6045379638672,3.1362860202789307,2.5865772815538435,True
460,461,460,461,False,-241.6045379638672,3.1362860202789307,-240.716552734375,0.28418105840682983,-243.02972412109375,3.0751872062683105,-583.4779663085938,61.83534622192383,-586.7272338867188,62.20532989501953,346.87608836115123,348.24407039945874,348.746830800631,36,-242.3978271484375,2.8764705657958984,-243.02972412109375,3.0751872062683105,-1.3679820383075025,False
461,462,461,462,False,-243.02972412109375,3.0751872062683105,-244.15640258789062,0.09047019481658936,-247.3975372314453,3.288984537124634,-586.7272338867188,62.20532989501953,-590.1856689453125,62.6106071472168,348.746830800631,348.1566174185779,347.8832536253761,36,-250.42172241210938,3.5350356101989746,-247.3975372314453,3.288984537124634,0.5902133820530935,True
