frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y
417,417,-434.81207275390625,44.53945541381836,-434.81207275390625,44.53945541381836,0.0,-437.2368469238281,41.49338150024414,3.89333996230456,-437.0183410644531,41.63426208496094,3.6479813782640163,-437.0183410644531,41.63426208496094
418,418,-438.3705749511719,44.97307586669922,-438.3705749511719,44.97307586669922,0.0,-443.24072265625,41.36482620239258,6.061171859405301,-441.155029296875,41.8906364440918,4.153867932102488,-441.155029296875,41.8906364440918
419,419,-441.7141418457031,45.21406936645508,-441.7141418457031,45.21406936645508,0.0,-448.57012939453125,41.58686447143555,7.756363878786241,-446.0575866699219,42.079261779785156,5.356541005768176,-446.0575866699219,42.079261779785156
420,420,-445.0566101074219,45.454986572265625,-445.0566101074219,45.454986572265625,0.0,-448.6982421875,41.483489990234375,5.388345693043463,-449.26385498046875,42.10616683959961,5.377313736771596,-449.26385498046875,42.10616683959961
421,421,-448.4094543457031,45.696651458740234,-448.4094543457031,45.696651458740234,0.0,-452.4493408203125,41.638710021972656,5.7260432614473915,-452.62518310546875,42.1207160949707,5.528081285742147,-452.62518310546875,42.1207160949707
422,422,-451.7923889160156,45.97942352294922,-451.7923889160156,45.97942352294922,0.0,-455.82244873046875,41.79706954956055,5.808051899457336,-455.98016357421875,42.1429443359375,5.679439157193464,-455.98016357421875,42.1429443359375
423,423,-455.1790466308594,46.262508392333984,-455.1790466308594,46.262508392333984,0.0,-455.77874755859375,41.903812408447266,4.399758161839771,-457.9308776855469,42.168487548828125,4.932907947712277,-457.9308776855469,42.168487548828125
424,424,-458.2644958496094,46.520416259765625,-458.2644958496094,46.520416259765625,0.0,-459.9111022949219,42.04345703125,4.770165271721294,-460.5734558105469,42.2141227722168,4.886252112009567,-460.5734558105469,42.2141227722168
425,425,-461.3623352050781,46.86849594116211,-461.3623352050781,46.86849594116211,0.0,-465.3023681640625,42.21131134033203,6.100264594596859,-464.1789855957031,42.29274368286133,5.373176728189076,-464.1789855957031,42.29274368286133
426,426,-464.4605407714844,47.21662139892578,-464.4605407714844,47.21662139892578,0.0,-465.29156494140625,42.24441909790039,5.041170190870026,-466.54644775390625,42.34455490112305,5.299815081522008,-466.54644775390625,42.34455490112305
427,427,-467.8744201660156,47.600215911865234,-467.8744201660156,47.600215911865234,0.0,-471.409423828125,42.518577575683594,6.190258400977911,-470.26678466796875,42.47903823852539,5.652421487479496,-470.26678466796875,42.47903823852539
428,428,-470.9468994140625,48.043270111083984,-470.9468994140625,48.043270111083984,0.0,-476.565673828125,45.7864990234375,6.055050921186417,-474.7449951171875,43.7944450378418,5.6989512608117705,-474.7449951171875,43.7944450378418
429,429,-474.31005859375,48.52824783325195,-474.31005859375,48.52824783325195,0.0,-476.56787109375,45.7425537109375,3.5857787199231272,-477.51715087890625,44.79988479614258,4.917939798532733,-477.51715087890625,44.79988479614258
430,430,-477.67840576171875,49.013973236083984,-477.67840576171875,49.013973236083984,0.0,-480.17279052734375,45.77261734008789,4.090029755819721,-480.53485107421875,45.52018737792969,4.5128504790145865,-480.53485107421875,45.52018737792969
431,431,-480.89501953125,49.441471099853516,-480.89501953125,49.441471099853516,0.0,-483.27471923828125,45.81679916381836,4.336037054676247,-483.552001953125,45.99272155761719,4.353553605415698,-483.552001953125,45.99272155761719
432,432,-484.1122741699219,49.869056701660156,-484.1122741699219,49.869056701660156,0.0,-487.0220947265625,45.970924377441406,4.864410682597372,-486.838134765625,46.3216667175293,4.473733528801077,-486.838134765625,46.3216667175293
433,433,-487.6457824707031,50.33867263793945,-487.6457824707031,50.33867263793945,0.0,-486.99493408203125,46.02355194091797,4.363928305426197,-488.84478759765625,46.506038665771484,4.01580582935429,-488.84478759765625,46.506038665771484
434,434,-490.85565185546875,50.7122688293457,-490.85565185546875,50.7122688293457,0.0,-491.68731689453125,46.175384521484375,4.612481540355169,-491.72894287109375,46.63100814819336,4.173646600455223,-491.72894287109375,46.63100814819336
435,435,-494.0801086425781,51.087562561035156,-494.0801086425781,51.087562561035156,0.0,-496.9178771972656,46.410457611083984,5.4706709901831,-495.5265808105469,46.75735092163086,4.5654150495590935,-495.5265808105469,46.75735092163086
436,436,-497.5927429199219,51.496395111083984,-497.5927429199219,51.496395111083984,0.0,-496.9617919921875,46.4481086730957,5.087562779286883,-497.97662353515625,46.8154182434082,4.696691256881645,-497.97662353515625,46.8154182434082
437,437,-502.5533142089844,52.07494354248047,-502.5533142089844,52.07494354248047,0.0,-502.9091491699219,46.89800262451172,5.18915559485014,-501.7356262207031,46.994964599609375,5.145366819401038,-501.7356262207031,46.994964599609375
438,438,-507.5192565917969,52.654117584228516,-507.5192565917969,52.654117584228516,0.0,-507.2903747558594,47.226009368896484,5.432931592812228,-505.9131164550781,47.22523880004883,5.661484875197959,-505.9131164550781,47.22523880004883
439,439,-510.8130798339844,53.07411193847656,-510.8130798339844,53.07411193847656,0.0,-511.38897705078125,51.91170120239258,1.2972495225197416,-510.14825439453125,49.258018493652344,3.8735722588554373,-510.14825439453125,49.258018493652344
440,440,-514.106201171875,53.494014739990234,-514.106201171875,53.494014739990234,0.0,-515.81787109375,51.95109176635742,2.3044359882659986,-514.592041015625,50.745174407958984,2.79144470208111,-514.592041015625,50.745174407958984
441,441,-517.384521484375,53.91202926635742,-517.384521484375,53.91202926635742,0.0,-520.1965942382812,52.203285217285156,3.290525702452689,-519.0941162109375,51.8433952331543,2.683646938853272,-519.0941162109375,51.8433952331543
442,442,-520.5798950195312,54.30464172363281,-520.5798950195312,54.30464172363281,0.0,-520.2482299804688,52.21168518066406,2.119072624732817,-521.9435424804688,52.53622055053711,2.23312512931418,-521.9435424804688,52.53622055053711
443,443,-523.7677612304688,54.69633102416992,-523.7677612304688,54.69633102416992,0.0,-525.8988647460938,52.49962615966797,3.060574203648031,-525.738525390625,53.03685760498047,2.57638572499397,-525.738525390625,53.03685760498047
444,444,-527.260009765625,55.12541198730469,-527.260009765625,55.12541198730469,0.0,-531.6505126953125,52.68581771850586,5.022761807208322,-530.3609008789062,53.35842514038086,3.5690010105950436,-530.3609008789062,53.35842514038086
445,445,-530.6104736328125,55.52003479003906,-530.6104736328125,55.52003479003906,0.0,-531.7333984375,52.73251724243164,3.0051978629038314,-533.2496337890625,53.50474166870117,3.320628358496226,-533.2496337890625,53.50474166870117
446,446,-533.94384765625,55.91264724731445,-533.94384765625,55.91264724731445,0.0,-536.1014404296875,52.83340072631836,3.759915652385871,-536.5916748046875,53.56466293334961,3.5389290677587226,-536.5916748046875,53.56466293334961
447,447,-537.2784423828125,56.305397033691406,-537.2784423828125,56.305397033691406,0.0,-540.2451171875,52.96977233886719,4.464028617906563,-540.2173461914062,53.58409118652344,4.00532908885118,-540.2173461914062,53.58409118652344
448,448,-540.4957885742188,56.66831588745117,-540.4957885742188,56.66831588745117,0.0,-540.211181640625,52.98408508300781,3.695207399735365,-542.342041015625,53.54242706298828,3.630403423904915,-542.342041015625,53.54242706298828
449,449,-543.7133178710938,57.03125762939453,-543.7133178710938,57.03125762939453,0.0,-544.6048583984375,53.20538330078125,3.928378659222975,-545.2108764648438,53.55246353149414,3.78743846383028,-545.2108764648438,53.55246353149414
450,450,-547.2457885742188,57.429725646972656,-547.2457885742188,57.429725646972656,0.0,-550.5095825195312,53.427581787109375,5.164252742895132,-549.1705322265625,53.613224029541016,4.274379805667237,-549.1705322265625,53.613224029541016
451,451,-550.5067749023438,57.833740234375,-550.5067749023438,57.833740234375,0.0,-556.5296630859375,58.36963653564453,6.046682306669301,-554.1275024414062,55.62724304199219,4.240082283649555,-554.1275024414062,55.62724304199219
452,452,-553.7797241210938,58.23923110961914,-553.7797241210938,58.23923110961914,0.0,-556.5513305664062,58.329437255859375,2.7730740048756917,-557.3363037109375,57.07228088378906,3.7431312037461373,-557.3363037109375,57.07228088378906
453,453,-557.03955078125,58.64310836791992,-557.03955078125,58.64310836791992,0.0,-562.035400390625,58.17759323120117,5.017491172090551,-561.3916625976562,57.993953704833984,4.40025897409563,-561.3916625976562,57.993953704833984
454,454,-560.0980224609375,59.04023742675781,-560.0980224609375,59.04023742675781,0.0,-566.7650756835938,57.951904296875,6.755299229148299,-565.7916870117188,58.47085952758789,5.722063195114696,-565.7916870117188,58.47085952758789
455,455,-563.4530639648438,59.47587966918945,-563.4530639648438,59.47587966918945,0.0,-566.7120361328125,57.988555908203125,3.5823220907100817,-568.459716796875,58.72145462036133,5.0631738795725605,-568.459716796875,58.72145462036133
456,456,-566.8129272460938,59.91215133666992,-566.8129272460938,59.91215133666992,0.0,-570.4732055664062,57.71733474731445,4.267886742060955,-571.3929443359375,58.687721252441406,4.740863378586718,-571.3929443359375,58.687721252441406
457,457,-571.9577026367188,60.5113410949707,-571.9577026367188,60.5113410949707,0.0,-574.3013916015625,57.626556396484375,3.716834771758253,-574.61328125,58.538516998291016,3.3081917549859154,-574.61328125,58.538516998291016
458,458,-576.65771484375,61.05874252319336,-576.65771484375,61.05874252319336,0.0,-578.4915771484375,57.4184684753418,4.076106732657444,-578.1976928710938,58.277183532714844,3.179402890829252,-578.1976928710938,58.277183532714844
459,459,-580.2291259765625,61.46540451049805,-580.2291259765625,61.46540451049805,0.0,-582.8698120117188,57.22850036621094,4.992452249560983,-582.1110229492188,57.96269607543945,3.976242270878798,-582.1110229492188,57.96269607543945
460,460,-583.4779663085938,61.83534622192383,-583.4779663085938,61.83534622192383,0.0,-588.2774047851562,57.212646484375,6.663629833194712,-586.6761474609375,57.696441650390625,5.230572983475639,-586.6761474609375,57.696441650390625
461,461,-586.7272338867188,62.20532989501953,-586.7272338867188,62.20532989501953,0.0,-588.5531005859375,57.39030838012695,5.149584584429543,-589.7108764648438,57.56452178955078,5.517175265095794,-589.7108764648438,57.56452178955078
462,462,-590.1856689453125,62.6106071472168,-590.1856689453125,62.6106071472168,0.0,-593.2310791015625,57.453487396240234,5.98919085901453,-593.2838745117188,57.49433517456055,5.9812303608788175,-593.2838745117188,57.49433517456055
463,463,-593.3360595703125,62.97978210449219,-593.3360595703125,62.97978210449219,0.0,-597.4449462890625,61.98833465576172,4.226809448167057,-597.1195678710938,59.23926544189453,5.320375923301974,-597.1195678710938,59.23926544189453
464,464,-596.7967529296875,63.385318756103516,-596.7967529296875,63.385318756103516,0.0,-597.7828369140625,62.28886413574219,1.4746438074167536,-599.5609741210938,60.683013916015625,3.8656655628470795,-599.5609741210938,60.683013916015625
465,465,-600.1932983398438,63.81617736816406,-600.1932983398438,63.81617736816406,0.0,-602.0235595703125,62.13893127441406,2.4825411639601502,-602.56591796875,61.645137786865234,3.216012557039761,-602.56591796875,61.645137786865234
466,466,-603.2990112304688,64.21014404296875,-603.2990112304688,64.21014404296875,0.0,-606.8033447265625,62.17496109008789,4.0524465330885615,-606.2166748046875,62.28428268432617,3.4959551920806375,-606.2166748046875,62.28428268432617
467,467,-606.7130737304688,64.64322662353516,-606.7130737304688,64.64322662353516,0.0,-606.7578125,62.249813079833984,2.3938316458496764,-608.4708862304688,62.68778610229492,2.629382516345716,-608.4708862304688,62.68778610229492
468,468,-610.1902465820312,65.0831298828125,-610.1902465820312,65.0831298828125,0.0,-611.5777587890625,62.32564163208008,3.0868967552524467,-611.5755615234375,62.91647720336914,2.5716689756309017,-611.5755615234375,62.91647720336914
469,469,-613.3834838867188,65.48711395263672,-613.3834838867188,65.48711395263672,0.0,-616.7923583984375,62.37872314453125,4.613298045060639,-615.563232421875,63.01789474487305,3.2936829192417525,-615.563232421875,63.01789474487305
470,470,-616.568115234375,65.89000701904297,-616.568115234375,65.89000701904297,0.0,-621.2509765625,62.45452117919922,5.807904370271221,-619.8577880859375,63.049068450927734,4.3465940019873015,-619.8577880859375,63.049068450927734
471,471,-620.0184326171875,66.31086730957031,-620.0184326171875,66.31086730957031,0.0,-621.2531127929688,62.45172882080078,4.051837239076812,-622.5238647460938,63.00969696044922,4.144263001604989,-622.5238647460938,63.00969696044922
472,472,-623.1597900390625,66.69403839111328,-623.1597900390625,66.69403839111328,0.0,-625.30712890625,62.533531188964844,4.681974411470349,-625.6407470703125,62.96700668334961,4.477266257615757,-625.6407470703125,62.96700668334961
473,473,-626.6069946289062,67.11451721191406,-626.6069946289062,67.11451721191406,0.0,-630.4366455078125,62.41983413696289,6.058570378277404,-629.505859375,62.85259246826172,5.154359255688458,-629.505859375,62.85259246826172
474,474,-631.3349609375,67.62935638427734,-631.3349609375,67.62935638427734,0.0,-635.9183349609375,62.46909713745117,6.901854311210624,-634.1419067382812,62.761085510253906,5.619520089063515,-634.1419067382812,62.761085510253906
475,475,-636.5232543945312,68.19432067871094,-636.5232543945312,68.19432067871094,0.0,-639.0830688476562,67.48109436035156,2.6573185386076905,-638.3958129882812,64.67353820800781,3.9877794438806893,-638.3958129882812,64.67353820800781
476,476,-640.0193481445312,68.58922576904297,-640.0193481445312,68.58922576904297,0.0,-638.8875732421875,67.45765686035156,1.6004257635680152,-640.7892456054688,66.08505249023438,2.6198522688611647,-640.7892456054688,66.08505249023438
477,477,-643.1995239257812,68.94844055175781,-643.1995239257812,68.94844055175781,0.0,-641.962158203125,67.42573547363281,1.962066432757129,-643.248291015625,67.05204772949219,1.8970197588302582,-643.248291015625,67.05204772949219
478,478,-646.3782958984375,69.3075180053711,-646.3782958984375,69.3075180053711,0.0,-645.253662109375,67.16925048828125,2.4159861618276377,-645.9802856445312,67.5655288696289,1.7868794898532836,-645.9802856445312,67.5655288696289
479,479,-649.6551513671875,69.70439147949219,-649.6551513671875,69.70439147949219,0.0,-649.3956909179688,66.47919464111328,3.235616536457633,-649.208740234375,67.56248474121094,2.1879322144421116,-649.208740234375,67.56248474121094
480,480,-652.9340209960938,70.10150909423828,-652.9340209960938,70.10150909423828,0.0,-650.736328125,66.11669921875,4.5506662918132355,-651.7163696289062,67.31061553955078,3.0449567625189387,-651.7163696289062,67.31061553955078
481,481,-656.2129516601562,70.4986343383789,-656.2129516601562,70.4986343383789,0.0,-653.328125,65.4803466796875,5.788388021247603,-654.117919921875,66.79879760742188,4.251817237387393,-654.117919921875,66.79879760742188
482,482,-659.6201171875,70.93849182128906,-659.6201171875,70.93849182128906,0.0,-659.955810546875,61.86198425292969,9.082713232840366,-658.3128662109375,65.02936553955078,6.051997895674923,-658.3128662109375,65.02936553955078
483,483,-662.7206420898438,71.33876037597656,-662.7206420898438,71.33876037597656,0.0,-659.34716796875,61.868595123291016,10.053077019443448,-660.5463256835938,63.64847183227539,7.991757611431256,-660.5463256835938,63.64847183227539
484,484,-666.1292724609375,71.77880859375,-666.1292724609375,71.77880859375,0.0,-663.3687133789062,60.49351501464844,11.618026407780977,-663.4407958984375,61.9001350402832,10.237973305448502,-663.4407958984375,61.9001350402832
485,485,-669.2618408203125,72.16944885253906,-669.2618408203125,72.16944885253906,0.0,-667.9219970703125,62.178504943847656,10.080383993729207,-666.9874267578125,61.50382614135742,10.905432918732359,-666.9874267578125,61.50382614135742
486,486,-672.70361328125,72.59864807128906,-672.70361328125,72.59864807128906,0.0,-667.72998046875,62.881134033203125,10.916368555246471,-669.1231689453125,61.60449981689453,11.562477134349423,-669.1231689453125,61.60449981689453
487,487,-676.1272583007812,73.02558898925781,-676.1272583007812,73.02558898925781,0.0,-672.568603515625,71.93717193603516,3.721380867589525,-672.2546997070312,65.55786895751953,8.41210749660584,-672.2546997070312,65.55786895751953
488,488,-679.365478515625,73.39656829833984,-679.365478515625,73.39656829833984,0.0,-676.5838623046875,73.8377685546875,2.816388895580923,-675.7472534179688,69.27154541015625,5.487018013944195,-675.7472534179688,69.27154541015625
489,489,-682.907470703125,73.80236053466797,-682.907470703125,73.80236053466797,0.0,-682.9484252929688,76.29042053222656,2.4883970402410744,-679.991455078125,72.79508209228516,3.085086220145765,-679.991455078125,72.79508209228516
490,490,-686.135498046875,74.17218017578125,-686.135498046875,74.17218017578125,0.0,-684.704345703125,76.99099731445312,3.161317303323318,-683.8214111328125,75.60076904296875,2.719533856617227,-683.8214111328125,75.60076904296875
491,491,-689.63525390625,74.60263061523438,-689.63525390625,74.60263061523438,0.0,-700.2750244140625,74.94855499267578,10.645392436816262,-691.7366333007812,76.54582214355469,2.8621300940901264,-691.7366333007812,76.54582214355469
492,492,-692.81494140625,74.99372100830078,-692.81494140625,74.99372100830078,0.0,-704.9223022460938,74.52340698242188,12.11649214043076,-701.5219116210938,76.75877380371094,8.884072359721156,-701.5219116210938,76.75877380371094
493,493,-696.000732421875,75.38555908203125,-696.000732421875,75.38555908203125,0.0,-704.5403442382812,74.3562240600586,8.601424333351117,-705.968017578125,76.64627075195312,10.046699323692273,-705.968017578125,76.64627075195312
494,494,-699.5145874023438,75.7957992553711,-699.5145874023438,75.7957992553711,0.0,-707.4327392578125,74.07598114013672,8.102771325648499,-709.5376586914062,76.18975830078125,10.030810625023756,-709.5376586914062,76.18975830078125
495,495,-702.7139282226562,76.1693115234375,-702.7139282226562,76.1693115234375,0.0,-710.1687622070312,74.44532775878906,7.651579559500368,-712.85400390625,75.83932495117188,10.145443608186133,-712.85400390625,75.83932495117188
496,496,-705.9170532226562,76.54328155517578,-705.9170532226562,76.54328155517578,0.0,-707.0926513671875,74.25117492675781,2.576001512705865,-713.3463745117188,75.49352264404297,7.503119923579793,-713.3463745117188,75.49352264404297
497,497,-709.013427734375,76.92333221435547,-709.013427734375,76.92333221435547,0.0,-707.753173828125,75.4692153930664,1.9242389763681098,-713.0415649414062,75.636474609375,4.228698600534872,-713.0415649414062,75.636474609375
498,498,-712.4081420898438,77.34000396728516,-712.4081420898438,77.34000396728516,0.0,-712.22998046875,74.12850952148438,3.2164325173458903,-714.3676147460938,75.15326690673828,2.936213899320112,-714.3676147460938,75.15326690673828
499,499,-715.802734375,77.75666809082031,-715.802734375,77.75666809082031,0.0,-718.730712890625,72.92503356933594,5.649579660219079,-717.3796997070312,74.2734375,3.823573591191211,-717.3796997070312,74.2734375
500,500,-720.8231201171875,78.341796875,-720.8231201171875,78.341796875,0.0,-722.736328125,80.87226867675781,3.1723260268530575,-721.0064086914062,76.8925552368164,1.4607860990864503,-721.0064086914062,76.8925552368164
501,501,-725.8314208984375,78.92552185058594,-725.8314208984375,78.92552185058594,0.0,-728.1175537109375,78.37092590332031,2.352441264115348,-725.89794921875,77.81510162353516,1.1124113888517644,-725.89794921875,77.81510162353516
502,502,-729.2422485351562,79.33480072021484,-729.2422485351562,79.33480072021484,0.0,-729.1726684570312,82.17639923095703,2.842450260518924,-729.1365356445312,80.05218505859375,0.725131370301709,-729.1365356445312,80.05218505859375
503,503,-732.3546142578125,79.70825958251953,-732.3546142578125,79.70825958251953,0.0,-731.1346435546875,81.54621124267578,2.2059906666970335,-731.6784057617188,81.26130676269531,1.6938752829064236,-731.6784057617188,81.26130676269531
504,504,-735.7579345703125,80.11663818359375,-735.7579345703125,80.11663818359375,0.0,-732.4388427734375,80.60745239257812,3.3551853814392842,-733.8021240234375,81.58771514892578,2.4472969442219275,-733.8021240234375,81.58771514892578
505,505,-738.9482421875,80.51222229003906,-738.9482421875,80.51222229003906,0.0,-732.6141357421875,80.83915710449219,6.3425382011818305,-735.055908203125,81.77909088134766,4.09331404531399,-735.055908203125,81.77909088134766
506,506,-742.4500732421875,80.9464340209961,-742.4500732421875,80.9464340209961,0.0,-734.941650390625,81.80352020263672,7.557182705256321,-736.7791137695312,82.1904525756836,5.805804294403699,-736.7791137695312,82.1904525756836
507,507,-745.6333618164062,81.34114837646484,-745.6333618164062,81.34114837646484,0.0,-751.1878051757812,76.0063705444336,7.7014086730699525,-742.8694458007812,80.07122039794922,3.04170163100281,-742.8694458007812,80.07122039794922
508,508,-748.9249267578125,81.73445129394531,-748.9249267578125,81.73445129394531,0.0,-756.7422485351562,75.61775207519531,9.92595230208113,-751.9199829101562,78.15900421142578,4.664137990624803,-751.9199829101562,78.15900421142578
509,509,-752.21435546875,82.12748718261719,-752.21435546875,82.12748718261719,0.0,-757.00390625,73.63294219970703,9.751773743932771,-756.7355346679688,75.81136322021484,7.767527486908648,-756.7355346679688,75.81136322021484
510,510,-755.5088500976562,82.5211410522461,-755.5088500976562,82.5211410522461,0.0,-759.3755493164062,74.60942077636719,8.806059310045287,-760.5426635742188,74.73554992675781,9.271176154625913,-760.5426635742188,74.73554992675781
511,511,-758.73681640625,82.91249084472656,-758.73681640625,82.91249084472656,0.0,-762.3936157226562,76.71035766601562,7.1999053609708135,-764.0185546875,75.17033386230469,9.372179789786658,-764.0185546875,75.17033386230469
512,512,-761.9700927734375,83.30448913574219,-761.9700927734375,83.30448913574219,0.0,-762.4522705078125,76.81026458740234,6.512100110700607,-765.9376831054688,75.54678344726562,8.713424733814453,-765.9376831054688,75.54678344726562
513,513,-765.51708984375,83.7345199584961,-765.51708984375,83.7345199584961,0.0,-764.9384155273438,78.04100036621094,5.722851501847936,-767.9277954101562,76.31231689453125,7.803883626158914,-767.9277954101562,76.31231689453125
514,514,-768.8599243164062,84.16539001464844,-768.8599243164062,84.16539001464844,0.0,-770.8906860351562,78.75401306152344,5.779878345359257,-771.0380249023438,77.29254150390625,7.209727374462393,-771.0380249023438,77.29254150390625
515,515,-772.1983032226562,84.5956802368164,-772.1983032226562,84.5956802368164,0.0,-770.803466796875,79.02254486083984,5.7450332090987635,-772.857177734375,78.13523864746094,6.493952660103585,-772.857177734375,78.13523864746094
516,516,-775.5355224609375,85.02582550048828,-775.5355224609375,85.02582550048828,0.0,-777.593017578125,80.55075073242188,4.9254015406903635,-776.5062866210938,79.36243438720703,5.745988335929416,-776.5062866210938,79.36243438720703
517,517,-778.75,85.43509674072266,-778.75,85.43509674072266,0.0,-780.307373046875,80.96744537353516,4.731312666255007,-779.8585815429688,80.37287139892578,5.18218857709187,-779.8585815429688,80.37287139892578
518,518,-782.2817993164062,85.88475799560547,-782.2817993164062,85.88475799560547,0.0,-785.7064819335938,82.61919403076172,4.732056533575255,-784.0332641601562,81.64640045166016,4.58598994429887,-784.0332641601562,81.64640045166016
519,519,-785.5029296875,86.29486846923828,-785.5029296875,86.29486846923828,0.0,-785.3359985351562,83.03720092773438,3.2619417255050585,-786.5968627929688,82.70288848876953,3.754864820380194,-786.5968627929688,82.70288848876953
520,520,-788.888916015625,86.66548919677734,-788.888916015625,86.66548919677734,0.0,-791.403564453125,85.07827758789062,2.9736673411136554,-790.4146118164062,84.17848205566406,2.9176963852447013,-790.4146118164062,84.17848205566406
521,521,-791.9781494140625,87.00361633300781,-791.9781494140625,87.00361633300781,0.0,-797.473388671875,87.90226745605469,5.568233861967103,-795.3298950195312,86.32557678222656,3.4196397816440722,-795.3298950195312,86.32557678222656
522,522,-795.3681640625,87.37467193603516,-795.3681640625,87.37467193603516,0.0,-796.7000732421875,87.20420837402344,1.3427732082930282,-798.084228515625,87.45348358154297,2.7172076455429117,-798.084228515625,87.45348358154297
523,523,-800.046630859375,87.89310455322266,-800.046630859375,87.89310455322266,0.0,-802.4508056640625,91.8045425415039,4.591231166872765,-801.9102172851562,89.92811584472656,2.7593885777295903,-801.9102172851562,89.92811584472656
524,524,-805.2129516601562,88.4655990600586,-805.2129516601562,88.4655990600586,0.0,-807.4441528320312,91.47999572753906,3.7503127787284263,-806.3133544921875,91.48052215576172,3.209462208181693,-806.3133544921875,91.48052215576172
525,525,-808.7314453125,88.91055297851562,-808.7314453125,88.91055297851562,0.0,-817.4147338867188,85.46369171142578,9.342395466780568,-812.6497802734375,90.15765380859375,4.112007945819977,-812.6497802734375,90.15765380859375
526,526,-811.9453735351562,89.3169937133789,-811.9453735351562,89.3169937133789,0.0,-823.5884399414062,85.09620666503906,12.384508009920324,-819.8865966796875,88.5001220703125,7.98312622426107,-819.8865966796875,88.5001220703125
527,527,-815.159912109375,89.7235107421875,-815.159912109375,89.7235107421875,0.0,-827.953125,83.89144134521484,14.059848132748755,-826.4346313476562,86.48290252685547,11.731190711404652,-826.4346313476562,86.48290252685547
528,528,-818.3681640625,90.09294891357422,-818.3681640625,90.09294891357422,0.0,-828.2646484375,83.53695678710938,11.87103347425523,-830.0317993164062,84.9841079711914,12.733445845910353,-830.0317993164062,84.9841079711914
529,529,-821.5830078125,90.46314239501953,-821.5830078125,90.46314239501953,0.0,-833.4022827148438,82.6758041381836,14.154077021959202,-834.1962280273438,83.5672836303711,14.375193643569526,-834.1962280273438,83.5672836303711
530,530,-825.1171264648438,90.87010192871094,-825.1171264648438,90.87010192871094,0.0,-836.6832885742188,83.19743347167969,13.87969550068964,-837.8729248046875,83.00569915771484,14.985300204907862,-837.8729248046875,83.00569915771484
531,531,-828.6018676757812,91.27427673339844,-828.6018676757812,91.27427673339844,0.0,-836.015380859375,83.82492065429688,10.509666203860412,-839.5853271484375,83.02007293701172,13.739296281097051,-839.5853271484375,83.02007293701172
532,532,-831.8092651367188,91.64629364013672,-831.8092651367188,91.64629364013672,0.0,-841.5865478515625,83.61376953125,12.653722805792324,-842.582763671875,83.0736083984375,13.768050077634866,-842.582763671875,83.0736083984375
533,533,-835.0028076171875,92.01669311523438,-835.0028076171875,92.01669311523438,0.0,-844.2545166015625,83.3133316040039,12.70207151321126,-845.2669677734375,83.01922607421875,13.649446760484928,-845.2669677734375,83.01922607421875
534,534,-838.4090576171875,92.437744140625,-838.4090576171875,92.437744140625,0.0,-844.7796630859375,83.35777282714844,11.09191115597419,-846.7901611328125,83.05121612548828,12.583711865684473,-846.7901611328125,83.05121612548828
535,535,-841.5066528320312,92.82064819335938,-841.5066528320312,92.82064819335938,0.0,-844.8281860351562,83.50586700439453,9.889273553591039,-847.6102905273438,83.18502807617188,11.406119767843407,-847.6102905273438,83.18502807617188
536,536,-844.9088745117188,93.24120330810547,-844.9088745117188,93.24120330810547,0.0,-845.2647705078125,85.26246643066406,7.9866704025819795,-848.0945434570312,84.25321960449219,9.535844885774221,-848.0945434570312,84.25321960449219
537,537,-848.1234741210938,93.64689636230469,-848.1234741210938,93.64689636230469,0.0,-843.9554443359375,85.75518798828125,8.924770772999231,-847.2282104492188,85.07673645019531,8.61679394910344,-847.2282104492188,85.07673645019531
538,538,-851.3408813476562,94.05294036865234,-851.3408813476562,94.05294036865234,0.0,-846.3531494140625,85.65399169921875,9.768306331865887,-847.5949096679688,85.57623291015625,9.267517098011965,-847.5949096679688,85.57623291015625
539,539,-854.8762817382812,94.49911499023438,-854.8762817382812,94.49911499023438,0.0,-849.016357421875,87.0042724609375,9.513746766283326,-848.6871337890625,86.43290710449219,10.167067521823984,-848.6871337890625,86.43290710449219
540,540,-858.0994873046875,94.91182708740234,-858.0994873046875,94.91182708740234,0.0,-861.0377807617188,87.02102661132812,8.420112861051553,-854.9755859375,87.00985717773438,8.497051736056097,-854.9755859375,87.00985717773438
541,541,-861.3253173828125,95.32487487792969,-861.3253173828125,95.32487487792969,0.0,-861.0194702148438,86.45335388183594,8.876791496609952,-858.9089965820312,87.04637908935547,8.623925946674706,-858.9089965820312,87.04637908935547
542,542,-864.874267578125,95.77928924560547,-864.874267578125,95.77928924560547,0.0,-863.5482788085938,88.43789672851562,7.4601803132971085,-862.6297607421875,87.83583068847656,8.254474228283387,-862.6297607421875,87.83583068847656
543,543,-869.8644409179688,96.3421859741211,-869.8644409179688,96.3421859741211,0.0,-864.454345703125,88.35211181640625,9.649373828360979,-864.9768676757812,88.35651397705078,9.36265611044965,-864.9768676757812,88.35651397705078
544,544,-874.8416748046875,96.90361785888672,-874.8416748046875,96.90361785888672,0.0,-867.1279907226562,89.04757690429688,11.009918328378971,-867.3934326171875,88.94660949707031,10.899096006259922,-867.3934326171875,88.94660949707031
