sequence_index,frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,candidate_capture,candidate_nearest_gt_m,raw_hardms_x,raw_hardms_y,hardms_x,hardms_y,hardms_support,model_next_step_dx,model_next_step_dy,model_next_step_m,model_velocity_x,model_velocity_y,model_acceleration_x,model_acceleration_y,correction_gate,measurement_x,measurement_y,measurement_variance_x,measurement_variance_y,kf_predict_x,kf_predict_y,final_x,final_y,final_vx,final_vy,final_speed,error_predicted_current_m,error_raw_hardms_m,error_hardms_m,error_measurement_m,error_final_m,state_norm,state_00,state_01,state_02,state_03,state_04,state_05,state_06,state_07,state_08,state_09,state_10,state_11,state_12,state_13,state_14,state_15
310,310,/yh/study/new_data/model_dataset_flight/vi/vi_000310.jpg,-561.426025390625,55.899269104003906,-0.13093618795249412,-3.328537998362351,0.0,550.2332763671875,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8296093344688416,0.315608412027359,-2.069960117340088,2.0938823223114014,0.19646180793642998,-1.9812586903572083,0.23829321563243866,-0.17740294709801674,0.3097403347492218,-0.5078346133232117,-1.365702748298645,25.0,25.0,-0.41872513430566366,-1.2860614198941671,-0.4575586778833869,-1.320768782469747,0.009453086664729103,0.0058275372961039545,0.011105000604608799,564.4112953309769,560.0886840820312,564.7992553710938,563.8338012695312,563.8792010544224,3.1589465141296387,0.019646180793642998,-0.19812586903572083,0.03971553593873978,-0.029567157849669456,-0.7617883086204529,-0.647826075553894,0.3097403347492218,1.0,1.0,-0.9999732971191406,-0.9992668032646179,-0.9220827221870422,0.9997646808624268,0.9979561567306519,0.9993581771850586,0.999016284942627
311,311,/yh/study/new_data/model_dataset_flight/vi/vi_000311.jpg,-561.7883911132812,55.96030807495117,-0.14195026213073758,-3.3907289463759636,0.0,550.5997924804688,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8300654888153076,0.29972323775291443,-2.1355819702148438,2.1565122604370117,0.1775992475450039,-2.045741379261017,0.24424798786640167,-0.17968129366636276,0.3200788199901581,-0.5449181199073792,-1.393906593322754,25.0,25.0,-0.4481055912186578,-1.314941245173643,-0.4902960920851558,-1.3493540183408468,-0.0018125388950790758,-0.003361294526562938,0.003818847750366129,564.7736450262812,560.4553833007812,565.1658935546875,564.1663818359375,564.2162252573662,3.1598992347717285,0.01775992475450039,-0.20457413792610168,0.04070799797773361,-0.029946882277727127,-0.7629287838935852,-0.6464825868606567,0.3200788199901581,1.0,1.0,-0.9999692440032959,-0.9992915987968445,-0.9204921126365662,0.9998059272766113,0.9979487657546997,0.999266505241394,0.9989582300186157
312,312,/yh/study/new_data/model_dataset_flight/vi/vi_000312.jpg,-561.8179931640625,55.98184585571289,-0.19057285060695106,-3.4849360444350452,0.0,550.6312866210938,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8300602436065674,0.3210389316082001,-2.14568829536438,2.169572353363037,0.19722329452633858,-2.0556090772151947,0.2476312816143036,-0.1801585927605629,0.33093738555908203,-0.5831897854804993,-1.4243237972259521,25.0,25.0,-0.4921086309802349,-1.3527153128674096,-0.5318014226045561,-1.3839219951253607,-0.012411230986411207,-0.01169404218448774,0.01705254459635372,564.7669053667244,560.4869995117188,565.197509765625,564.1630859375,564.2100853057706,3.1614816188812256,0.019722329452633858,-0.20556090772151947,0.0412718802690506,-0.030026432126760483,-0.7635951042175293,-0.6456954479217529,0.33093738555908203,1.0,1.0,-0.9999686479568481,-0.9992190599441528,-0.9222939610481262,0.9998182058334351,0.9976388216018677,0.9992191791534424,0.9989171624183655
313,313,/yh/study/new_data/model_dataset_flight/vi/vi_000313.jpg,-561.8506469726562,56.005558013916016,-0.21076248727106572,-3.529610368720837,0.0,550.666015625,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8308725357055664,0.3263813853263855,-2.1585826873779297,2.1831178665161133,0.2013607881963253,-2.0681317150592804,0.2500411570072174,-0.1809021569788456,0.3343408703804016,-0.5961700081825256,-1.4326910972595215,25.0,25.0,-0.5442126535909673,-1.3956160373098485,-0.5668554545136072,-1.4117731955838724,-0.01845726769090303,-0.016008295191383068,0.02443227876290116,564.7865049017246,560.5219116210938,565.2323608398438,564.1859130859375,564.212942552901,3.1627955436706543,0.02013607881963253,-0.20681317150592804,0.04167352616786957,-0.030150359496474266,-0.7644493579864502,-0.6446838974952698,0.3343408703804016,1.0,1.0,-0.9999679327011108,-0.9991995692253113,-0.9254307150840759,0.9998312592506409,0.9975345134735107,0.9991964101791382,0.9988887906074524
314,314,/yh/study/new_data/model_dataset_flight/vi/vi_000314.jpg,-561.8803100585938,56.027099609375,-0.2404740878136732,-3.5703559891325756,0.0,550.6975708007812,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8312623500823975,0.3357831835746765,-2.1657509803771973,2.191626787185669,0.2097458578646183,-2.075081616640091,0.2520746737718582,-0.18133868649601936,0.3387433588504791,-0.6124500632286072,-1.444115161895752,25.0,25.0,-0.5853127222045102,-1.4277814907752555,-0.597139063541724,-1.434899637309555,-0.02161511437466508,-0.01790896884749843,0.0280703461790289,564.7930258626612,560.5535278320312,565.2640380859375,564.2025756835938,564.2168726648351,3.1638872623443604,0.02097458578646183,-0.2075081616640091,0.042012445628643036,-0.030223114416003227,-0.7651941776275635,-0.6437996029853821,0.3387433588504791,1.0,1.0,-0.9999673962593079,-0.9991676807403564,-0.9276122450828552,0.9998414516448975,0.9973785877227783,0.9991694092750549,0.9988676309585571
315,315,/yh/study/new_data/model_dataset_flight/vi/vi_000315.jpg,-561.5739135742188,56.06791305541992,-0.26135586879117656,-3.6006505971976557,0.0,550.3963623046875,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8307781219482422,0.3458395004272461,-2.1609487533569336,2.188447952270508,0.21949352696537971,-2.0703159272670746,0.25269198417663574,-0.18126607686281204,0.341314435005188,-0.6216570734977722,-1.4511431455612183,25.0,25.0,-0.6187541779163891,-1.4528086061570535,-0.6200192478427773,-1.452082805295704,-0.02195291088821585,-0.01771516691182519,0.028209172890741978,564.4750879588713,560.2528076171875,564.9632568359375,563.8934936523438,563.8952220791941,3.1642866134643555,0.02194935269653797,-0.20703159272670746,0.04211533069610596,-0.030211012810468674,-0.7654245495796204,-0.6435257792472839,0.341314435005188,1.0,1.0,-0.9999675750732422,-0.999151885509491,-0.9282333850860596,0.9998428821563721,0.9972910284996033,0.999157190322876,0.9988674521446228
316,316,/yh/study/new_data/model_dataset_flight/vi/vi_000316.jpg,-561.2676391601562,56.10872268676758,-0.2741797287890797,-3.6130317709941844,0.0,550.0952758789062,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.830815315246582,0.3491365909576416,-2.164397954940796,2.1923766136169434,0.22242657840251923,-2.073665112257004,0.25342000275850296,-0.18146561086177826,0.3425901532173157,-0.6267642378807068,-1.4539885520935059,25.0,25.0,-0.6419721587309931,-1.4697979722075292,-0.6353446095232387,-1.4629082921004828,-0.020183235576940926,-0.015875497917175373,0.025678676610614758,564.1634067185554,559.9522094726562,564.66259765625,563.5881958007812,563.5805731097148,3.164929151535034,0.022242657840251923,-0.20736651122570038,0.04223666712641716,-0.030244268476963043,-0.7658870816230774,-0.6429751515388489,0.3425901532173157,1.0,1.0,-0.9999675750732422,-0.9991444945335388,-0.9299263954162598,0.9998480081558228,0.9972435235977173,0.999152660369873,0.9988643527030945
317,317,/yh/study/new_data/model_dataset_flight/vi/vi_000317.jpg,-560.961181640625,56.14955139160156,-0.286208029741468,-3.627306209788376,0.0,549.7940063476562,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8303788304328918,0.35439443588256836,-2.1612179279327393,2.190081834793091,0.22750668227672577,-2.070520669221878,0.2537755072116852,-0.18139437586069107,0.34431585669517517,-0.63284832239151,-1.4588191509246826,25.0,25.0,-0.6555278451001796,-1.4787837900176581,-0.6456442026062577,-1.4700832826106076,-0.01754412456340117,-0.013552305335548558,0.022168926149096043,563.8525505291802,559.6514892578125,564.3617553710938,563.2819213867188,563.2703824935636,3.164935350418091,0.022750668227672577,-0.2070520669221878,0.0422959178686142,-0.030232395976781845,-0.7659751772880554,-0.6428701877593994,0.34431585669517517,1.0,1.0,-0.9999676942825317,-0.9991313815116882,-0.9294624328613281,0.9998476505279541,0.9971750378608704,0.9991451501846313,0.9988630414009094
318,318,/yh/study/new_data/model_dataset_flight/vi/vi_000318.jpg,-560.7025756835938,56.1977653503418,-0.2912497667236893,-3.631301139762831,0.0,549.5410766601562,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.828045129776001,0.43184128403663635,-2.0056090354919434,2.0515735149383545,0.300188809633255,-1.9144955277442932,0.2633049488067627,-0.18222707882523537,0.32887986302375793,-0.5870984196662903,-1.4052085876464844,25.0,25.0,-0.6631883271696588,-1.4836355879461562,-0.6300286591810814,-1.4494574245522522,-0.008689894450586731,-0.004426118558671217,0.009752168531037178,563.5959292019254,564.1093139648438,564.1093139648438,563.0696411132812,563.0314913253709,3.1682920455932617,0.0300188809633255,-0.19144955277442932,0.04388415813446045,-0.030371179804205894,-0.7710133194923401,-0.6368190050125122,0.32887986302375793,1.0,1.0,-0.9999741315841675,-0.9985233545303345,-0.9524723291397095,0.9998435974121094,0.9948335289955139,0.9992460012435913,0.9987170696258545
319,319,/yh/study/new_data/model_dataset_flight/vi/vi_000319.jpg,-560.44384765625,56.246002197265625,-0.19818737514444507,-3.455066491709163,0.0,549.2880859375,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.827993631362915,0.38741856813430786,-2.016970634460449,2.0538411140441895,0.26505429297685623,-1.9274412095546722,0.24472859501838684,-0.17905902117490768,0.31727778911590576,-0.5365319848060608,-1.3843040466308594,25.0,25.0,-0.6387185536316682,-1.4538835431109234,-0.5941860682294611,-1.4235610854053575,0.00320108326916964,0.003670525177437614,0.004870286354451987,563.4176226090356,559.1465454101562,563.8567504882812,562.8653564453125,562.812066421319,3.1627697944641113,0.026505429297685623,-0.19274412095546722,0.04078809916973114,-0.029843170195817947,-0.7637904286384583,-0.645464301109314,0.31727778911590576,1.0,1.0,-0.9999738335609436,-0.9991065263748169,-0.9344322681427002,0.9997779130935669,0.9973500370979309,0.9993139505386353,0.9989112615585327
320,320,/yh/study/new_data/model_dataset_flight/vi/vi_000320.jpg,-560.1849975585938,56.29426574707031,-0.20676747774341142,-3.440531805547484,0.0,549.0349731445312,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8289732336997986,0.34809911251068115,-2.08333158493042,2.112212896347046,0.22551236674189568,-1.9937588274478912,0.24517348408699036,-0.17914556711912155,0.32459917664527893,-0.5613206028938293,-1.4060136079788208,25.0,25.0,-0.5909849849602914,-1.41989056022792,-0.5780573695552307,-1.413843041649282,0.006652990014611183,0.00528532183719991,0.008496876076376444,563.1552753931495,558.8939208984375,563.6040649414062,562.5903930664062,562.5745757921422,3.1611053943634033,0.022551236674189568,-0.19937588274478912,0.040862247347831726,-0.029857594519853592,-0.7635334730148315,-0.6457682251930237,0.32459917664527893,1.0,1.0,-0.9999715089797974,-0.9992212057113647,-0.924468994140625,0.9997971057891846,0.9976431131362915,0.9992656111717224,0.998977541923523
321,321,/yh/study/new_data/model_dataset_flight/vi/vi_000321.jpg,-559.9381713867188,56.76070022583008,-0.22995826076983983,-3.497174652656734,0.0,548.8335571289062,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.828993022441864,0.3488498628139496,-2.10674786567688,2.135434865951538,0.22483667358756065,-2.0167990028858185,0.24802637100219727,-0.17989759147167206,0.33106136322021484,-0.5843852162361145,-1.4237734079360962,25.0,25.0,-0.5714043795406195,-1.408557719812082,-0.5770613746554776,-1.4151886539657044,0.005142470171310149,0.0035147426842567255,0.006228837419563205,562.9425328801458,558.6959228515625,563.4057006835938,562.371826171875,562.3782405471267,3.1621642112731934,0.022483667358756065,-0.20167990028858185,0.04133772850036621,-0.029982931911945343,-0.7641115784645081,-0.6450842022895813,0.33106136322021484,1.0,1.0,-0.9999713897705078,-0.9991584420204163,-0.9256541132926941,0.9998095035552979,0.997409462928772,0.9992572665214539,0.9989175796508789
322,322,/yh/study/new_data/model_dataset_flight/vi/vi_000322.jpg,-559.69091796875,57.22782516479492,-0.2282115155668183,-3.521936452587359,0.0,548.6322021484375,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8341834545135498,0.33022505044937134,-2.178489923477173,2.203376054763794,0.20383808761835098,-2.0872262120246887,0.2527739480137825,-0.1825275756418705,0.33200645446777344,-0.5910829901695251,-1.4224175214767456,25.0,25.0,-0.5719189044841674,-1.4116739112814476,-0.5802705340166777,-1.4163559323110961,0.002912434281828499,0.002264558526688435,0.0036892409472365963,562.7513246972319,558.498046875,563.2073364257812,562.1676635742188,562.1777797560455,3.166714906692505,0.0203838087618351,-0.20872262120246887,0.04212899133563042,-0.030421262606978416,-0.7664194703102112,-0.642340362071991,0.33200645446777344,1.0,1.0,-0.9999678134918213,-0.999159574508667,-0.9392987489700317,0.9998643398284912,0.997395932674408,0.999222457408905,0.998831570148468
323,323,/yh/study/new_data/model_dataset_flight/vi/vi_000323.jpg,-559.4190673828125,57.74142074584961,-0.2500454723914355,-3.59484593215672,0.0,548.4113159179688,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8332521915435791,0.3485000431537628,-2.179835557937622,2.2075178623199463,0.22252826020121574,-2.089063674211502,0.25194355845451355,-0.18154384195804596,0.3393389582633972,-0.6161574721336365,-1.4438683986663818,25.0,25.0,-0.5773580997348492,-1.4140913737844076,-0.5942667062652488,-1.4270680784640677,-0.001602468978323778,-0.001200455941469893,0.0020022490589086113,562.5230063510758,558.2808837890625,562.9898071289062,561.928466796875,561.9484566407632,3.166978359222412,0.022252826020121574,-0.2089063674211502,0.04199059307575226,-0.03025730699300766,-0.7662789821624756,-0.6425080299377441,0.3393389582633972,1.0,1.0,-0.9999644756317139,-0.999184787273407,-0.9374937415122986,0.9998674392700195,0.997443675994873,0.9991068840026855,0.9988734722137451
324,324,/yh/study/new_data/model_dataset_flight/vi/vi_000324.jpg,-558.9118041992188,58.914100646972656,-0.24576666683677628,-3.6069036736545925,0.0,548.02197265625,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.832301676273346,0.34910377860069275,-2.1771185398101807,2.204930543899536,0.2234739437699318,-2.086530029773712,0.2512596845626831,-0.18117736279964447,0.3396337330341339,-0.6164566874504089,-1.4455753564834595,25.0,25.0,-0.5958691752435725,-1.4282685344055377,-0.6048411281856793,-1.435810776115003,-0.003998142419267782,-0.00321437066718661,0.005130041090558449,562.1535532871716,557.89990234375,562.6078491210938,561.5487060546875,561.5592371445549,3.166553497314453,0.02234739437699318,-0.20865300297737122,0.04187661409378052,-0.03019622713327408,-0.7658097147941589,-0.6430672407150269,0.3396337330341339,1.0,1.0,-0.9999644160270691,-0.9992033243179321,-0.9359217882156372,0.9998630881309509,0.9975036978721619,0.9991021156311035,0.9988887906074524
325,325,/yh/study/new_data/model_dataset_flight/vi/vi_000325.jpg,-558.4044799804688,60.08686065673828,-0.2557373421344059,-3.6129294872885374,0.0,547.6351928710938,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8293126821517944,0.3568018674850464,-2.1441125869750977,2.173597574234009,0.23151127621531487,-2.0539699494838715,0.25058117508888245,-0.18028537184000015,0.3417505919933319,-0.6215682625770569,-1.4542955160140991,25.0,25.0,-0.608839270604947,-1.4390251467821895,-0.6143865128276523,-1.445679910737195,-0.005479356258570173,-0.00499131280739073,0.007411919356654851,561.7719129443432,557.5216064453125,562.2283935546875,561.1676025390625,561.1738072284983,3.163593053817749,0.023151127621531487,-0.20539699494838715,0.04176352918148041,-0.03004756197333336,-0.7643899321556091,-0.6447542309761047,0.3417505919933319,1.0,1.0,-0.9999666213989258,-0.9991807341575623,-0.9259566068649292,0.999836266040802,0.9973768591880798,0.9991178512573242,0.9988976716995239
326,326,/yh/study/new_data/model_dataset_flight/vi/vi_000326.jpg,-557.8973999023438,61.259117126464844,-0.25758464906789624,-3.5897925461410667,0.0,547.2513427734375,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8288161158561707,0.3757058084011078,-2.080899715423584,2.11454439163208,0.2511768043041229,-1.9910860061645508,0.24905801564455032,-0.17962724715471268,0.33418822288513184,-0.5943388342857361,-1.4337947368621826,25.0,25.0,-0.6198658690862225,-1.4506712235445856,-0.6087412925623318,-1.4433165202263123,-0.0025088934516424182,-0.003027474218478939,0.0039319392791914865,561.3978488037102,557.1460571289062,561.8518676757812,560.8182373046875,560.8049965899976,3.163356304168701,0.025117680430412292,-0.19910860061645508,0.04150966927409172,-0.029937874525785446,-0.763580858707428,-0.6457121968269348,0.33418822288513184,1.0,1.0,-0.9999721050262451,-0.9990459680557251,-0.9296937584877014,0.9998042583465576,0.9970024824142456,0.9992589950561523,0.9988680481910706
327,327,/yh/study/new_data/model_dataset_flight/vi/vi_000327.jpg,-557.3032836914062,62.58571243286133,-0.2330354804359337,-3.524216149968219,0.0,546.800048828125,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8283467888832092,0.36596646904945374,-2.069467782974243,2.1015775203704834,0.24244723841547966,-1.979760229587555,0.24703846871852875,-0.1794152855873108,0.32770946621894836,-0.5723742842674255,-1.414617657661438,25.0,25.0,-0.6112501860139742,-1.4463439944447913,-0.5943082283093333,-1.4325177876750799,0.0020149151742501537,0.0006643726470731523,0.002121620647901626,560.9793080845843,556.7042236328125,561.4087524414062,560.3974609375,560.3777450628644,3.1626510620117188,0.024244723841547966,-0.1979760229587555,0.04117307811975479,-0.029902547597885132,-0.7637823224067688,-0.6454737782478333,0.32770946621894836,1.0,1.0,-0.9999733567237854,-0.9990606307983398,-0.9296625852584839,0.9997922778129578,0.9971254467964172,0.9993093013763428,0.9988960027694702
328,328,/yh/study/new_data/model_dataset_flight/vi/vi_000328.jpg,-556.6494140625,64.0456771850586,-0.22834175553458924,-3.50198566005629,0.0,546.307373046875,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8288604617118835,0.3544004559516907,-2.0944063663482666,2.1241793632507324,0.23058759048581123,-2.004498988389969,0.2476257160305977,-0.17981501296162605,0.32924431562423706,-0.578273594379425,-1.418337106704712,25.0,25.0,-0.5922933131350832,-1.4318534150280067,-0.5861835775014806,-1.4259630635853813,0.0036463249111333526,0.002237202843573296,0.0042779389804956415,560.5061074270917,556.221923828125,560.925048828125,559.9113159179688,559.904323946744,3.1622302532196045,0.023058759048581123,-0.2004498988389969,0.04127095267176628,-0.029969168826937675,-0.7642035484313965,-0.6449751257896423,0.32924431562423706,1.0,1.0,-0.9999720454216003,-0.9991505742073059,-0.9267948865890503,0.9998055100440979,0.9973893761634827,0.9992741346359253,0.9989219903945923
329,329,/yh/study/new_data/model_dataset_flight/vi/vi_000329.jpg,-555.9979248046875,65.5003890991211,-0.23178312900037057,-3.520369558456163,0.0,545.8207397460938,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8288352489471436,0.35089197754859924,-2.1086559295654297,2.1376516819000244,0.22662261500954628,-2.0186345279216766,0.24853871762752533,-0.18004272133111954,0.3318328261375427,-0.5872620940208435,-1.4257471561431885,25.0,25.0,-0.5825372525903473,-1.423725860741808,-0.5845963190063105,-1.424606732944388,0.0030965169977734772,0.0020019940596882,0.0036873293496142855,560.0355965103892,555.7455444335938,560.447265625,559.4283447265625,559.4308898574203,3.162339687347412,0.022662261500954628,-0.20186345279216766,0.041423119604587555,-0.030007120221853256,-0.7642616629600525,-0.6449062824249268,0.3318328261375427,1.0,1.0,-0.9999709725379944,-0.9991658329963684,-0.9259210228919983,0.9998123049736023,0.9974204301834106,0.9992433190345764,0.9989180564880371
330,330,/yh/study/new_data/model_dataset_flight/vi/vi_000330.jpg,-555.2718505859375,67.09474182128906,-0.23370434518300154,-3.5332626215316245,0.0,545.2802734375,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8289107084274292,0.3513147234916687,-2.1135413646698,2.142540454864502,0.2268415503203869,-2.023483067750931,0.24894632399082184,-0.1801166608929634,0.33311954140663147,-0.5916921496391296,-1.4294755458831787,25.0,25.0,-0.581499802008537,-1.4226047388846998,-0.5859415850852171,-1.4255990082478616,0.001910480711593593,0.001202470072586829,0.0022574035582584996,559.5137699770653,555.2162475585938,559.9163208007812,558.8968505859375,558.902043967901,3.162513494491577,0.02268415503203869,-0.20234830677509308,0.041491053998470306,-0.030019443482160568,-0.7642648816108704,-0.6449024677276611,0.33311954140663147,1.0,1.0,-0.9999706149101257,-0.9991622567176819,-0.9259812831878662,0.9998147487640381,0.9974023103713989,0.9992343783378601,0.998910665512085
331,331,/yh/study/new_data/model_dataset_flight/vi/vi_000331.jpg,-554.5454711914062,68.68971252441406,-0.2346268727694193,-3.539140406445274,0.0,544.7447509765625,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8289727568626404,0.35549071431159973,-2.105451822280884,2.135251998901367,0.23111894726753235,-2.015470117330551,0.24874354898929596,-0.1799636408686638,0.3326474130153656,-0.5898221135139465,-1.428397297859192,25.0,25.0,-0.5840311043736235,-1.4243965381752748,-0.5865548022819621,-1.4261400527513033,0.0012366077999783173,0.0007369201983685612,0.0014395312534748155,558.9968866862746,554.6917724609375,559.3902587890625,558.3756713867188,558.3786473618378,3.1624951362609863,0.023111894726753235,-0.20154701173305511,0.04145725816488266,-0.029993940144777298,-0.7641003727912903,-0.6450974345207214,0.3326474130153656,1.0,1.0,-0.9999710917472839,-0.9991421103477478,-0.926339328289032,0.9998105764389038,0.9973431825637817,0.9992443323135376,0.9989050030708313
332,332,/yh/study/new_data/model_dataset_flight/vi/vi_000332.jpg,-553.8839111328125,70.14241027832031,-0.23106408051978178,-3.531591990516186,0.0,544.2614135742188,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8288035988807678,0.357779324054718,-2.0949180126190186,2.1252498626708984,0.23377174511551857,-2.005051225423813,0.24801519513130188,-0.17973396554589272,0.3309209942817688,-0.5836145281791687,-1.4237067699432373,25.0,25.0,-0.5853181944819837,-1.4254031325529348,-0.5845757437310458,-1.424663864721346,0.0014348555568165604,0.0009343180582670155,0.001712238506438635,558.5331983503022,554.218505859375,558.9154052734375,557.909423828125,557.9085952406494,3.162374973297119,0.023377174511551857,-0.2005051225423813,0.04133586585521698,-0.029955660924315453,-0.7639181613922119,-0.6453130841255188,0.3309209942817688,1.0,1.0,-0.9999716877937317,-0.9991325736045837,-0.926781177520752,0.9998046159744263,0.99732905626297,0.9992620348930359,0.9989094138145447
333,333,/yh/study/new_data/model_dataset_flight/vi/vi_000333.jpg,-552.7705078125,72.56969451904297,-0.2267964010498763,-3.519582072918105,0.0,543.4553833007812,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8287278413772583,0.3557417690753937,-2.094097852706909,2.1240992546081543,0.2319081872701645,-2.0042531192302704,0.24766717851161957,-0.17968925088644028,0.32990968227386475,-0.5801600813865662,-1.4207440614700317,25.0,25.0,-0.5831408881742293,-1.423729546663079,-0.5818418648653544,-1.4224284845244257,0.0017817182365831236,0.0012817251423993083,0.002194843779231543,557.7581295083271,553.4291381835938,558.1234130859375,557.12548828125,557.1240051080221,3.162219524383545,0.02319081872701645,-0.20042531192302704,0.04127786308526993,-0.02994820848107338,-0.763933002948761,-0.6452956199645996,0.32990968227386475,1.0,1.0,-0.999971866607666,-0.9991405606269836,-0.926580011844635,0.9998034834861755,0.997362494468689,0.9992678761482239,0.9989151954650879
334,334,/yh/study/new_data/model_dataset_flight/vi/vi_000334.jpg,-551.6575927734375,74.99594116210938,-0.2261000883393801,-3.5165262291979165,0.0,542.66162109375,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8290973901748657,0.3487287759780884,-2.110330581665039,2.1389498710632324,0.22457867860794067,-2.020329236984253,0.24830017983913422,-0.1800026223063469,0.3313239514827728,-0.5854189991950989,-1.4243804216384888,25.0,25.0,-0.5800601466287713,-1.4211467593820264,-0.5823955124838459,-1.4225559760617383,0.0011581333838769957,0.0009054388428716983,0.0014700654519548511,556.992727655206,552.65185546875,557.3433227539062,556.345703125,556.3485056518582,3.1622519493103027,0.022457867860794067,-0.2020329236984253,0.04138336330652237,-0.030000437051057816,-0.7641993165016174,-0.6449800729751587,0.3313239514827728,1.0,1.0,-0.9999709725379944,-0.9991697669029236,-0.9257405400276184,0.9998115301132202,0.9974423050880432,0.999248206615448,0.9989184141159058
335,335,/yh/study/new_data/model_dataset_flight/vi/vi_000335.jpg,-551.047119140625,76.36161041259766,-0.23366674395633813,-3.5328865241991645,0.0,542.2359619140625,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8284348845481873,0.36265629529953003,-2.074763298034668,2.106220006942749,0.23917527869343758,-1.9851301610469818,0.2469620257616043,-0.17926622182130814,0.32851314544677734,-0.5747902989387512,-1.4173619747161865,25.0,25.0,-0.5812373790999689,-1.4216505372188666,-0.5784277681455561,-1.4197815993609668,0.0019083502414892187,0.0014044789981016888,0.002369464475424918,556.5775687017228,552.2353515625,556.9252319335938,555.9400634765625,555.9367995776571,3.1623923778533936,0.023917527869343758,-0.19851301610469818,0.04116033762693405,-0.02987770363688469,-0.7635481357574463,-0.6457509994506836,0.32851314544677734,1.0,1.0,-0.9999728202819824,-0.9990595579147339,-0.9284108877182007,0.9997918605804443,0.9971247911453247,0.9992963671684265,0.9988948702812195
336,336,/yh/study/new_data/model_dataset_flight/vi/vi_000336.jpg,-550.3771362304688,77.8604965209961,-0.21577147657131635,-3.4945448713186025,0.0,541.7731323242188,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.8297781348228455,0.3435913920402527,-2.1145577430725098,2.1422905921936035,0.21951256319880486,-2.0244725048542023,0.24815770983695984,-0.1801706627011299,0.32951459288597107,-0.5794547200202942,-1.418823480606079,25.0,25.0,-0.5765194179040669,-1.4183771203628652,-0.5777986104647355,-1.418571642316616,0.0015667827295750146,0.0013525381239923007,0.0020698230597196335,556.1440191423587,551.7825927734375,556.4706420898438,555.4841918945312,555.4858074660759,3.1622543334960938,0.021951256319880486,-0.20244725048542023,0.04135961830615997,-0.030028443783521652,-0.764373242855072,-0.6447740793228149,0.32951459288597107,1.0,1.0,-0.9999710917472839,-0.9991843104362488,-0.9262282252311707,0.9998137950897217,0.9974969029426575,0.9992595911026001,0.9989173412322998
