sequence_index,frame_id,image_path,gt_x,gt_y,kf_predict_x,kf_predict_y,kf_predict_vx,kf_predict_vy,polynomial_x,polynomial_y,polynomial_vx,polynomial_vy,polynomial_ax,polynomial_ay,polynomial_route_gate,polynomial_uses_rnn_state,waypoint_segment_index,waypoint_cross_track_m,waypoint_tangent_alignment,waypoint_endpoint_distance_m,hardms_x,hardms_y,hardms_support,raw_top1_x,raw_top1_y,hardms_innovation_dx,hardms_innovation_dy,hardms_innovation_radius,hardms_visual_dx,hardms_visual_dy,hardms_visual_speed,model_motion_dx,model_motion_dy,model_motion_speed,model_acceleration_dx,model_acceleration_dy,model_acceleration_magnitude,stop_probability,route_gate,correction_gate,correction_x,correction_y,measurement_x,measurement_y,measurement_variance_x,measurement_variance_y,final_x,final_y,final_vx,final_vy,final_speed,state_norm,error_polynomial_m,error_hardms_m,error_measurement_m,error_final_m,state_00,state_01,state_02,state_03,state_04,state_05,state_06,state_07,state_08,state_09,state_10,state_11,state_12,state_13,state_14,state_15
697,697,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000697.jpg,-1312.3173828125,210.70709228515625,-32.051838620804844,18.157121456599988,-2.5836982967760335e-07,-3.62572686690449e-07,-32.45249743754175,18.166984780476877,-0.41656624525785446,-0.016374103724956512,-0.004730625310912728,-0.004486762918531895,0.3497244715690613,1,14,5.511668802563649,-0.8198082062044847,46.76490767435247,-27.74225425720215,13.991843223571777,0.594739556312561,-27.772829055786133,9.233684539794922,4.710243180339603,-4.1751415569051,6.294298836100148,0.0,0.0,0.0,-0.4165651202201843,-0.016374222934246063,0.4168868064880371,-0.004733082372695208,-0.004486187361180782,0.00652134558185935,0.48385384678840637,0.3497198820114136,0.9989168643951416,-4.3142571449279785,4.16979455947876,-32.05183792114258,18.157121658325195,36.0,36.0,-32.051838337047236,18.157121538412408,-1.8872875052848613e-07,-3.424939118214972e-07,3.910506628441321e-07,2.995483875274658,1294.2665173038235,1299.5499267578125,1294.6641845703125,1294.6641864227186,-0.04165651276707649,-0.0016374223632737994,-0.0007888471009209752,-0.0007476978935301304,-0.7190428972244263,0.6949657797813416,0.9989168643951416,0.48385384678840637,0.3497198820114136,1.0,1.0,-0.9969602227210999,0.9927660822868347,-0.8511946201324463,0.9681513905525208,-0.9877078533172607
698,698,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000698.jpg,-1311.955322265625,213.93289184570312,-32.051838525775985,18.157121195918496,-1.8872875052848613e-07,-3.424939118214972e-07,-32.452497769153204,18.1669842842541,-0.4165651276707649,-0.016374223632737994,-0.004733082605525851,-0.004486187361180782,0.3497198820114136,1,14,5.5116693992870935,-0.8198079813304175,46.764907755751835,-27.74225425720215,13.991843223571777,0.5952489376068115,-27.772829055786133,9.233684539794922,4.710243511951056,-4.175141060682321,6.294298755101518,0.0,0.0,0.0,-0.41656526923179626,-0.01637416146695614,0.41688698530197144,-0.004731603432446718,-0.004486171994358301,0.006520261522382498,0.4838537871837616,0.34972256422042847,0.9989168643951416,-4.3142571449279785,4.169794082641602,-32.05183792114258,18.157119750976562,36.0,36.0,-32.05183828055863,18.157120609902517,-1.285463954592622e-07,-4.863166109165192e-07,5.030189080331853e-07,2.9954833984375,1294.3924321695513,1299.684326171875,1294.7899169921875,1294.7899756022534,-0.041656527668237686,-0.0016374161932617426,-0.0007886005914770067,-0.0007476953323930502,-0.7190428972244263,0.6949657201766968,0.9989168643951416,0.4838537871837616,0.34972256422042847,1.0,1.0,-0.9969602823257446,0.992766261100769,-0.8511923551559448,0.968151867389679,-0.9877075552940369
699,699,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000699.jpg,-1311.557861328125,217.4737548828125,-32.051838409105024,18.157120123585905,-1.285463954592622e-07,-4.863166109165192e-07,-32.45249701050647,18.166983599137872,-0.41656527668237686,-0.016374161932617426,-0.00473160354886204,-0.004486171994358301,0.34972256422042847,1,14,5.511669566260174,-0.8198080740560991,46.76490677397143,-27.74225425720215,13.991843223571777,0.5930801033973694,-27.772829055786133,9.233684539794922,4.710242753304321,-4.1751403755660945,6.294297732927642,0.0,0.0,0.0,-0.4165651798248291,-0.016374127939343452,0.4168868958950043,-0.0047315433621406555,-0.004486029502004385,0.006520119961351156,0.4838537871837616,0.34972134232521057,0.9989168643951416,-4.314257621765137,4.16979455947876,-32.05183792114258,18.157121658325195,36.0,36.0,-32.05183821120517,18.157120746020432,-7.997691708482552e-08,-3.3355590678914195e-07,3.430099855985534e-07,2.995483636856079,1294.5399654339108,1299.8411865234375,1294.937255859375,1294.937366761843,-0.04165652021765709,-0.0016374128172174096,-0.0007885905797593296,-0.0007476715836673975,-0.719042956829071,0.6949657797813416,0.9989168643951416,0.4838537871837616,0.34972134232521057,1.0,1.0,-0.9969602823257446,0.992766261100769,-0.8511931896209717,0.9681517481803894,-0.9877077341079712
700,700,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000700.jpg,-1311.2078857421875,220.6290740966797,-32.05183829118209,18.157120412464526,-7.997691708482552e-08,-3.3355590678914195e-07,-32.452496911394334,18.166983723702838,-0.4165652021765709,-0.016374128172174096,-0.004731543478555977,-0.004486029502004385,0.34972134232521057,1,14,5.511669407897733,-0.8198081163741696,46.764906739264816,-27.74225425720215,13.991843223571777,0.5912827253341675,-27.772829055786133,9.233684539794922,4.710242654192186,-4.175140500131061,6.294297741385141,0.0,0.0,0.0,-0.41656285524368286,-0.016374412924051285,0.41688457131385803,-0.004740349482744932,-0.004485036246478558,0.006525830365717411,0.48385384678840637,0.3497033715248108,0.998916745185852,-4.314258098602295,4.169793128967285,-32.05183792114258,18.157119750976562,36.0,36.0,-32.051838141107496,18.157120144189026,-4.314493121608774e-08,-3.9939729603871113e-07,4.0172090457514757e-07,2.9954848289489746,1294.6838388201147,1299.993408203125,1295.0810546875,1295.0811118427123,-0.041656285524368286,-0.0016374413389712572,-0.0007900582859292626,-0.0007475060410797596,-0.7190430164337158,0.6949655413627625,0.998916745185852,0.48385384678840637,0.3497033715248108,1.0,1.0,-0.996959924697876,0.9927650690078735,-0.8512084484100342,0.9681480526924133,-0.9877098798751831
701,701,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000701.jpg,-1310.824462890625,224.08761596679688,-32.051838184252425,18.15711974479173,-4.314493121608774e-08,-3.9939729603871113e-07,-32.45249976599335,18.16698197957492,-0.41656285524368286,-0.016374413389712572,-0.004740349715575576,-0.004485036246478558,0.3497033715248108,1,14,5.511672417346917,-0.8198075982765892,46.76490854457332,-27.74225425720215,13.991843223571777,0.5914160013198853,-27.772829055786133,9.233684539794922,4.710245508791203,-4.175138756003143,6.294298720665169,0.0,0.0,0.0,-0.41656234860420227,-0.01637444458901882,0.41688403487205505,-0.004739205818623304,-0.00448527280241251,0.0065251621417701244,0.48385384678840637,0.34970930218696594,0.998916745185852,-4.31425666809082,4.169795036315918,-32.05183792114258,18.157121658325195,36.0,36.0,-32.05183807754462,18.15712052085142,-1.6956219091953847e-08,-2.0893320770671441e-07,2.096201293972299e-07,2.995486259460449,1294.8506414273518,1300.169189453125,1295.247802734375,1295.2477735653315,-0.041656237095594406,-0.0016374444821849465,-0.000789867655839771,-0.0007475455058738589,-0.7190427780151367,0.6949658393859863,0.998916745185852,0.48385384678840637,0.34970930218696594,1.0,1.0,-0.9969600439071655,0.9927652478218079,-0.8512101769447327,0.9681488275527954,-0.987709641456604
702,702,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000702.jpg,-1310.475341796875,227.23648071289062,-32.051838094500845,18.157120311918213,-1.6956219091953847e-08,-2.0893320770671441e-07,-32.45249836994107,18.16698263708419,-0.41656237095594406,-0.016374444821849465,-0.004739205935038626,-0.004485273035243154,0.34970930218696594,1,14,5.511671110079302,-0.819807529005405,46.76490757625629,-27.74225425720215,13.991843223571777,0.5919520854949951,-27.772829055786133,9.233684539794922,4.71024411273892,-4.175139413512412,6.294298112089736,0.0,0.0,0.0,-0.4165615141391754,-0.016374511644244194,0.4168832302093506,-0.004737731534987688,-0.004485467914491892,0.006524225696921349,0.4838537871837616,0.34971368312835693,0.998916745185852,-4.3142547607421875,4.169797420501709,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183647709033,18.157121631523342,3.7999600270539127e-07,1.1493026667315307e-07,3.969961313031121e-07,2.995487689971924,1295.010595843422,1300.33740234375,1295.407470703125,1295.4075950634228,-0.04165615141391754,-0.0016374512342736125,-0.0007896219613030553,-0.0007475779857486486,-0.7190424799919128,0.6949662566184998,0.998916745185852,0.4838537871837616,0.34971368312835693,1.0,1.0,-0.9969602227210999,0.9927655458450317,-0.8512119650840759,0.9681498408317566,-0.987709641456604
703,703,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000703.jpg,-1309.9725341796875,231.8890838623047,-32.05183609709433,18.15712174645361,3.7999600270539127e-07,1.1493026667315307e-07,-32.45249500121767,18.166983854575804,-0.4165615141391754,-0.016374512342736125,-0.004737731767818332,-0.004485467914491892,0.34971368312835693,1,14,5.511668266257072,-0.8198073901008253,46.76490507836301,-27.74225425720215,13.991843223571777,0.5897184014320374,-27.772829055786133,9.233684539794922,4.710240744015522,-4.175140631004027,6.2942963987442315,0.0,0.0,0.0,-0.4165618121623993,-0.016374342143535614,0.4168834984302521,-0.004734306130558252,-0.004486095160245895,0.006522170267999172,0.4838537871837616,0.3497222363948822,0.998916745185852,-4.314252853393555,4.169798374176025,-32.05183410644531,18.157123565673828,36.0,36.0,-32.051835289759374,18.157122484263272,5.781358089828982e-07,2.960068596112511e-07,6.495083329451787e-07,2.9954886436462402,1295.2739426601127,1300.61279296875,1295.6707763671875,1295.6707390250917,-0.04165618121623993,-0.0016374342376366258,-0.000789051060564816,-0.0007476825267076492,-0.719042181968689,0.6949664354324341,0.998916745185852,0.4838537871837616,0.3497222363948822,1.0,1.0,-0.9969604015350342,0.9927660226821899,-0.8512092232704163,0.9681512713432312,-0.987709105014801
704,704,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000704.jpg,-1309.515380859375,236.11976623535156,-32.05183471162356,18.157122780270132,5.781358089828982e-07,2.960068596112511e-07,-32.452492000889045,18.166985184499538,-0.4165618121623993,-0.016374342376366258,-0.004734306363388896,-0.004486095160245895,0.3497222363948822,1,14,5.51166552673638,-0.8198076394691453,46.764902960957286,-27.74225425720215,13.991843223571777,0.5915647745132446,-27.772829055786133,9.233684539794922,4.710237743686896,-4.1751419609277605,6.294295035661446,0.0,0.0,0.0,-0.4165606200695038,-0.016374556347727776,0.41688233613967896,-0.004740862641483545,-0.0044849226251244545,0.006526125129312277,0.48385384678840637,0.34971004724502563,0.998916745185852,-4.314253807067871,4.169798374176025,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183446618524,18.157123098801353,6.383723952688116e-07,3.7418223595049653e-07,7.399538233850494e-07,2.995488166809082,1295.5280918866183,1300.8778076171875,1295.9246826171875,1295.9246992655617,-0.04165606200695038,-0.001637455658055842,-0.0007901437929831445,-0.0007474871235899627,-0.7190423011779785,0.6949664354324341,0.998916745185852,0.48385384678840637,0.34971004724502563,1.0,1.0,-0.9969601631164551,0.9927650690078735,-0.8512157797813416,0.968148946762085,-0.9877105355262756
705,705,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000705.jpg,-1309.2618408203125,238.41241455078125,-32.05183382781284,18.15712347298359,6.383723952688116e-07,3.7418223595049653e-07,-32.45249383883622,18.16698527416785,-0.4165606200695038,-0.01637455658055842,-0.004740862757898867,-0.004484922741539776,0.34971004724502563,1,14,5.51166644375094,-0.8198072811431751,46.7649046532769,-27.74225425720215,13.991843223571777,0.5935981273651123,-27.772829055786133,9.233684539794922,4.71023958163407,-4.175142050596072,6.294296470539649,0.0,0.0,0.0,-0.41656017303466797,-0.016374772414565086,0.41688188910484314,-0.004744849167764187,-0.0044840071350336075,0.0065283928997814655,0.48385384678840637,0.34970608353614807,0.9989166259765625,-4.314252853393555,4.169799327850342,-32.05183410644531,18.15712547302246,36.0,36.0,-32.05183394081605,18.15712428412673,6.106386345081581e-07,5.73256663992424e-07,8.375576068341275e-07,2.995488166809082,1295.665912824947,1301.021484375,1296.0623779296875,1296.0624192389698,-0.0416560173034668,-0.0016374773113057017,-0.0007908082334324718,-0.0007473345613107085,-0.719042181968689,0.6949665546417236,0.9989166259765625,0.48385384678840637,0.34970608353614807,1.0,1.0,-0.9969600439071655,0.9927643537521362,-0.8512184023857117,0.9681476950645447,-0.9877111315727234
706,706,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000706.jpg,-1309.0076904296875,240.71124267578125,-32.051833330177416,18.157124857383394,6.106386345081581e-07,5.73256663992424e-07,-32.45249501910958,18.166986452266922,-0.41656017303466797,-0.016374773113057017,-0.0047448494005948305,-0.004484007367864251,0.34970608353614807,1,14,5.511666089527456,-0.8198069598186973,46.764906229737846,-27.74225425720215,13.991843223571777,0.5937146544456482,-27.772829055786133,9.233684539794922,4.7102407619074285,-4.175143228695145,6.2942981352374145,0.0,0.0,0.0,-0.41655972599983215,-0.016375049948692322,0.4168814718723297,-0.00474958261474967,-0.0044834790751338005,0.006531471386551857,0.48385384678840637,0.3497017025947571,0.9989166259765625,-4.314250946044922,4.169800281524658,-32.05183029174805,18.15712547302246,36.0,36.0,-32.05183209790079,18.157125107064246,9.130695508495641e-07,6.345344705432788e-07,1.1119037723635368e-06,2.995488166809082,1295.808285553004,1301.1697998046875,1296.2047119140625,1296.2046903844548,-0.041655972599983215,-0.0016375050181522965,-0.000791597121860832,-0.0007472465513274074,-0.7190418243408203,0.694966733455658,0.9989166259765625,0.48385384678840637,0.3497017025947571,1.0,1.0,-0.9969599843025208,0.9927637577056885,-0.8512219190597534,0.968146800994873,-0.9877119064331055
707,707,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000707.jpg,-1308.72900390625,243.23309326171875,-32.051831184831244,18.157125741598716,9.130695508495641e-07,6.345344705432788e-07,-32.452495245592964,18.166987028729388,-0.41655972599983215,-0.016375050181522965,-0.004749582731164992,-0.004483479307964444,0.3497017025947571,1,14,5.511665726638277,-0.8198065554034928,46.76490668538139,-27.74225425720215,13.991843223571777,0.6026116609573364,-27.772829055786133,9.233684539794922,4.710240988390815,-4.17514380515761,6.294298687102707,0.0,0.0,0.0,-0.41657084226608276,-0.016373908147215843,0.41689249873161316,-0.004715930670499802,-0.004487722180783749,0.006509965751320124,0.4838537275791168,0.3497621417045593,0.9989169836044312,-4.314251899719238,4.169800281524658,-32.05183410644531,18.157127380371094,36.0,36.0,-32.05183236973182,18.157126406225288,6.222658780904759e-07,7.976501371478314e-07,1.0116622778020663e-06,2.9954798221588135,1295.9693201360576,1301.337158203125,1296.3656005859375,1296.3656086067772,-0.041657086461782455,-0.0016373908147215843,-0.0007859884644858539,-0.0007479537161998451,-0.7190420031547546,0.694966733455658,0.9989169836044312,0.4838537275791168,0.3497621417045593,1.0,1.0,-0.9969609379768372,0.9927675724029541,-0.8511569499969482,0.9681590795516968,-0.9877033829689026
708,708,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000708.jpg,-1308.31494140625,244.74012756347656,-32.05183174746594,18.157127203875426,6.222658780904759e-07,7.976501371478314e-07,-32.452486841960024,18.166992005854244,-0.41657086461782455,-0.016373908147215843,-0.0047159307869151235,-0.0044877222971990705,0.3497621417045593,1,14,5.511656999621672,-0.8198087238560733,46.764901301959135,-27.74225425720215,13.991843223571777,0.6053721308708191,-27.772829055786133,9.233684539794922,4.710232584757875,-4.175148782282466,6.2942956998150015,0.0,0.0,0.0,-0.4165758788585663,-0.01637374795973301,0.41689756512641907,-0.004702019039541483,-0.0044877901673316956,0.006499941926449537,0.48385366797447205,0.3497885465621948,0.9989169836044312,-4.3142523765563965,4.169799327850342,-32.05183410644531,18.157127380371094,36.0,36.0,-32.05183270418232,18.15712727545566,3.8746420703610575e-07,8.152176827678157e-07,9.02611977558156e-07,2.995474338531494,1295.8242121226272,1301.196044921875,1296.2203369140625,1296.2204205509906,-0.04165758937597275,-0.001637374865822494,-0.0007836698787286878,-0.0007479650666937232,-0.7190420627593994,0.6949665546417236,0.9989169836044312,0.48385366797447205,0.3497885465621948,1.0,1.0,-0.9969611167907715,0.9927685260772705,-0.8511258959770203,0.9681626558303833,-0.9877001047134399
709,709,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000709.jpg,-1307.9373779296875,246.1139678955078,-32.05183231671811,18.157128090673343,3.8746420703610575e-07,8.152176827678157e-07,-32.45248395677565,18.166995015889885,-0.4165758937597275,-0.01637374865822494,-0.004702019272372127,-0.004487790400162339,0.3497885465621948,1,14,5.5116529081835415,-0.8198092140700253,46.764900022388055,-27.74225425720215,13.991843223571777,0.6032863855361938,-27.772829055786133,9.233684539794922,4.710229699573503,-4.175151792318108,6.294295537360905,0.0,0.0,0.0,-0.41656559705734253,-0.01637444831430912,0.4168872833251953,-0.00472524669021368,-0.004485900979489088,0.006515463348478079,0.4838537275791168,0.3497430384159088,0.9989168643951416,-4.31425142288208,4.169800281524658,-32.05183410644531,18.157127380371094,36.0,36.0,-32.05183304256648,18.15712780260054,2.0932321004359853e-07,7.445175499259477e-07,7.733838557991061e-07,2.9954833984375,1295.6934580363022,1301.06884765625,1296.089599609375,1296.089597441878,-0.04165656119585037,-0.001637444831430912,-0.0007875411538407207,-0.0007476501632481813,-0.7190419435501099,0.694966733455658,0.9989168643951416,0.4838537275791168,0.3497430384159088,1.0,1.0,-0.9969606995582581,0.9927665591239929,-0.8511802554130554,0.968155562877655,-0.9877061247825623
710,710,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000710.jpg,-1307.52392578125,247.61907958984375,-32.05183283324327,18.15712854711809,2.0932321004359853e-07,7.445175499259477e-07,-32.452487966123684,18.166992142495292,-0.4165656119585037,-0.01637444831430912,-0.004725246923044324,-0.004485900979489088,0.3497430384159088,1,14,5.5116574916600305,-0.8198076990728321,46.76490237279879,-27.74225425720215,13.991843223571777,0.6061990261077881,-27.772829055786133,9.233684539794922,4.710233708921535,-4.175148918923515,6.294296631701505,0.0,0.0,0.0,-0.41656097769737244,-0.01637480966746807,0.4168826937675476,-0.004740220028907061,-0.004483943805098534,0.006524985656142235,0.4838537871837616,0.3497081398963928,0.998916745185852,-4.3142547607421875,4.169796466827393,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183334960778,18.15712652682518,8.259468870020644e-08,2.486881031701523e-07,2.620451397371306e-07,2.9954850673675537,1295.552172614395,1300.9315185546875,1295.9482421875,1295.9482422054698,-0.04165609925985336,-0.0016374810365960002,-0.0007900366908870637,-0.0007473239675164223,-0.7190424799919128,0.6949660778045654,0.998916745185852,0.4838537871837616,0.3497081398963928,1.0,1.0,-0.9969601631164551,0.992764949798584,-0.8512054085731506,0.9681496620178223,-0.9877098202705383
711,711,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000711.jpg,-1306.6920166015625,248.06166076660156,-32.051833267013095,18.157126775513284,8.259468870020644e-08,2.486881031701523e-07,-32.45249288603137,18.166988762448394,-0.41656099259853363,-0.016374810365960002,-0.0047402201453223825,-0.004483943805098534,0.3497081398963928,1,14,5.511662993268432,-0.8198069529061164,46.76490532078287,-27.74225425720215,13.991843223571777,0.6095229387283325,-27.772829055786133,9.233684539794922,4.710238628829224,-4.175145538876617,6.294298071375102,0.0,0.0,0.0,-0.4165894091129303,-0.01637326553463936,0.4169110357761383,-0.004673076327890158,-0.0044873980805277824,0.006478764116764069,0.48385384678840637,0.3498467803001404,0.9989169836044312,-4.314252853393555,4.169798374176025,-32.05183410644531,18.15712547302246,36.0,36.0,-32.051833607456324,18.157126247270302,-9.584316839808017e-10,1.1904431516140064e-07,1.1904817328938627e-07,2.9954662322998047,1294.811926116948,1300.192626953125,1295.2078857421875,1295.2079721403043,-0.04165894165635109,-0.0016373265534639359,-0.0007788460934534669,-0.0007478996994905174,-0.719042181968689,0.6949664354324341,0.9989169836044312,0.48385384678840637,0.3498467803001404,1.0,1.0,-0.9969614744186401,0.9927701354026794,-0.8510695695877075,0.9681704640388489,-0.9876929521560669
712,712,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000712.jpg,-1305.861328125,248.50364685058594,-32.05183360841475,18.157126366314618,-9.584316839808017e-10,1.1904431516140064e-07,-32.45248095082433,18.166999281589813,-0.4165894165635109,-0.01637326553463936,-0.004673076560720801,-0.004487398196943104,0.3498467803001404,1,14,5.511647694680272,-0.8198106066300953,46.7648991829639,-27.74225425720215,13.991843223571777,0.6078489422798157,-27.772829055786133,9.233684539794922,4.710226693622182,-4.175156058018036,6.294296117447579,0.0,0.0,0.0,-0.41659700870513916,-0.016373569145798683,0.41691863536834717,-0.004664726555347443,-0.0044868201948702335,0.0064723435789346695,0.48385390639305115,0.34987005591392517,0.9989168643951416,-4.31425142288208,4.1697998046875,-32.05183410644531,18.157127380371094,36.0,36.0,-32.051833810397866,18.1571267775791,-5.0530042544485514e-08,2.1997870987874826e-07,2.2570759402258934e-07,2.9954612255096436,1294.0730517535658,1299.455322265625,1294.468994140625,1294.4690599298874,-0.041659701615571976,-0.0016373569378629327,-0.0007774544646963477,-0.0007478033658117056,-0.7190419435501099,0.6949666738510132,0.9989168643951416,0.48385390639305115,0.34987005591392517,1.0,1.0,-0.9969613552093506,0.9927699565887451,-0.8510438799858093,0.9681723117828369,-0.987690269947052
713,713,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000713.jpg,-1304.9503173828125,248.98831176757812,-32.05183386092791,18.15712699755781,-5.0530042544485514e-08,2.1997870987874826e-07,-32.452483221679024,18.167001911823785,-0.41659701615571976,-0.016373569378629327,-0.004664726788178086,-0.0044868201948702335,0.34987005591392517,1,14,5.511646707152948,-0.8198105995534535,46.764902374976614,-27.74225425720215,13.991843223571777,0.6029953360557556,-27.772829055786133,9.233684539794922,4.710228964476876,-4.175158688252008,6.2942995614987325,0.0,0.0,0.0,-0.4166167676448822,-0.016373764723539352,0.4169383943080902,-0.004645872861146927,-0.004484808072447777,0.006457371171563864,0.48385417461395264,0.34993013739585876,0.9989163875579834,-4.314246654510498,4.169806003570557,-32.05182647705078,18.15713119506836,36.0,36.0,-32.05183086629546,18.157128699915674,6.844262305050875e-07,6.377790953116723e-07,9.355220143962291e-07,2.9954562187194824,1293.2630107709342,1298.6468505859375,1293.658935546875,1293.658993727658,-0.04166167601943016,-0.0016373764956369996,-0.0007743121823295951,-0.0007474680314771831,-0.719041109085083,0.6949676871299744,0.9989163875579834,0.48385417461395264,0.34993013739585876,1.0,1.0,-0.9969611763954163,0.992769181728363,-0.8510051965713501,0.9681766033172607,-0.9876840114593506
714,714,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000714.jpg,-1303.3963623046875,248.9347686767578,-32.05183018186923,18.15712933769477,6.844262305050875e-07,6.377790953116723e-07,-32.45248708609505,18.167010113386777,-0.4166167601943016,-0.016373764956369996,-0.0046458730939775705,-0.004484808188863099,0.34993013739585876,1,14,5.511641890939065,-0.8198113961093432,46.76490943517755,-27.74225425720215,13.991843223571777,0.6072079539299011,-27.772829055786133,9.233684539794922,4.710232828892899,-4.175166889814999,6.2943078936597825,0.0,0.0,0.0,-0.41655680537223816,-0.016375206410884857,0.41687852144241333,-0.004749032203108072,-0.004482674412429333,0.006530518643558025,0.48385384678840637,0.34968921542167664,0.998916506767273,-4.314253807067871,4.169797420501709,-32.05183410644531,18.157123565673828,36.0,36.0,-32.05183177353478,18.157126996772664,2.9379245325090036e-07,6.325937800347868e-08,3.005257967173026e-07,2.995490550994873,1291.7244645620115,1297.10888671875,1292.120361328125,1292.1204414491913,-0.041655682027339935,-0.0016375206178054214,-0.0007915053865872324,-0.0007471124408766627,-0.7190423011779785,0.6949662566184998,0.998916506767273,0.48385384678840637,0.34968921542167664,1.0,1.0,-0.9969599843025208,0.9927641749382019,-0.8512338399887085,0.968146562576294,-0.9877126812934875
715,715,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000715.jpg,-1301.979248046875,248.88595581054688,-32.051831479742326,18.157127060032042,2.9379245325090036e-07,6.325937800347868e-08,-32.452492538131835,18.166987921221978,-0.41655682027339935,-0.016375206178054214,-0.004749032319523394,-0.004482674645259976,0.34968921542167664,1,14,5.511663513436448,-0.8198061845033963,46.76490464022108,-27.74225425720215,13.991843223571777,0.6035193800926208,-27.772829055786133,9.233684539794922,4.710238280929687,-4.1751446976502,6.2942972530261105,0.0,0.0,0.0,-0.41655680537223816,-0.016375306993722916,0.41687852144241333,-0.004754210822284222,-0.004482464864850044,0.006534141954034567,0.48385384678840637,0.3496830463409424,0.998916506767273,-4.3142547607421875,4.169797420501709,-32.05183410644531,18.157123565673828,36.0,36.0,-32.051832545037676,18.157125642847234,3.2342837470243845e-08,-2.845525433191538e-07,2.8638472208730954e-07,2.995490550994873,1290.3214425469614,1295.7064208984375,1290.71728515625,1290.717410479045,-0.041655682027339935,-0.0016375307459384203,-0.0007923684897832572,-0.0007470775162801147,-0.7190424799919128,0.6949662566184998,0.998916506767273,0.48385384678840637,0.3496830463409424,1.0,1.0,-0.9969597458839417,0.9927635192871094,-0.8512388467788696,0.9681443572044373,-0.9877135157585144
716,716,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000716.jpg,-1300.42626953125,248.83245849609375,-32.05183251269484,18.15712535829469,3.2342837470243845e-08,-2.845525433191538e-07,-32.452496115879676,18.16698623266223,-0.41655682027339935,-0.016375307459384203,-0.0047542109386995435,-0.004482465097680688,0.3496830463409424,1,14,5.511666866613794,-0.819806045486653,46.7649071202467,-27.74225425720215,13.991843223571777,0.5971073508262634,-27.772829055786133,9.233684539794922,4.710241858677527,-4.175143009090451,6.294298810319923,0.0,0.0,0.0,-0.41655805706977844,-0.0163753442466259,0.4168797731399536,-0.0047570159658789635,-0.004482360556721687,0.006536111701279879,0.48385390639305115,0.34968146681785583,0.998916506767273,-4.314254283905029,4.169797420501709,-32.05183410644531,18.157123565673828,36.0,36.0,-32.051833159062156,18.157124631272758,-1.262915614731437e-07,-4.629815616104036e-07,4.798973691223289e-07,2.9954886436462402,1288.7839423905484,1294.16943359375,1289.179931640625,1289.1799023007268,-0.041655804961919785,-0.0016375344712287188,-0.0007928360137157142,-0.0007470601121895015,-0.7190424203872681,0.6949662566184998,0.998916506767273,0.48385390639305115,0.34968146681785583,1.0,1.0,-0.9969596266746521,0.9927627444267273,-0.8512349128723145,0.9681429266929626,-0.9877138137817383
717,717,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000717.jpg,-1298.364013671875,248.7283172607422,-32.051833285353716,18.157124168291197,-1.262915614731437e-07,-4.629815616104036e-07,-32.45249933795387,18.166985273248848,-0.41655804961919785,-0.016375344712287188,-0.004757016082294285,-0.004482360673137009,0.34968146681785583,1,14,5.511669414029997,-0.8198060606866104,46.76490959902629,-27.74225425720215,13.991843223571777,0.5926437377929688,-27.772829055786133,9.233684539794922,4.710245080751719,-4.175142049677071,6.294300585110899,0.0,0.0,0.0,-0.41655653715133667,-0.016375577077269554,0.41687828302383423,-0.004764285404235125,-0.004481480456888676,0.006540801376104355,0.48385390639305115,0.3496685326099396,0.9989163875579834,-4.3142547607421875,4.169797420501709,-32.05183410644531,18.157121658325195,36.0,36.0,-32.05183361835865,18.157123150340126,-2.0801914297463686e-07,-7.12811729015711e-07,7.425446281983797e-07,2.995490074157715,1286.7363715738545,1292.12255859375,1287.13232421875,1287.1323214438312,-0.041655655950307846,-0.0016375577542930841,-0.000794047606177628,-0.0007469134288839996,-0.7190424799919128,0.6949662566184998,0.9989163875579834,0.48385390639305115,0.3496685326099396,1.0,1.0,-0.9969593286514282,0.9927619099617004,-0.8512482643127441,0.9681400060653687,-0.9877157211303711
