sequence_index,frame_id,timestamp_ns,dt_seconds,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,raw_gps_x,raw_gps_y,prediction_x,prediction_y,motion_pred_x,motion_pred_y,visual_correction_x,visual_correction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_measurement_x,visual_measurement_y,gated_measurement_x,gated_measurement_y,visual_innovation_m,measurement_var_x,measurement_var_y,hardms_support,recovery_proposal_index,recovery_proposal_score,recovery_center_x,recovery_center_y,final_x,final_y,vx,vy,waypoint_confirmation_count,error_m
388,388,1782720902442598172,0.366456194,/yh/study/new_data/model_dataset_flight/vi/vi_000388.jpg,0,1,0,-410.8275451660156,60.05686569213867,-410.8275451660156,60.05686569213867,1.7243699729442596,0.450553834438324,-0.4461885094642639,0.13241201639175415,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.4845693721125253,9.000457763671875,9.000457763671875,0.7423895001411438,0,0.0,1.7243699729442596,0.450553834438324,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,415.8092999354393
389,389,1782720902776162258,0.333564086,/yh/study/new_data/model_dataset_flight/vi/vi_000389.jpg,0,1,0,-407.634765625,59.57559585571289,-410.8275451660156,60.05686569213867,1.2781814634799957,0.5829658508300781,-0.44625744223594666,0.1324504017829895,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.272001579841222,9.000457763671875,9.000457763671875,0.7438463568687439,0,0.0,1.2781814634799957,0.5829658508300781,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,412.58047200647263
390,390,1782720903109700384,0.333538126,/yh/study/new_data/model_dataset_flight/vi/vi_000390.jpg,0,1,0,-404.4422302246094,59.094364166259766,-410.8275451660156,60.05686569213867,0.8319240212440491,0.7154162526130676,-0.44632863998413086,0.13247302174568176,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.2105024557547719,9.000457763671875,9.000457763671875,0.7454444169998169,0,0.0,0.8319240212440491,0.7154162526130676,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,409.3518914930157
391,391,1782720903476469077,0.366768693,/yh/study/new_data/model_dataset_flight/vi/vi_000391.jpg,0,1,0,-400.931640625,58.565185546875,-400.931640625,58.565185546875,0.3855953812599182,0.8478892743587494,-0.4463334381580353,0.1324787586927414,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.3214027630126473,9.000457763671875,9.000457763671875,0.7459272146224976,0,0.0,0.3855953812599182,0.8478892743587494,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,405.8016655303814
392,392,1782720903843132482,0.366663405,/yh/study/new_data/model_dataset_flight/vi/vi_000392.jpg,0,1,0,-397.45977783203125,57.918495178222656,-400.931640625,58.565185546875,-0.060738056898117065,0.9803680330514908,-0.44639015197753906,0.13250236213207245,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.5685769023286866,9.000457763671875,9.000457763671875,0.746570348739624,0,0.0,-0.060738056898117065,0.9803680330514908,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,402.2726840038695
393,393,1782720904209665003,0.366532521,/yh/study/new_data/model_dataset_flight/vi/vi_000393.jpg,0,1,0,-393.9891357421875,57.272037506103516,-400.931640625,58.565185546875,-0.5071282088756561,1.1128703951835632,-0.4463012218475342,0.13247019052505493,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.899601218105558,9.000457763671875,9.000457763671875,0.7460994720458984,0,0.0,-0.5071282088756561,1.1128703951835632,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,398.74498997645196
394,394,1782720904543140883,0.33347588,/yh/study/new_data/model_dataset_flight/vi/vi_000394.jpg,0,1,0,-390.8315124511719,56.68388366699219,-390.8315124511719,56.68388366699219,-0.9534294307231903,1.2453405857086182,-0.4460946321487427,0.1323816478252411,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.2781132864089426,9.000457763671875,9.000457763671875,0.7417596578598022,0,0.0,-0.9534294307231903,1.2453405857086182,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,395.53550115856467
395,395,1782720904876521485,0.333380602,/yh/study/new_data/model_dataset_flight/vi/vi_000395.jpg,0,1,0,-387.4894714355469,56.12371826171875,-390.8315124511719,56.68388366699219,-1.399524062871933,1.3777222335338593,-0.4462129473686218,0.13243252038955688,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.6839241148372097,9.000457763671875,9.000457763671875,0.7445070147514343,0,0.0,-1.399524062871933,1.3777222335338593,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,392.14759964116325
396,396,1782720905209871660,0.333350175,/yh/study/new_data/model_dataset_flight/vi/vi_000396.jpg,0,1,0,-384.1477355957031,55.563602447509766,-390.8315124511719,56.68388366699219,-1.8457370102405548,1.5101547539234161,-0.44542399048805237,0.13217832148075104,4.731325209140778,-0.030021965503692627,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,3.1065924041483504,9.000457763671875,9.000457763671875,0.7743750810623169,0,0.0,-1.8457370102405548,1.5101547539234161,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,388.7600204994871
397,397,1782720905543534865,0.333663205,/yh/study/new_data/model_dataset_flight/vi/vi_000397.jpg,0,1,0,-380.8028564453125,55.002960205078125,-380.8028564453125,55.002960205078125,2.4401642084121704,1.6123111099004745,-0.4460715055465698,0.13236847519874573,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.8042068025267413,9.000457763671875,9.000457763671875,0.7405029535293579,0,0.0,2.4401642084121704,1.6123111099004745,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,385.36926859318396
398,398,1782720905877045618,0.333510753,/yh/study/new_data/model_dataset_flight/vi/vi_000398.jpg,0,1,0,-377.6221008300781,54.55384826660156,-380.8028564453125,55.002960205078125,1.9940927028656006,1.7446795850992203,-0.44607987999916077,0.13237208127975464,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.635652721337026,9.000457763671875,9.000457763671875,0.741089940071106,0,0.0,1.9940927028656006,1.7446795850992203,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,382.1569909497029
399,399,1782720906243436967,0.366391349,/yh/study/new_data/model_dataset_flight/vi/vi_000399.jpg,0,1,0,-374.12774658203125,54.06045913696289,-380.8028564453125,55.002960205078125,1.5480128228664398,1.877051666378975,-0.44610536098480225,0.1323750764131546,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.5421953843045717,9.000457763671875,9.000457763671875,0.7412549257278442,0,0.0,1.5480128228664398,1.877051666378975,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,378.6280076565637
400,400,1782720906576859958,0.333422991,/yh/study/new_data/model_dataset_flight/vi/vi_000400.jpg,0,1,0,-370.94781494140625,53.61146545410156,-370.94781494140625,53.61146545410156,1.1019074618816376,2.0094267427921295,-0.44657039642333984,0.13223616778850555,-0.030584394931793213,-4.758159190416336,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.532164215699569,9.000457763671875,9.000457763671875,0.7473087310791016,0,0.0,1.1019074618816376,2.0094267427921295,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,375.4165634405714
401,401,1782720906910603214,0.333743256,/yh/study/new_data/model_dataset_flight/vi/vi_000401.jpg,0,1,0,-367.7818908691406,53.21244812011719,-370.94781494140625,53.61146545410156,0.6247526705265045,-2.616496279835701,-0.4460822343826294,0.13236601650714874,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.154916738929412,9.000457763671875,9.000457763671875,0.7411530613899231,0,0.0,0.6247526705265045,-2.616496279835701,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,372.2261844845854
402,402,1782720907276914583,0.366311369,/yh/study/new_data/model_dataset_flight/vi/vi_000402.jpg,0,1,0,-364.3070068359375,52.77449035644531,-370.94781494140625,53.61146545410156,0.17867043614387512,-2.4841302633285522,-0.4460897445678711,0.13236811757087708,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.055932577773072,9.000457763671875,9.000457763671875,0.7402928471565247,0,0.0,0.17867043614387512,-2.4841302633285522,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,368.7244707179114
403,403,1782720907610367362,0.333452779,/yh/study/new_data/model_dataset_flight/vi/vi_000403.jpg,0,1,0,-361.1438293457031,52.37582015991211,-361.1438293457031,52.37582015991211,-0.26741930842399597,-2.351762145757675,-0.4460957944393158,0.13238099217414856,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.0598728166812657,9.000457763671875,9.000457763671875,0.7413514852523804,0,0.0,-0.26741930842399597,-2.351762145757675,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,365.5368814257037
404,404,1782720907944016814,0.333649452,/yh/study/new_data/model_dataset_flight/vi/vi_000404.jpg,0,1,0,-358.0951232910156,51.888648986816406,-361.1438293457031,52.37582015991211,-0.7135151028633118,-2.2193811535835266,-0.4461268186569214,0.13238826394081116,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.1661713087743872,9.000457763671875,9.000457763671875,0.7410798072814941,0,0.0,-0.7135151028633118,-2.2193811535835266,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,362.44977615752526
405,405,1782720908310980374,0.36696356,/yh/study/new_data/model_dataset_flight/vi/vi_000405.jpg,0,1,0,-354.74200439453125,51.35283660888672,-361.1438293457031,52.37582015991211,-1.1596419215202332,-2.0869928896427155,-0.44615983963012695,0.13240596652030945,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.361070801648985,9.000457763671875,9.000457763671875,0.7426656484603882,0,0.0,-1.1596419215202332,-2.0869928896427155,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,359.0544298398304
406,406,1782720908677722125,0.366741751,/yh/study/new_data/model_dataset_flight/vi/vi_000406.jpg,0,1,0,-351.39093017578125,50.81734848022461,-351.39093017578125,50.81734848022461,-1.60580176115036,-1.954586923122406,-0.4461135268211365,0.13238583505153656,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.62492169758979,9.000457763671875,9.000457763671875,0.7424529790878296,0,0.0,-1.60580176115036,-1.954586923122406,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,355.66115956008974
407,407,1782720909011058036,0.333335911,/yh/study/new_data/model_dataset_flight/vi/vi_000407.jpg,0,1,0,-348.208984375,50.27159118652344,-351.39093017578125,50.81734848022461,-2.0519152879714966,-1.8222010880708694,-0.44533950090408325,0.13213378190994263,4.731325209140778,-0.030021965503692627,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.9391777341661207,9.000457763671875,9.000457763671875,0.7738761305809021,0,0.0,-2.0519152879714966,-1.8222010880708694,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,352.43378227492093
408,408,1782720909377527628,0.366469592,/yh/study/new_data/model_dataset_flight/vi/vi_000408.jpg,0,1,0,-344.71075439453125,49.67158889770508,-351.39093017578125,50.81734848022461,2.2340704202651978,-1.7200892716646194,-0.44608521461486816,0.13238251209259033,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.098489683615698,9.000457763671875,9.000457763671875,0.7405968308448792,0,0.0,2.2340704202651978,-1.7200892716646194,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,348.8856274286329
409,409,1782720909711195865,0.333668237,/yh/study/new_data/model_dataset_flight/vi/vi_000409.jpg,0,1,0,-341.5256652832031,49.12528991699219,-341.5256652832031,49.12528991699219,1.7879852056503296,-1.5877067595720291,-0.446073442697525,0.13237248361110687,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.6698319166326843,9.000457763671875,9.000457763671875,0.7413493990898132,0,0.0,1.7879852056503296,-1.5877067595720291,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,345.65510232815683
410,410,1782720910077692833,0.366496968,/yh/study/new_data/model_dataset_flight/vi/vi_000410.jpg,0,1,0,-338.1062927246094,48.60921096801758,-341.5256652832031,49.12528991699219,1.3419117629528046,-1.4553342759609222,-0.44610580801963806,0.13238154351711273,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.2673164810312432,9.000457763671875,9.000457763671875,0.7413769960403442,0,0.0,1.3419117629528046,-1.4553342759609222,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,342.1970632509501
411,411,1782720910411221160,0.333528327,/yh/study/new_data/model_dataset_flight/vi/vi_000411.jpg,0,1,0,-334.9945068359375,48.139556884765625,-341.5256652832031,49.12528991699219,0.8958059549331665,-1.3229527324438095,-0.4461633563041687,0.13240598142147064,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.925642351305183,9.000457763671875,9.000457763671875,0.7426577806472778,0,0.0,0.8958059549331665,-1.3229527324438095,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,339.0500903181459
412,412,1782720910778426918,0.367205758,/yh/study/new_data/model_dataset_flight/vi/vi_000412.jpg,0,1,0,-331.5685119628906,47.62247848510742,-331.5685119628906,47.62247848510742,0.4496425986289978,-1.1905467510223389,-0.4460977613925934,0.13238298892974854,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.735243785265295,9.000457763671875,9.000457763671875,0.7417731285095215,0,0.0,0.4496425986289978,-1.1905467510223389,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,335.5853564078933
413,413,1782720911111765071,0.333338153,/yh/study/new_data/model_dataset_flight/vi/vi_000413.jpg,0,1,0,-326.8189697265625,46.92759323120117,-331.5685119628906,47.62247848510742,0.003544837236404419,-1.0581637620925903,-0.4460938274860382,0.13237421214580536,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.8108602958001309,9.000457763671875,9.000457763671875,0.7412520051002502,0,0.0,0.003544837236404419,-1.0581637620925903,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,330.7852558986309
414,414,1782720911477969539,0.366204468,/yh/study/new_data/model_dataset_flight/vi/vi_000414.jpg,0,1,0,-321.60113525390625,46.16419219970703,-321.60113525390625,46.16419219970703,-0.4425489902496338,-0.925789549946785,-0.446123868227005,0.1323912888765335,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.0988460490018996,9.000457763671875,9.000457763671875,0.7426975965499878,0,0.0,-0.4425489902496338,-0.925789549946785,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,325.5118781483953
415,415,1782720911811380339,0.3334108,/yh/study/new_data/model_dataset_flight/vi/vi_000415.jpg,0,1,0,-318.32720947265625,45.66339111328125,-321.60113525390625,46.16419219970703,-0.8886728584766388,-0.7933982610702515,-0.4460780620574951,0.1323762983083725,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.4800511853689902,9.000457763671875,9.000457763671875,0.7416479587554932,0,0.0,-0.8886728584766388,-0.7933982610702515,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,322.19997945328913
416,416,1782720912144826780,0.333446441,/yh/study/new_data/model_dataset_flight/vi/vi_000416.jpg,0,1,0,-315.052978515625,45.162540435791016,-321.60113525390625,46.16419219970703,-1.334750920534134,-0.661021962761879,-0.4460928440093994,0.13238157331943512,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.899100106301047,9.000457763671875,9.000457763671875,0.7420170903205872,0,0.0,-1.334750920534134,-0.661021962761879,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,318.88777388087544
417,417,1782720912478476300,0.33364952,/yh/study/new_data/model_dataset_flight/vi/vi_000417.jpg,0,1,0,-311.7767333984375,44.661380767822266,-311.7767333984375,44.661380767822266,-1.7808437645435333,-0.5286403894424438,-0.44609883427619934,0.1323835551738739,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.3357434556333225,9.000457763671875,9.000457763671875,0.7422811985015869,0,0.0,-1.7808437645435333,-0.5286403894424438,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,315.5735329889145
418,418,1782720912845051404,0.366575104,/yh/study/new_data/model_dataset_flight/vi/vi_000418.jpg,0,1,0,-308.2463684082031,44.15618133544922,-311.7767333984375,44.661380767822266,-2.2269425988197327,-0.39625683426856995,-0.44533413648605347,0.13213787972927094,4.731325209140778,-0.030021965503692627,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.7817071665583897,9.000457763671875,9.000457763671875,0.7736172676086426,0,0.0,-2.2269425988197327,-0.39625683426856995,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,312.0072071331329
419,419,1782720913178689021,0.333637617,/yh/study/new_data/model_dataset_flight/vi/vi_000419.jpg,0,1,0,-305.0332336425781,43.69637680053711,-311.7767333984375,44.661380767822266,2.0590484738349915,-0.29414092004299164,-0.44610363245010376,0.1323995143175125,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.5144926210464746,9.000457763671875,9.000457763671875,0.7422729730606079,0,0.0,2.0590484738349915,-0.29414092004299164,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,308.76134276476256
420,420,1782720913512385215,0.333696194,/yh/study/new_data/model_dataset_flight/vi/vi_000420.jpg,0,1,0,-301.8195495605469,43.236488342285156,-301.8195495605469,43.236488342285156,1.6129448413848877,-0.16174140572547913,-0.4461016058921814,0.13239216804504395,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.1009220945804141,9.000457763671875,9.000457763671875,0.7426739931106567,0,0.0,1.6129448413848877,-0.16174140572547913,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,305.5149227888808
421,421,1782720913878667963,0.366282748,/yh/study/new_data/model_dataset_flight/vi/vi_000421.jpg,0,1,0,-298.4217224121094,42.7166633605957,-301.8195495605469,43.236488342285156,1.1668432354927063,-0.02934923768043518,-0.44606107473373413,0.13237130641937256,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.750628602146483,9.000457763671875,9.000457763671875,0.7411887645721436,0,0.0,1.1668432354927063,-0.02934923768043518,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,302.07768153824827
422,422,1782720914212679100,0.334011137,/yh/study/new_data/model_dataset_flight/vi/vi_000422.jpg,0,1,0,-295.3232421875,42.242637634277344,-301.8195495605469,43.236488342285156,0.7207821607589722,0.10302206873893738,-0.4461899399757385,0.1324286162853241,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5898438020707769,9.000457763671875,9.000457763671875,0.7437232136726379,0,0.0,0.7207821607589722,0.10302206873893738,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,298.94326238375237
423,423,1782720914579149473,0.366470373,/yh/study/new_data/model_dataset_flight/vi/vi_000423.jpg,0,1,0,-291.9236755371094,41.7225456237793,-291.9236755371094,41.7225456237793,0.27459222078323364,0.23545068502426147,-0.44605445861816406,0.13236968219280243,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.7520142449396511,9.000457763671875,9.000457763671875,0.7416752576828003,0,0.0,0.27459222078323364,0.23545068502426147,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,295.50426665970764
424,424,1782720914912560785,0.333411312,/yh/study/new_data/model_dataset_flight/vi/vi_000424.jpg,0,1,0,-288.83154296875,41.227596282958984,-291.9236755371094,41.7225456237793,-0.17146223783493042,0.3678203672170639,-0.4461278021335602,0.13240280747413635,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.102763010088783,9.000457763671875,9.000457763671875,0.7425944805145264,0,0.0,-0.17146223783493042,0.3678203672170639,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,292.3731509659114
425,425,1782720915279298197,0.366737412,/yh/study/new_data/model_dataset_flight/vi/vi_000425.jpg,0,1,0,-285.4303283691406,40.68317794799805,-291.9236755371094,41.7225456237793,-0.6175900399684906,0.5002231746912003,-0.4460464417934418,0.13236366212368011,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.51652740069728,9.000457763671875,9.000457763671875,0.7408772110939026,0,0.0,-0.6175900399684906,0.5002231746912003,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,288.92906677178445
426,426,1782720915643979058,0.364680861,/yh/study/new_data/model_dataset_flight/vi/vi_000426.jpg,0,1,0,-282.0481872558594,40.141807556152344,-282.0481872558594,40.141807556152344,-1.0636364817619324,0.6325868368148804,-0.4460306167602539,0.1323489248752594,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.9535599596587874,9.000457763671875,9.000457763671875,0.7399708032608032,0,0.0,-1.0636364817619324,0.6325868368148804,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,285.5043059465763
427,427,1782720915979663197,0.335684139,/yh/study/new_data/model_dataset_flight/vi/vi_000427.jpg,0,1,0,-278.8616027832031,39.60797882080078,-282.0481872558594,40.141807556152344,-1.5096670985221863,0.7649357616901398,-0.44604378938674927,0.13235414028167725,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.401206219707526,9.000457763671875,9.000457763671875,0.7395747900009155,0,0.0,-1.5096670985221863,0.7649357616901398,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,282.2742017342463
428,428,1782720916313409213,0.333746016,/yh/study/new_data/model_dataset_flight/vi/vi_000428.jpg,0,1,0,-275.6933898925781,39.077232360839844,-282.0481872558594,40.141807556152344,-1.9557108879089355,0.897289901971817,-0.4453374445438385,0.13213185966014862,4.731325209140778,-0.030021965503692627,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.85450267215947,9.000457763671875,9.000457763671875,0.7732999920845032,0,0.0,-1.9557108879089355,0.897289901971817,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,279.062740981389
429,429,1782720916679981600,0.366572387,/yh/study/new_data/model_dataset_flight/vi/vi_000429.jpg,0,1,0,-272.2135925292969,38.49428176879883,-272.2135925292969,38.49428176879883,2.3302768766880035,0.999399796128273,-0.44605231285095215,0.13235783576965332,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.3006794834772144,9.000457763671875,9.000457763671875,0.7394728660583496,0,0.0,2.3302768766880035,0.999399796128273,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,275.5354656903682
430,430,1782720917046572057,0.366590457,/yh/study/new_data/model_dataset_flight/vi/vi_000430.jpg,0,1,0,-267.29248046875,37.77089309692383,-272.2135925292969,38.49428176879883,1.8842245638370514,1.1317576318979263,-0.4460371732711792,0.13234727084636688,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.0765374153875604,9.000457763671875,9.000457763671875,0.7388782501220703,0,0.0,1.8842245638370514,1.1317576318979263,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,270.561512166488
431,431,1782720917413356201,0.366784144,/yh/study/new_data/model_dataset_flight/vi/vi_000431.jpg,0,1,0,-262.3687438964844,37.04712677001953,-262.3687438964844,37.04712677001953,1.4381873905658722,1.2641049027442932,-0.44601237773895264,0.13233867287635803,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.940062369950488,9.000457763671875,9.000457763671875,0.7382611036300659,0,0.0,1.4381873905658722,1.2641049027442932,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,265.58490868739534
