frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m
265,265,-628.2564697265625,62.93982696533203,-628.2564697265625,62.93982696533203,0.0,-630.8364868164062,58.085968017578125,5.496947777501299,-630.8364868164062,58.085968017578125,5.496947777501299
266,266,-624.7681884765625,62.56117630004883,-624.7681884765625,62.56117630004883,0.0,-625.5685424804688,58.04525375366211,4.586297305728519,-625.5685424804688,58.04525375366211,4.586297305728519
267,267,-621.5926513671875,62.21646499633789,-621.5926513671875,62.21646499633789,0.0,-625.619384765625,58.0445442199707,5.798232905495968,-625.619384765625,58.0445442199707,5.798232905495968
268,268,-618.3226928710938,61.89715576171875,-618.3226928710938,61.89715576171875,0.0,-621.2947387695312,57.94615936279297,4.944029668877772,-621.2947387695312,57.94615936279297,4.944029668877772
269,269,-615.0549926757812,61.578067779541016,-615.0549926757812,61.578067779541016,0.0,-616.836669921875,57.834407806396484,4.146005765043354,-616.836669921875,57.834407806396484,4.146005765043354
270,270,-611.7886352539062,61.259117126464844,-611.7886352539062,61.259117126464844,0.0,-616.8175048828125,57.860694885253906,6.069497794224235,-616.8175048828125,57.860694885253906,6.069497794224235
271,271,-609.2074584960938,61.02897644042969,-609.2074584960938,61.02897644042969,0.0,-611.5458984375,57.98674011230469,3.8371217384554726,-611.5458984375,57.98674011230469,3.8371217384554726
272,272,-606.6270751953125,60.798919677734375,-606.6270751953125,60.798919677734375,0.0,-606.33349609375,57.862403869628906,2.9511546520180127,-606.33349609375,57.862403869628906,2.9511546520180127
273,273,-604.047607421875,60.56893539428711,-604.047607421875,60.56893539428711,0.0,-606.0182495117188,57.75788879394531,3.432988965254173,-606.0182495117188,57.75788879394531,3.432988965254173
274,274,-603.1896362304688,60.42048645019531,-603.1896362304688,60.42048645019531,0.0,-606.1112060546875,57.771568298339844,3.943645218958593,-606.1112060546875,57.771568298339844,3.943645218958593
275,275,-602.3318481445312,60.272071838378906,-602.3318481445312,60.272071838378906,0.0,-606.251953125,57.824790954589844,4.621299252597182,-606.251953125,57.824790954589844,4.621299252597182
276,276,-601.4740600585938,60.1236572265625,-601.4740600585938,60.1236572265625,0.0,-601.2050170898438,57.687171936035156,2.4512944927099087,-601.2050170898438,57.687171936035156,2.4512944927099087
277,277,-601.4366455078125,60.10139465332031,-601.4366455078125,60.10139465332031,0.0,-601.2332763671875,57.69663619995117,2.413342542286298,-601.2332763671875,57.69663619995117,2.413342542286298
278,278,-601.399169921875,60.07913589477539,-601.399169921875,60.07913589477539,0.0,-601.4942016601562,57.78899383544922,2.2921129298478022,-601.4942016601562,57.78899383544922,2.2921129298478022
279,279,-601.3616943359375,60.05686569213867,-601.3616943359375,60.05686569213867,0.0,-601.7416381835938,57.94581985473633,2.144964301564387,-601.7416381835938,57.94581985473633,2.144964301564387
280,280,-601.0995483398438,60.101402282714844,-601.0995483398438,60.101402282714844,0.0,-601.4596557617188,57.732749938964844,2.3958696293500252,-601.4596557617188,57.732749938964844,2.3958696293500252
281,281,-600.837646484375,60.145896911621094,-600.837646484375,60.145896911621094,0.0,-601.1864013671875,57.69407653808594,2.476500174110156,-601.1864013671875,57.69407653808594,2.476500174110156
282,282,-600.5753784179688,60.19044876098633,-600.5753784179688,60.19044876098633,0.0,-601.138427734375,57.70675277709961,2.546717548743983,-601.138427734375,57.70675277709961,2.546717548743983
283,283,-599.8977661132812,60.17464828491211,-599.8977661132812,60.17464828491211,0.0,-601.1187133789062,57.69060516357422,2.7678841113932595,-601.1187133789062,57.69060516357422,2.7678841113932595
284,284,-599.28173828125,60.16028594970703,-599.28173828125,60.16028594970703,0.0,-601.1728515625,57.72582244873047,3.0826809728071445,-601.1728515625,57.72582244873047,3.0826809728071445
285,285,-598.6656494140625,60.14591979980469,-598.6656494140625,60.14591979980469,0.0,-601.1611328125,57.70810317993164,3.4886082130280007,-601.1611328125,57.70810317993164,3.4886082130280007
286,286,-597.80810546875,60.045772552490234,-597.80810546875,60.045772552490234,0.0,-601.0888671875,57.67981719970703,4.044890874495744,-601.0888671875,57.67981719970703,4.044890874495744
287,287,-596.9498291015625,59.94552993774414,-596.9498291015625,59.94552993774414,0.0,-597.080810546875,57.7188720703125,2.2305069821929213,-597.080810546875,57.7188720703125,2.2305069821929213
288,288,-596.0921020507812,59.845359802246094,-596.0921020507812,59.845359802246094,0.0,-597.2214965820312,57.7783088684082,2.355468439673413,-597.2214965820312,57.7783088684082,2.355468439673413
289,289,-594.8851928710938,59.681861877441406,-594.8851928710938,59.681861877441406,0.0,-596.801025390625,57.62264633178711,2.812611403368368,-596.801025390625,57.62264633178711,2.812611403368368
290,290,-593.7744140625,59.53138732910156,-593.7744140625,59.53138732910156,0.0,-596.7752685546875,57.576416015625,3.5814857977937278,-596.7752685546875,57.576416015625,3.5814857977937278
291,291,-592.55859375,59.36668395996094,-592.55859375,59.36668395996094,0.0,-593.104248046875,57.42347717285156,2.018363502733363,-593.104248046875,57.42347717285156,2.018363502733363
292,292,-590.8184204101562,59.179298400878906,-590.8184204101562,59.179298400878906,0.0,-592.9848022460938,57.39811325073242,2.804608849408824,-592.9848022460938,57.39811325073242,2.804608849408824
293,293,-589.0809326171875,58.99219512939453,-589.0809326171875,58.99219512939453,0.0,-593.051025390625,57.43140411376953,4.26587684118475,-593.051025390625,57.43140411376953,4.26587684118475
294,294,-587.4931640625,58.82122039794922,-587.4931640625,58.82122039794922,0.0,-588.302734375,57.23598098754883,1.7799966514485148,-588.302734375,57.23598098754883,1.7799966514485148
295,295,-585.1982421875,58.60494613647461,-585.1982421875,58.60494613647461,0.0,-588.302978515625,57.233741760253906,3.394052019127862,-588.302978515625,57.233741760253906,3.394052019127862
296,296,-582.7028198242188,58.369781494140625,-582.7028198242188,58.369781494140625,0.0,-582.8673095703125,57.196067810058594,1.1851838206672418,-582.8673095703125,57.196067810058594,1.1851838206672418
297,297,-580.4057006835938,58.15330123901367,-580.4057006835938,58.15330123901367,0.0,-582.9527587890625,57.27878189086914,2.6930074420456385,-582.9527587890625,57.27878189086914,2.6930074420456385
298,298,-577.5111083984375,57.838523864746094,-577.5111083984375,57.838523864746094,0.0,-578.6215209960938,53.547386169433594,4.432479989482815,-578.6215209960938,53.547386169433594,4.432479989482815
299,299,-574.6156005859375,57.523643493652344,-574.6156005859375,57.523643493652344,0.0,-578.6300048828125,53.550872802734375,5.6478623231613305,-578.6300048828125,53.550872802734375,5.6478623231613305
300,300,-571.7047119140625,57.20708465576172,-571.7047119140625,57.20708465576172,0.0,-574.3154907226562,53.716278076171875,4.3591164888667455,-574.3154907226562,53.716278076171875,4.3591164888667455
301,301,-568.8550415039062,56.87386703491211,-568.8550415039062,56.87386703491211,0.0,-570.5894775390625,53.794132232666016,3.5345487423735324,-570.5894775390625,53.794132232666016,3.5345487423735324
302,302,-566.25830078125,56.570220947265625,-566.25830078125,56.570220947265625,0.0,-570.840576171875,53.64306640625,5.437414961405455,-570.840576171875,53.64306640625,5.437414961405455
303,303,-563.42236328125,56.23860549926758,-563.42236328125,56.23860549926758,0.0,-567.362060546875,53.739959716796875,4.665237967245801,-567.362060546875,53.739959716796875,4.665237967245801
304,304,-561.7368774414062,56.00497055053711,-561.7368774414062,56.00497055053711,0.0,-567.2902221679688,53.76861572265625,5.986728703409363,-567.2902221679688,53.76861572265625,5.986728703409363
305,305,-559.8888549804688,55.748802185058594,-559.8888549804688,55.748802185058594,0.0,-567.2030029296875,53.779029846191406,7.574745097363155,-567.2030029296875,53.779029846191406,7.574745097363155
306,306,-560.1390380859375,55.755977630615234,-560.1390380859375,55.755977630615234,0.0,-567.23291015625,53.78635025024414,7.362231520909082,-567.23291015625,53.78635025024414,7.362231520909082
307,307,-560.3895874023438,55.76316452026367,-560.3895874023438,55.76316452026367,0.0,-567.2492065429688,53.7934684753418,7.136811421342849,-567.2492065429688,53.7934684753418,7.136811421342849
308,308,-560.6649780273438,55.77106475830078,-560.6649780273438,55.77106475830078,0.0,-567.2429809570312,53.79494857788086,6.868417408799115,-567.2429809570312,53.79494857788086,6.868417408799115
309,309,-561.0635375976562,55.83820343017578,-561.0635375976562,55.83820343017578,0.0,-567.1958618164062,53.71179962158203,6.490531063100292,-567.1958618164062,53.71179962158203,6.490531063100292
310,310,-561.426025390625,55.899269104003906,-561.426025390625,55.899269104003906,0.0,-567.2141723632812,53.77940368652344,6.164128062045706,-567.2141723632812,53.77940368652344,6.164128062045706
311,311,-561.7883911132812,55.96030807495117,-561.7883911132812,55.96030807495117,0.0,-567.3262939453125,53.75309753417969,5.961555681893149,-567.3262939453125,53.75309753417969,5.961555681893149
312,312,-561.8179931640625,55.98184585571289,-561.8179931640625,55.98184585571289,0.0,-567.232666015625,53.798126220703125,5.8384341679747624,-567.232666015625,53.798126220703125,5.8384341679747624
313,313,-561.8506469726562,56.005558013916016,-561.8506469726562,56.005558013916016,0.0,-567.1427001953125,53.84225082397461,5.717143107311429,-567.1427001953125,53.84225082397461,5.717143107311429
314,314,-561.8803100585938,56.027099609375,-561.8803100585938,56.027099609375,0.0,-567.22412109375,53.846038818359375,5.771771179938045,-567.22412109375,53.846038818359375,5.771771179938045
315,315,-561.5739135742188,56.06791305541992,-561.5739135742188,56.06791305541992,0.0,-567.292236328125,53.78145980834961,6.158496859533204,-567.292236328125,53.78145980834961,6.158496859533204
316,316,-561.2676391601562,56.10872268676758,-561.2676391601562,56.10872268676758,0.0,-567.3013916015625,53.651344299316406,6.514973297204525,-567.3013916015625,53.651344299316406,6.514973297204525
317,317,-560.961181640625,56.14955139160156,-560.961181640625,56.14955139160156,0.0,-567.3152465820312,53.6518440246582,6.827348194613421,-567.3152465820312,53.6518440246582,6.827348194613421
318,318,-560.7025756835938,56.1977653503418,-560.7025756835938,56.1977653503418,0.0,-567.3189697265625,53.51941680908203,7.137942353388732,-567.3189697265625,53.51941680908203,7.137942353388732
319,319,-560.44384765625,56.246002197265625,-560.44384765625,56.246002197265625,0.0,-567.4375,53.57128143310547,7.487676827392416,-567.4375,53.57128143310547,7.487676827392416
320,320,-560.1849975585938,56.29426574707031,-560.1849975585938,56.29426574707031,0.0,-567.3975219726562,53.741455078125,7.650970574700221,-567.3975219726562,53.741455078125,7.650970574700221
321,321,-559.9381713867188,56.76070022583008,-559.9381713867188,56.76070022583008,0.0,-567.295654296875,53.80165100097656,7.9302286907974775,-567.295654296875,53.80165100097656,7.9302286907974775
322,322,-559.69091796875,57.22782516479492,-559.69091796875,57.22782516479492,0.0,-561.4439697265625,53.48405075073242,4.13388888686652,-561.4439697265625,53.48405075073242,4.13388888686652
323,323,-559.4190673828125,57.74142074584961,-559.4190673828125,57.74142074584961,0.0,-561.6182861328125,53.590728759765625,4.697319136879393,-561.6182861328125,53.590728759765625,4.697319136879393
324,324,-558.9118041992188,58.914100646972656,-558.9118041992188,58.914100646972656,0.0,-561.7979125976562,58.14482498168945,2.986872400476523,-561.7979125976562,58.14482498168945,2.986872400476523
325,325,-558.4044799804688,60.08686065673828,-558.4044799804688,60.08686065673828,0.0,-562.3807373046875,58.07249450683594,4.457386374802575,-562.3807373046875,58.07249450683594,4.457386374802575
326,326,-557.8973999023438,61.259117126464844,-557.8973999023438,61.259117126464844,0.0,-562.2439575195312,58.07671356201172,5.387045160992678,-562.2439575195312,58.07671356201172,5.387045160992678
327,327,-557.3032836914062,62.58571243286133,-557.3032836914062,62.58571243286133,0.0,-561.9365844726562,62.215538024902344,4.648064674877023,-561.9365844726562,62.215538024902344,4.648064674877023
328,328,-556.6494140625,64.0456771850586,-556.6494140625,64.0456771850586,0.0,-561.9397583007812,62.27581024169922,5.578545613034985,-561.9397583007812,62.27581024169922,5.578545613034985
329,329,-555.9979248046875,65.5003890991211,-555.9979248046875,65.5003890991211,0.0,-561.921875,62.29927062988281,6.733523993470391,-561.921875,62.29927062988281,6.733523993470391
330,330,-555.2718505859375,67.09474182128906,-555.2718505859375,67.09474182128906,0.0,-561.95068359375,62.3809928894043,8.174731759457954,-561.95068359375,62.3809928894043,8.174731759457954
331,331,-554.5454711914062,68.68971252441406,-554.5454711914062,68.68971252441406,0.0,-555.9705200195312,67.60420989990234,1.7913905521583688,-555.9705200195312,67.60420989990234,1.7913905521583688
332,332,-553.8839111328125,70.14241027832031,-553.8839111328125,70.14241027832031,0.0,-556.000244140625,67.67378234863281,3.251613331131163,-556.000244140625,67.67378234863281,3.251613331131163
333,333,-552.7705078125,72.56969451904297,-552.7705078125,72.56969451904297,0.0,-555.9049072265625,72.16692352294922,3.160171539991096,-555.9049072265625,72.16692352294922,3.160171539991096
334,334,-551.6575927734375,74.99594116210938,-551.6575927734375,74.99594116210938,0.0,-555.9116821289062,72.27099609375,5.051989892100795,-555.9116821289062,72.27099609375,5.051989892100795
335,335,-551.047119140625,76.36161041259766,-551.047119140625,76.36161041259766,0.0,-555.8900146484375,72.20738220214844,6.380536726959779,-555.8900146484375,72.20738220214844,6.380536726959779
336,336,-550.3771362304688,77.8604965209961,-550.3771362304688,77.8604965209961,0.0,-555.9332885742188,76.51686096191406,5.716308720021016,-555.9332885742188,76.51686096191406,5.716308720021016
337,337,-549.70703125,79.35966491699219,-549.70703125,79.35966491699219,0.0,-551.2162475585938,76.04933166503906,3.6381369002707826,-551.2162475585938,76.04933166503906,3.6381369002707826
338,338,-549.3936157226562,79.93855285644531,-549.3936157226562,79.93855285644531,0.0,-551.2005615234375,76.11865234375,4.225718051864193,-551.2005615234375,76.11865234375,4.225718051864193
339,339,-549.0498657226562,80.57357788085938,-549.0498657226562,80.57357788085938,0.0,-551.156005859375,76.27769470214844,4.784395318180685,-551.156005859375,76.27769470214844,4.784395318180685
340,340,-548.73681640625,81.15190887451172,-548.73681640625,81.15190887451172,0.0,-551.1097412109375,76.30327606201172,5.398148967854895,-551.1097412109375,76.30327606201172,5.398148967854895
341,341,-548.593017578125,81.02957916259766,-548.593017578125,81.02957916259766,0.0,-551.1863403320312,76.28561401367188,5.406526448668341,-551.1863403320312,76.28561401367188,5.406526448668341
342,342,-548.4620361328125,80.91809844970703,-548.4620361328125,80.91809844970703,0.0,-551.1752319335938,76.30852508544922,5.348794074728629,-551.1752319335938,76.30852508544922,5.348794074728629
343,343,-548.318115234375,80.79568481445312,-548.318115234375,80.79568481445312,0.0,-551.2501220703125,76.08802032470703,5.546058874011399,-551.2501220703125,76.08802032470703,5.546058874011399
344,344,-547.6167602539062,80.42304992675781,-547.6167602539062,80.42304992675781,0.0,-551.2940673828125,75.93709564208984,5.800549419187431,-551.2940673828125,75.93709564208984,5.800549419187431
345,345,-546.9212646484375,80.05350494384766,-546.9212646484375,80.05350494384766,0.0,-551.25048828125,75.82415771484375,6.052235557741064,-551.25048828125,75.82415771484375,6.052235557741064
346,346,-546.2858276367188,79.71588897705078,-546.2858276367188,79.71588897705078,0.0,-551.3857421875,76.16365814208984,6.215100347550118,-551.3857421875,76.16365814208984,6.215100347550118
347,347,-544.3756103515625,79.34844207763672,-544.3756103515625,79.34844207763672,0.0,-545.6309204101562,76.17265319824219,3.4148848223172354,-545.6309204101562,76.17265319824219,3.4148848223172354
348,348,-542.4663696289062,78.9811782836914,-542.4663696289062,78.9811782836914,0.0,-545.5994873046875,76.27556610107422,4.13965743184378,-545.5994873046875,76.27556610107422,4.13965743184378
349,349,-540.370361328125,78.89698028564453,-540.370361328125,78.89698028564453,0.0,-539.636962890625,76.10176086425781,2.889831289508947,-539.636962890625,76.10176086425781,2.889831289508947
350,350,-538.4627075195312,78.82035827636719,-538.4627075195312,78.82035827636719,0.0,-539.5650634765625,76.07725524902344,2.9563157603044923,-539.5650634765625,76.07725524902344,2.9563157603044923
351,351,-536.3695068359375,78.73627471923828,-536.3695068359375,78.73627471923828,0.0,-539.53662109375,76.00689697265625,4.180922817462244,-539.53662109375,76.00689697265625,4.180922817462244
352,352,-533.578125,78.49898529052734,-533.578125,78.49898529052734,0.0,-535.1435546875,76.25303649902344,2.737673479537727,-535.1435546875,76.25303649902344,2.737673479537727
353,353,-531.0382080078125,78.28306579589844,-531.0382080078125,78.28306579589844,0.0,-531.1863403320312,76.44485473632812,1.8441700260564533,-531.1863403320312,76.44485473632812,1.8441700260564533
354,354,-528.2506103515625,78.04609680175781,-528.2506103515625,78.04609680175781,0.0,-531.1968994140625,76.45743560791016,3.3473069217872133,-531.1968994140625,76.45743560791016,3.3473069217872133
355,355,-525.3048095703125,77.60379791259766,-525.3048095703125,77.60379791259766,0.0,-526.8421630859375,76.5270004272461,1.8769519590186627,-526.8421630859375,76.5270004272461,1.8769519590186627
356,356,-522.0663452148438,77.1175537109375,-522.0663452148438,77.1175537109375,0.0,-526.82958984375,76.55224609375,4.796673023758702,-526.82958984375,76.55224609375,4.796673023758702
357,357,-518.834716796875,76.63233947753906,-518.834716796875,76.63233947753906,0.0,-522.416015625,76.40399169921875,3.588571304041947,-522.416015625,76.40399169921875,3.588571304041947
358,358,-515.6478271484375,76.06416320800781,-515.6478271484375,76.06416320800781,0.0,-516.990966796875,71.820068359375,4.451557614969887,-516.990966796875,71.820068359375,4.451557614969887
359,359,-512.4663696289062,75.4969482421875,-512.4663696289062,75.4969482421875,0.0,-516.9589233398438,71.74679565429688,5.852066581825693,-516.9589233398438,71.74679565429688,5.852066581825693
360,360,-508.9694519042969,74.87348937988281,-508.9694519042969,74.87348937988281,0.0,-511.6948547363281,71.33056640625,4.469913175212594,-511.6948547363281,71.33056640625,4.469913175212594
361,361,-505.7897033691406,74.33113861083984,-505.7897033691406,74.33113861083984,0.0,-507.18304443359375,71.32728576660156,3.31127335502972,-507.18304443359375,71.32728576660156,3.31127335502972
362,362,-502.6083068847656,73.78850555419922,-502.6083068847656,73.78850555419922,0.0,-502.5718994140625,71.21743774414062,2.5713255701763034,-502.5718994140625,71.21743774414062,2.5713255701763034
363,363,-499.1144104003906,73.19256591796875,-499.1144104003906,73.19256591796875,0.0,-502.5447998046875,71.25712585449219,3.9387180280419196,-502.5447998046875,71.25712585449219,3.9387180280419196
364,364,-495.6409606933594,72.65957641601562,-495.6409606933594,72.65957641601562,0.0,-497.4958801269531,71.13182830810547,2.4030689516422163,-497.4958801269531,71.13182830810547,2.4030689516422163
365,365,-492.4820556640625,72.17485809326172,-492.4820556640625,72.17485809326172,0.0,-492.6479797363281,71.08181762695312,1.1055624173900434,-492.6479797363281,71.08181762695312,1.1055624173900434
366,366,-489.3206481933594,71.68975067138672,-489.3206481933594,71.68975067138672,0.0,-492.630859375,71.07771301269531,3.3663167056465557,-492.630859375,71.07771301269531,3.3663167056465557
367,367,-484.2118225097656,70.93910217285156,-484.2118225097656,70.93910217285156,0.0,-487.95770263671875,66.05467987060547,6.155420306703791,-487.95770263671875,66.05467987060547,6.155420306703791
368,368,-479.54730224609375,70.25373077392578,-479.54730224609375,70.25373077392578,0.0,-483.5068664550781,65.94197845458984,5.854003483802251,-483.5068664550781,65.94197845458984,5.854003483802251
369,369,-476.3033142089844,69.75653076171875,-476.3033142089844,69.75653076171875,0.0,-479.7071533203125,65.9194107055664,5.12928952401145,-479.7071533203125,65.9194107055664,5.12928952401145
370,370,-473.05865478515625,69.25923156738281,-473.05865478515625,69.25923156738281,0.0,-475.5536804199219,65.99081420898438,4.111897973785078,-475.5536804199219,65.99081420898438,4.111897973785078
371,371,-469.8147888183594,68.76204681396484,-469.8147888183594,68.76204681396484,0.0,-475.55078125,65.96098327636719,6.383382028164821,-475.55078125,65.96098327636719,6.383382028164821
372,372,-466.52325439453125,68.29454803466797,-466.52325439453125,68.29454803466797,0.0,-470.4851989746094,65.98439025878906,4.586265780028912,-470.4851989746094,65.98439025878906,4.586265780028912
373,373,-463.23193359375,67.82707977294922,-463.23193359375,67.82707977294922,0.0,-465.21075439453125,65.83824157714844,2.805567523814149,-465.21075439453125,65.83824157714844,2.805567523814149
374,374,-459.9393310546875,67.35942077636719,-459.9393310546875,67.35942077636719,0.0,-460.249267578125,65.81471252441406,1.5754949165937042,-460.249267578125,65.81471252441406,1.5754949165937042
375,375,-456.3824157714844,66.82246398925781,-456.3824157714844,66.82246398925781,0.0,-460.2365417480469,65.8237075805664,3.981432079932546,-460.2365417480469,65.8237075805664,3.981432079932546
376,376,-453.1473388671875,66.33409118652344,-453.1473388671875,66.33409118652344,0.0,-455.95355224609375,61.25770950317383,5.800386583926958,-455.95355224609375,61.25770950317383,5.800386583926958
377,377,-449.9106750488281,65.8454818725586,-449.9106750488281,65.8454818725586,0.0,-452.2057800292969,61.100502014160156,5.270895628636495,-452.2057800292969,61.100502014160156,5.270895628636495
378,378,-446.7342834472656,65.36060333251953,-446.7342834472656,65.36060333251953,0.0,-452.1806335449219,61.13411331176758,6.89390653271105,-452.1806335449219,61.13411331176758,6.89390653271105
379,379,-443.5564880371094,64.8755111694336,-443.5564880371094,64.8755111694336,0.0,-447.70855712890625,61.01921463012695,5.666630457522645,-447.70855712890625,61.01921463012695,5.666630457522645
380,380,-440.06585693359375,64.34266662597656,-440.06585693359375,64.34266662597656,0.0,-442.3070373535156,61.01668167114258,4.010619103632656,-442.3070373535156,61.01668167114258,4.010619103632656
381,381,-436.91912841796875,63.836238861083984,-436.91912841796875,63.836238861083984,0.0,-442.31707763671875,60.96244812011719,6.115270148658212,-442.31707763671875,60.96244812011719,6.115270148658212
382,382,-433.7699279785156,63.32941818237305,-433.7699279785156,63.32941818237305,0.0,-437.1275634765625,60.837520599365234,4.181300001428343,-437.1275634765625,60.837520599365234,4.181300001428343
383,383,-430.31292724609375,62.7730598449707,-430.31292724609375,62.7730598449707,0.0,-432.45635986328125,60.7911376953125,2.9193010793217353,-432.45635986328125,60.7911376953125,2.9193010793217353
384,384,-427.0655517578125,62.26048278808594,-427.0655517578125,62.26048278808594,0.0,-428.0486145019531,60.90016555786133,1.6783549462980853,-428.0486145019531,60.90016555786133,1.6783549462980853
385,385,-423.8179626464844,61.74787139892578,-423.8179626464844,61.74787139892578,0.0,-427.93682861328125,60.93101501464844,4.199084567494707,-427.93682861328125,60.93101501464844,4.199084567494707
386,386,-420.5804443359375,61.23685073852539,-420.5804443359375,61.23685073852539,0.0,-424.0380859375,56.566341400146484,5.811105137987116,-424.0380859375,56.566341400146484,5.811105137987116
387,387,-415.9250793457031,60.673606872558594,-415.9250793457031,60.673606872558594,0.0,-419.266357421875,56.47990417480469,5.362022146490559,-419.266357421875,56.47990417480469,5.362022146490559
388,388,-410.8275451660156,60.05686569213867,-410.8275451660156,60.05686569213867,0.0,-414.81927490234375,56.513389587402344,5.337614560149838,-414.81927490234375,56.513389587402344,5.337614560149838
389,389,-407.634765625,59.57559585571289,-407.634765625,59.57559585571289,0.0,-410.01904296875,56.484458923339844,3.903832218039116,-410.01904296875,56.484458923339844,3.903832218039116
390,390,-404.4422302246094,59.094364166259766,-404.4422302246094,59.094364166259766,0.0,-409.947509765625,56.47578048706055,6.096317192346025,-409.947509765625,56.47578048706055,6.096317192346025
391,391,-400.931640625,58.565185546875,-400.931640625,58.565185546875,0.0,-404.6209411621094,56.46675109863281,4.24433335008986,-404.6209411621094,56.46675109863281,4.24433335008986
392,392,-397.45977783203125,57.918495178222656,-397.45977783203125,57.918495178222656,0.0,-398.9974365234375,56.55876922607422,2.052620012618789,-398.9974365234375,56.55876922607422,2.052620012618789
393,393,-393.9891357421875,57.272037506103516,-393.9891357421875,57.272037506103516,0.0,-394.25927734375,56.66494369506836,0.6644842964976242,-394.25927734375,56.66494369506836,0.6644842964976242
394,394,-390.8315124511719,56.68388366699219,-390.8315124511719,56.68388366699219,0.0,-394.3660583496094,51.02112579345703,6.675315830913602,-394.3660583496094,51.02112579345703,6.675315830913602
395,395,-387.4894714355469,56.12371826171875,-387.4894714355469,56.12371826171875,0.0,-389.27435302734375,51.02571105957031,5.401433118154171,-389.27435302734375,51.02571105957031,5.401433118154171
396,396,-384.1477355957031,55.563602447509766,-384.1477355957031,55.563602447509766,0.0,-383.8757629394531,51.33379364013672,4.23854357918829,-383.8757629394531,51.33379364013672,4.23854357918829
397,397,-380.8028564453125,55.002960205078125,-380.8028564453125,55.002960205078125,0.0,-383.8599853515625,51.32668685913086,4.781320200901799,-383.8599853515625,51.32668685913086,4.781320200901799
398,398,-377.6221008300781,54.55384826660156,-377.6221008300781,54.55384826660156,0.0,-378.78460693359375,51.47990798950195,3.286415869588982,-378.78460693359375,51.47990798950195,3.286415869588982
399,399,-374.12774658203125,54.06045913696289,-374.12774658203125,54.06045913696289,0.0,-373.7318115234375,51.611297607421875,2.4809588405306773,-373.7318115234375,51.611297607421875,2.4809588405306773
400,400,-370.94781494140625,53.61146545410156,-370.94781494140625,53.61146545410156,0.0,-373.7010803222656,51.622596740722656,3.3964789144783727,-373.7010803222656,51.622596740722656,3.3964789144783727
401,401,-367.7818908691406,53.21244812011719,-367.7818908691406,53.21244812011719,0.0,-368.9964599609375,51.72699737548828,1.9187865940398003,-368.9964599609375,51.72699737548828,1.9187865940398003
402,402,-364.3070068359375,52.77449035644531,-364.3070068359375,52.77449035644531,0.0,-364.86651611328125,51.75763702392578,1.1606210972103694,-364.86651611328125,51.75763702392578,1.1606210972103694
403,403,-361.1438293457031,52.37582015991211,-361.1438293457031,52.37582015991211,0.0,-364.82977294921875,51.77565002441406,3.7344858333968136,-364.82977294921875,51.77565002441406,3.7344858333968136
404,404,-358.0951232910156,51.888648986816406,-358.0951232910156,51.888648986816406,0.0,-360.3721618652344,51.910972595214844,2.2771479995758037,-360.3721618652344,51.910972595214844,2.2771479995758037
405,405,-354.74200439453125,51.35283660888672,-354.74200439453125,51.35283660888672,0.0,-355.77716064453125,47.02356719970703,4.451305660047747,-355.77716064453125,47.02356719970703,4.451305660047747
406,406,-351.39093017578125,50.81734848022461,-351.39093017578125,50.81734848022461,0.0,-351.051025390625,47.0185546875,3.813970312235681,-351.051025390625,47.0185546875,3.813970312235681
407,407,-348.208984375,50.27159118652344,-348.208984375,50.27159118652344,0.0,-351.0488586425781,47.036251068115234,4.304917134792957,-351.0488586425781,47.036251068115234,4.304917134792957
408,408,-344.71075439453125,49.67158889770508,-344.71075439453125,49.67158889770508,0.0,-345.9467468261719,47.030948638916016,2.9155888371665974,-345.9467468261719,47.030948638916016,2.9155888371665974
409,409,-341.5256652832031,49.12528991699219,-341.5256652832031,49.12528991699219,0.0,-341.56500244140625,47.00861740112305,2.1170380137001072,-341.56500244140625,47.00861740112305,2.1170380137001072
410,410,-338.1062927246094,48.60921096801758,-338.1062927246094,48.60921096801758,0.0,-341.70794677734375,46.933509826660156,3.9723904932325715,-341.70794677734375,46.933509826660156,3.9723904932325715
411,411,-334.9945068359375,48.139556884765625,-334.9945068359375,48.139556884765625,0.0,-337.51983642578125,46.89643859863281,2.814717145764061,-337.51983642578125,46.89643859863281,2.814717145764061
412,412,-331.5685119628906,47.62247848510742,-331.5685119628906,47.62247848510742,0.0,-333.0982971191406,46.925655364990234,1.681013112683149,-333.0982971191406,46.925655364990234,1.681013112683149
413,413,-326.8189697265625,46.92759323120117,-326.8189697265625,46.92759323120117,0.0,-328.690673828125,47.0112419128418,1.8735723486820839,-328.690673828125,47.0112419128418,1.8735723486820839
414,414,-321.60113525390625,46.16419219970703,-321.60113525390625,46.16419219970703,0.0,-324.3028869628906,42.39731979370117,4.635600286923838,-324.3028869628906,42.39731979370117,4.635600286923838
415,415,-318.32720947265625,45.66339111328125,-318.32720947265625,45.66339111328125,0.0,-319.330322265625,42.05699920654297,3.743300396762854,-319.330322265625,42.05699920654297,3.743300396762854
416,416,-315.052978515625,45.162540435791016,-315.052978515625,45.162540435791016,0.0,-319.3182373046875,42.06637191772461,5.270549499809335,-319.3182373046875,42.06637191772461,5.270549499809335
