sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,forward_recovery_candidate_count,endpoint_distance_m,transition_probability,current_leg_visual_top1,next_leg_visual_top1,next_visual_stronger,within_transition_zone,transition_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
249,249,/yh/study/new_data/model_dataset_flight/vi/vi_000249.jpg,1,2,-6.054706999819024,16,18,29.486745834350586,0.5396191477775574,1.9545482397079468,1.4929918050765991,0,0,0,0,0,-680.722900390625,68.46148681640625,-581.465087890625,34.592315673828125,-578.78857421875,32.16138458251953,-577.561279296875,32.38356399536133,0.3799694776535034,0.41654688119888306,0.20348359644412994,-579.5557861328125,33.130271911621094,14.166168618271355,14.166168618271355,-600.8238101713404,46.35084152788279,107.15913391113281,82.90202200757403
250,250,/yh/study/new_data/model_dataset_flight/vi/vi_000250.jpg,1,2,-6.054706999819024,10,18,26.05132293701172,0.4687321186065674,2.046689987182617,1.5613752603530884,0,0,0,0,0,-677.4625244140625,68.1313247680664,-579.5557861328125,33.130271911621094,-575.1688232421875,32.87840270996094,-572.9136352539062,45.427860260009766,0.39431479573249817,0.4367133378982544,0.16897183656692505,-576.517578125,35.09822082519531,13.950279036416863,13.950279036416863,-598.0789066740158,45.08008274215301,106.21237182617188,82.66267915108422
251,251,/yh/study/new_data/model_dataset_flight/vi/vi_000251.jpg,1,2,-6.054706999819024,15,18,23.37190055847168,0.5986055731773376,2.0180506706237793,1.477660894393921,0,0,0,0,0,-674.2022705078125,67.80116271972656,-576.517578125,35.09822082519531,-572.913330078125,32.42244338989258,-571.0321655273438,45.7743034362793,0.37268203496932983,0.3997128903865814,0.22760504484176636,-573.828369140625,36.45861053466797,14.283526606699784,14.283526606699784,-595.3978731088881,44.12693041151883,105.15357971191406,82.28366985490247
252,252,/yh/study/new_data/model_dataset_flight/vi/vi_000252.jpg,1,2,-6.054706999819024,18,18,20.576583862304688,0.6502413749694824,1.9978957176208496,1.6555018424987793,0,0,0,0,0,-670.9393310546875,67.47074127197266,-573.828369140625,36.45861053466797,-569.5255126953125,35.62953186035156,-565.47265625,44.97129440307617,0.40350574254989624,0.410513699054718,0.18598057329654694,-570.5079956054688,37.701454162597656,14.071853706485161,14.071853706485161,-592.6042166591948,43.405730672280086,104.75048828125,81.94824514605695
253,253,/yh/study/new_data/model_dataset_flight/vi/vi_000253.jpg,1,2,-6.054706999819024,13,18,17.617733001708984,0.6627501845359802,2.060828924179077,2.017432689666748,0,0,0,0,0,-667.6696166992188,67.14066314697266,-570.5079956054688,37.701454162597656,-566.038330078125,36.674560546875,-562.3639526367188,54.85224533081055,0.4428105354309082,0.4242658019065857,0.1329236775636673,-567.5291137695312,39.54552459716797,13.661431778038255,13.661431778038255,-589.7145149612788,42.96087331322394,103.87305450439453,81.61899364349465
254,254,/yh/study/new_data/model_dataset_flight/vi/vi_000254.jpg,1,2,-6.054706999819024,16,18,15.432766914367676,0.755854070186615,2.078305959701538,1.916711449623108,0,0,0,0,0,-664.3983764648438,66.81043243408203,-567.5291137695312,39.54552459716797,-564.4483032226562,37.17186737060547,-562.566650390625,56.78715896606445,0.4495452642440796,0.4028770923614502,0.1475776880979538,-565.5556030273438,41.13371276855469,13.782911252949159,13.782911252949159,-586.9590961504658,42.75247847537178,102.1233901977539,81.09024160950702
255,255,/yh/study/new_data/model_dataset_flight/vi/vi_000255.jpg,1,2,-6.054706999819024,13,18,13.896021842956543,0.81634920835495,2.073444366455078,1.5626428127288818,0,1,0,0,0,-661.1251220703125,66.4800033569336,-565.5556030273438,41.13371276855469,-562.7371826171875,37.03534698486328,-561.430908203125,58.617523193359375,0.4580842852592468,0.38776925206184387,0.1541464477777481,-563.826904296875,42.239559173583984,13.823689784595729,13.823689784595729,-584.330796565828,42.69420014202689,100.27234649658203,80.39361208620363
256,256,/yh/study/new_data/model_dataset_flight/vi/vi_000256.jpg,1,2,-6.054706999819024,18,18,10.842008590698242,0.8404179811477661,2.1256375312805176,1.4987605810165405,0,1,0,0,0,-657.9371337890625,66.1640853881836,-563.826904296875,42.239559173583984,-560.368896484375,41.22840881347656,-558.404541015625,65.72584533691406,0.4801841676235199,0.38628044724464417,0.13353534042835236,-561.76708984375,44.9852180480957,13.628340942211107,13.628340942211107,-581.7363007170236,42.957633651425226,98.47447967529297,79.65617592555667
257,257,/yh/study/new_data/model_dataset_flight/vi/vi_000257.jpg,1,2,-6.054706999819024,14,18,9.789620399475098,0.8574128746986389,2.1135149002075195,1.589708924293518,0,1,0,0,0,-654.7457885742188,65.84784698486328,-561.76708984375,44.9852180480957,-558.38037109375,40.437286376953125,-556.76611328125,65.976806640625,0.4912196397781372,0.37778401374816895,0.13099633157253265,-559.83251953125,46.016902923583984,13.58603253930833,13.58603253930833,-579.2152914551057,43.30973934972458,96.96285247802734,78.82145831455699
258,258,/yh/study/new_data/model_dataset_flight/vi/vi_000258.jpg,1,2,-6.054706999819024,12,18,9.689936637878418,0.8788679242134094,2.1356215476989746,1.4689489603042603,0,1,0,0,0,-651.2394409179688,65.5003890991211,-559.83251953125,46.016902923583984,-556.4217529296875,44.18792724609375,-555.897705078125,56.16730499267578,0.5226081609725952,0.37139472365379333,0.10599716007709503,-558.148681640625,46.41354751586914,13.282655585352527,13.282655585352527,-576.7459349740727,43.67355720549004,95.02735137939453,77.62533747640715
259,259,/yh/study/new_data/model_dataset_flight/vi/vi_000259.jpg,1,2,-6.054706999819024,11,18,10.674785614013672,0.884936511516571,2.118359327316284,1.4103128910064697,0,1,0,0,0,-647.942626953125,65.1369400024414,-558.148681640625,46.41354751586914,-556.2276611328125,41.95235061645508,-554.38427734375,56.32835388183594,0.5347505807876587,0.3693290054798126,0.09592042863368988,-557.078125,45.71693420410156,13.144682678722285,13.144682678722285,-574.4270400456741,43.91447760105687,92.91659545898438,76.51754327423974
260,260,/yh/study/new_data/model_dataset_flight/vi/vi_000260.jpg,1,2,-6.054706999819024,9,18,12.111364364624023,0.878502368927002,2.101236343383789,1.4902373552322388,0,1,0,0,0,-644.6431274414062,64.77320098876953,-557.078125,45.71693420410156,-555.6317138671875,38.555702209472656,-553.237060546875,62.120887756347656,0.5370841026306152,0.37323474884033203,0.08968113362789154,-556.1937866210938,44.51523971557617,13.069384694787933,13.069384694787933,-572.274120044746,43.98541353015468,90.73957824707031,75.29545364098955
261,261,/yh/study/new_data/model_dataset_flight/vi/vi_000261.jpg,1,2,-6.054706999819024,7,18,13.45221996307373,0.872632622718811,2.106679916381836,1.4179061651229858,0,1,0,0,0,-641.3435668945312,64.40945434570312,-556.1937866210938,44.51523971557617,-554.833251953125,38.42881774902344,-552.708740234375,56.59619140625,0.5271775126457214,0.374891996383667,0.09793052822351456,-555.3424682617188,43.416587829589844,13.18741688243043,13.18741688243043,-570.297304374091,43.919001606902455,88.52620697021484,73.94207240512219
262,262,/yh/study/new_data/model_dataset_flight/vi/vi_000262.jpg,1,2,-6.054706999819024,6,16,13.8444242477417,0.8648456931114197,2.0785303115844727,1.4602205753326416,0,1,0,0,0,-638.0413818359375,64.03466796875,-555.3424682617188,43.416587829589844,-552.7759399414062,39.806968688964844,-550.82177734375,60.553585052490234,0.5268562436103821,0.3787192106246948,0.09442459046840668,-553.943603515625,43.66770935058594,13.150356641781416,13.150356641781416,-568.3866302762881,43.889642038124855,86.52889251708984,72.50935446259359
263,263,/yh/study/new_data/model_dataset_flight/vi/vi_000263.jpg,1,2,-6.054706999819024,6,14,12.701939582824707,0.8617982268333435,2.0543694496154785,1.4323508739471436,0,1,0,0,0,-634.7399291992188,63.65995788574219,-553.943603515625,43.66770935058594,-552.7503662109375,43.8167610168457,-550.305419921875,60.271793365478516,0.5133525133132935,0.3751620352268219,0.11148546636104584,-553.0903930664062,45.574745178222656,13.360276537520178,13.360276537520178,-566.62726501619,44.08346172617565,83.62847137451172,70.8701222236534
264,264,/yh/study/new_data/model_dataset_flight/vi/vi_000264.jpg,1,2,-6.054706999819024,4,12,13.629120826721191,0.8629500269889832,2.0048820972442627,1.5326085090637207,0,1,0,0,0,-631.4374389648438,63.28512954711914,-553.0903930664062,45.574745178222656,-552.7882690429688,37.87914276123047,-549.7364501953125,62.274017333984375,0.5056405067443848,0.36961403489112854,0.12474547326564789,-552.5603637695312,44.81350326538086,13.500052862499397,13.500052862499397,-565.0239123355577,44.16667223845074,81.01107025146484,69.1105775493322
265,265,/yh/study/new_data/model_dataset_flight/vi/vi_000265.jpg,1,2,-6.054706999819024,3,11,15.396315574645996,0.8418699502944946,1.9575034379959106,1.7420202493667603,0,0,0,0,0,-628.2564697265625,62.93982696533203,-552.5603637695312,44.81350326538086,-552.8058471679688,35.12694549560547,-549.4872436523438,63.485382080078125,0.5278168320655823,0.3820478916168213,0.09013529121875763,-552.3771362304688,42.795772552490234,13.099759077615797,13.099759077615797,-563.5419909525144,44.0060332311851,78.50768280029297,67.42738544659686
266,266,/yh/study/new_data/model_dataset_flight/vi/vi_000266.jpg,1,2,-6.054706999819024,3,9,18.075586318969727,0.8142350912094116,1.8675001859664917,1.7560964822769165,0,0,0,0,0,-624.7681884765625,62.56117630004883,-552.3771362304688,42.795772552490234,-552.8289794921875,31.50922393798828,-549.6207275390625,59.65584945678711,0.5279396176338196,0.39166906476020813,0.08039136976003647,-552.33251953125,39.730587005615234,12.982722200701264,12.982722200701264,-562.2205607847175,43.50202163144595,75.94841766357422,65.38697964089936
267,267,/yh/study/new_data/model_dataset_flight/vi/vi_000267.jpg,1,2,-6.054706999819024,2,7,20.22676658630371,0.7440128922462463,1.9202173948287964,1.9087399244308472,0,0,0,0,0,-621.5926513671875,62.21646499633789,-552.33251953125,39.730587005615234,-552.8341064453125,30.715761184692383,-549.6428833007812,57.26889419555664,0.5195860266685486,0.40746986865997314,0.07294405996799469,-552.3406982421875,37.33662796020508,12.903247201837093,12.903247201837093,-561.052244743468,42.77294991655913,73.5855941772461,63.58609213360169
268,268,/yh/study/new_data/model_dataset_flight/vi/vi_000268.jpg,1,2,-6.054706999819024,3,7,21.69657325744629,0.629108190536499,1.965685486793518,1.9714726209640503,1,0,0,0,0,-618.3226928710938,61.89715576171875,-552.3406982421875,37.33662796020508,-552.8416748046875,29.522180557250977,-549.3613891601562,59.70558166503906,0.4985571503639221,0.4244566559791565,0.07698621600866318,-552.3240356445312,35.74183654785156,12.9917378531631,12.9917378531631,-560.0287422417234,41.948455218809634,70.99241638183594,61.61278546965823
269,269,/yh/study/new_data/model_dataset_flight/vi/vi_000269.jpg,1,2,-6.054706999819024,2,5,23.346405029296875,0.6234917640686035,1.9056464433670044,1.9126310348510742,1,0,0,0,0,-615.0549926757812,61.578067779541016,-552.3240356445312,35.74183654785156,-552.8660888671875,25.7025146484375,-548.9822387695312,60.33918762207031,0.47728246450424194,0.42126286029815674,0.10145469754934311,-552.2133178710938,34.00815963745117,13.317935146479146,13.317935146479146,-559.1332421785835,41.038647272720716,68.6234359741211,59.57440703378279
270,270,/yh/study/new_data/model_dataset_flight/vi/vi_000270.jpg,1,2,-6.054706999819024,2,5,24.045743942260742,0.5413296222686768,1.9642436504364014,1.995039701461792,1,0,0,0,0,-611.7886352539062,61.259117126464844,-552.2133178710938,34.00815963745117,-552.8662719726562,25.67178726196289,-548.8514404296875,61.41395568847656,0.4647866487503052,0.43058088421821594,0.10463246703147888,-552.1427001953125,33.28621292114258,13.363608896945578,13.363608896945578,-558.3336471808663,40.151905194282875,65.87959289550781,57.47129844921631
271,271,/yh/study/new_data/model_dataset_flight/vi/vi_000271.jpg,1,2,-6.054706999819024,1,3,23.988147735595703,0.45158740878105164,1.8577561378479004,1.9437885284423828,1,0,0,0,0,-609.2074584960938,61.02897644042969,-552.1427001953125,33.28621292114258,-552.8892822265625,22.072053909301758,-548.3697509765625,63.07825469970703,0.4160083532333374,0.4198908805847168,0.1641007512807846,-551.8370361328125,33.46638488769531,13.923393391595926,13.923393391595926,-557.616178146222,39.41357350642556,63.647953033447266,55.93644475776434
272,272,/yh/study/new_data/model_dataset_flight/vi/vi_000272.jpg,1,2,-6.054706999819024,1,3,23.731372833251953,0.586856484413147,1.8576716184616089,1.472204327583313,0,0,0,0,0,-606.6270751953125,60.798919677734375,-551.8370361328125,33.46638488769531,-552.8892822265625,22.072053909301758,-549.2208862304688,55.199371337890625,0.3927672505378723,0.3880070447921753,0.2192257195711136,-551.6717529296875,33.80973434448242,14.250477526812938,14.250477526812938,-556.9701110214269,38.80452282056613,61.22502136230469,54.30992159888627
273,273,/yh/study/new_data/model_dataset_flight/vi/vi_000273.jpg,1,2,-6.054706999819024,1,3,23.817726135253906,0.5310332179069519,1.8082643747329712,1.6588842868804932,0,0,0,0,0,-604.047607421875,60.56893539428711,-551.6717529296875,33.80973434448242,-552.8892822265625,22.072053909301758,-549.2491455078125,54.965721130371094,0.386898010969162,0.39664438366889954,0.2164575606584549,-551.6302490234375,33.733421325683594,14.23728523975257,14.23728523975257,-556.3859541164068,38.24976710676511,58.887386322021484,52.62868484825912
274,274,/yh/study/new_data/model_dataset_flight/vi/vi_000274.jpg,1,2,-6.054706999819024,1,1,11.72860336303711,0.49329280853271484,1.4546056985855103,1.5865613222122192,1,1,0,0,0,-603.1896362304688,60.42048645019531,-551.6302490234375,33.733421325683594,-547.88427734375,64.86560821533203,-547.88427734375,64.86560821533203,0.3913128077983856,0.40862196683883667,0.2000652253627777,-549.3501586914062,52.68318557739258,14.15287381413963,14.15287381413963,-555.6087643752785,39.84411487943115,54.392601013183594,51.839429332489644
275,275,/yh/study/new_data/model_dataset_flight/vi/vi_000275.jpg,1,2,-6.054706999819024,1,1,13.182563781738281,0.6229191422462463,1.5428403615951538,1.6729555130004883,1,1,1,1,0,-602.3318481445312,60.272071838378906,-549.3501586914062,52.68318557739258,-547.88427734375,64.86560821533203,-547.88427734375,64.86560821533203,0.3503279983997345,0.34377288818359375,0.30589908361434937,-548.3978271484375,60.59776306152344,14.486149077745036,14.486149077745036,-554.8262504843883,42.09625180397479,53.93500518798828,50.863958192126816
276,276,/yh/study/new_data/model_dataset_flight/vi/vi_000276.jpg,2,3,64.8280188990096,13,18,16.416011810302734,0.7329608798027039,1.6382850408554077,2.309516191482544,1,0,0,0,0,-601.4740600585938,60.1236572265625,-548.3978271484375,60.59776306152344,-553.0568237304688,66.60404205322266,-566.4823608398438,74.21548461914062,0.42487871646881104,0.389965295791626,0.18515604734420776,-553.5631713867188,65.46141052246094,14.061035901254883,14.061035901254883,-554.6848891423521,44.71123466564077,48.207313537597656,49.262250093004134
277,277,/yh/study/new_data/model_dataset_flight/vi/vi_000277.jpg,2,3,64.8280188990096,13,18,14.237594604492188,0.6966136693954468,1.4250258207321167,2.3943822383880615,1,1,1,1,0,-601.4366455078125,60.10139465332031,-553.5631713867188,65.46141052246094,-556.570556640625,70.6851577758789,-563.4708251953125,74.68144989013672,0.40003669261932373,0.3826594650745392,0.2173037976026535,-556.866943359375,69.46387481689453,14.24019668503712,14.24019668503712,-554.9265715939266,47.452815836276535,45.54244613647461,48.199310384756515
278,278,/yh/study/new_data/model_dataset_flight/vi/vi_000278.jpg,3,4,-8.684960653231615,14,18,305.1992492675781,0.052506182342767715,2.4117724895477295,2.418689727783203,1,0,0,0,0,-601.399169921875,60.07913589477539,-556.866943359375,69.46387481689453,-553.4727783203125,66.56008911132812,-261.81317138671875,64.57427978515625,0.47687265276908875,0.4899809956550598,0.033146295696496964,-545.4238891601562,67.87899780273438,12.258782998544909,12.258782998544909,-553.723347533361,50.039166982789745,56.51610565185547,48.721504658361816
279,279,/yh/study/new_data/model_dataset_flight/vi/vi_000279.jpg,3,4,-8.684960653231615,18,18,301.0210876464844,0.05688890069723129,2.4578404426574707,2.4578404426574707,0,0,0,0,0,-601.3616943359375,60.05686569213867,-545.4238891601562,67.87899780273438,-541.1611938476562,70.12248229980469,-262.27801513671875,65.74005889892578,0.5280723571777344,0.4636485278606415,0.008279096335172653,-541.1033325195312,68.90147399902344,11.606662253222678,11.606662253222678,-552.0680576804476,52.51321993536484,60.90399932861328,49.86751654160399
280,280,/yh/study/new_data/model_dataset_flight/vi/vi_000280.jpg,3,4,-8.684960653231615,12,18,295.5956115722656,0.044562630355358124,2.419990301132202,2.4297146797180176,1,0,0,0,0,-601.0995483398438,60.101402282714844,-541.1033325195312,68.90147399902344,-536.94189453125,70.6674575805664,-273.17657470703125,67.36555480957031,0.5106016397476196,0.47603997588157654,0.013358351774513721,-535.543212890625,69.72163391113281,11.772576501727496,11.772576501727496,-549.9589746124266,54.709547647086595,66.2584457397461,51.424025295392205
281,281,/yh/study/new_data/model_dataset_flight/vi/vi_000281.jpg,3,4,-8.684960653231615,18,18,293.1611328125,0.03672381862998009,2.3349788188934326,2.3652262687683105,1,0,0,0,0,-600.837646484375,60.145896911621094,-535.543212890625,69.72163391113281,-532.29248046875,70.79110717773438,-436.38812255859375,95.046142578125,0.5174692869186401,0.4723367989063263,0.010193946771323681,-532.9970092773438,70.48494720458984,11.675505747757702,11.675505747757702,-547.800324843189,56.71719015440867,68.62396240234375,53.14803398901579
282,282,/yh/study/new_data/model_dataset_flight/vi/vi_000282.jpg,3,4,-8.684960653231615,15,18,291.228271484375,0.03157583251595497,2.308250904083252,2.3275725841522217,1,0,0,0,0,-600.5753784179688,60.19044876098633,-532.9970092773438,70.48494720458984,-530.8746337890625,66.77629089355469,-464.27838134765625,98.7314453125,0.5132220983505249,0.4757166802883148,0.011061239056289196,-531.2272338867188,69.03311920166016,11.704402526721495,11.704402526721495,-545.7137264181163,58.26780000870799,69.90963745117188,54.895331662879634
283,283,/yh/study/new_data/model_dataset_flight/vi/vi_000283.jpg,3,4,-8.684960653231615,18,18,288.95013427734375,0.03262729197740555,2.316408157348633,2.347086191177368,1,0,0,0,0,-599.8977661132812,60.17464828491211,-531.2272338867188,69.03311920166016,-527.9249877929688,71.50111389160156,-449.1434631347656,96.74042510986328,0.5130495429039001,0.47591108083724976,0.011039376258850098,-528.74951171875,70.51354217529297,11.703854325082832,11.703854325082832,-543.5913823070292,59.79982959178749,71.8955307006836,56.30763133350289
284,284,/yh/study/new_data/model_dataset_flight/vi/vi_000284.jpg,3,4,-8.684960653231615,15,18,286.97344970703125,0.03210223838686943,2.288550615310669,2.322577476501465,1,0,0,0,0,-599.28173828125,60.16028594970703,-528.74951171875,70.51354217529297,-526.3873291015625,65.3030014038086,-479.585693359375,100.63841247558594,0.5095045566558838,0.4782782196998596,0.012217186391353607,-527.0191040039062,68.38948822021484,11.740444605146935,11.740444605146935,-541.5338789252683,60.866264233597164,72.72969055175781,57.75217455244064
285,285,/yh/study/new_data/model_dataset_flight/vi/vi_000285.jpg,3,4,-8.684960653231615,13,18,285.336181640625,0.031123153865337372,2.2849831581115723,2.302371025085449,1,0,0,0,0,-598.6656494140625,60.14591979980469,-527.0191040039062,68.38948822021484,-524.5477294921875,66.55365753173828,-485.4462890625,101.34703826904297,0.5156813263893127,0.474417507648468,0.009901217184960842,-525.43505859375,67.84485626220703,11.667811310626032,11.667811310626032,-539.5312676746208,61.73436553682195,73.6341781616211,59.1557120113135
286,286,/yh/study/new_data/model_dataset_flight/vi/vi_000286.jpg,3,4,-8.684960653231615,17,18,283.4608459472656,0.03476940467953682,2.362041473388672,2.390882730484009,1,0,0,0,0,-597.80810546875,60.045772552490234,-525.43505859375,67.84485626220703,-522.4049072265625,69.63804626464844,-477.1965026855469,100.23788452148438,0.5093833208084106,0.4783586859703064,0.012257952243089676,-523.3942260742188,69.09971618652344,11.741688551531999,11.741688551531999,-537.541514455038,62.64253882728644,74.96265411376953,60.32250979112146
287,287,/yh/study/new_data/model_dataset_flight/vi/vi_000287.jpg,3,4,-8.684960653231615,14,18,281.2726135253906,0.03672434017062187,2.3581900596618652,2.3815174102783203,1,0,0,0,0,-596.9498291015625,59.94552993774414,-523.3942260742188,69.09971618652344,-520.1400146484375,67.90055847167969,-479.78961181640625,100.4449234008789,0.504816472530365,0.48086562752723694,0.01431793998926878,-521.205078125,68.97188568115234,11.802221284475175,11.802221284475175,-535.540101274013,63.417961199992966,76.28067779541016,61.50782430491877
288,288,/yh/study/new_data/model_dataset_flight/vi/vi_000288.jpg,3,4,-8.684960653231615,18,18,277.1358337402344,0.03786064311861992,2.3952364921569824,2.4097445011138916,1,0,0,0,0,-596.0921020507812,59.845359802246094,-521.205078125,68.97188568115234,-518.0999755859375,71.29500579833984,-310.80877685546875,76.95355987548828,0.5069639086723328,0.47955313324928284,0.013482984155416489,-516.8792724609375,70.19356536865234,11.77791239142042,11.77791239142042,-533.2520682027247,64.24872850251433,79.88590240478516,62.99412282058858
289,289,/yh/study/new_data/model_dataset_flight/vi/vi_000289.jpg,3,4,-8.684960653231615,18,18,275.076904296875,0.035322584211826324,2.315222978591919,2.346125841140747,1,0,0,0,0,-594.8851928710938,59.681861877441406,-516.8792724609375,70.19356536865234,-512.6946411132812,71.91996765136719,-494.8224182128906,102.5196304321289,0.5129990577697754,0.47604018449783325,0.01096072793006897,-514.6453857421875,71.36971282958984,11.701537888774459,11.701537888774459,-530.9598302311043,65.1259934692517,81.08657836914062,64.15676548457772
290,290,/yh/study/new_data/model_dataset_flight/vi/vi_000290.jpg,3,4,-8.684960653231615,16,18,273.2701416015625,0.03389901667833328,2.286771059036255,2.3241336345672607,1,0,0,0,0,-593.7744140625,59.53138732910156,-514.6453857421875,71.36971282958984,-511.5657958984375,68.87252807617188,-494.5729675292969,102.48877716064453,0.5098835825920105,0.4781795144081116,0.011936904862523079,-512.9332275390625,70.54707336425781,11.732087888018565,11.732087888018565,-528.7471354287364,65.79140977158117,81.58824920654297,65.32790251870536
291,291,/yh/study/new_data/model_dataset_flight/vi/vi_000291.jpg,3,4,-8.684960653231615,13,18,271.6466369628906,0.03330903872847557,2.3086090087890625,2.3464009761810303,1,0,0,0,0,-592.55859375,59.36668395996094,-512.9332275390625,70.54707336425781,-509.8236083984375,70.48711395263672,-495.0576171875,102.53722381591797,0.5118330121040344,0.4770413339138031,0.011125621385872364,-511.25091552734375,70.87438201904297,11.707124160060228,11.707124160060228,-526.5972460133022,66.41599201250821,82.11799621582031,66.33695907457076
292,292,/yh/study/new_data/model_dataset_flight/vi/vi_000292.jpg,3,4,-8.684960653231615,18,18,270.3631591796875,0.035413727164268494,2.3398799896240234,2.378035545349121,1,0,0,0,0,-590.8184204101562,59.179298400878906,-511.25091552734375,70.87438201904297,-508.5285339355469,73.30445861816406,-495.0535888671875,102.53467559814453,0.5074110627174377,0.4796812832355499,0.01290767639875412,-509.7359924316406,72.4487075805664,11.761344168606726,11.761344168606726,-524.5354485624368,67.15367367536784,82.16104888916016,66.76093931322374
293,293,/yh/study/new_data/model_dataset_flight/vi/vi_000293.jpg,3,4,-8.684960653231615,15,18,268.6475830078125,0.03407163545489311,2.3147144317626953,2.356201648712158,1,0,0,0,0,-589.0809326171875,58.99219512939453,-509.7359924316406,72.4487075805664,-506.3434143066406,73.1428451538086,-495.2572326660156,102.56147766113281,0.5035399198532104,0.48199471831321716,0.014465419575572014,-507.8913879394531,73.2188720703125,11.80678744370881,11.80678744370881,-522.5074808344658,67.89267762922898,82.42657470703125,67.16578795038609
294,294,/yh/study/new_data/model_dataset_flight/vi/vi_000294.jpg,3,4,-8.684960653231615,12,18,267.1210632324219,0.03033541515469551,2.316782236099243,2.3040666580200195,0,0,0,0,0,-587.4931640625,58.82122039794922,-507.8913879394531,73.2188720703125,-504.3642883300781,76.68809509277344,-495.0167541503906,102.58528900146484,0.5082083940505981,0.47962015867233276,0.012171421200037003,-506.0429992675781,75.2402114868164,11.739736011506038,11.739736011506038,-520.490908258231,68.79260485863936,83.08858489990234,67.74017117577718
295,295,/yh/study/new_data/model_dataset_flight/vi/vi_000295.jpg,3,4,-8.684960653231615,17,18,265.5449523925781,0.031980305910110474,2.3190298080444336,2.334052085876465,1,0,0,0,0,-585.1982421875,58.60494613647461,-506.0429992675781,75.2402114868164,-503.0249938964844,74.52189636230469,-495.333251953125,102.58393096923828,0.5048279762268066,0.48153257369995117,0.013639489188790321,-504.44366455078125,75.26728057861328,11.783203751003878,11.783203751003878,-518.5325322231386,69.58276234587846,82.45565795898438,67.56352073256551
296,296,/yh/study/new_data/model_dataset_flight/vi/vi_000296.jpg,3,4,-8.684960653231615,15,18,263.8294982910156,0.034399330615997314,2.3432493209838867,2.380127429962158,1,0,0,0,0,-582.7028198242188,58.369781494140625,-504.44366455078125,75.26728057861328,-501.4190979003906,72.23243713378906,-495.4765319824219,102.58767700195312,0.5076329708099365,0.47976577281951904,0.012601252645254135,-502.87957763671875,74.1555404663086,11.752443119384923,11.752443119384923,-516.6177676621983,70.14213236396047,81.3691635131836,67.12542263747108
297,297,/yh/study/new_data/model_dataset_flight/vi/vi_000297.jpg,3,4,-8.684960653231615,12,18,262.02471923828125,0.03572934493422508,2.351316213607788,2.37947940826416,1,0,0,0,0,-580.4057006835938,58.15330123901367,-502.87957763671875,74.1555404663086,-498.7837829589844,76.49002075195312,-495.4892272949219,102.58865356445312,0.5077827572822571,0.47960519790649414,0.012611993588507175,-500.8219909667969,75.6337661743164,11.752685393402603,11.752685393402603,-514.685950449218,70.81375699672188,81.48088073730469,66.92811599665433
298,298,/yh/study/new_data/model_dataset_flight/vi/vi_000298.jpg,3,4,-8.684960653231615,16,18,257.17877197265625,0.04008487984538078,2.3871893882751465,2.4077985286712646,1,0,0,0,0,-577.5111083984375,57.838523864746094,-500.8219909667969,75.6337661743164,-496.763427734375,73.69611358642578,-329.6402282714844,79.90130615234375,0.5001983642578125,0.48340344429016113,0.01639821007847786,-496.0530090332031,74.76708221435547,11.860525811926232,11.860525811926232,-512.4256965661629,71.29331191371722,83.19854736328125,66.46158405289128
299,299,/yh/study/new_data/model_dataset_flight/vi/vi_000299.jpg,3,4,-8.684960653231615,16,18,253.375732421875,0.04273980110883713,2.4208757877349854,2.4432156085968018,1,0,0,0,0,-574.6156005859375,57.523643493652344,-496.0530090332031,74.76708221435547,-492.824462890625,72.43207550048828,-296.74755859375,73.78727722167969,0.5142577290534973,0.47500690817832947,0.01073537953197956,-492.37982177734375,73.64742279052734,11.694023053749385,11.694023053749385,-509.9618541462997,71.58265614540828,83.80154418945312,66.16466402410892
300,300,/yh/study/new_data/model_dataset_flight/vi/vi_000300.jpg,3,4,-8.684960653231615,17,18,249.46180725097656,0.04261704534292221,2.3936123847961426,2.4106717109680176,1,0,0,0,0,-571.7047119140625,57.20708465576172,-492.37982177734375,73.64742279052734,-488.9552307128906,73.35822296142578,-293.04241943359375,72.30610656738281,0.5118551254272461,0.4765755236148834,0.011569381691515446,-488.4415283203125,73.49408721923828,11.720248231503513,11.720248231503513,-507.3239818352489,71.81695144116303,84.84117126464844,66.0176235028816
301,301,/yh/study/new_data/model_dataset_flight/vi/vi_000301.jpg,3,4,-8.684960653231615,18,18,245.46240234375,0.04292692244052887,2.3744614124298096,2.3967936038970947,1,0,0,0,0,-568.8550415039062,56.87386703491211,-488.4415283203125,73.49408721923828,-484.2151794433594,76.916748046875,-306.3651123046875,75.4461669921875,0.5090874433517456,0.4782598316669464,0.012652703560888767,-484.116455078125,75.15570831298828,11.75323967859871,11.75323967859871,-504.4873657836307,72.22504194706593,86.6882553100586,66.1729268569412
