pair_current_index,pair_next_index,current_frame_id,next_frame_id,current_image_path,next_image_path,is_initial_frame,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,variance_x,variance_y,ms_candidate_count,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,gru_next_xy_x,gru_next_xy_y,kalman_next_xy_x,kalman_next_xy_y,ms_correction_gain_m,ms_improved_search_center
171,172,171,172,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000171.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000172.jpg,False,-634.3888549804688,60.80270767211914,-26.728422164916992,2.2034566402435303,610.479380348821,-24.468435287475586,0.5818544626235962,612.8861799059893,34.20079040527344,47.145118713378906,36,-637.7803955078125,61.230003356933594,-26.726587295532227,2.3543407917022705,613.883621033519,-26.757110595703125,2.610689640045166,-26.726587295532227,2.3543407917022705,-2.406799557168256,False
172,173,172,173,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000172.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000173.jpg,False,-637.7803955078125,61.230003356933594,-26.726587295532227,2.3543407917022705,613.883621033519,-25.03466033935547,0.6429158449172974,615.7338151671723,35.56232833862305,48.557098388671875,36,-640.8805541992188,61.62059020996094,-26.925432205200195,2.312586784362793,616.8130438739286,-27.195537567138672,2.2457001209259033,-26.925432205200195,2.312586784362793,-1.8501941336533037,False
173,174,173,174,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000173.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000174.jpg,False,-640.8805541992188,61.62059020996094,-26.925432205200195,2.312586784362793,616.8130438739286,-24.59206771850586,0.3974628448486328,619.322024388809,34.366695404052734,48.044105529785156,36,-644.2847900390625,62.04948425292969,-26.673606872558594,2.2630293369293213,620.4981819181679,-26.332324981689453,2.2039308547973633,-26.673606872558594,2.2630293369293213,-2.508980514880477,False
174,175,174,175,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000174.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000175.jpg,False,-644.2847900390625,62.04948425292969,-26.673606872558594,2.2630293369293213,620.4981819181679,-24.70651626586914,0.23015382885932922,622.6546931854369,34.4808464050293,48.0575065612793,36,-647.5017700195312,62.45146942138672,-26.326181411743164,2.203481912612915,624.0904837289937,-25.96290397644043,2.146179437637329,-26.326181411743164,2.203481912612915,-2.1565112672690248,False
175,176,175,176,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000175.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000176.jpg,False,-647.5017700195312,62.45146942138672,-26.326181411743164,2.203481912612915,624.0904837289937,-24.545930862426758,0.5795655250549316,626.0208543105326,31.596935272216797,46.961177825927734,36,-651.04150390625,62.893795013427734,-26.000247955322266,2.4355101585388184,627.958418884808,-25.781373977661133,2.7741944789886475,-26.000247955322266,2.4355101585388184,-1.9303705815389094,False
176,177,176,177,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000176.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000177.jpg,False,-651.04150390625,62.893795013427734,-26.000247955322266,2.4355101585388184,627.958418884808,-23.728836059570312,0.3794563114643097,630.4198805433268,29.492460250854492,44.397666931152344,36,-654.2623291015625,63.296260833740234,-25.084125518798828,2.676561117172241,632.0917337359828,-24.309772491455078,2.9285829067230225,-25.084125518798828,2.676561117172241,-2.4614616585188287,False
177,178,177,178,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000177.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000178.jpg,False,-654.2623291015625,63.296260833740234,-25.084125518798828,2.676561117172241,632.0917337359828,-23.47635841369629,0.35900628566741943,633.9180063909547,34.891361236572266,46.076881408691406,36,-657.6737060546875,63.72810745239258,-24.44988250732422,2.8572781085968018,636.1428051726623,-24.12380599975586,2.9772586822509766,-24.44988250732422,2.8572781085968018,-1.8262726549719446,False
178,179,178,179,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000178.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000179.jpg,False,-657.6737060546875,63.72810745239258,-24.44988250732422,2.8572781085968018,636.1428051726623,-24.34642219543457,0.12040232121944427,636.5134630411151,37.71949768066406,47.50288009643555,36,-661.0394287109375,64.15418243408203,-24.34609031677246,2.798466682434082,639.6428151796156,-24.811677932739258,2.563796043395996,-24.34609031677246,2.798466682434082,-0.37065786845278126,False
179,180,179,180,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000179.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000180.jpg,False,-661.0394287109375,64.15418243408203,-24.34609031677246,2.798466682434082,639.6428151796156,-24.616613388061523,0.32891756296157837,639.6152470816844,37.523189544677734,48.56681823730469,36,-664.1990966796875,64.5541763305664,-24.44205665588379,2.911407470703125,642.7199243937669,-25.00958251953125,2.9715702533721924,-24.44205665588379,2.911407470703125,0.02756809793118009,True
180,181,180,181,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000180.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000181.jpg,False,-664.1990966796875,64.5541763305664,-24.44205665588379,2.911407470703125,642.7199243937669,-23.23577117919922,0.15306700766086578,644.1905677038944,34.46592712402344,46.35086441040039,36,-667.5989379882812,65.00929260253906,-24.789627075195312,2.849627733230591,645.807737746476,-25.44532012939453,2.666151523590088,-24.789627075195312,2.849627733230591,-1.4706433101275707,False
181,182,181,182,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000181.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000182.jpg,False,-667.5989379882812,65.00929260253906,-24.789627075195312,2.849627733230591,645.807737746476,-22.556140899658203,0.5077776908874512,648.2597130022908,32.656551361083984,45.492210388183594,36,-670.9974365234375,65.46422576904297,-24.202669143676758,3.2506296634674072,649.7799647959504,-23.637392044067383,3.7082371711730957,-24.202669143676758,3.2506296634674072,-2.451975255814773,False
182,183,182,183,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000182.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000183.jpg,False,-670.9974365234375,65.46422576904297,-24.202669143676758,3.2506296634674072,649.7799647959504,-22.01336097717285,0.555223822593689,652.2219781993888,31.253192901611328,44.399837493896484,36,-674.094970703125,65.87887573242188,-24.990543365478516,3.786017417907715,652.0675430068578,-26.08666229248047,4.293212890625,-24.990543365478516,3.786017417907715,-2.442013403438409,False
183,184,183,184,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000183.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000184.jpg,False,-674.094970703125,65.87887573242188,-24.990543365478516,3.786017417907715,652.0675430068578,-20.840103149414062,0.673621416091919,656.5010641065813,30.019079208374023,44.5217170715332,36,-677.2904663085938,66.33273315429688,-23.46251678466797,3.1384165287017822,656.874804839124,-21.739986419677734,1.9953336715698242,-23.46251678466797,3.1384165287017822,-4.433521099723521,False
184,185,184,185,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000184.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000185.jpg,False,-677.2904663085938,66.33273315429688,-23.46251678466797,3.1384165287017822,656.874804839124,-20.91914176940918,0.7825919985771179,659.6363670105359,32.14801025390625,45.69828796386719,36,-680.7816772460938,66.82859802246094,-23.151287078857422,2.9570212364196777,660.7248356105941,-23.233047485351562,2.7025930881500244,-23.151287078857422,2.9570212364196777,-2.7615621714119243,False
185,186,185,186,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000185.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000186.jpg,False,-680.7816772460938,66.82859802246094,-23.151287078857422,2.9570212364196777,660.7248356105941,-20.366479873657227,0.9036532640457153,663.6974696816874,33.54268264770508,47.13438034057617,36,-683.970458984375,67.28150177001953,-22.83303451538086,2.827094316482544,664.2718304080653,-22.884662628173828,2.7043042182922363,-22.83303451538086,2.827094316482544,-2.972634071093239,False
186,187,186,187,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000186.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000187.jpg,False,-683.970458984375,67.28150177001953,-22.83303451538086,2.827094316482544,664.2718304080653,-19.204975128173828,0.3444672226905823,668.1270201994225,30.09611701965332,46.79573440551758,36,-689.15234375,68.00431823730469,-23.268245697021484,2.8013203144073486,669.0688028730394,-24.10464859008789,2.8508989810943604,-23.268245697021484,2.8013203144073486,-3.8551897913572475,False
187,188,187,188,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000187.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000188.jpg,False,-689.15234375,68.00431823730469,-23.268245697021484,2.8013203144073486,669.0688028730394,-18.76650619506836,0.011440254747867584,673.8250534453124,28.88135528564453,45.43574905395508,36,-693.8663330078125,68.661865234375,-23.01863670349121,2.051837205886841,674.1465178066047,-22.89200782775879,1.1567672491073608,-23.01863670349121,2.051837205886841,-4.756250572272961,False
188,189,188,189,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000188.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000189.jpg,False,-693.8663330078125,68.661865234375,-23.01863670349121,2.051837205886841,674.1465178066047,-19.17401695251465,-1.9665817022323608,678.3790230105432,28.843358993530273,52.68843078613281,36,-697.0919189453125,69.0860824584961,-23.530433654785156,1.2331246137619019,676.9705299014578,-24.26849365234375,0.349357008934021,-23.530433654785156,1.2331246137619019,-4.2325052039384445,False
189,190,189,190,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000189.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000190.jpg,False,-697.0919189453125,69.0860824584961,-23.530433654785156,1.2331246137619019,676.9705299014578,-18.717121124267578,-2.1898610591888428,682.1089549647328,26.96902084350586,51.83588409423828,36,-700.6299438476562,69.5513916015625,-24.01540756225586,0.6619542241096497,680.11247988468,-24.488739013671875,0.3966541290283203,-24.01540756225586,0.6619542241096497,-5.138425063275008,False
190,191,190,191,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000190.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000191.jpg,False,-700.6299438476562,69.5513916015625,-24.01540756225586,0.6619542241096497,680.11247988468,-18.23462677001953,-2.5061326026916504,686.1892272281277,24.16599464416504,52.00758743286133,36,-703.8541259765625,69.97543334960938,-22.62845802307129,-0.7982499599456787,684.8921994941112,-21.15267562866211,-2.2282516956329346,-22.62845802307129,-0.7982499599456787,-6.076747343447664,False
191,192,191,192,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000191.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000192.jpg,False,-703.8541259765625,69.97543334960938,-22.62845802307129,-0.7982499599456787,684.8921994941112,-19.56092071533203,-2.3498096466064453,688.1047387870179,29.13372802734375,51.463600158691406,36,-707.1878662109375,70.38829040527344,-19.660287857055664,-3.099548816680908,691.4438758935283,-16.386730194091797,-5.296755790710449,-19.660287857055664,-3.099548816680908,-3.2125392929067402,False
192,193,192,193,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000192.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000193.jpg,False,-707.1878662109375,70.38829040527344,-19.660287857055664,-3.099548816680908,691.4438758935283,-18.09353256225586,-6.865503787994385,693.411241172204,32.566123962402344,75.25028991699219,36,-710.510009765625,70.7997055053711,-16.96088981628418,-5.827952861785889,697.7694316959858,-14.861125946044922,-9.092164039611816,-16.96088981628418,-5.827952861785889,-1.9673652786756293,False
193,194,193,194,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000193.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000194.jpg,False,-710.510009765625,70.7997055053711,-16.96088981628418,-5.827952861785889,697.7694316959858,-19.681074142456055,-5.426785945892334,695.0216516722411,37.39751434326172,69.87510681152344,36,-713.8317260742188,71.21107482910156,-15.702033996582031,-7.4644036293029785,702.5488579957089,-16.093162536621094,-7.680689811706543,-15.702033996582031,-7.4644036293029785,2.7477800237446672,True
194,195,194,195,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000194.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000195.jpg,False,-713.8317260742188,71.21107482910156,-15.702033996582031,-7.4644036293029785,702.5488579957089,-17.048336029052734,-7.109690189361572,701.1713306146446,49.615081787109375,68.37152099609375,36,-717.2101440429688,71.64702606201172,-14.535480499267578,-8.876218795776367,707.273409473791,-15.034751892089844,-8.68614387512207,-14.535480499267578,-8.876218795776367,1.377527381064283,True
195,196,195,196,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000195.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000196.jpg,False,-717.2101440429688,71.64702606201172,-14.535480499267578,-8.876218795776367,707.273409473791,-14.642876625061035,-10.418848037719727,707.3440272871602,49.951515197753906,69.60502624511719,36,-720.5869750976562,72.082763671875,-14.393025398254395,-10.19322395324707,710.9706271933676,-16.24016571044922,-9.901289939880371,-14.393025398254395,-10.19322395324707,-0.07061781336915374,False
196,197,196,197,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000196.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000197.jpg,False,-720.5869750976562,72.082763671875,-14.393025398254395,-10.19322395324707,710.9706271933676,-12.588394165039062,-10.849575996398926,712.8392270108693,44.13052749633789,65.89459228515625,36,-723.6663208007812,72.48011779785156,-14.263790130615234,-11.044267654418945,714.3026483826133,-15.404861450195312,-10.160497665405273,-14.263790130615234,-11.044267654418945,-1.8685998175017176,False
197,198,197,198,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000197.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000198.jpg,False,-723.6663208007812,72.48011779785156,-14.263790130615234,-11.044267654418945,714.3026483826133,-13.00485610961914,-10.328882217407227,715.469809202677,46.262062072753906,67.82032012939453,36,-726.9491577148438,72.90656280517578,-14.838083267211914,-11.241922378540039,717.065652440329,-16.685672760009766,-9.5425443649292,-14.838083267211914,-11.241922378540039,-1.1671608200637138,False
198,199,198,199,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000198.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000199.jpg,False,-726.9491577148438,72.90656280517578,-14.838083267211914,-11.241922378540039,717.065652440329,-14.620426177978516,-9.36364459991455,717.0638805569529,52.896907806396484,67.10458374023438,36,-730.236328125,73.33356475830078,-15.465949058532715,-10.676432609558105,719.6904712781524,-17.11281967163086,-8.2488431930542,-15.465949058532715,-10.676432609558105,0.0017718833761364294,True
199,200,199,200,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000199.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000200.jpg,False,-730.236328125,73.33356475830078,-15.465949058532715,-10.676432609558105,719.6904712781524,-16.323265075683594,-9.383478164672852,718.6890640481308,55.06699752807617,69.08650207519531,36,-733.5213623046875,73.76029205322266,-15.937030792236328,-10.539469718933105,722.519011976165,-16.913389205932617,-9.285429000854492,-15.937030792236328,-10.539469718933105,1.0014072300215275,True
200,201,200,201,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000200.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000201.jpg,False,-733.5213623046875,73.76029205322266,-15.937030792236328,-10.539469718933105,722.519011976165,-14.526232719421387,-9.685809135437012,723.8212819273289,55.08866882324219,67.29689025878906,36,-736.914306640625,74.20057678222656,-15.22667407989502,-10.304571151733398,726.6183035256212,-14.220962524414062,-9.23422908782959,-15.22667407989502,-10.304571151733398,-1.3022699511639075,False
201,202,201,202,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000201.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000202.jpg,False,-736.914306640625,74.20057678222656,-15.22667407989502,-10.304571151733398,726.6183035256212,-14.495416641235352,-10.0602445602417,727.3162576494888,55.01316833496094,69.9664306640625,36,-739.9992065429688,74.60089111328125,-14.43120288848877,-10.317360877990723,730.5203881127485,-13.571182250976562,-9.848302841186523,-14.43120288848877,-10.317360877990723,-0.6979541238675893,False
202,203,202,203,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000202.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000203.jpg,False,-739.9992065429688,74.60089111328125,-14.43120288848877,-10.317360877990723,730.5203881127485,-12.535901069641113,-10.790485382080078,732.4578813760914,50.59580993652344,68.00785827636719,36,-743.3866577148438,75.04046630859375,-14.239171981811523,-10.269233703613281,734.1211077655888,-14.42985725402832,-9.833968162536621,-14.239171981811523,-10.269233703613281,-1.937493263342958,False
203,204,203,204,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000203.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000204.jpg,False,-743.3866577148438,75.04046630859375,-14.239171981811523,-10.269233703613281,734.1211077655888,-11.817075729370117,-10.542022705078125,736.5584944267332,53.11211013793945,69.9615707397461,36,-748.1880493164062,75.66339874267578,-13.34721851348877,-9.673505783081055,739.779314315533,-12.522045135498047,-8.484853744506836,-13.34721851348877,-9.673505783081055,-2.4373866611443873,False
204,205,204,205,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000204.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000205.jpg,False,-748.1880493164062,75.66339874267578,-13.34721851348877,-9.673505783081055,739.779314315533,-11.844627380371094,-10.169303894042969,741.3291359918301,56.051204681396484,68.45201110839844,36,-752.99658203125,76.28724670410156,-12.480154991149902,-8.81437873840332,745.3904113745979,-11.865460395812988,-7.537478446960449,-12.480154991149902,-8.81437873840332,-1.5498216762970287,False
205,206,205,206,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000205.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000206.jpg,False,-752.99658203125,76.28724670410156,-12.480154991149902,-8.81437873840332,745.3904113745979,-14.96821117401123,-10.194658279418945,743.0780551730543,63.79119873046875,64.35511779785156,36,-755.71923828125,76.63848114013672,-13.256012916564941,-8.19411849975586,747.2939254273338,-15.429154396057129,-7.6093597412109375,-13.256012916564941,-8.19411849975586,2.3123562015435937,True
206,207,206,207,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000206.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000207.jpg,False,-755.71923828125,76.63848114013672,-13.256012916564941,-8.19411849975586,747.2939254273338,-12.906281471252441,-10.011717796325684,747.849814989975,62.37395477294922,65.87477111816406,36,-758.19677734375,76.9581069946289,-13.530563354492188,-7.575821876525879,749.448967834027,-14.281599998474121,-7.108982086181641,-13.530563354492188,-7.575821876525879,-0.555889562641255,False
207,208,207,208,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000207.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000208.jpg,False,-758.19677734375,76.9581069946289,-13.530563354492188,-7.575821876525879,749.448967834027,-13.897578239440918,-9.043590545654297,749.2513528630604,64.47660064697266,65.78998565673828,36,-760.6763916015625,77.27799224853516,-14.728306770324707,-7.327447414398193,750.7307278138745,-16.713781356811523,-7.519959449768066,-14.728306770324707,-7.327447414398193,0.19761497096658331,True
208,209,208,209,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000208.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000209.jpg,False,-760.6763916015625,77.27799224853516,-14.728306770324707,-7.327447414398193,750.7307278138745,-11.710100173950195,-4.644393444061279,753.4333301443451,59.09370803833008,73.69120788574219,36,-761.981689453125,77.4145278930664,-14.600251197814941,-4.923311710357666,751.9032744170855,-14.130925178527832,-1.494478464126587,-14.600251197814941,-4.923311710357666,-2.7026023304705404,False
209,210,209,210,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000209.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000210.jpg,False,-761.981689453125,77.4145278930664,-14.600251197814941,-4.923311710357666,751.9032744170855,-11.168198585510254,-4.476010799407959,755.2661507019611,55.99992370605469,71.99259948730469,36,-763.4113159179688,77.5640640258789,-14.591350555419922,-2.659407138824463,753.1050032042563,-14.403970718383789,-0.42461252212524414,-14.591350555419922,-2.659407138824463,-3.362876284875597,False
210,211,210,211,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000210.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000211.jpg,False,-763.4113159179688,77.5640640258789,-14.591350555419922,-2.659407138824463,753.1050032042563,-11.634239196777344,-0.48618173599243164,755.8178444221521,56.38447952270508,51.343475341796875,36,-764.7205200195312,77.70100402832031,-14.128617286682129,0.36430275440216064,754.5655503745517,-13.350045204162598,2.404853105545044,-14.128617286682129,0.36430275440216064,-2.712841217895857,False
211,212,211,212,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000211.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000212.jpg,False,-764.7205200195312,77.70100402832031,-14.128617286682129,0.36430275440216064,754.5655503745517,-10.553178787231445,-1.2089322805404663,758.2843507746053,49.858097076416016,48.407135009765625,36,-764.672607421875,77.7253646850586,-13.760330200195312,1.067922830581665,754.8149518086676,-13.34981918334961,0.001967310905456543,-13.760330200195312,1.067922830581665,-3.718800400053624,False
212,213,212,213,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000212.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000213.jpg,False,-764.672607421875,77.7253646850586,-13.760330200195312,1.067922830581665,754.8149518086676,-7.828492164611816,-0.1351630687713623,760.8385351581861,33.437828063964844,48.222412109375,36,-764.6199951171875,77.75212860107422,-13.140607833862305,2.3929128646850586,755.2484895106547,-12.700658798217773,2.3106398582458496,-13.140607833862305,2.3929128646850586,-6.023583349518503,False
213,214,213,214,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000213.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000214.jpg,False,-764.6199951171875,77.75212860107422,-13.140607833862305,2.3929128646850586,755.2484895106547,-9.83186149597168,0.11696195602416992,758.7702852348681,44.81513977050781,51.32387161254883,36,-764.5673217773438,77.7789306640625,-13.264988899230957,2.6571929454803467,755.0486546348878,-13.789191246032715,1.1027452945709229,-13.264988899230957,2.6571929454803467,-3.521795724213348,False
214,215,214,215,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000214.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000215.jpg,False,-764.5673217773438,77.7789306640625,-13.264988899230957,2.6571929454803467,755.0486546348878,-10.80305290222168,0.10453201830387115,757.7558216456192,46.573463439941406,52.93976593017578,36,-763.9747924804688,77.8553695678711,-14.053360939025879,2.6875433921813965,753.6792126476262,-15.375465393066406,1.1716055870056152,-14.053360939025879,2.6875433921813965,-2.707167010731382,False
215,216,215,216,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000215.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000216.jpg,False,-763.9747924804688,77.8553695678711,-14.053360939025879,2.6875433921813965,753.6792126476262,-8.695429801940918,2.011305809020996,759.0778864487752,47.13031005859375,54.27339553833008,36,-763.4349975585938,77.92499542236328,-13.903465270996094,3.8443167209625244,753.183553226074,-13.56181812286377,4.318887233734131,-13.903465270996094,3.8443167209625244,-5.398673801149016,False
216,217,216,217,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000216.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000217.jpg,False,-763.4349975585938,77.92499542236328,-13.903465270996094,3.8443167209625244,753.183553226074,-7.5568623542785645,2.8549087047576904,759.5967833000228,38.90336227416992,56.77705383300781,36,-762.8414306640625,78.0015640258789,-13.053853988647461,6.279201030731201,753.21013501572,-12.078803062438965,8.520722389221191,-13.053853988647461,6.279201030731201,-6.413230073948853,False
217,218,217,218,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000217.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000218.jpg,False,-762.8414306640625,78.0015640258789,-13.053853988647461,6.279201030731201,753.21013501572,-8.237561225891113,2.7727596759796143,758.3444947878082,45.789615631103516,58.133262634277344,36,-762.160400390625,77.88436126708984,-11.964117050170898,6.118996620178223,753.6210792571655,-10.719470977783203,3.9880123138427734,-11.964117050170898,6.118996620178223,-5.13435977208826,False
218,219,218,219,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000218.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000219.jpg,False,-762.160400390625,77.88436126708984,-11.964117050170898,6.118996620178223,753.6210792571655,-13.555164337158203,2.355604887008667,752.4057366122273,60.29548263549805,52.3027458190918,36,-761.5316162109375,77.77613830566406,-12.09867000579834,5.04102087020874,752.9542736222861,-13.09766674041748,2.4361226558685303,-12.09867000579834,5.04102087020874,1.2153426449382323,True
219,220,219,220,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000219.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000220.jpg,False,-761.5316162109375,77.77613830566406,-12.09867000579834,5.04102087020874,752.9542736222861,-9.810044288635254,2.3618783950805664,755.4949584816553,51.141929626464844,54.15776824951172,36,-760.9010620117188,77.66761016845703,-11.560254096984863,3.428786516189575,753.0093288556116,-11.21664810180664,0.5841981172561646,-11.560254096984863,3.428786516189575,-2.5406848593692075,False
220,221,220,221,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000220.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000221.jpg,False,-760.9010620117188,77.66761016845703,-11.560254096984863,3.428786516189575,753.0093288556116,-10.424755096435547,1.5732104778289795,754.3242306233304,55.69942855834961,53.462764739990234,36,-760.08837890625,77.45402526855469,-11.68606948852539,1.694656491279602,752.2270260362325,-12.380892753601074,-0.5946869850158691,-11.68606948852539,1.694656491279602,-1.3149017677188795,False
221,222,221,222,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000221.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000222.jpg,False,-760.08837890625,77.45402526855469,-11.68606948852539,1.694656491279602,752.2270260362325,-7.489587306976318,0.3886581063270569,756.5342106821978,41.47719192504883,55.628746032714844,36,-759.1974487304688,77.2198715209961,-9.797307968139648,1.6622190475463867,753.1995285592639,-8.027727127075195,2.307408571243286,-9.797307968139648,1.6622190475463867,-4.307184645965322,False
222,223,222,223,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000222.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000223.jpg,False,-759.1974487304688,77.2198715209961,-9.797307968139648,1.6622190475463867,753.1995285592639,-6.414289951324463,0.3155440092086792,756.7012354499935,64.37577056884766,51.71424102783203,36,-758.3172607421875,76.98856353759766,-8.74383544921875,1.8800346851348877,753.3270279313062,-7.983675003051758,2.655712604522705,-8.74383544921875,1.8800346851348877,-3.501706890729679,False
