sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_branch_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,waypoint_x,waypoint_y,global_top1_x,global_top1_y,polynomial_x,polynomial_y,branch_hold,branch_local,branch_recovery,branch_waypoint,selected_branch,visual_x,visual_y,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
320,320,/yh/study/new_data/model_dataset_flight/vi/vi_000320.jpg,0,1,0,0,0,-560.1849975585938,56.29426574707031,-730.0843505859375,76.92755126953125,-737.6566772460938,78.5308837890625,-29.890748977661133,7.732052803039551,-747.0467529296875,78.412353515625,-27.772829055786133,9.233684539794922,-730.0734252929688,77.08364868164062,0.6135109663009644,0.06444140523672104,0.007575426250696182,0.31447216868400574,0,-730.602294921875,76.97361755371094,0.5199084877967834,0.009142689406871796,0.9720460176467896,0.3428144156932831,7.0,7.0,-730.699224830607,76.66442419547515,171.66737365722656,171.72665796953282
321,321,/yh/study/new_data/model_dataset_flight/vi/vi_000321.jpg,0,1,0,0,0,-559.9381713867188,56.76070022583008,-730.602294921875,76.97361755371094,-737.6143798828125,78.46507263183594,-29.90550994873047,7.744401931762695,-747.1595458984375,78.32584381103516,-27.772829055786133,9.233684539794922,-731.6217041015625,76.90080261230469,0.6151754856109619,0.06576395034790039,0.007635406218469143,0.3114251494407654,0,-730.86962890625,76.96422576904297,0.2648288905620575,0.037700388580560684,-0.25507959723472595,0.02855769917368889,7.0,7.0,-730.7285286894557,76.71598013955274,172.12130737304688,171.95220075367337
322,322,/yh/study/new_data/model_dataset_flight/vi/vi_000322.jpg,0,1,0,0,0,-559.69091796875,57.22782516479492,-730.86962890625,76.96422576904297,-736.400634765625,76.1109848022461,-91.715087890625,14.31816291809082,-751.2237548828125,74.64541625976562,-89.2495346069336,14.381888389587402,-731.0116577148438,76.92710876464844,0.6047736406326294,0.07094573974609375,0.00791554432362318,0.316365122795105,0,-732.6421508789062,75.67422485351562,1.6256617307662964,1.4707684516906738,1.3608328104019165,1.433068037033081,7.0,7.0,-731.0576083450788,76.53683272337909,173.93215942382812,172.4510955124206
323,323,/yh/study/new_data/model_dataset_flight/vi/vi_000323.jpg,0,1,0,0,0,-559.4190673828125,57.74142074584961,-732.6421508789062,75.67422485351562,-736.478271484375,76.26847839355469,-91.65743255615234,14.371169090270996,-751.100341796875,74.83981323242188,-89.2495346069336,14.381888389587402,-735.167236328125,73.7439193725586,0.5992923378944397,0.06907735019922256,0.007842116989195347,0.32378819584846497,0,-733.8569946289062,74.96435546875,1.1326771974563599,0.8347465991973877,-0.4929845333099365,-0.6360218524932861,7.0,7.0,-731.5390100968543,76.26641870107039,175.28610229492188,173.1139804554386
324,324,/yh/study/new_data/model_dataset_flight/vi/vi_000324.jpg,0,1,0,0,0,-558.9118041992188,58.914100646972656,-733.8569946289062,74.96435546875,-736.6136474609375,76.55229949951172,-91.5682373046875,14.403619766235352,-750.7176513671875,75.2414779663086,-89.2495346069336,14.381888389587402,-734.79296875,74.5445556640625,0.6058582663536072,0.07098428905010223,0.007913369685411453,0.3152441382408142,0,-734.2852783203125,74.68519592285156,0.39625048637390137,0.32302096486091614,-0.7364267110824585,-0.511725664138794,7.0,7.0,-732.0112773010111,75.9945007382728,176.0811767578125,173.94012663959117
325,325,/yh/study/new_data/model_dataset_flight/vi/vi_000325.jpg,0,1,0,0,0,-558.4044799804688,60.08686065673828,-734.2852783203125,74.68519592285156,-737.308349609375,77.87541961669922,-29.980031967163086,7.800925254821777,-748.130615234375,77.52835845947266,-27.772829055786133,9.233684539794922,-734.3203125,74.62139129638672,0.6063653826713562,0.07032063603401184,0.007890384644269943,0.31542354822158813,0,-733.3077392578125,75.27859497070312,-0.9090682864189148,-0.6937578320503235,-1.305318832397461,-1.016778826713562,7.0,7.0,-732.2342258310944,75.87138865023934,175.56178283691406,174.54492793109375
326,326,/yh/study/new_data/model_dataset_flight/vi/vi_000326.jpg,0,1,0,0,0,-557.8973999023438,61.259117126464844,-733.3077392578125,75.27859497070312,-737.7928466796875,78.7657470703125,-29.939598083496094,7.744001388549805,-746.679443359375,78.69589233398438,-27.772829055786133,9.233684539794922,-731.6273193359375,76.30827331542969,0.621566891670227,0.06916739046573639,0.007792942691594362,0.3014727830886841,0,-732.1678466796875,76.02372741699219,-1.054408073425293,-0.8618590831756592,-0.14533978700637817,-0.1681012511253357,7.0,7.0,-732.2228108148984,75.89758587411009,174.894775390625,174.9389426545925
327,327,/yh/study/new_data/model_dataset_flight/vi/vi_000327.jpg,0,1,0,0,0,-557.3032836914062,62.58571243286133,-732.1678466796875,76.02372741699219,-737.93115234375,78.94705200195312,-29.88998031616211,7.715252876281738,-746.4799194335938,78.86187744140625,-27.772829055786133,9.233684539794922,-730.94677734375,76.8447265625,0.6273356676101685,0.06750009208917618,0.007694145664572716,0.2974700331687927,0,-731.4108276367188,76.53973388671875,-0.698003351688385,-0.5934069156646729,0.35640472173690796,0.26845216751098633,7.0,7.0,-732.0831765934098,76.00801407044544,174.66583251953125,175.2945211468006
328,328,/yh/study/new_data/model_dataset_flight/vi/vi_000328.jpg,0,1,0,0,0,-556.6494140625,64.0456771850586,-731.4108276367188,76.53973388671875,-737.7350463867188,78.61906433105469,-29.897117614746094,7.736142158508301,-746.926025390625,78.5071792602539,-27.772829055786133,9.233684539794922,-730.84521484375,76.94117736816406,0.6168392300605774,0.06697577983140945,0.007699174340814352,0.30848583579063416,0,-731.2195434570312,76.75619506835938,-0.167240172624588,-0.23553301393985748,0.5307631492614746,0.35787391662597656,7.0,7.0,-731.9346602892663,76.13667642944952,175.03224182128906,175.70176381444196
329,329,/yh/study/new_data/model_dataset_flight/vi/vi_000329.jpg,0,1,0,0,0,-555.9979248046875,65.5003890991211,-731.2195434570312,76.75619506835938,-737.5823974609375,78.38578796386719,-29.898305892944336,7.740529537200928,-747.263427734375,78.23208618164062,-27.772829055786133,9.233684539794922,-731.3110961914062,76.82288360595703,0.6121730804443359,0.06753253936767578,0.007740426808595657,0.31255388259887695,0,-731.2352294921875,76.79331970214844,0.019536081701517105,-0.03525098040699959,0.18677625060081482,0.2002820372581482,7.0,7.0,-731.814381350663,76.24959733057527,175.60081481933594,176.14474692702603
330,330,/yh/study/new_data/model_dataset_flight/vi/vi_000330.jpg,0,1,0,0,0,-555.2718505859375,67.09474182128906,-731.2352294921875,76.79331970214844,-737.5590209960938,78.34323120117188,-29.916574478149414,7.758184432983398,-747.333984375,78.18553161621094,-27.772829055786133,9.233684539794922,-731.3543701171875,76.74077606201172,0.6138451099395752,0.06777597218751907,0.007747062481939793,0.3106319010257721,0,-731.2314453125,76.79601287841797,-0.00347710307687521,-0.0030794430058449507,-0.02301318570971489,0.03217153623700142,7.0,7.0,-731.714135653395,76.34356271271939,176.22682189941406,176.68452294331755
331,331,/yh/study/new_data/model_dataset_flight/vi/vi_000331.jpg,0,1,0,0,0,-554.5454711914062,68.68971252441406,-731.2314453125,76.79601287841797,-737.626220703125,78.47142791748047,-29.897197723388672,7.7403974533081055,-747.1241455078125,78.3494644165039,-27.772829055786133,9.233684539794922,-731.2179565429688,76.781494140625,0.6172401309013367,0.06734176725149155,0.0077148061245679855,0.3077033758163452,0,-731.1417236328125,76.85409545898438,-0.08305332064628601,-0.06727340817451477,-0.07957621663808823,-0.0641939640045166,7.0,7.0,-731.6156997386955,76.43135744108918,176.78488159179688,177.2393830496065
332,332,/yh/study/new_data/model_dataset_flight/vi/vi_000332.jpg,0,1,0,0,0,-553.8839111328125,70.14241027832031,-731.1417236328125,76.85409545898438,-737.7149047851562,78.603759765625,-29.904220581054688,7.744549751281738,-746.9480590820312,78.50349426269531,-27.772829055786133,9.233684539794922,-731.009033203125,76.93987274169922,0.6206969022750854,0.06679872423410416,0.007676258217543364,0.30482813715934753,0,-731.0161743164062,76.94325256347656,-0.11538204550743103,-0.10197354108095169,-0.03232872486114502,-0.03470013290643692,7.0,7.0,-731.5126012166404,76.51938645304307,177.2627716064453,177.74312185294139
333,333,/yh/study/new_data/model_dataset_flight/vi/vi_000333.jpg,0,1,0,0,0,-552.7705078125,72.56969451904297,-731.0161743164062,76.94325256347656,-737.7144775390625,78.59669494628906,-29.901748657226562,7.74126672744751,-746.9473266601562,78.50163269042969,-27.772829055786133,9.233684539794922,-730.8727416992188,77.0479507446289,0.6215513944625854,0.06648505479097366,0.007656843401491642,0.30430662631988525,0,-730.9411010742188,76.99752807617188,-0.06889144331216812,-0.06193377077579498,0.04649060219526291,0.04003977030515671,7.0,7.0,-731.4143221147918,76.60161098071929,178.22560119628906,178.68930784696008
334,334,/yh/study/new_data/model_dataset_flight/vi/vi_000334.jpg,0,1,0,0,0,-551.6575927734375,74.99594116210938,-730.9411010742188,76.99752807617188,-737.6178588867188,78.41466522216797,-29.885379791259766,7.748559951782227,-747.246826171875,78.26089477539062,-27.772829055786133,9.233684539794922,-730.8912963867188,77.03436279296875,0.6171582937240601,0.06691890209913254,0.007693091407418251,0.3082297444343567,0,-731.0205078125,76.94903564453125,0.0738140121102333,0.05664306506514549,0.14270545542240143,0.11857683956623077,7.0,7.0,-731.346599094181,76.66135651949517,179.37355041503906,179.69672395691805
335,335,/yh/study/new_data/model_dataset_flight/vi/vi_000335.jpg,0,1,0,0,0,-551.047119140625,76.36161041259766,-731.0205078125,76.94903564453125,-737.9512939453125,78.95137023925781,-29.863460540771484,7.7070488929748535,-746.490478515625,78.8724365234375,-27.772829055786133,9.233684539794922,-731.1771240234375,76.84915924072266,0.6290808320045471,0.06597083061933517,0.007603440433740616,0.297344833612442,0,-730.7463989257812,77.1265640258789,-0.25372785329818726,-0.2056068480014801,-0.32754185795783997,-0.2622499167919159,7.0,7.0,-731.2433845381361,76.74135680734614,179.70091247558594,180.19666553667014
336,336,/yh/study/new_data/model_dataset_flight/vi/vi_000336.jpg,0,1,0,0,0,-550.3771362304688,77.8604965209961,-730.7463989257812,77.1265640258789,-737.5582275390625,78.33059692382812,-29.862489700317383,7.73660945892334,-747.3740234375,78.13603210449219,-27.772829055786133,9.233684539794922,-730.2955322265625,77.41709899902344,0.6179839372634888,0.06706257164478302,0.00769429374486208,0.3072591722011566,0,-730.9193725585938,76.98357391357422,0.15682753920555115,0.16053400933742523,0.4105553925037384,0.36614084243774414,7.0,7.0,-731.1876652058492,76.78301012969105,180.54437255859375,180.813739426185
337,337,/yh/study/new_data/model_dataset_flight/vi/vi_000337.jpg,0,1,0,0,0,-549.70703125,79.35966491699219,-730.9193725585938,76.98357391357422,-738.0048828125,78.9793472290039,-29.82892608642578,7.693126201629639,-746.4588012695312,78.89515686035156,-27.772829055786133,9.233684539794922,-731.31591796875,76.68032836914062,0.6295033693313599,0.06563988327980042,0.007583973929286003,0.29727277159690857,0,-730.6868896484375,77.15734100341797,-0.2127358317375183,-0.1974506676197052,-0.36956337094306946,-0.35798466205596924,7.0,7.0,-731.1015483908968,76.8473826456946,180.99325561523438,181.41191364127602
338,338,/yh/study/new_data/model_dataset_flight/vi/vi_000338.jpg,0,1,0,0,0,-549.3936157226562,79.93855285644531,-730.6868896484375,77.15734100341797,-738.5548095703125,79.86344909667969,-29.825618743896484,7.627435684204102,-745.545166015625,79.4477310180664,-27.772829055786133,9.233684539794922,-730.251708984375,77.48948669433594,0.7713631987571716,0.10319924354553223,0.007681712508201599,0.11775585263967514,0,-727.86474609375,77.17221069335938,-2.8046391010284424,-0.31418851017951965,-2.5919032096862793,-0.11673784255981445,7.0,7.0,-730.5449255678876,76.90324231467812,178.49256896972656,181.17673738294323
339,339,/yh/study/new_data/model_dataset_flight/vi/vi_000339.jpg,0,1,0,0,0,-549.0498657226562,80.57357788085938,-727.86474609375,77.17221069335938,-736.0569458007812,79.9313735961914,-29.786325454711914,7.610456466674805,-745.6777954101562,79.37779235839844,-27.772829055786133,9.233684539794922,-723.747802734375,77.10762786865234,0.7507790327072144,0.0804983526468277,0.007428896613419056,0.1612936556339264,0,-726.2112426757812,77.23328399658203,-1.6376925706863403,-0.23614969849586487,1.166946530342102,0.07803881168365479,7.0,7.0,-729.7996756007959,76.95999855612482,177.19287109375,180.78592789960115
340,340,/yh/study/new_data/model_dataset_flight/vi/vi_000340.jpg,0,1,0,0,0,-548.73681640625,81.15190887451172,-726.2112426757812,77.23328399658203,-736.242919921875,80.04981994628906,-29.802736282348633,7.618926048278809,-745.57666015625,79.43840026855469,-27.772829055786133,9.233684539794922,-725.14208984375,77.31745910644531,0.764885663986206,0.08396868407726288,0.007363441400229931,0.14378227293491364,0,-724.7100219726562,77.27424621582031,-1.4884028434753418,-0.19999636709690094,0.14928972721099854,0.03615333139896393,7.0,7.0,-728.9244236976656,77.01403874869943,176.01593017578125,180.2351125352202
341,341,/yh/study/new_data/model_dataset_flight/vi/vi_000341.jpg,0,1,0,0,0,-548.593017578125,81.02957916259766,-724.7100219726562,77.27424621582031,-731.3941650390625,79.8380355834961,-29.83171844482422,7.619450092315674,-745.353515625,79.53058624267578,-27.772829055786133,9.233684539794922,-723.284912109375,77.3051528930664,0.8094596266746521,0.1006721705198288,0.00705625070258975,0.08281201124191284,0,-722.1892700195312,77.22769927978516,-2.5114641189575195,-0.2211437076330185,-1.0230612754821777,-0.021147340536117554,7.0,7.0,-727.766200269244,77.05078128564196,173.63787841796875,179.21735470710075
342,342,/yh/study/new_data/model_dataset_flight/vi/vi_000342.jpg,0,1,0,0,0,-548.4620361328125,80.91809844970703,-722.1892700195312,77.22769927978516,-729.869384765625,78.15745544433594,-29.753860473632812,7.682442665100098,-746.8062133789062,78.44682312011719,-27.772829055786133,9.233684539794922,-719.1587524414062,77.13739776611328,0.641476571559906,0.05283437669277191,0.0068448735401034355,0.2988441288471222,0,-725.2120361328125,77.16511535644531,2.999067544937134,0.3829176425933838,5.510531425476074,0.6040613651275635,7.0,7.0,-727.3269686073959,77.07044296016339,176.7898406982422,178.90631213544
343,343,/yh/study/new_data/model_dataset_flight/vi/vi_000343.jpg,0,1,0,0,0,-548.318115234375,80.79568481445312,-725.2120361328125,77.16511535644531,-729.6416015625,77.70637512207031,-29.79239273071289,7.711575508117676,-748.07666015625,77.52587127685547,-27.772829055786133,9.233684539794922,-731.006591796875,77.09451293945312,0.6094569563865662,0.053892236202955246,0.0069776796735823154,0.3296731114387512,0,-728.13623046875,76.8285903930664,2.8719892501831055,0.6448551416397095,-0.12707829475402832,0.2619374990463257,7.0,7.0,-727.4661348524945,77.02885232647895,179.86187744140625,179.18761664826783
344,344,/yh/study/new_data/model_dataset_flight/vi/vi_000344.jpg,0,1,0,0,0,-547.6167602539062,80.42304992675781,-728.13623046875,76.8285903930664,-734.9447631835938,79.2659912109375,-29.781700134277344,7.692427158355713,-746.6770629882812,78.7269515991211,-27.772829055786133,9.233684539794922,-731.0111083984375,76.35509490966797,0.656404435634613,0.0594213642179966,0.007097765803337097,0.27707639336586,0,-728.7212524414062,77.00869750976562,0.6008279919624329,-0.11702537536621094,-2.2711613178253174,-0.7618805170059204,7.0,7.0,-727.6819735202329,77.02538636534005,181.1366729736328,180.09726579358244
345,345,/yh/study/new_data/model_dataset_flight/vi/vi_000345.jpg,0,1,0,0,0,-546.9212646484375,80.05350494384766,-728.7212524414062,77.00869750976562,-733.6650390625,78.47237396240234,-29.871767044067383,7.760618209838867,-747.9820556640625,77.57032775878906,-27.772829055786133,9.233684539794922,-728.13671875,77.4471206665039,0.6317689418792725,0.059357400983572006,0.007219522260129452,0.3016541302204132,0,-729.7794799804688,76.76506042480469,1.0264078378677368,0.3545300364494324,0.42557984590530396,0.4715554118156433,7.0,7.0,-728.0426751819333,76.98061892308661,182.8877716064453,181.14747578186044
346,346,/yh/study/new_data/model_dataset_flight/vi/vi_000346.jpg,0,1,0,0,0,-546.2858276367188,79.71588897705078,-729.7794799804688,76.76506042480469,-733.7799072265625,78.5479736328125,-29.84387969970703,7.733827590942383,-747.9403686523438,77.67477416992188,-27.772829055786133,9.233684539794922,-731.0743408203125,76.30955505371094,0.6099072098731995,0.05946866795420647,0.007312931586056948,0.3233112394809723,0,-730.7704467773438,76.66039276123047,0.9742699861526489,0.20920917391777039,-0.05213785171508789,-0.145320862531662,7.0,7.0,-728.5117615784983,76.92555062609148,184.50991821289062,182.24729624624513
347,347,/yh/study/new_data/model_dataset_flight/vi/vi_000347.jpg,0,1,0,0,0,-544.3756103515625,79.34844207763672,-730.7704467773438,76.66039276123047,-737.211669921875,77.84990692138672,-29.866031646728516,7.71183443069458,-748.064208984375,77.52421569824219,-27.772829055786133,9.233684539794922,-731.727783203125,76.62520599365234,0.614132821559906,0.062259990721940994,0.007448418531566858,0.3161587715148926,0,-731.41845703125,76.49400329589844,0.6267008185386658,0.234198197722435,-0.34756916761398315,0.024989023804664612,7.0,7.0,-729.0116169542699,76.85133877404049,187.06463623046875,184.65289182437368
348,348,/yh/study/new_data/model_dataset_flight/vi/vi_000348.jpg,0,1,0,0,0,-542.4663696289062,78.9811782836914,-731.41845703125,76.49400329589844,-737.13427734375,77.85986328125,-29.919076919555664,7.7320356369018555,-747.986572265625,77.52220153808594,-27.772829055786133,9.233684539794922,-731.8949584960938,76.2967529296875,0.6116060018539429,0.0639258623123169,0.0075500356033444405,0.31691810488700867,0,-731.7382202148438,76.38801574707031,0.30671432614326477,0.1393132507801056,-0.319986492395401,-0.0948849469423294,7.0,7.0,-729.4805024359272,76.77166255425263,189.28961181640625,187.02718473345178
349,349,/yh/study/new_data/model_dataset_flight/vi/vi_000349.jpg,0,1,0,0,0,-540.370361328125,78.89698028564453,-731.7382202148438,76.38801574707031,-736.888671875,77.29927062988281,-13.112873077392578,-1.369882583618164,-749.2130126953125,76.56937408447266,-8.908679962158203,-0.4026999771595001,-731.8938598632812,76.3122329711914,0.6103705167770386,0.06653250753879547,0.007684413809329271,0.3154125511646271,0,-732.0704345703125,75.90831756591797,0.2794480621814728,0.5122357606887817,-0.027266263961791992,0.37292250990867615,7.0,7.0,-729.9258850091275,76.62319580203197,191.72337341308594,189.56916060862062
350,350,/yh/study/new_data/model_dataset_flight/vi/vi_000350.jpg,0,1,0,0,0,-538.4627075195312,78.82035827636719,-732.0704345703125,75.90831756591797,-737.1783447265625,77.81759643554688,-29.93793296813965,7.755547523498535,-748.143798828125,77.46525573730469,-27.772829055786133,9.233684539794922,-732.4088745117188,75.24176788330078,0.6044846773147583,0.06565552949905396,0.007671701721847057,0.3221881687641144,0,-732.1979370117188,76.012451171875,0.1378304660320282,-0.0900191217660904,-0.14161759614944458,-0.6022548675537109,7.0,7.0,-730.3166027248251,76.51816794769704,193.7555694580078,191.86770751159065
351,351,/yh/study/new_data/model_dataset_flight/vi/vi_000351.jpg,0,1,0,0,0,-536.3695068359375,78.73627471923828,-732.1979370117188,76.012451171875,-737.056884765625,77.59321594238281,-29.939193725585938,7.769155502319336,-748.6451416015625,77.05180358886719,-27.772829055786133,9.233684539794922,-732.2230834960938,76.40850067138672,0.6055939793586731,0.06700707972049713,0.007737004663795233,0.3196619153022766,0,-732.34765625,75.92261505126953,0.1393435299396515,0.10521291941404343,0.001513063907623291,0.19523203372955322,7.0,7.0,-730.6658766819841,76.41575256855788,195.99835205078125,194.31022659243519
352,352,/yh/study/new_data/model_dataset_flight/vi/vi_000352.jpg,0,1,0,0,0,-533.578125,78.49898529052734,-732.34765625,75.92261505126953,-737.261962890625,77.92448425292969,-29.935304641723633,7.756424903869629,-747.996826171875,77.59930419921875,-27.772829055786133,9.233684539794922,-732.5084838867188,75.73579406738281,0.6066359281539917,0.06679868698120117,0.007726258598268032,0.31883910298347473,0,-732.2384643554688,76.06425476074219,-0.09354902803897858,-0.15242458879947662,-0.23289255797863007,-0.25763750076293945,7.0,7.0,-730.9363096926799,76.35530658387714,198.67526245117188,197.36982652773267
353,353,/yh/study/new_data/model_dataset_flight/vi/vi_000353.jpg,0,1,0,0,0,-531.0382080078125,78.28306579589844,-732.2384643554688,76.06425476074219,-737.3551025390625,78.05050659179688,-29.90559959411621,7.742786884307861,-747.7979736328125,77.8100814819336,-27.772829055786133,9.233684539794922,-731.9998168945312,76.3216323852539,0.6095711588859558,0.06716269254684448,0.007736646570265293,0.315529465675354,0,-732.057861328125,76.21993255615234,-0.16306784749031067,-0.17395949363708496,-0.06951881945133209,-0.021534904837608337,7.0,7.0,-731.1291794388557,76.33202673340844,201.03024291992188,200.10048326188993
354,354,/yh/study/new_data/model_dataset_flight/vi/vi_000354.jpg,0,1,0,0,0,-528.2506103515625,78.04609680175781,-732.057861328125,76.21993255615234,-737.6214599609375,78.51229095458984,-29.908727645874023,7.724144458770752,-747.033203125,78.41018676757812,-27.772829055786133,9.233684539794922,-731.841552734375,76.38262939453125,0.6147260665893555,0.06620951741933823,0.007673516403883696,0.31139084696769714,0,-731.701416015625,76.52812194824219,-0.32173770666122437,-0.34426558017730713,-0.1586698591709137,-0.17030608654022217,7.0,7.0,-731.2275851830283,76.3657486175518,203.4564666748047,202.9839301071729
355,355,/yh/study/new_data/model_dataset_flight/vi/vi_000355.jpg,0,1,0,0,0,-525.3048095703125,77.60379791259766,-731.701416015625,76.52812194824219,-737.8728637695312,78.87144470214844,-29.888643264770508,7.710738658905029,-746.5786743164062,78.79792785644531,-27.772829055786133,9.233684539794922,-731.257080078125,76.91256713867188,0.6243013739585876,0.06552736461162567,0.00760563462972641,0.30256563425064087,0,-731.2694091796875,76.84503173828125,-0.39594766497612,-0.36095312237739563,-0.07420995831489563,-0.0166875422000885,7.0,7.0,-731.2347775256408,76.44816944501979,205.96600341796875,205.93321048154812
356,356,/yh/study/new_data/model_dataset_flight/vi/vi_000356.jpg,0,1,0,0,0,-522.0663452148438,77.1175537109375,-731.2694091796875,76.84503173828125,-738.19482421875,79.36883544921875,-29.897247314453125,7.678894519805908,-745.9940185546875,79.2310791015625,-27.772829055786133,9.233684539794922,-730.7996215820312,77.16630554199219,0.6606993675231934,0.0691140815615654,0.00763285905122757,0.26255372166633606,0,-730.2606201171875,77.11799621582031,-0.9741368889808655,-0.3784469962120056,-0.5781892538070679,-0.017493873834609985,7.0,7.0,-731.0672547062129,76.56335747130697,208.19427490234375,209.001644255952
357,357,/yh/study/new_data/model_dataset_flight/vi/vi_000357.jpg,0,1,0,0,0,-518.834716796875,76.63233947753906,-730.2606201171875,77.11799621582031,-738.4046630859375,79.67478942871094,-29.915515899658203,7.6748127937316895,-745.6691284179688,79.41049194335938,-27.772829055786133,9.233684539794922,-728.9634399414062,77.36898803710938,0.754828691482544,0.09011562913656235,0.007637350354343653,0.1474183350801468,0,-727.917236328125,77.156005859375,-2.3261263370513916,-0.286406010389328,-1.351989507675171,0.09204098582267761,7.0,7.0,-730.525555843824,76.66527337117799,209.0831756591797,211.69084160880135
358,358,/yh/study/new_data/model_dataset_flight/vi/vi_000358.jpg,0,1,0,0,0,-515.6478271484375,76.06416320800781,-727.917236328125,77.156005859375,-735.5996704101562,79.69287872314453,-29.916887283325195,7.688401222229004,-745.9197998046875,79.23283386230469,-27.772829055786133,9.233684539794922,-724.9065551757812,77.0765380859375,0.6797634363174438,0.06475386768579483,0.007330114487558603,0.24815258383750916,0,-727.7656860351562,77.32644653320312,-0.13261286914348602,-0.18555684387683868,2.1935133934020996,0.10084916651248932,7.0,7.0,-730.0509496173662,76.778973263281,212.12161254882812,214.4043140373849
359,359,/yh/study/new_data/model_dataset_flight/vi/vi_000359.jpg,0,1,0,0,0,-512.4663696289062,75.4969482421875,-727.7656860351562,77.32644653320312,-735.8799438476562,79.84925079345703,-29.925113677978516,7.683065891265869,-745.802001953125,79.34341430664062,-27.772829055786133,9.233684539794922,-728.7100219726562,77.56310272216797,0.6992813348770142,0.0696328729391098,0.007428453303873539,0.22365732491016388,0,-727.1807861328125,77.43588256835938,-0.5699888467788696,-0.17087078094482422,-0.4373759627342224,0.014686062932014465,7.0,7.0,-729.5573765305334,76.89193991316756,214.72317504882812,217.0954888507
360,360,/yh/study/new_data/model_dataset_flight/vi/vi_000360.jpg,0,1,0,0,0,-508.9694519042969,74.87348937988281,-727.1807861328125,77.43588256835938,-736.0103149414062,79.91824340820312,-29.9346923828125,7.677250385284424,-745.6751708984375,79.40003204345703,-27.772829055786133,9.233684539794922,-726.3792114257812,77.51481628417969,0.7531246542930603,0.08021397143602371,0.007385599426925182,0.1592758148908615,0,-725.6851806640625,77.4326400756836,-1.48750901222229,-0.1554454118013382,-0.9175201654434204,0.015425369143486023,7.0,7.0,-728.8914870517908,76.98492243827468,216.7308349609375,219.93217066399276
361,361,/yh/study/new_data/model_dataset_flight/vi/vi_000361.jpg,0,1,0,0,0,-505.7897033691406,74.33113861083984,-725.6851806640625,77.4326400756836,-736.1220703125,79.98171997070312,-29.943225860595703,7.675232410430908,-745.5390014648438,79.46041870117188,-27.772829055786133,9.233684539794922,-723.7342529296875,77.37306213378906,0.7821986675262451,0.08631349354982376,0.007265038322657347,0.12422284483909607,0,-723.997802734375,77.39776611328125,-1.681554913520813,-0.1443376988172531,-0.19404590129852295,0.011107712984085083,7.0,7.0,-728.0499353814657,77.05591788092073,218.22964477539062,222.2769334776851
362,362,/yh/study/new_data/model_dataset_flight/vi/vi_000362.jpg,0,1,0,0,0,-502.6083068847656,73.78850555419922,-723.997802734375,77.39776611328125,-730.8948974609375,79.31352233886719,-29.95307159423828,7.680359840393066,-745.5025634765625,79.48409271240234,-27.772829055786133,9.233684539794922,-722.2145385742188,77.34707641601562,0.7808756828308105,0.08130796998739243,0.007195598911494017,0.13062071800231934,0,-722.37353515625,77.32439422607422,-1.62288498878479,-0.09936162084341049,0.05866992473602295,0.04497607797384262,7.0,7.0,-727.0737824911038,77.10208692290463,219.79367065429688,224.48993198062718
363,363,/yh/study/new_data/model_dataset_flight/vi/vi_000363.jpg,0,1,0,0,0,-499.1144104003906,73.19256591796875,-722.37353515625,77.32439422607422,-731.0787963867188,79.47589874267578,-29.95661735534668,7.678485870361328,-745.4005126953125,79.53250885009766,-27.772829055786133,9.233684539794922,-720.7808227539062,77.23177337646484,0.8007825016975403,0.08811614662408829,0.007082215044647455,0.1040191650390625,0,-720.632080078125,77.25041961669922,-1.739475131034851,-0.11119478195905685,-0.11659014225006104,-0.011833161115646362,7.0,7.0,-725.9660229639746,77.12759523486959,221.55482482910156,226.885739037127
364,364,/yh/study/new_data/model_dataset_flight/vi/vi_000364.jpg,0,1,0,0,0,-495.6409606933594,72.65957641601562,-720.632080078125,77.25041961669922,-731.0687866210938,79.473388671875,-29.97449493408203,7.6801934242248535,-745.310546875,79.57379913330078,-27.772829055786133,9.233684539794922,-718.83203125,77.17613983154297,0.8151455521583557,0.09304855763912201,0.0068974862806499004,0.08490841835737228,0,-718.934814453125,77.17467498779297,-1.6957228183746338,-0.10474668443202972,0.043752312660217285,0.00644809752702713,7.0,7.0,-724.7568879068457,77.13569139353886,223.33949279785156,229.15964677095218
365,365,/yh/study/new_data/model_dataset_flight/vi/vi_000365.jpg,0,1,0,0,0,-492.4820556640625,72.17485809326172,-718.934814453125,77.17467498779297,-723.8972778320312,78.32136535644531,-29.968273162841797,7.681540012359619,-745.2830810546875,79.5943603515625,-27.772829055786133,9.233684539794922,-717.2596435546875,77.0980453491211,0.816344141960144,0.08957775682210922,0.006812804378569126,0.08726532757282257,0,-716.98486328125,77.01510620117188,-1.955875277519226,-0.04820314049720764,-0.2601524591445923,0.05654354393482208,7.0,7.0,-723.4203570067626,77.11495473308617,224.55499267578125,230.99113312389846
