pair_current_index,pair_next_index,current_frame_id,next_frame_id,is_initial_frame,search_center_x,search_center_y,final_ms_x,final_ms_y,raw_next_x,raw_next_y,protected_next_x,protected_next_y,route_center_x,route_center_y,route_index,route_distance_raw_m,route_recovery_triggered,route_progress_delta_m,reference_current_x,reference_current_y,reference_next_x,reference_next_y,search_center_error_m,final_error_m,raw_next_error_m,protected_next_error_m,ms_candidate_count
311,312,311,312,False,-737.9570922851562,85.2932357788086,-742.377197265625,90.1166763305664,-740.5352783203125,88.04935455322266,-739.0658785384287,75.48477871127685,-739.0658785384287,75.48477871127685,377,12.340084664888177,True,0.0,-492.83843994140625,49.76374816894531,-492.87457275390625,49.75981140136719,247.68023380285234,252.7804387569028,250.60310093138906,247.53168077436908,36
312,313,312,313,False,-739.0658785384287,75.48477871127685,-738.9656982421875,83.6778564453125,-738.31103515625,86.16856384277344,-738.31103515625,86.16856384277344,-739.0658785384287,75.48477871127685,377,10.703885657756842,False,0.0,-492.87457275390625,49.75981140136719,-492.7349548339844,49.67990493774414,247.53168077436908,248.41754330902657,248.27209560306093,248.27209560306093,36
313,314,313,314,False,-738.31103515625,86.16856384277344,-742.7600708007812,90.48100280761719,-739.421875,88.90187072753906,-739.0658785384287,75.48477871127685,-739.0658785384287,75.48477871127685,377,13.30506998632442,True,0.0,-492.7349548339844,49.67990493774414,-492.6062927246094,49.60628128051758,248.27209560306093,253.33236706271305,249.92413849792297,247.81449527578727,36
314,315,314,315,False,-739.0658785384287,75.48477871127685,-738.23388671875,83.85569763183594,-734.8497924804688,87.56007385253906,-734.8497924804688,87.56007385253906,-737.0845839471967,75.27504633731785,378,12.452022639578301,False,2.0,-492.6062927246094,49.60628128051758,-492.466064453125,49.52604293823242,247.81449527578727,248.00390612197288,245.34966704689813,245.34966704689813,36
315,316,315,316,False,-734.8497924804688,87.56007385253906,-742.2005004882812,93.0224380493164,-737.6631469726562,90.46073150634766,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,15.04040746957134,True,0.0,-492.466064453125,49.52604293823242,-492.15093994140625,49.391788482666016,245.34966704689813,253.49403332121463,248.92348600009154,246.2974482269877,36
316,317,316,317,False,-737.0845839471967,75.27504633731785,-739.2797241210938,83.75924682617188,-742.8368530273438,88.8318862915039,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,12.875986214929924,True,0.0,-492.15093994140625,49.391788482666016,-491.8645324707031,49.2697868347168,246.2974482269877,249.50703028797238,254.07137855141002,246.59510775344225,36
317,318,317,318,False,-737.0845839471967,75.27504633731785,-739.9459228515625,83.91472625732422,-736.6898803710938,84.65211486816406,-736.6898803710938,84.65211486816406,-737.0845839471967,75.27504633731785,378,9.36651810505161,False,0.0,-491.8645324707031,49.2697868347168,-491.5776062011719,49.14755630493164,246.59510775344225,250.48881827518068,247.67034668591424,247.67034668591424,36
318,319,318,319,False,-736.6898803710938,84.65211486816406,-743.189697265625,90.46527099609375,-739.937744140625,88.6686019897461,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,13.018792763986658,True,0.0,-491.5776062011719,49.14755630493164,-491.0691833496094,49.08921813964844,247.67034668591424,254.98195606184944,251.99620667014972,247.4050826672509,36
319,320,319,320,False,-737.0845839471967,75.27504633731785,-739.9559326171875,83.8588638305664,-741.94580078125,86.45359802246094,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,10.604711358015953,True,0.0,-491.0691833496094,49.08921813964844,-490.607421875,49.03623580932617,247.4050826672509,251.30368525442333,254.10832278028718,247.86985819394778,36
320,321,320,321,False,-737.0845839471967,75.27504633731785,-740.5007934570312,83.92041015625,-740.7892456054688,85.81501770019531,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,10.091427406090238,True,0.0,-490.607421875,49.03623580932617,-490.22491455078125,49.04342269897461,247.86985819394778,252.31647346239944,253.24816721117023,248.24946012672663,36
321,322,321,322,False,-737.0845839471967,75.27504633731785,-741.1647338867188,84.09072875976562,-741.1299438476562,84.5224609375,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,8.770187593674654,True,0.0,-490.22491455078125,49.04342269897461,-489.8061828613281,49.051292419433594,248.24946012672663,253.37542617718813,253.8145713554485,248.66502149102,36
322,323,322,323,False,-737.0845839471967,75.27504633731785,-739.8216552734375,83.80351257324219,-741.9608154296875,84.78794860839844,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,8.946735927901175,True,0.0,-489.8061828613281,49.051292419433594,-489.4227600097656,49.05849838256836,248.66502149102,252.4192014310104,255.05305928123192,249.0455508991855,36
323,324,323,324,False,-737.0845839471967,75.27504633731785,-740.2894897460938,83.98770141601562,-741.5652465820312,84.41969299316406,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,8.62216715762313,True,0.0,-489.4227600097656,49.05849838256836,-488.71112060546875,49.00653839111328,249.0455508991855,253.28672549731397,255.32195468122222,249.75870715969947,36
324,325,324,325,False,-737.0845839471967,75.27504633731785,-739.4763793945312,83.89765930175781,-741.2616577148438,84.1162109375,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,8.352329501416238,True,0.0,-488.71112060546875,49.00653839111328,-488.00054931640625,48.954654693603516,249.75870715969947,253.18097348329061,255.6902893437641,250.47079535193586,36
325,326,325,326,False,-737.0845839471967,75.27504633731785,-739.53564453125,84.01608276367188,-741.6336059570312,84.44271087646484,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,8.6378610907167,True,0.0,-488.00054931640625,48.954654693603516,-487.2883605957031,48.902652740478516,250.47079535193586,253.9669424611264,256.81627590599373,251.18450657772644,36
326,327,326,327,False,-737.0845839471967,75.27504633731785,-738.6669921875,83.9842300415039,-739.2052001953125,84.51946258544922,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,8.96981996794724,True,0.0,-487.2883605957031,48.902652740478516,-486.0506286621094,48.768524169921875,251.18450657772644,253.81476215321314,255.6665145961639,252.42948009986054,36
327,328,327,328,False,-737.0845839471967,75.27504633731785,-740.07958984375,84.06163024902344,-741.2398681640625,84.0589828491211,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,8.29771312328977,True,0.0,-486.0506286621094,48.768524169921875,-484.9228210449219,48.64630889892578,252.42948009986054,256.4689385787959,258.7517847671366,253.56388608700945,36
328,329,328,329,False,-737.0845839471967,75.27504633731785,-738.7891845703125,83.9678726196289,-742.9952392578125,85.58892059326172,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,9.634365807316117,True,0.0,-484.9228210449219,48.64630889892578,-483.7956848144531,48.524166107177734,253.56388608700945,256.3118089228069,261.836217985117,254.69761682623664,36
329,330,329,330,False,-737.0845839471967,75.27504633731785,-740.3860473632812,84.07341003417969,-745.2922973632812,84.72994995117188,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,8.538360814301035,True,0.0,-483.7956848144531,48.524166107177734,-483.37109375,48.4775276184082,254.69761682623664,259.0412378304284,264.41814428518893,255.1247579470353,36
330,331,330,331,False,-737.0845839471967,75.27504633731785,-740.934814453125,84.19342041015625,-739.9335327148438,85.0434799194336,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,9.414255633710102,True,0.0,-483.37109375,48.4775276184082,-482.90374755859375,48.426185607910156,255.1247579470353,260.02825850347307,259.6249924413379,255.59491174449636,36
331,332,331,332,False,-737.0845839471967,75.27504633731785,-740.63037109375,84.03372192382812,-741.4325561523438,85.23519897460938,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,9.447110157056695,True,0.0,-482.90374755859375,48.426185607910156,-482.478271484375,48.379451751708984,255.59491174449636,260.17476649614116,261.5638882782899,256.02294302274834,36
332,333,332,333,False,-737.0845839471967,75.27504633731785,-740.843505859375,84.16900634765625,-741.3912963867188,84.46261596679688,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,8.683163049012979,True,0.0,-482.478271484375,48.379451751708984,-482.8835754394531,48.53030014038086,256.02294302274834,260.8322958374307,260.99305184237886,255.60405743159185,36
333,334,333,334,False,-737.0845839471967,75.27504633731785,-740.8526000976562,84.18151092529297,-743.0466918945312,85.49009704589844,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,9.530675015154788,True,0.0,-482.8835754394531,48.53030014038086,-483.2887878417969,48.681129455566406,255.60405743159185,260.4208642054911,262.35294702544445,255.1853101882771,36
334,335,334,335,False,-737.0845839471967,75.27504633731785,-741.2845458984375,84.08793640136719,-742.5272827148438,84.59981536865234,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,8.700017055907656,True,0.0,-483.2887878417969,48.681129455566406,-483.7344055175781,48.84699249267578,255.1853101882771,260.4140033740848,261.2508710638875,254.72486125295052,36
335,336,335,336,False,-737.0845839471967,75.27504633731785,-740.9200439453125,84.25656127929688,-742.508056640625,85.08349609375,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,9.183034285011427,True,0.0,-483.7344055175781,48.84699249267578,-484.56103515625,48.915199279785156,254.72486125295052,259.6118066944101,260.4703660439776,253.8956168012165,36
336,337,336,337,False,-737.0845839471967,75.27504633731785,-740.6097412109375,83.90237426757812,-738.9497680664062,86.19990539550781,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,10.667814886543395,True,0.0,-484.56103515625,48.915199279785156,-485.4703674316406,48.990230560302734,253.8956168012165,258.42802147968825,256.19595322233664,252.98340952159052,36
337,338,337,338,False,-737.0845839471967,75.27504633731785,-736.7213134765625,83.12004089355469,-736.0040893554688,88.06546783447266,-736.0040893554688,88.06546783447266,-737.0845839471967,75.27504633731785,378,12.83309797737665,False,0.0,-485.4703674316406,48.990230560302734,-486.2977294921875,49.05849838256836,252.98340952159052,253.55843871157592,252.7346628818301,252.7346628818301,36
338,339,338,339,False,-736.0040893554688,88.06546783447266,-741.11376953125,91.53392028808594,-736.918701171875,89.37113952636719,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,14.035235772283322,True,0.0,-486.2977294921875,49.05849838256836,-487.18817138671875,49.01536178588867,252.7346628818301,258.3319100057924,252.97020833254993,251.27233839668304,36
339,340,339,340,False,-737.0845839471967,75.27504633731785,-737.986328125,83.48828887939453,-741.705810546875,86.0528793334961,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,10.231482420948062,True,0.0,-487.18817138671875,49.01536178588867,-488.1614074707031,48.96821212768555,251.27233839668304,253.15627214373666,256.24214499769164,250.30940316592316,36
340,341,340,341,False,-737.0845839471967,75.27504633731785,-737.1997680664062,83.23821258544922,-739.29345703125,84.99612426757812,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,9.434542633230956,True,0.0,-488.1614074707031,48.96821212768555,-489.05511474609375,48.9249153137207,250.30940316592316,251.3852381894581,252.82476157413035,249.42523328072008,36
341,342,341,342,False,-737.0845839471967,75.27504633731785,-737.7265625,83.78974914550781,-741.6412963867188,84.96621704101562,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,9.157649035710454,True,0.0,-489.05511474609375,48.9249153137207,-490.20257568359375,49.10414123535156,249.42523328072008,251.10365502346207,253.98330407708949,248.26526595181585,36
342,343,342,343,False,-737.0845839471967,75.27504633731785,-739.9633178710938,83.96123504638672,-741.3525390625,84.87464141845703,-737.0845839471967,75.27504633731785,-737.0845839471967,75.27504633731785,378,9.096979147110195,True,0.0,-490.20257568359375,49.10414123535156,-491.2519836425781,49.2680549621582,248.26526595181585,252.18137387008215,252.62247885020702,247.20443153980472,36
343,344,343,344,False,-737.0845839471967,75.27504633731785,-739.9586181640625,83.86528015136719,-734.3634033203125,83.930908203125,-734.3634033203125,83.930908203125,-735.1032893559646,75.06531396335885,379,8.894222320711016,False,2.0,-491.2519836425781,49.2680549621582,-492.4048156738281,49.448116302490234,247.20443153980472,251.10148953320854,244.4033982438541,244.4033982438541,36
344,345,344,345,False,-734.3634033203125,83.930908203125,-739.1781005859375,90.92923736572266,-736.6442260742188,88.07349395751953,-735.1032893559646,75.06531396335885,-735.1032893559646,75.06531396335885,379,12.773693543554497,True,0.0,-492.4048156738281,49.448116302490234,-493.2138671875,49.64497375488281,244.4033982438541,250.2353643092352,246.44490417267943,243.22147572389323,36
345,346,345,346,False,-735.1032893559646,75.06531396335885,-738.8221435546875,83.88545227050781,-742.2635498046875,87.25556182861328,-735.1032893559646,75.06531396335885,-735.1032893559646,75.06531396335885,379,11.368770528100626,True,0.0,-493.2138671875,49.64497375488281,-493.953369140625,49.82489776611328,243.22147572389323,247.98353935098137,251.11551213252255,242.46724032263586,36
346,347,346,347,False,-735.1032893559646,75.06531396335885,-738.763671875,83.95429992675781,-740.9120483398438,84.37832641601562,-735.1032893559646,75.06531396335885,-735.1032893559646,75.06531396335885,379,8.649791342372987,True,0.0,-493.953369140625,49.82489776611328,-494.6924133300781,50.00471496582031,242.46724032263586,247.17787202081692,248.60742914979673,241.71351417256258,36
347,348,347,348,False,-735.1032893559646,75.06531396335885,-738.4783935546875,83.94390869140625,-735.8648681640625,85.45172119140625,-735.1032893559646,75.06531396335885,-735.1032893559646,75.06531396335885,379,10.248529170331128,True,0.0,-494.6924133300781,50.00471496582031,-494.6389465332031,49.91730499267578,241.71351417256258,246.1371020890928,243.8291204947475,241.7757691009836,36
348,349,348,349,False,-735.1032893559646,75.06531396335885,-738.1276245117188,83.73051452636719,-732.9481201171875,83.52950286865234,-732.9481201171875,83.52950286865234,-733.1219947647327,74.85558158939986,380,8.64403138646807,False,2.0,-494.6389465332031,49.91730499267578,-494.59027099609375,49.83773422241211,241.7757691009836,245.8252823504828,240.72723051650362,240.72723051650362,36
349,350,349,350,False,-732.9481201171875,83.52950286865234,-737.8189697265625,89.41771697998047,-738.8887939453125,89.36003112792969,-733.1219947647327,74.85558158939986,-733.1219947647327,74.85558158939986,380,13.81680121144525,True,0.0,-494.59027099609375,49.83773422241211,-494.1343688964844,49.72277069091797,240.72723051650362,246.42803193063597,247.94322131474763,240.3055211637899,36
350,351,350,351,False,-733.1219947647327,74.85558158939986,-736.5394287109375,83.8720703125,-738.468505859375,85.51713562011719,-733.1219947647327,74.85558158939986,-733.1219947647327,74.85558158939986,380,10.039500209695964,True,0.0,-494.1343688964844,49.72277069091797,-493.67791748046875,49.607669830322266,240.3055211637899,244.79866766037185,247.41043206016911,240.77151657683,36
351,352,351,352,False,-733.1219947647327,74.85558158939986,-736.96240234375,84.19661712646484,-737.330078125,85.38809967041016,-733.1219947647327,74.85558158939986,-733.1219947647327,74.85558158939986,380,10.031021299980608,True,0.0,-493.67791748046875,49.607669830322266,-493.2218017578125,49.492645263671875,240.77151657683,245.73102337769126,246.73332616009824,241.23718855893773,36
352,353,352,353,False,-733.1219947647327,74.85558158939986,-738.0894775390625,84.23265075683594,-739.6965942382812,84.09977722167969,-733.1219947647327,74.85558158939986,-733.1219947647327,74.85558158939986,380,8.500738319195932,True,0.0,-493.2218017578125,49.492645263671875,-492.5882873535156,49.437400817871094,241.23718855893773,247.31972550562244,249.52754491120777,241.8730003839186,36
353,354,353,354,False,-733.1219947647327,74.85558158939986,-735.8589477539062,83.35479736328125,-739.5510864257812,84.32996368408203,-733.1219947647327,74.85558158939986,-733.1219947647327,74.85558158939986,380,8.744963166033571,True,0.0,-492.5882873535156,49.437400817871094,-492.0122375488281,49.387168884277344,241.8730003839186,245.62370406795185,249.99296112440504,242.4511395527579,36
354,355,354,355,False,-733.1219947647327,74.85558158939986,-736.1258544921875,83.3078842163086,-734.8739013671875,84.9749984741211,-733.1219947647327,74.85558158939986,-733.1219947647327,74.85558158939986,380,9.878772352619139,True,0.0,-492.0122375488281,49.387168884277344,-491.43463134765625,49.33679962158203,242.4511395527579,246.4590694330519,246.03406147339714,243.03084139388358,36
355,356,355,356,False,-733.1219947647327,74.85558158939986,-734.6173095703125,81.74439239501953,-731.0640869140625,85.4906234741211,-731.0640869140625,85.4906234741211,-733.1219947647327,74.85558158939986,380,10.79258432787921,False,0.0,-491.43463134765625,49.33679962158203,-490.5656433105469,49.16110610961914,243.03084139388358,245.33256419993032,243.22692122306492,243.22692122306492,36
356,357,356,357,False,-731.0640869140625,85.4906234741211,-735.0107421875,88.67277526855469,-729.6427001953125,92.59243774414062,-729.6427001953125,92.59243774414062,-731.1407001735007,74.64584921544086,381,18.004566718925854,False,2.0,-490.5656433105469,49.16110610961914,-489.7735900878906,49.0009651184082,243.22692122306492,247.61780704280653,243.79788036282525,243.79788036282525,36
357,358,357,358,False,-729.6427001953125,92.59243774414062,-735.52294921875,94.86112976074219,-729.6220703125,93.27056884765625,-729.6220703125,93.27056884765625,-731.1407001735007,74.64584921544086,381,18.681101713147324,False,0.0,-489.7735900878906,49.0009651184082,-488.90191650390625,48.824729919433594,243.79788036282525,249.99180429416097,244.78893979848547,244.78893979848547,36
358,359,358,359,False,-729.6220703125,93.27056884765625,-732.241455078125,93.58578491210938,-728.524169921875,95.41754150390625,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,20.931719398019304,True,0.0,-488.90191650390625,48.824729919433594,-487.5537109375,48.620399475097656,244.78893979848547,247.42207475803576,245.47247219434777,244.97335642727896,36
359,360,359,360,False,-731.1407001735007,74.64584921544086,-733.470947265625,82.26227569580078,-735.765380859375,88.7051010131836,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,13.494305662585015,True,0.0,-487.5537109375,48.620399475097656,-486.31463623046875,48.432613372802734,244.97335642727896,248.20770124819254,252.6807219727307,246.22537505135278,36
360,361,360,361,False,-731.1407001735007,74.64584921544086,-736.3247680664062,83.92984008789062,-736.5786743164062,84.18707275390625,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.915766268107221,True,0.0,-486.31463623046875,48.432613372802734,-485.08245849609375,48.24586868286133,246.22537505135278,252.5175620131899,254.05140566824994,247.47043716269988,36
361,362,361,362,False,-731.1407001735007,74.64584921544086,-735.9260864257812,83.93670654296875,-732.429931640625,84.9991226196289,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,10.160034460086395,True,0.0,-485.08245849609375,48.24586868286133,-482.9926452636719,48.07215881347656,247.47043716269988,253.37000923567095,252.1558258122128,249.56686113567017,36
362,363,362,363,False,-731.1407001735007,74.64584921544086,-737.2535400390625,84.10918426513672,-738.51708984375,85.48865509033203,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,10.006063578424826,True,0.0,-482.9926452636719,48.07215881347656,-481.0910339355469,47.914093017578125,249.56686113567017,256.80200508443437,260.15384289956694,251.47449647058463,36
363,364,363,364,False,-731.1407001735007,74.64584921544086,-737.8021850585938,84.12486267089844,-736.8209228515625,83.8324966430664,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.537659186531494,True,0.0,-481.0910339355469,47.914093017578125,-479.1898498535156,47.75606155395508,251.47449647058463,259.2524540863705,260.1447269172755,253.3817113712892,36
364,365,364,365,False,-731.1407001735007,74.64584921544086,-737.800537109375,84.09645080566406,-740.0706787109375,84.07359313964844,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.43532056517977,True,0.0,-479.1898498535156,47.75606155395508,-476.6076354980469,47.51880645751953,253.3817113712892,261.151510533471,265.98689360262364,255.9745250251846,36
365,366,365,366,False,-731.1407001735007,74.64584921544086,-736.92919921875,84.04012298583984,-736.7492065429688,85.60468292236328,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,10.307548425177686,True,0.0,-476.6076354980469,47.51880645751953,-473.7763366699219,47.2586669921875,255.9745250251846,262.8709247881056,265.75392231721383,258.81745179128075,36
366,367,366,367,False,-731.1407001735007,74.64584921544086,-737.7614135742188,84.1290512084961,-741.41064453125,85.29878997802734,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,9.512654435525496,True,0.0,-473.7763366699219,47.2586669921875,-471.1934814453125,47.02135467529297,258.81745179128075,266.5474555504625,272.91478025121165,261.410920244582,36
367,368,367,368,False,-731.1407001735007,74.64584921544086,-736.83740234375,84.09134674072266,-740.2943725585938,84.5728759765625,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.90828150534176,True,0.0,-471.1934814453125,47.02135467529297,-466.7788391113281,46.553951263427734,261.410920244582,268.21796550944595,276.1452256934479,265.8502366273195,36
368,369,368,369,False,-731.1407001735007,74.64584921544086,-737.064697265625,84.14086151123047,-739.3363037109375,83.95768737792969,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.39736503534016,True,0.0,-466.7788391113281,46.553951263427734,-461.94097900390625,46.04174041748047,265.8502366273195,272.88682808113157,279.97461528364835,270.7151361078892,36
369,370,369,370,False,-731.1407001735007,74.64584921544086,-737.834716796875,84.13893127441406,-741.4061279296875,84.7676010131836,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.984892274004862,True,0.0,-461.94097900390625,46.04174041748047,-458.90576171875,45.689697265625,270.7151361078892,278.51167032023096,285.1903565526318,273.7705616957432,36
370,371,370,371,False,-731.1407001735007,74.64584921544086,-737.5868530273438,84.04963684082031,-743.6784057617188,84.36344146728516,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.343779964177608,True,0.0,-458.90576171875,45.689697265625,-455.58038330078125,45.30400085449219,273.7705616957432,281.30879050815565,290.7337449400863,277.1180836759493,36
371,372,371,372,False,-731.1407001735007,74.64584921544086,-739.13330078125,84.37541198730469,-741.7354125976562,83.3497085571289,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,7.540214633350808,True,0.0,-455.58038330078125,45.30400085449219,-452.5352783203125,44.950809478759766,277.1180836759493,286.23212988690625,291.73822704003743,280.1834693035191,36
372,373,372,373,False,-731.1407001735007,74.64584921544086,-737.5975341796875,84.12420654296875,-743.7914428710938,85.3276596069336,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,9.290741593266794,True,0.0,-452.5352783203125,44.950809478759766,-449.3984375,44.6478385925293,280.1834693035191,287.74128093338635,297.1903252954053,283.33475469436536,36
373,374,373,374,False,-731.1407001735007,74.64584921544086,-738.1769409179688,84.24691772460938,-740.626708984375,85.0611343383789,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,9.358842628194735,True,0.0,-449.3984375,44.6478385925293,-445.98248291015625,44.31790542602539,283.33475469436536,291.48089320645107,297.4478620886016,286.76644337736366,36
374,375,374,375,False,-731.1407001735007,74.64584921544086,-738.6876220703125,84.27078247070312,-741.9628295898438,84.09986114501953,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.262259533907145,True,0.0,-445.98248291015625,44.31790542602539,-442.8538513183594,44.01572799682617,286.76644337736366,295.4192459453405,301.78289980191624,289.9094885454668,36
375,376,375,376,False,-731.1407001735007,74.64584921544086,-738.4005126953125,84.25094604492188,-739.6480712890625,83.89978790283203,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.306968082556,True,0.0,-442.8538513183594,44.01572799682617,-439.480712890625,43.75991439819336,289.9094885454668,298.27286471022,302.83931794412763,293.29079281726945,36
376,377,376,377,False,-731.1407001735007,74.64584921544086,-737.1513061523438,84.03231048583984,-741.8685913085938,84.74533081054688,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.914063175704179,True,0.0,-439.480712890625,43.75991439819336,-436.3991394042969,43.52621078491211,293.29079281726945,300.3825027850722,308.2378982253792,296.3798568403614,36
377,378,377,378,False,-731.1407001735007,74.64584921544086,-738.1053466796875,84.27881622314453,-741.0250244140625,84.99156188964844,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,9.247726832126123,True,0.0,-436.3991394042969,43.52621078491211,-433.0192565917969,43.2698860168457,296.3798568403614,304.44607134680723,310.81867905487695,299.76798726661696,36
378,379,378,379,False,-731.1407001735007,74.64584921544086,-738.38134765625,84.26255798339844,-742.2198486328125,84.79857635498047,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.930036697726665,True,0.0,-433.0192565917969,43.2698860168457,-429.57183837890625,42.875160217285156,299.76798726661696,308.1012914841688,315.4462729790622,303.23778637152844,36
379,380,379,380,False,-731.1407001735007,74.64584921544086,-737.7281494140625,84.27991485595703,-739.8193969726562,83.96157836914062,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.350380108031937,True,0.0,-429.57183837890625,42.875160217285156,-426.43426513671875,42.51591110229492,303.23778637152844,310.92549869299006,316.11387851693894,306.3957318174965,36
380,381,380,381,False,-731.1407001735007,74.64584921544086,-736.1608276367188,84.12336730957031,-740.8486328125,84.003662109375,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.283884346134144,True,0.0,-426.43426513671875,42.51591110229492,-423.2969665527344,42.15669250488281,306.3957318174965,312.50875816544203,320.297095849202,309.5534035240713,36
381,382,381,382,False,-731.1407001735007,74.64584921544086,-737.905029296875,84.20191955566406,-740.2182006835938,84.5454330444336,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.889009516388324,True,0.0,-423.2969665527344,42.15669250488281,-420.17681884765625,41.7580451965332,309.5534035240713,317.40515789976206,322.8889075925387,312.69816619612584,36
382,383,382,383,False,-731.1407001735007,74.64584921544086,-737.1190795898438,84.10892486572266,-739.68505859375,84.19427490234375,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.595925294597588,True,0.0,-420.17681884765625,41.7580451965332,-417.0514831542969,41.358734130859375,312.69816619612584,319.75927453808583,325.4647562394902,315.84817282737396,36
383,384,383,384,False,-731.1407001735007,74.64584921544086,-736.2786254882812,83.94218444824219,-741.7803955078125,85.86930084228516,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,10.04107249819654,True,0.0,-417.0514831542969,41.358734130859375,-413.6257629394531,40.921043395996094,315.84817282737396,322.0548379448055,331.2186720635369,319.30095191574424,36
384,385,384,385,False,-731.1407001735007,74.64584921544086,-737.1976928710938,84.03296661376953,-740.8009033203125,84.04103088378906,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.326069887133889,True,0.0,-413.6257629394531,40.921043395996094,-410.409912109375,40.60945510864258,319.30095191574424,326.4313584250474,333.2334149626326,322.5317264022695,36
385,386,385,386,False,-731.1407001735007,74.64584921544086,-736.2212524414062,84.09207916259766,-739.237548828125,84.58671569824219,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,9.033294135971422,True,0.0,-410.409912109375,40.60945510864258,-407.1916809082031,40.29763412475586,322.5317264022695,328.7001187763282,334.9865387583763,325.76489522792986,36
386,387,386,387,False,-731.1407001735007,74.64584921544086,-737.0408325195312,84.08540344238281,-740.887939453125,84.38426208496094,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.658231928227526,True,0.0,-407.1916809082031,40.29763412475586,-403.9749755859375,39.9859619140625,325.76489522792986,332.7428910743649,339.8257704763398,328.99653361798437,36
387,388,387,388,False,-731.1407001735007,74.64584921544086,-735.3548583984375,83.81925201416016,-743.5808715820312,84.97623443603516,-731.1407001735007,74.64584921544086,-731.1407001735007,74.64584921544086,381,8.963435417726197,True,0.0,-403.9749755859375,39.9859619140625,-401.7965087890625,39.81899642944336,328.99653361798437,334.2663370036318,344.7545892285985,331.1804735693924,36
