sequence_index,frame_id,timestamp_ns,dt_s,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,progress_s_visual_m,progress_s_final_m,cross_visual_m,cross_final_m,rnn_speed_fraction,rnn_moving_speed_mps,rnn_speed_mps,predicted_step_m,stop_probability,rnn_cross_speed_mps,rnn_delta_cross_m,speed_limit_mps,gt_speed_mps_eval_only,selected_patch_x,selected_patch_y,selected_patch_progress_s_m,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg_enu,heading_residual_deg,estimated_heading_deg_enu,search_heading_deg_enu,measurement_variance_s,measurement_variance_cross,forward_candidate_count,error_visual_m,error_final_m
639,639,1782878377236494391,0.36613067984580994,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000639.jpg,0,1,-1202.2740478515625,136.19940185546875,-240.5394744873047,25.442338943481445,-237.7672576904297,25.147357940673828,204.37115478515625,201.5833041495772,-3.0,-2.999999999999999,0.48882484436035156,9.255298614501953,8.514569282531738,3.1174449920654297,0.08003298193216324,-0.8559495210647583,-0.313389390707016,18.93377332531162,9.274600952178078,-240.6825714111328,10.58273983001709,202.94117736816406,0.06231046840548515,0.002635430544614792,11.791324615478516,173.92622867160193,0.3148556324404413,174.24108430404237,174.24099689896534,20.0,2.1998190879821777,18,968.0911865234375,970.87890625
640,640,1782878377571291646,0.33479732275009155,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000640.jpg,0,1,-1205.513671875,136.6173858642578,-240.60182189941406,25.448974609375,-238.06695556640625,25.179248809814453,204.43386840820312,201.8846884804345,-3.0,-2.999999999999999,0.4888131320476532,9.255077362060547,8.514309883117676,2.8505680561065674,0.08003904670476913,-0.8558554649353027,-0.28653812408447266,18.93377332531162,9.756581443330537,-240.6825714111328,10.58273983001709,202.94117736816406,0.06195898354053497,0.001593325287103653,11.791324615478516,173.92622867160193,0.3145476602779824,174.2407763318799,174.24108430404237,20.0,2.1998190879821777,18,971.294677734375,973.8436889648438
641,641,1782878377936794867,0.3655032217502594,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000641.jpg,0,1,-1209.05029296875,137.07369995117188,-241.16163635253906,25.508541107177734,-238.39414978027344,25.21406364440918,204.99684143066406,202.213730048816,-3.0,-2.999999999999999,0.48883140087127686,9.255422592163086,8.514721870422363,3.1121582984924316,0.08002884685993195,-0.8559537529945374,-0.3128538429737091,18.93377332531162,9.756241003834477,-240.6825714111328,10.58273983001709,202.94117736816406,0.062128763645887375,0.0017698034644126892,11.791324615478516,173.92622867160193,0.31475598104766783,174.2409846526496,174.2407763318799,20.0,2.1998190879821777,18,974.29736328125,977.0802612304688
642,642,1782878378270812132,0.334017276763916,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000642.jpg,0,1,-1212.2823486328125,137.49070739746094,-241.2216339111328,25.514925003051758,-238.69309997558594,25.245872497558594,205.0571746826172,202.5143616362972,-3.0,-2.999999999999999,0.4887475073337555,9.25383472442627,8.512845039367676,2.843437433242798,0.08007382601499557,-0.855692982673645,-0.2858162522315979,18.93377332531162,9.756520125341728,-250.02320861816406,29.675254821777344,214.24952697753906,0.060443583875894547,0.0005575604736804962,6.205690383911133,173.92622867160193,0.31369714164375717,174.2399258132457,174.2409846526496,20.0,2.1998190879821777,18,977.4955444335938,980.0382080078125
643,643,1782878378604220219,0.333407998085022,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000643.jpg,0,1,-1217.07568359375,138.0948028564453,-241.5160369873047,25.54625129699707,-238.99156188964844,25.277631759643555,205.35324096679688,202.81451054359448,-3.0,-2.999999999999999,0.4888294041156769,9.255385398864746,8.514725685119629,2.8388776779174805,0.08002468943595886,-0.8559394478797913,-0.28537705540657043,18.93377332531162,14.490509072953692,-250.02320861816406,29.675254821777344,214.24952697753906,0.06026063859462738,0.00016096606850624084,6.205690383911133,173.92622867160193,0.31461836340806265,174.24084703501,174.2399258132457,20.0,2.1998190879821777,18,982.0304565429688,984.5690307617188
644,644,1782878378971200597,0.36698034405708313,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000644.jpg,0,1,-1222.351806640625,138.75975036621094,-242.09877014160156,25.608257293701172,-239.32008361816406,25.31258773803711,205.9392547607422,203.14488336088337,-3.0,-2.999999999999999,0.4888303279876709,9.255402565002441,8.514732360839844,3.124739408493042,0.08002572506666183,-0.8559447526931763,-0.31411489844322205,18.93377332531162,14.49085689676889,-250.1452178955078,10.64262580871582,212.3570556640625,0.060335125774145126,0.00035060569643974304,12.73300552368164,173.92622867160193,0.31462159173966253,174.2408502633416,174.24084703500998,20.0,2.1998190879821777,18,986.7620239257812,989.5562744140625
645,645,1782878379337333904,0.36613351106643677,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000645.jpg,0,1,-1225.7900390625,139.18380737304688,-242.42013549804688,25.642452239990234,-239.64784240722656,25.34746551513672,206.26243591308594,203.47449581814155,-3.0,-2.999999999999999,0.48883238434791565,9.255441665649414,8.514787673950195,3.117549180984497,0.08002365380525589,-0.8559582233428955,-0.3133949935436249,18.93377332531162,9.46180645940605,-250.1452178955078,10.64262580871582,212.3570556640625,0.0602358877658844,0.0001911446452140808,12.73300552368164,173.92622867160193,0.31467417886018634,174.2409028504621,174.2408502633416,20.0,2.1998190879821777,18,989.9030151367188,992.6908569335938
646,646,1782878379671322483,0.33398833870887756,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000646.jpg,0,1,-1228.926513671875,139.57064819335938,-242.47569274902344,25.648365020751953,-239.9468231201172,25.379276275634766,206.3183135986328,203.77516685765937,-3.0,-2.999999999999999,0.4888278841972351,9.255355834960938,8.514697074890137,2.8438096046447754,0.0800248458981514,-0.855927050113678,-0.28586965799331665,18.93377332531162,9.462128001160725,-250.02320861816406,29.675254821777344,214.24952697753906,0.060467276722192764,0.0005533359944820404,6.205690383911133,173.92622867160193,0.31461935058384116,174.2408480221858,174.2409028504621,20.0,2.1998190879821777,18,993.00732421875,995.5503540039062
647,647,1782878380038048728,0.3667263984680176,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000647.jpg,0,1,-1232.3702392578125,139.99539184570312,-243.05186462402344,25.709672927856445,-240.27511596679688,25.414209365844727,206.89773559570312,204.10530966599055,-3.0,-2.999999999999999,0.488829642534256,9.255389213562012,8.514730453491211,3.1225764751434326,0.0800246149301529,-0.8559334874153137,-0.3138934075832367,18.93377332531162,9.461605474585902,-250.02320861816406,29.675254821777344,214.24952697753906,0.060642778873443604,0.0007789842784404755,6.205690383911133,173.92622867160193,0.3146265542989814,174.2408552259009,174.24084802218576,20.0,2.1998190879821777,18,995.8976440429688,998.68994140625
648,648,1782878380371511367,0.33346253633499146,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000648.jpg,0,1,-1235.4542236328125,140.3231964111328,-243.0985107421875,25.714635848999023,-240.57362365722656,25.445972442626953,206.94464111328125,204.40550637467175,-3.0,-2.999999999999999,0.4888271391391754,9.255342483520508,8.514691352844238,2.8393306732177734,0.08002413809299469,-0.8559221029281616,-0.28541794419288635,18.93377332531162,9.300466005180377,-250.02320861816406,29.675254821777344,214.24952697753906,0.06086842715740204,0.0007672421634197235,6.205690383911133,173.92622867160193,0.31460577024678044,174.2408344418487,174.2408552259009,20.0,2.1998190879821777,18,998.9519653320312,1001.490966796875
649,649,1782878380737947871,0.36643660068511963,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000649.jpg,0,1,-1238.84326171875,140.68341064453125,-243.67620849609375,25.776107788085938,-240.9016571044922,25.480876922607422,207.52560424804688,204.73538794353337,-3.0,-2.999999999999999,0.48882803320884705,9.255358695983887,8.514702796936035,3.120098829269409,0.08002454787492752,-0.855929970741272,-0.31364408135414124,18.93377332531162,9.300729075475301,-250.02320861816406,29.675254821777344,214.24952697753906,0.0610237792134285,0.0008399412035942078,6.205690383911133,173.92622867160193,0.3145910693318091,174.24081974093374,174.2408344418487,20.0,2.1998190879821777,18,1001.7789916992188,1004.569091796875
650,650,1782878381102531603,0.36458367109298706,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000650.jpg,0,1,-1242.215087890625,141.0417938232422,-243.98855590820312,25.809341430664062,-241.22802734375,25.515605926513672,207.83970642089844,205.0636011891171,-3.0,-2.999999999999999,0.48882901668548584,9.255377769470215,8.514721870422363,3.1043286323547363,0.08002440631389618,-0.8559340238571167,-0.31205958127975464,18.93377332531162,9.300522389609167,-250.02320861816406,29.675254821777344,214.24952697753906,0.061003707349300385,0.0007972046732902527,6.205690383911133,173.92622867160193,0.31461502835475696,174.24084369995668,174.24081974093374,20.0,2.1998190879821777,18,1004.8555908203125,1007.631591796875
651,651,1782878381438511177,0.33597952127456665,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000651.jpg,0,1,-1245.4859619140625,141.40354919433594,-244.07272338867188,25.81829833984375,-241.52879333496094,25.547607421875,207.9243621826172,205.36606359990458,-3.0,-2.999999999999999,0.4888273775577545,9.255346298217773,8.51469898223877,2.860764503479004,0.08002373576164246,-0.8559268116950989,-0.2875738739967346,18.93377332531162,9.79469880167847,-250.02320861816406,29.675254821777344,214.24952697753906,0.06102187559008598,0.0008875876665115356,6.205690383911133,173.92622867160193,0.3146091053000861,174.24083777690203,174.24084369995668,20.0,2.1998190879821777,18,1008.0617065429688,1010.619873046875
652,652,1782878381771850063,0.3333388864994049,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000652.jpg,0,1,-1248.7310791015625,141.76246643066406,-244.35113525390625,25.847923278808594,-241.8271942138672,25.579360961914062,208.204345703125,205.6661493635827,-3.0,-2.999999999999999,0.48882776498794556,9.255353927612305,8.514703750610352,2.8382818698883057,0.08002392947673798,-0.8559290170669556,-0.2853144109249115,18.93377332531162,9.794553185843501,-250.02320861816406,29.675254821777344,214.24952697753906,0.061080895364284515,0.0008943155407905579,6.205690383911133,173.92622867160193,0.3146114531776133,174.24084012477954,174.240837776902,20.0,2.1998190879821777,18,1011.046630859375,1013.5846557617188
653,653,1782878382105392336,0.3335424065589905,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000653.jpg,0,1,-1251.978271484375,142.12159729003906,-244.65126037597656,25.879859924316406,-242.1257781982422,25.61113166809082,208.50616455078125,205.9664183626864,-3.0,-2.999999999999999,0.4888283908367157,9.255365371704102,8.51470947265625,2.8400166034698486,0.08002449572086334,-0.8559333682060242,-0.2854900658130646,18.93377332531162,9.794830620132943,-250.02320861816406,29.675254821777344,214.24952697753906,0.06095043942332268,0.0007759071886539459,6.205690383911133,173.92622867160193,0.31461889701659157,174.24084756861853,174.24084012477954,20.0,2.1998190879821777,18,1014.0117797851562,1016.5513916015625
654,654,1782878382438793875,0.3334015905857086,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000654.jpg,0,1,-1255.0576171875,142.5076904296875,-244.94863891601562,25.911502838134766,-242.42422485351562,25.64288902282715,208.8052215576172,206.26655922032563,-3.0,-2.999999999999999,0.4888266921043396,9.25533390045166,8.514684677124023,2.8388094902038574,0.08002401888370514,-0.8559182286262512,-0.2853645086288452,18.93377332531162,9.308461235846535,-250.02320861816406,29.675254821777344,214.24952697753906,0.06107857823371887,0.0008454509079456329,6.205690383911133,173.92622867160193,0.31457954338758465,174.24080821498953,174.2408475686185,20.0,2.1998190879821777,18,1016.8160400390625,1019.3546142578125
655,655,1782878382806022386,0.3672284185886383,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000655.jpg,0,1,-1258.449462890625,142.93296813964844,-245.53350830078125,25.973735809326172,-242.7529754638672,25.677867889404297,209.3933868408203,206.59715231159072,-3.0,-2.999999999999999,0.48882701992988586,9.255339622497559,8.514692306518555,3.1268370151519775,0.08002379536628723,-0.8559247255325317,-0.3143198788166046,18.93377332531162,9.308655695467209,-250.02320861816406,29.675254821777344,214.24952697753906,0.06110375374555588,0.0008658766746520996,6.205690383911133,173.92622867160193,0.3146060637314714,174.2408347353334,174.2408082149895,20.0,2.1998190879821777,18,1019.6461181640625,1022.4421997070312
656,656,1782878383172380036,0.3663577735424042,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000656.jpg,0,1,-1261.833251953125,143.35723876953125,-245.85487365722656,26.007930755615234,-243.08091735839844,25.712764739990234,209.71656799316406,206.92696175370796,-3.0,-2.999999999999999,0.48882678151130676,9.255335807800293,8.514687538146973,3.11942195892334,0.08002389967441559,-0.8559225797653198,-0.3135738968849182,18.93377332531162,9.308615271204328,-250.02320861816406,29.675254821777344,214.24952697753906,0.061152923852205276,0.0008138716220855713,6.205690383911133,173.92622867160193,0.31460264863688636,174.2408313202388,174.2408347353334,20.0,2.1998190879821777,18,1022.7330932617188,1025.5225830078125
657,657,1782878383505967752,0.3335877060890198,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000657.jpg,0,1,-1264.9708251953125,143.75038146972656,-245.90478515625,26.013240814208984,-243.37948608398438,25.74453353881836,209.76675415039062,207.22720719762592,-3.0,-2.999999999999999,0.4887412488460541,9.253715515136719,8.512882232666016,2.8397929668426514,0.08005791902542114,-0.8554672598838806,-0.28537335991859436,18.93377332531162,9.479090166604339,-250.02320861816406,29.675254821777344,214.24952697753906,0.0629798024892807,0.0008549094200134277,6.205690383911133,173.92622867160193,0.3140649313223065,174.24029360292423,174.2408313202388,20.0,2.1998190879821777,18,1025.8448486328125,1028.38427734375
658,658,1782878383872643534,0.3666757047176361,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000658.jpg,0,1,-1268.41943359375,144.18252563476562,-246.484130859375,26.074888229370117,-243.70773315429688,25.779462814331055,210.34938049316406,207.5573081966295,-3.0,-2.999999999999999,0.48883578181266785,9.255505561828613,8.514836311340332,3.1221835613250732,0.08002474159002304,-0.8559771776199341,-0.3138660490512848,18.93377332531162,9.478617591037416,-250.02320861816406,29.675254821777344,214.24952697753906,0.06311452388763428,0.0009702928364276886,6.205690383911133,173.92622867160193,0.3146886663317462,174.24091733793367,174.24029360292423,20.0,2.1998190879821777,18,1028.7376708984375,1031.529541015625
659,659,1782878384239738855,0.36709529161453247,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000659.jpg,0,1,-1271.8720703125,144.6151580810547,-246.81594848632812,26.110193252563477,-244.03636169433594,25.814428329467773,210.6830596923828,207.8877875114259,-3.0,-2.999999999999999,0.48883363604545593,9.255465507507324,8.514792442321777,3.1257402896881104,0.08002550899982452,-0.8559648990631104,-0.31422069668769836,18.93377332531162,9.478837644185095,-250.02320861816406,29.675254821777344,214.24952697753906,0.06310591846704483,0.0009980536997318268,6.205690383911133,173.92622867160193,0.3146520874670896,174.24088075906903,174.24091733793367,20.0,2.1998190879821777,18,1031.8834228515625,1034.6785888671875
660,660,1782878384606591082,0.3668521046638489,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000660.jpg,0,1,-1275.4356689453125,145.05332946777344,-247.14251708984375,26.144943237304688,-244.36476135253906,25.849374771118164,211.011474609375,208.2180485616633,-3.0,-2.999999999999999,0.48883625864982605,9.255515098571777,8.514847755432129,3.123689889907837,0.08002449572086334,-0.8559801578521729,-0.3140181303024292,18.93377332531162,9.787147729796644,-250.02320861816406,29.675254821777344,214.24952697753906,0.06317252665758133,0.001009669154882431,6.205690383911133,173.92622867160193,0.31469514967537243,174.2409238212773,174.240880759069,20.0,2.1998190879821777,18,1035.1455078125,1037.938720703125
661,661,1782878384940157161,0.33356621861457825,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000661.jpg,0,1,-1278.6759033203125,145.45175170898438,-247.18907165527344,26.149898529052734,-244.6633758544922,25.881147384643555,211.0583038330078,208.51834294437288,-3.0,-2.999999999999999,0.48883408308029175,9.255473136901855,8.514805793762207,2.8402516841888428,0.08002477884292603,-0.8559659719467163,-0.28552132844924927,18.93377332531162,9.787075328620409,-250.02320861816406,29.675254821777344,214.24952697753906,0.06317044794559479,0.0008592382073402405,6.205690383911133,173.92622867160193,0.31465718342854065,174.24088585503048,174.2409238212773,20.0,2.1998190879821777,18,1038.363037109375,1040.903076171875
662,662,1782878385274251931,0.3340948522090912,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000662.jpg,0,1,-1281.9212646484375,145.85079956054688,-247.49215698242188,26.182147979736328,-244.9624481201172,25.91297149658203,211.36309814453125,208.81911309535548,-3.0,-2.999999999999999,0.4888341426849365,9.255475044250488,8.514802932739258,2.8447518348693848,0.08002527058124542,-0.8559678196907043,-0.2859744429588318,18.93377332531162,9.787048644187525,-250.02320861816406,29.675254821777344,214.24952697753906,0.06335693597793579,0.0008163899183273315,6.205690383911133,173.92622867160193,0.3146565164178795,174.2408851880198,174.24088585503046,20.0,2.1998190879821777,18,1041.3280029296875,1043.8719482421875
663,663,1782878385640281182,0.3660290539264679,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000663.jpg,0,1,-1287.15234375,146.4442901611328,-248.06163024902344,26.24274253845215,-245.29013061523438,25.947837829589844,211.93577575683594,209.14863146628704,-3.0,-2.999999999999999,0.4888351559638977,9.255494117736816,8.514824867248535,3.116673231124878,0.0800248309969902,-0.8559720516204834,-0.3133106529712677,18.93377332531162,14.383117526551477,-250.02320861816406,29.675254821777344,214.24952697753906,0.06319665163755417,0.0006914958357810974,6.205690383911133,173.92622867160193,0.3146686293314857,174.24089730093343,174.2408851880198,20.0,2.1998190879821777,18,1046.02001953125,1048.8070068359375
664,664,1782878385974536461,0.3342553675174713,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000664.jpg,0,1,-1291.929443359375,146.9862518310547,-248.12026977539062,26.24898338317871,-245.58934020996094,25.979677200317383,211.9947509765625,209.44954586298888,-3.0,-2.999999999999999,0.4888342022895813,9.255475997924805,8.514802932739258,2.846118688583374,0.08002544194459915,-0.8559719920158386,-0.2861132323741913,18.93377332531162,14.383445991881594,-250.02320861816406,29.675254821777344,214.24952697753906,0.06305369734764099,0.0008935257792472839,6.205690383911133,173.92622867160193,0.3146834369681629,174.2409121085701,174.2408973009334,20.0,2.1998190879821777,18,1050.768798828125,1053.31396484375
665,665,1782878386340284803,0.36574849486351013,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000665.jpg,0,1,-1295.079345703125,147.35333251953125,-248.6861114501953,26.30919075012207,-245.91676330566406,26.014516830444336,212.56378173828125,209.77880765477855,-3.0,-2.999999999999999,0.48883056640625,9.255407333374023,8.514724731445312,3.1142477989196777,0.08002698421478271,-0.8559616804122925,-0.313066691160202,18.93377332531162,8.670492515654738,-250.02320861816406,29.675254821777344,214.24952697753906,0.062007348984479904,0.0009897351264953613,6.205690383911133,173.92622867160193,0.31469226818931634,174.24092093979124,174.2409121085701,20.0,2.1998190879821777,18,1053.3709716796875,1056.1558837890625
666,666,1782878386707604773,0.36731982231140137,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000666.jpg,0,1,-1298.24267578125,147.72198486328125,-249.0268096923828,26.345443725585938,-246.24559020996094,26.04950523376465,212.90640258789062,210.10948187243784,-3.0,-2.999999999999999,0.4888266921043396,9.25533390045166,8.514631271362305,3.1275928020477295,0.08002977818250656,-0.8559386134147644,-0.3144032061100006,18.93377332531162,8.670206944986242,-250.02320861816406,29.675254821777344,214.24952697753906,0.062439560890197754,0.0009080022573471069,6.205690383911133,173.92622867160193,0.3145459260502635,174.2407745976522,174.24092093979124,20.0,2.1998190879821777,18,1056.213134765625,1059.010009765625
667,667,1782878387072617627,0.3650130033493042,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000667.jpg,0,1,-1301.38623046875,148.08831787109375,-249.3360595703125,26.37835121154785,-246.5723419189453,26.084272384643555,213.2174072265625,210.43807646572682,-3.0,-2.999999999999999,0.4888230860233307,9.255265235900879,8.514567375183105,3.1079277992248535,0.08002989739179611,-0.8559165596961975,-0.31242066621780396,18.93377332531162,8.670452923642475,-250.02320861816406,29.675254821777344,214.24952697753906,0.06196832284331322,0.0005477666854858398,6.205690383911133,173.92622867160193,0.31450152982065843,174.2407302014226,174.24077459765218,20.0,2.1998190879821777,18,1059.0670166015625,1061.84619140625
668,668,1782878387408807995,0.33619019389152527,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000668.jpg,0,1,-1303.9444580078125,148.41761779785156,-249.41885375976562,26.38715934753418,-246.873291015625,26.116296768188477,213.3006591796875,210.74073148329396,-3.0,-2.999999999999999,0.48883119225502014,9.25541877746582,8.514739990234375,2.862572193145752,0.08002651482820511,-0.8559513688087463,-0.28776246309280396,18.93377332531162,7.6722478653973685,-250.1452178955078,10.64262580871582,212.3570556640625,0.06163770705461502,0.0005220994353294373,12.73300552368164,173.92622867160193,0.31461342752917026,174.2408420991311,174.2407302014226,20.0,2.1998190879821777,18,1061.5628662109375,1064.1226806640625
669,669,1782878387773872978,0.36506494879722595,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000669.jpg,0,1,-1306.722412109375,148.77520751953125,-249.96432495117188,26.445201873779297,-247.20008850097656,26.15106964111328,213.84921264648438,211.06938484113905,-3.0,-2.999999999999999,0.4888360798358917,9.255511283874512,8.514839172363281,3.108469247817993,0.08002498745918274,-0.855977475643158,-0.3124873638153076,18.93377332531162,7.672264125359085,-250.1452178955078,10.64262580871582,212.3570556640625,0.06163236126303673,0.00039892271161079407,12.73300552368164,173.92622867160193,0.3146891465794222,174.24091781818134,174.2408420991311,20.0,2.1998190879821777,18,1063.81494140625,1066.5947265625
670,670,1782878388140909877,0.36703693866729736,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000670.jpg,0,1,-1309.515380859375,149.1347198486328,-250.3078155517578,26.48175048828125,-247.52867126464844,26.186033248901367,214.19464111328125,211.39981179695556,-3.0,-2.999999999999999,0.48883476853370667,9.255486488342285,8.514815330505371,3.1252517700195312,0.0800250768661499,-0.8559686541557312,-0.3141721189022064,18.93377332531162,7.672284745767116,-250.1452178955078,10.64262580871582,212.3570556640625,0.0617448054254055,0.0006364472210407257,12.73300552368164,173.92622867160193,0.31466388021557845,174.24089255181752,174.24091781818134,20.0,2.1998190879821777,18,1066.2852783203125,1069.080078125
671,671,1782878388474338272,0.3334284722805023,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000671.jpg,0,1,-1311.37646484375,149.42196655273438,-250.35182189941406,26.486434936523438,-247.8271484375,26.217792510986328,214.23890686035156,211.69998351325088,-3.0,-2.999999999999999,0.48883625864982605,9.255515098571777,8.514841079711914,2.839090347290039,0.08002516627311707,-0.855976939201355,-0.28540709614753723,18.93377332531162,5.647750720124047,-250.02320861816406,29.675254821777344,214.24952697753906,0.06159984692931175,7.107853889465332e-06,6.205690383911133,173.92622867160193,0.3147091835796827,174.2409378551816,174.2408925518175,20.0,2.1998190879821777,18,1068.1229248046875,1070.66162109375
672,672,1782878388808060244,0.3337218463420868,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000672.jpg,0,1,-1313.2392578125,149.70947265625,-250.652099609375,26.51838493347168,-248.12583923339844,26.249574661254883,214.54087829589844,212.000345510183,-3.0,-2.999999999999999,0.4887451231479645,9.253788948059082,8.512789726257324,2.8409039974212646,0.08007518202066422,-0.8555816411972046,-0.2855262756347656,18.93377332531162,5.647965363341721,-254.8765411376953,10.672566413879395,217.06497192382812,0.06241586059331894,0.001475464552640915,13.203850746154785,173.92622867160193,0.31424787900644235,174.24047655060838,174.2409378551816,20.0,2.1998190879821777,18,1069.704345703125,1072.2447509765625
673,673,1782878389174625694,0.36656564474105835,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000673.jpg,0,1,-1315.285400390625,150.02528381347656,-251.22935485839844,26.57980728149414,-248.45394897460938,26.284488677978516,215.1213836669922,212.33032649328962,-3.0,-2.999999999999999,0.48881256580352783,9.25506591796875,8.514263153076172,3.1210362911224365,0.08004291355609894,-0.8558979630470276,-0.3137427866458893,18.93377332531162,5.648022236274728,-254.8765411376953,10.672566413879395,217.06497192382812,0.06144576892256737,0.00030473992228507996,13.203850746154785,173.92622867160193,0.31471657405780806,174.24094524565973,174.24047655060838,20.0,2.1998190879821777,18,1071.1927490234375,1073.9837646484375
674,674,1782878389509569873,0.3349440097808838,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000674.jpg,0,1,-1316.1864013671875,150.5006103515625,-251.2898406982422,26.586244583129883,-248.75379943847656,26.31639289855957,215.18222045898438,212.6318514113566,-3.0,-2.999999999999999,0.488825261592865,9.255306243896484,8.514572143554688,2.85190486907959,0.08003348112106323,-0.8559505343437195,-0.2866955101490021,18.93377332531162,3.0413867745969876,-264.3086853027344,15.4906005859375,226.95396423339844,0.061215873807668686,9.52892005443573e-05,9.410868644714355,173.92622867160193,0.31473810516194944,174.24096677676388,174.24094524565973,20.0,2.1998190879821777,18,1072.0819091796875,1074.632080078125
675,675,1782878389876306956,0.36673715710639954,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000675.jpg,0,1,-1317.1728515625,151.02105712890625,-251.8586883544922,26.646772384643555,-249.08206176757812,26.3513240814209,215.7542724609375,212.96197860488854,-3.0,-2.999999999999999,0.4888053238391876,9.254928588867188,8.514078140258789,3.1224288940429688,0.08004927635192871,-0.8558512330055237,-0.31387245655059814,18.93377332531162,3.0412094210004392,-254.8765411376953,10.672566413879395,217.06497192382812,0.06197672337293625,0.001013483852148056,13.203850746154785,173.92622867160193,0.3145519825070666,174.240780654109,174.24096677676388,20.0,2.1998190879821777,18,1072.5499267578125,1075.342041015625
676,676,1782878390241427293,0.3651202619075775,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000676.jpg,0,1,-1318.155029296875,151.5392303466797,-252.1735076904297,26.680273056030273,-249.40892028808594,26.3861026763916,216.0708770751953,213.29067608376184,-3.0,-2.999999999999999,0.48883187770843506,9.25543212890625,8.514717102050781,3.108895778656006,0.08003032207489014,-0.8559669852256775,-0.31253087520599365,18.93377332531162,3.04142211304289,-254.8765411376953,10.672566413879395,217.06497192382812,0.061908941715955734,0.0009661130607128143,13.203850746154785,173.92622867160193,0.3147482437239987,174.24097691532594,174.240780654109,20.0,2.1998190879821777,18,1073.26904296875,1076.049072265625
677,677,1782878390576273866,0.33484670519828796,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000677.jpg,0,1,-1318.270751953125,152.68544006347656,-252.24404907226562,26.68777847290039,-249.7086639404297,26.417997360229492,216.14181518554688,213.59212119161103,-3.0,-2.999999999999999,0.4888331890106201,9.255456924438477,8.51474380493164,2.8511338233947754,0.08002981543540955,-0.8559716939926147,-0.28661930561065674,18.93377332531162,3.440489779309339,-254.8765411376953,10.672566413879395,217.06497192382812,0.06197357177734375,0.0011289268732070923,13.203850746154785,173.92622867160193,0.31477428382020933,174.24100295542215,174.24097691532592,20.0,2.1998190879821777,18,1073.4468994140625,1075.9964599609375
678,678,1782878390942188837,0.36591488122940063,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000678.jpg,0,1,-1318.3973388671875,153.93800354003906,-252.80682373046875,26.747661590576172,-250.03623962402344,26.45285415649414,216.707763671875,213.92153170086843,-3.0,-2.999999999999999,0.48883065581321716,9.25540828704834,8.514680862426758,3.1156485080718994,0.0800318643450737,-0.8559626936912537,-0.3132094740867615,18.93377332531162,3.4405372963461835,-254.8765411376953,10.672566413879395,217.06497192382812,0.062439292669296265,0.0015797428786754608,13.203850746154785,173.92622867160193,0.31476483894924767,174.2409935105512,174.24100295542212,20.0,2.1998190879821777,18,1073.154541015625,1075.9404296875
