sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,selected_patch_x,selected_patch_y,progress_s_visual_m,progress_s_final_m,selected_patch_progress_s_m,predicted_step_m,visual_step_cap_m,polynomial_step_m,inertia_cap_m,move_gate,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg,heading_residual_deg,estimated_heading_deg,search_heading_deg,measurement_variance,forward_candidate_count,error_visual_m,error_final_m
537,537,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000537.jpg,0,1,-848.1234741210938,93.64689636230469,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917648792267,0.09634770452976227,0.019992321729660034,1.109706997871399,173.92622867160193,-0.3202172775780484,173.60601139402388,173.60600872598124,5.3120622634887695,18,815.7872924804688,815.7872924804688
538,538,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000538.jpg,0,1,-851.3408813476562,94.05294036865234,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.34889182448387146,0.09445599466562271,0.018436066806316376,1.109706997871399,173.92622867160193,-0.32021823807340044,173.60601043352852,173.60601139402388,5.312061786651611,18,819.0299682617188,819.0299682617188
539,539,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000539.jpg,0,1,-854.8762817382812,94.49911499023438,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.34889188408851624,0.09352387487888336,0.017598427832126617,1.109706997871399,173.92622867160193,-0.3202200523423987,173.60600861925954,173.60601043352852,5.31205940246582,18,822.5932006835938,822.5932006835938
540,540,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000540.jpg,0,1,-858.0994873046875,94.91182708740234,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488919138908386,0.0934286117553711,0.017404519021511078,1.109706997871399,173.92622867160193,-0.3202245880148944,173.60600408358704,173.6060086192595,5.312058925628662,18,825.8424072265625,825.8424072265625
541,541,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000541.jpg,0,1,-861.3253173828125,95.32487487792969,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488919734954834,0.09225191920995712,0.01619528979063034,1.109706997871399,173.92622867160193,-0.3202267758098629,173.60600189579208,173.60600408358704,5.312047481536865,18,829.0943603515625,829.0943603515625
542,542,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000542.jpg,0,1,-864.874267578125,95.77928924560547,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488920331001282,0.09232686460018158,0.016357414424419403,1.109706997871399,173.92622867160193,-0.32022261366333743,173.6060060579386,173.60600189579205,5.3120503425598145,18,832.6719360351562,832.6719360351562
543,543,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000543.jpg,0,1,-869.8644409179688,96.3421859741211,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488920331001282,0.09119712561368942,0.01520056277513504,1.109706997871399,173.92622867160193,-0.3202187983623558,173.60600987323957,173.60600605793857,5.312046527862549,18,837.6937255859375,837.6937255859375
544,544,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000544.jpg,0,1,-874.8416748046875,96.90361785888672,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488919734954834,0.09157557785511017,0.01637987792491913,1.109706997871399,173.92622867160193,-0.32022159980713255,173.6060070717948,173.60600987323957,5.312048435211182,18,842.7025146484375,842.7025146484375
545,545,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000545.jpg,0,1,-878.0565795898438,97.2630386352539,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.34889209270477295,0.09123072773218155,0.01624443382024765,1.109706997871399,173.92622867160193,-0.320220906116045,173.60600776548588,173.60600707179478,5.312036991119385,18,845.9374389648438,845.9374389648438
546,546,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000546.jpg,0,1,-881.5836181640625,97.65735626220703,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.34889209270477295,0.09254983067512512,0.017263971269130707,1.109706997871399,173.92622867160193,-0.3202233873957044,173.60600528420622,173.60600776548588,5.312048435211182,18,849.4864501953125,849.4864501953125
547,547,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000547.jpg,0,1,-884.798828125,98.01681518554688,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488919734954834,0.09466277807950974,0.019311726093292236,1.109706997871399,173.92622867160193,-0.32022354747826304,173.60600512412367,173.60600528420622,5.312047481536865,18,852.7216796875,852.7216796875
548,548,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000548.jpg,0,1,-888.1559448242188,98.4212875366211,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488920331001282,0.09480331838130951,0.019093923270702362,1.109706997871399,173.92622867160193,-0.3202193052904582,173.60600936631147,173.60600512412367,5.312046051025391,18,856.10302734375,856.10302734375
549,549,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000549.jpg,0,1,-891.2242431640625,98.79096221923828,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488919734954834,0.0949321836233139,0.018883854150772095,1.109706997871399,173.92622867160193,-0.3202217065288383,173.6060069650731,173.60600936631147,5.312047958374023,18,859.1934204101562,859.1934204101562
550,550,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000550.jpg,0,1,-894.5925903320312,99.1968002319336,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488919734954834,0.09530885517597198,0.01903189718723297,1.109706997871399,173.92622867160193,-0.3202213330028681,173.60600733859906,173.60600696507308,5.312051296234131,18,862.5861206054688,862.5861206054688
551,551,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000551.jpg,0,1,-897.966796875,99.63601684570312,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488919138908386,0.09631328284740448,0.020347878336906433,1.109706997871399,173.92622867160193,-0.3202215197658532,173.60600715183608,173.60600733859906,5.312053203582764,18,865.9884033203125,865.9884033203125
552,552,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000552.jpg,0,1,-901.052734375,100.0377197265625,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917946815491,0.09915914386510849,0.022613905370235443,1.109706997871399,173.92622867160193,-0.3202208794356185,173.6060077921663,173.60600715183608,5.312060356140137,18,869.0999755859375,869.0999755859375
553,553,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000553.jpg,0,1,-904.4271850585938,100.47697448730469,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.09888287633657455,0.022188670933246613,1.109706997871399,173.92622867160193,-0.320219171888326,173.6060094997136,173.6060077921663,5.312060832977295,18,872.5025634765625,872.5025634765625
554,554,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000554.jpg,0,1,-907.7351684570312,100.85946655273438,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917648792267,0.1023705005645752,0.025297634303569794,1.109706997871399,173.92622867160193,-0.32022725605753893,173.6060014155444,173.6060094997136,5.312057018280029,18,875.8325805664062,875.8325805664062
555,555,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000555.jpg,0,1,-911.0386352539062,101.24142456054688,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.34889182448387146,0.10650577396154404,0.029056638479232788,1.109706997871399,173.92622867160193,-0.3202284833571554,173.60600018824476,173.6060014155444,5.312052249908447,18,879.1580810546875,879.1580810546875
556,556,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000556.jpg,0,1,-914.343505859375,101.62356567382812,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.10916619002819061,0.033200621604919434,1.109706997871399,173.92622867160193,-0.32022280042632256,173.6060058711756,173.60600018824476,5.312012195587158,18,882.4849243164062,882.4849243164062
557,557,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000557.jpg,0,1,-917.4921875,101.99253845214844,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.34889161586761475,0.110087551176548,0.03425665944814682,1.109706997871399,173.92622867160193,-0.32022736277924474,173.6060013088227,173.6060058711756,5.312008857727051,18,885.6551513671875,885.6551513671875
558,558,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000558.jpg,0,1,-920.9600830078125,102.39891815185547,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.34889161586761475,0.11138223856687546,0.03506799042224884,1.109706997871399,173.92622867160193,-0.32022685585114224,173.6060018157508,173.60600130882267,5.312014579772949,18,889.1467895507812,889.1467895507812
559,559,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000559.jpg,0,1,-924.4130249023438,102.80355072021484,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.10993510484695435,0.034290336072444916,1.109706997871399,173.92622867160193,-0.32022821655289097,173.60600045504904,173.60600181575077,5.312016487121582,18,892.6233520507812,892.6233520507812
560,560,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000560.jpg,0,1,-927.5686645507812,103.18769073486328,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.11390552669763565,0.037034228444099426,1.109706997871399,173.92622867160193,-0.3202351534637668,173.60599351813818,173.60600045504904,5.3120222091674805,18,895.80224609375,895.80224609375
561,561,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000561.jpg,0,1,-931.0220336914062,103.60806274414062,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.1141543760895729,0.03748638182878494,1.109706997871399,173.92622867160193,-0.32022909700696367,173.60599957459496,173.60599351813815,5.312016010284424,18,899.281005859375,899.281005859375
562,562,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000562.jpg,0,1,-934.4722900390625,104.02806091308594,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.11472096294164658,0.03780866414308548,1.109706997871399,173.92622867160193,-0.32022867012014056,173.6060000014818,173.60599957459496,5.3120198249816895,18,902.7566528320312,902.7566528320312
563,563,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000563.jpg,0,1,-939.4464111328125,104.6528091430664,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.11516404151916504,0.0382532998919487,1.109706997871399,173.92622867160193,-0.3202302175848744,173.60599845401705,173.6060000014818,5.312014102935791,18,907.7695922851562,907.7695922851562
564,564,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000564.jpg,0,1,-944.3988647460938,105.27484130859375,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.11439136415719986,0.0376729741692543,1.109706997871399,173.92622867160193,-0.3202276562639356,173.606001015338,173.60599845401705,5.312012195587158,18,912.7606201171875,912.7606201171875
565,565,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000565.jpg,0,1,-947.5548706054688,105.6239013671875,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.11330615729093552,0.03677698224782944,1.109706997871399,173.92622867160193,-0.3202301108631686,173.60599856073875,173.606001015338,5.312012195587158,18,915.9359130859375,915.9359130859375
566,566,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000566.jpg,0,1,-951.0125732421875,106.0063247680664,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.11391633003950119,0.037034519016742706,1.109706997871399,173.92622867160193,-0.32022891024397854,173.60599976135796,173.60599856073875,5.3120245933532715,18,919.4146118164062,919.4146118164062
567,567,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000567.jpg,0,1,-954.1619873046875,106.35464477539062,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917052745819,0.11390528082847595,0.03728265315294266,1.109706997871399,173.92622867160193,-0.3202317917300347,173.6059968798719,173.60599976135794,5.312014102935791,18,922.583251953125,922.583251953125
568,568,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000568.jpg,0,1,-957.5895385742188,106.74481201171875,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.11435101181268692,0.037673234939575195,1.109706997871399,173.92622867160193,-0.32023160496704955,173.60599706663487,173.6059968798719,5.312009811401367,18,926.032958984375,926.032958984375
569,569,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000569.jpg,0,1,-960.7161865234375,107.10072326660156,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.11341542750597,0.036562368273735046,1.109706997871399,173.92622867160193,-0.32022896360483144,173.6059997079971,173.60599706663487,5.312017917633057,18,929.1797485351562,929.1797485351562
570,570,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000570.jpg,0,1,-963.8433837890625,107.45670318603516,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.11097660660743713,0.03513263911008835,1.109706997871399,173.92622867160193,-0.3202304843891388,173.6059981872128,173.60599970799709,5.312005996704102,18,932.3271484375,932.3271484375
571,571,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000571.jpg,0,1,-967.2383422851562,107.90827941894531,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.11129914969205856,0.035328567028045654,1.109706997871399,173.92622867160193,-0.32022778966606785,173.60600088193587,173.60599818721278,5.312009334564209,18,935.75146484375,935.75146484375
572,572,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000572.jpg,0,1,-970.6275024414062,108.35908508300781,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.34889164566993713,0.111409492790699,0.03577110171318054,1.109706997871399,173.92622867160193,-0.3202278697073472,173.6060008018946,173.60600088193584,5.312000751495361,18,939.169921875,939.169921875
573,573,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000573.jpg,0,1,-973.7188720703125,108.77027130126953,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.11169185489416122,0.035732053220272064,1.109706997871399,173.92622867160193,-0.32022872348099346,173.60599994812094,173.60600080189457,5.311994552612305,18,942.2880859375,942.2880859375
574,574,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000574.jpg,0,1,-977.2118530273438,109.20694732666016,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917946815491,0.11146221309900284,0.03536050021648407,1.109706997871399,173.92622867160193,-0.32022901696568434,173.60599965463624,173.60599994812094,5.3120036125183105,18,945.80810546875,945.80810546875
575,575,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000575.jpg,0,1,-980.3840942382812,109.60352325439453,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.34889182448387146,0.11111143976449966,0.035488858819007874,1.109706997871399,173.92622867160193,-0.3202262955621869,173.60600237603975,173.60599965463624,5.311995029449463,18,949.0048828125,949.0048828125
576,576,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000576.jpg,0,1,-983.8700561523438,110.03931427001953,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917946815491,0.10988294333219528,0.03438296169042587,1.109706997871399,173.92622867160193,-0.3202243478910564,173.60600432371086,173.60600237603973,5.311999320983887,18,952.517822265625,952.517822265625
577,577,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000577.jpg,0,1,-987.0606689453125,110.40101623535156,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488919138908386,0.10784530639648438,0.0328281968832016,1.109706997871399,173.92622867160193,-0.3202291503678166,173.6059995212341,173.60600432371086,5.311995029449463,18,955.7288818359375,955.7288818359375
578,578,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000578.jpg,0,1,-990.5753784179688,110.7994613647461,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.34889188408851624,0.1077999696135521,0.03271433711051941,1.109706997871399,173.92622867160193,-0.32023312575135693,173.6059955458506,173.6059995212341,5.3119988441467285,18,959.2660522460938,959.2660522460938
579,579,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000579.jpg,0,1,-994.08251953125,111.19703674316406,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.10771236568689346,0.03278859704732895,1.109706997871399,173.92622867160193,-0.32022864343971413,173.6060000281622,173.60599554585056,5.312000751495361,18,962.795654296875,962.795654296875
580,580,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000580.jpg,0,1,-998.8058471679688,111.76438903808594,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917052745819,0.1077396348118782,0.03284457325935364,1.109706997871399,173.92622867160193,-0.32022808315075874,173.60600058845117,173.6060000281622,5.311997413635254,18,967.5529174804688,967.5529174804688
581,581,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000581.jpg,0,1,-1003.9988403320312,112.3881607055664,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.10781942307949066,0.032740578055381775,1.109706997871399,173.92622867160193,-0.3202322719777107,173.60599639962422,173.60600058845117,5.312007904052734,18,972.7831420898438,972.7831420898438
582,582,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000582.jpg,0,1,-1007.0537719726562,112.75003051757812,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.10722002387046814,0.03239630162715912,1.109706997871399,173.92622867160193,-0.3202268291707158,173.60600184243123,173.60599639962422,5.31200647354126,18,975.8594360351562,975.8594360351562
583,583,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000583.jpg,0,1,-1010.4085693359375,113.1474380493164,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.1087910458445549,0.03353644162416458,1.109706997871399,173.92622867160193,-0.3202297640176248,173.6059989075843,173.6060018424312,5.312007427215576,18,979.2376708984375,979.2376708984375
584,584,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000584.jpg,0,1,-1013.772216796875,113.54588317871094,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.10837116837501526,0.033422186970710754,1.109706997871399,173.92622867160193,-0.32022949721336036,173.6059991743886,173.6059989075843,5.312000274658203,18,982.6248168945312,982.6248168945312
585,585,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000585.jpg,0,1,-1016.8726196289062,113.92255401611328,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.10848443955183029,0.033405400812625885,1.109706997871399,173.92622867160193,-0.320230911275962,173.60599776032598,173.60599917438856,5.312004089355469,18,985.7479858398438,985.7479858398438
586,586,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000586.jpg,0,1,-1020.2666015625,114.33488464355469,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.10847759246826172,0.03356458246707916,1.109706997871399,173.92622867160193,-0.3202266424077307,173.6060020291942,173.60599776032595,5.31200647354126,18,989.1668701171875,989.1668701171875
587,587,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000587.jpg,0,1,-1023.6680908203125,114.74813079833984,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.11006809026002884,0.03481127321720123,1.109706997871399,173.92622867160193,-0.3202263489230398,173.6060023226789,173.6060020291942,5.312004566192627,18,992.59326171875,992.59326171875
588,588,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000588.jpg,0,1,-1027.07763671875,115.1801986694336,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.11071161180734634,0.03550843149423599,1.109706997871399,173.92622867160193,-0.32022178657011763,173.6060068850318,173.60600232267888,5.312004089355469,18,996.0299072265625,996.0299072265625
589,589,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000589.jpg,0,1,-1030.489501953125,115.61255645751953,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.1118282601237297,0.036107137799263,1.109706997871399,173.92622867160193,-0.3202221334156614,173.60600653818628,173.6060068850318,5.312007427215576,18,999.4688720703125,999.4688720703125
590,590,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000590.jpg,0,1,-1033.5946044921875,116.00604248046875,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.1118660643696785,0.03605704754590988,1.109706997871399,173.92622867160193,-0.3202195720947227,173.60600909950722,173.60600653818625,5.312008857727051,18,1002.5985717773438,1002.5985717773438
591,591,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000591.jpg,0,1,-1036.8675537109375,116.4144058227539,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917052745819,0.1118614450097084,0.0361088365316391,1.109706997871399,173.92622867160193,-0.3202160502784319,173.60601262132352,173.6060090995072,5.3119988441467285,18,1005.8967895507812,1005.8967895507812
592,592,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000592.jpg,0,1,-1040.1373291015625,116.8223648071289,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488916754722595,0.1116124615073204,0.036081425845623016,1.109706997871399,173.92622867160193,-0.3202203991879425,173.606008272414,173.6060126213235,5.311994552612305,18,1009.1917724609375,1009.1917724609375
593,593,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000593.jpg,0,1,-1043.4088134765625,117.23055267333984,-37.63298034667969,0.8348962068557739,-37.63298034667969,0.8348962068557739,-37.296630859375,-0.22260963916778564,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.3488917350769043,0.11209072172641754,0.03643499314785004,1.109706997871399,173.92622867160193,-0.3202179179082831,173.60601075369365,173.606008272414,5.3119916915893555,18,1012.4884643554688,1012.4884643554688
