sequence_index,frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,candidate_capture,candidate_nearest_gt_m,raw_hardms_x,raw_hardms_y,hardms_x,hardms_y,hardms_support,model_next_step_dx,model_next_step_dy,model_next_step_m,model_velocity_x,model_velocity_y,model_acceleration_x,model_acceleration_y,correction_gate,measurement_x,measurement_y,measurement_variance_x,measurement_variance_y,kf_predict_x,kf_predict_y,final_x,final_y,final_vx,final_vy,final_speed,error_predicted_current_m,error_raw_hardms_m,error_hardms_m,error_measurement_m,error_final_m,state_norm,state_00,state_01,state_02,state_03,state_04,state_05,state_06,state_07,state_08,state_09,state_10,state_11,state_12,state_13,state_14,state_15
330,330,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000330.jpg,-483.37109375,48.4775276184082,-28.43918881181821,6.320012366335966,0.0,442.7728271484375,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8682233691215515,0.5235751867294312,-1.9805917739868164,2.0486276149749756,0.39146270602941513,-1.8892516195774078,0.2642250135540962,-0.1826803721487522,0.33514267206192017,-28.944494247436523,8.28410816192627,25.0,25.0,-28.934282782644015,8.286481405192935,-28.938732896901044,8.285447155561664,-0.0007473869910508,4.226202843907428e-05,0.0007485809197673647,456.88105040908795,457.2853088378906,457.2853088378906,456.20068359375,456.2062843960538,3.1721203327178955,0.03914627060294151,-0.18892516195774078,0.04403750225901604,-0.030446728691458702,-0.7768925428390503,-0.6296333074569702,0.33514267206192017,1.0,1.0,-0.9999751448631287,-0.9988538026809692,-0.9618300795555115,0.9998889565467834,0.9956730604171753,0.9991487860679626,0.9988581538200378
331,331,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000331.jpg,-482.90374755859375,48.426185607910156,-28.41515768409458,6.3048553499098805,0.0,442.30291748046875,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8663694858551025,0.5103331804275513,-1.9776419401168823,2.0424270629882812,0.3774372860789299,-1.886138767004013,0.26579171419143677,-0.18300626054406166,0.33484935760498047,-28.94109344482422,8.28201675415039,25.0,25.0,-28.939480283892095,8.285489417590103,-28.940183292775618,8.283976045180077,-0.00093510305709269,-0.0003618357318086992,0.0010026678533779927,456.4362877651318,456.8152770996094,456.8152770996094,455.7341613769531,455.73491710588047,3.1706573963165283,0.03774372860789299,-0.1886138767004013,0.04429861903190613,-0.030501043424010277,-0.7753165364265442,-0.6315727829933167,0.33484935760498047,1.0,1.0,-0.9999732375144958,-0.9988414645195007,-0.9574128985404968,0.9998793601989746,0.9955791234970093,0.999099612236023,0.9988219738006592
332,332,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000332.jpg,-482.478271484375,48.379451751708984,-28.42985014960097,6.306334147904034,0.0,441.8750915527344,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8661262392997742,0.5133392214775085,-1.9819896221160889,2.0473885536193848,0.3802761062979698,-1.8903866410255432,0.26612623035907745,-0.18320608511567116,0.33636152744293213,-28.94685173034668,8.278310775756836,25.0,25.0,-28.94111839583271,8.283614209448269,-28.943616959376662,8.281302994910394,-0.0016022646395690628,-0.0009789717467252417,0.0018776681432296947,455.99354835513196,456.38739013671875,456.38739013671875,455.3008728027344,455.30379351465103,3.1712136268615723,0.03802761062979698,-0.18903866410255432,0.04435437172651291,-0.030534347519278526,-0.7756350040435791,-0.6311815977096558,0.33636152744293213,1.0,1.0,-0.9999743700027466,-0.9988082647323608,-0.9587399959564209,0.9998813271522522,0.9954744577407837,0.9991347193717957,0.9988113641738892
333,333,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000333.jpg,-482.8835754394531,48.53030014038086,-28.430277737899154,6.299313311327015,0.0,442.2908935546875,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8672559261322021,0.5169795155525208,-1.9816776514053345,2.0480024814605713,0.38432296365499496,-1.8902689218521118,0.26531316339969635,-0.1828175224363804,0.33602264523506165,-28.946334838867188,8.280094146728516,25.0,25.0,-28.94521922401623,8.280324023163669,-28.94570540436885,8.280223843960957,-0.0017320835726148598,-0.0010057214027721676,0.00200289516513378,456.41127948416545,456.80413818359375,456.80413818359375,455.7182312011719,455.71883710667123,3.1714532375335693,0.038432296365499496,-0.18902689218521118,0.04421886056661606,-0.030469587072730064,-0.7760763764381409,-0.6306390166282654,0.33602264523506165,1.0,1.0,-0.9999740719795227,-0.998843789100647,-0.9594822525978088,0.999885082244873,0.9955843091011047,0.9991191029548645,0.9988355040550232
334,334,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000334.jpg,-483.2887878417969,48.681129455566406,-28.42872585901401,6.298546160890655,0.0,442.7066345214844,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8679146766662598,0.5200833082199097,-1.9867063760757446,2.05365252494812,0.38834262639284134,-1.8956662714481354,0.2634813264012337,-0.18208018317818642,0.336050808429718,-28.947757720947266,8.281645774841309,25.0,25.0,-28.947437487941468,8.279218122558186,-28.947577044165147,8.280276083414511,-0.0017693476042859324,-0.0007232267506697833,0.0019114517722602215,456.83033979116493,457.2208251953125,457.2208251953125,456.1336364746094,456.13393294322685,3.172030210494995,0.038834262639284134,-0.18956662714481354,0.04391355440020561,-0.030346697196364403,-0.7769517302513123,-0.629560112953186,0.336050808429718,1.0,1.0,-0.9999732971191406,-0.9989104270935059,-0.9609280824661255,0.9998915791511536,0.9958229660987854,0.9990856647491455,0.9988910555839539
335,335,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000335.jpg,-483.7344055175781,48.84699249267578,-28.42749375457169,6.293569720377283,0.0,443.16387939453125,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8653736114501953,0.509423017501831,-1.9759149551391602,2.04052734375,0.37609972059726715,-1.8842492997646332,0.2666465789079666,-0.18333115428686142,0.3359913229942322,-28.944272994995117,8.27778434753418,25.0,25.0,-28.94934639176943,8.279552856663841,-28.94713542637165,8.278782147676296,-0.0011789799199593408,-0.0009290199669375414,0.0015010235676484111,457.2911301225994,457.67913818359375,457.67913818359375,456.59600830078125,456.59308002597686,3.170578956604004,0.037609972059726715,-0.18842492997646332,0.0444410964846611,-0.03055519238114357,-0.7747842073440552,-0.632225751876831,0.3359913229942322,1.0,1.0,-0.999973475933075,-0.9987884163856506,-0.9570895433425903,0.9998762011528015,0.9953629374504089,0.999109148979187,0.9987937211990356
336,336,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000336.jpg,-484.56103515625,48.915199279785156,-28.437712416320398,6.302867270768232,0.0,443.9933166503906,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8673091530799866,0.5206019878387451,-1.987339735031128,2.054396629333496,0.38832034915685654,-1.8960323929786682,0.2645633965730667,-0.18261480331420898,0.33689770102500916,-28.95037269592285,8.27881908416748,25.0,25.0,-28.94831440629161,8.277853127709358,-28.949211400427043,8.27827408755139,-0.0014184935510285017,-0.0008166160878975259,0.0016367607611751048,458.10948078659175,458.508544921875,458.508544921875,457.4192810058594,457.42047793598647,3.1720736026763916,0.038832034915685654,-0.18960323929786682,0.04409389942884445,-0.030435800552368164,-0.7767233848571777,-0.6298419833183289,0.33689770102500916,1.0,1.0,-0.9999744892120361,-0.9988551735877991,-0.9610071182250977,0.9998895525932312,0.9956300854682922,0.9991278052330017,0.998855471611023
337,337,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000337.jpg,-485.4703674316406,48.990230560302734,-28.428609352983653,6.290934292915617,0.0,444.9057312011719,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8677092790603638,0.5180352330207825,-1.9817655086517334,2.048354148864746,0.385655052959919,-1.8905363976955414,0.26476040482521057,-0.1824582852423191,0.33605432510375977,-28.94659423828125,8.28018569946289,25.0,25.0,-28.95062989397807,8.277457471463492,-28.948871171863487,8.278646421977767,-0.000948882989415395,-0.0004991448318597047,0.0010721587992336534,459.0320234246841,459.42095947265625,459.42095947265625,458.3353271484375,458.3331862633532,3.171419858932495,0.0385655052959919,-0.18905363976955414,0.044126734137535095,-0.030409714207053185,-0.7761740684509277,-0.6305187344551086,0.33605432510375977,1.0,1.0,-0.9999732375144958,-0.9988769292831421,-0.9592456221580505,0.9998871088027954,0.9956706762313843,0.9990847706794739,0.9988556504249573
338,338,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000338.jpg,-486.2977294921875,49.05849838256836,-28.430835916490963,6.296880881661066,0.0,445.73590087890625,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8690986633300781,0.5254980325698853,-1.9831455945968628,2.051588296890259,0.39416324347257614,-1.8922625482082367,0.26266960054636,-0.18176605179905891,0.33543282747268677,-28.946054458618164,8.283960342407227,25.0,25.0,-28.949820054852903,8.278147277145907,-28.9481790235385,8.280680587020843,-0.0005106979965784143,0.0001772946483992805,0.0005405976656074557,459.8593786843453,460.2511291503906,460.2511291503906,459.1656799316406,459.16385064380034,3.172414541244507,0.039416324347257614,-0.18922625482082367,0.04377826675772667,-0.03029434196650982,-0.7772542834281921,-0.6291866302490234,0.33543282747268677,1.0,1.0,-0.9999732375144958,-0.9989275932312012,-0.9623647332191467,0.9998942613601685,0.9958861470222473,0.9990765452384949,0.9989112019538879
339,339,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000339.jpg,-487.18817138671875,49.01536178588867,-28.422680979792744,6.297535012913077,0.0,446.6202392578125,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8638441562652588,0.4635053873062134,-1.9498918056488037,2.0042243003845215,0.33095583319664,-1.85745507478714,0.2650991231203079,-0.18487367033958435,0.325532466173172,-28.906221389770508,8.3056001663208,25.0,25.0,-28.94868972153508,8.280857881669242,-28.930182197639358,8.291640467313576,0.00443114507156056,0.003056439715200183,0.0053830168472584605,460.7500275773331,461.1344909667969,461.1344909667969,460.0865478515625,460.0639152700974,3.1700031757354736,0.033095583319664,-0.185745507478714,0.04418318718671799,-0.030812278389930725,-0.7737019658088684,-0.633549690246582,0.325532466173172,1.0,1.0,-0.9999743103981018,-0.9983868598937988,-0.9611004590988159,0.9998438954353333,0.9942055344581604,0.999222993850708,0.9987154603004456
340,340,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000340.jpg,-488.1614074707031,48.96821212768555,-28.466676802882564,6.3417485573566434,0.0,447.5868225097656,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8692718148231506,0.5396547317504883,-1.9751431941986084,2.047539472579956,0.4085056483745575,-1.8839649856090546,0.26229822635650635,-0.18235639482736588,0.3345032036304474,-28.944189071655273,8.288308143615723,25.0,25.0,-28.925751052567797,8.294696907028776,-28.93378626527036,8.291912710272786,0.002285598189173404,0.0023130089074679325,0.003251764027167215,461.66682878486375,462.1000671386719,462.1000671386719,461.0155334472656,461.0255626451699,3.1732585430145264,0.04085056483745575,-0.18839649856090546,0.043716371059417725,-0.030392732471227646,-0.7781757116317749,-0.6280466318130493,0.3345032036304474,1.0,1.0,-0.999976396560669,-0.9988487958908081,-0.9658170342445374,0.9998973608016968,0.995636522769928,0.999176561832428,0.998892068862915
341,341,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000341.jpg,-489.05511474609375,48.9249153137207,-28.39413150371755,6.316769527250049,0.0,448.47442626953125,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8689513802528381,0.5176519751548767,-1.9676721096038818,2.0346245765686035,0.3859170153737068,-1.8766751885414124,0.26346994936466217,-0.1819939836859703,0.33181700110435486,-28.931224822998047,8.291508674621582,25.0,25.0,-28.931500667081185,8.294225719180254,-28.931380455366995,8.293041642363342,0.002317696887509353,0.0019968390166294303,0.0030592621529878954,462.627274994886,462.98675537109375,462.98675537109375,461.9145812988281,461.9142777785598,3.1707866191864014,0.03859170153737068,-0.18766751885414124,0.043911658227443695,-0.030332330614328384,-0.7757928371429443,-0.6309876441955566,0.33181700110435486,1.0,1.0,-0.9999721646308899,-0.9989372491836548,-0.9585918188095093,0.9998840093612671,0.9959282279014587,0.9990505576133728,0.9988833665847778
342,342,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000342.jpg,-490.20257568359375,49.10414123535156,-28.413728465310957,6.325369461978944,0.0,449.6323547363281,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8677610754966736,0.5112495422363281,-1.9679542779922485,2.033278226852417,0.37809889763593674,-1.8762938678264618,0.2663012892007828,-0.18332082778215408,0.33351898193359375,-28.93563461303711,8.284794807434082,25.0,25.0,-28.929062758479485,8.29503848137997,-28.931926745601437,8.290574330506692,0.0015529606113011828,0.000804830124865135,0.001749124978423032,463.7660646593591,464.1453552246094,464.1453552246094,463.0695495605469,463.07273598774174,3.170618772506714,0.037809889763593674,-0.18762938678264618,0.04438354820013046,-0.03055347129702568,-0.7747718691825867,-0.6322410702705383,0.33351898193359375,1.0,1.0,-0.9999741315841675,-0.9987872838973999,-0.9581621289253235,0.9998747110366821,0.995412290096283,0.9991331100463867,0.9987940192222595
343,343,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000343.jpg,-491.2519836425781,49.2680549621582,-28.42067720336511,6.322620048789153,0.0,450.69134521484375,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8700388073921204,0.5302690267562866,-1.9853990077972412,2.054992437362671,0.3997458890080452,-1.8946483731269836,0.261046327650547,-0.18150130659341812,0.3330805003643036,-28.939556121826172,8.292762756347656,25.0,25.0,-28.930373784990135,8.291379160631557,-28.93437540952659,8.291982125940383,0.00048445460324686223,0.0009658327499886404,0.0010805226344495031,464.81945806961124,465.2049865722656,465.2049865722656,464.1247253417969,464.12994885851566,3.1733081340789795,0.03997458890080452,-0.18946483731269836,0.04350772127509117,-0.030250217765569687,-0.7784090638160706,-0.6277573704719543,0.3330805003643036,1.0,1.0,-0.9999735951423645,-0.9989539980888367,-0.9657935500144958,0.9999000430107117,0.9960592985153198,0.9990951418876648,0.9989495277404785
344,344,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000344.jpg,-492.4048156738281,49.448116302490234,-28.404106356693273,6.30658309951669,0.0,451.854736328125,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8680841326713562,0.5109983086585999,-1.962809681892395,2.028235912322998,0.3780258074402809,-1.871340572834015,0.2659450024366379,-0.18293838948011398,0.3327345848083496,-28.932161331176758,8.28612232208252,25.0,25.0,-28.933890954923346,8.292947958690371,-28.933137192025427,8.289973374397217,0.0006857229075906242,0.00017156503203018562,0.0007068595802633352,466.0019851179902,466.3690490722656,466.3690490722656,465.2969055175781,465.2955936649614,3.170064687728882,0.03780258074402809,-0.1871340572834015,0.04432416707277298,-0.030489731580018997,-0.7742785215377808,-0.6328449845314026,0.3327345848083496,1.0,1.0,-0.9999723434448242,-0.9988194704055786,-0.9566749930381775,0.9998740553855896,0.9954591989517212,0.9990713596343994,0.9988060593605042
345,345,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000345.jpg,-493.2138671875,49.64497375488281,-28.422138883366827,6.327163606823145,0.0,452.6767272949219,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8672690987586975,0.5064435005187988,-1.9677156209945679,2.031843900680542,0.3727700933814049,-1.8756471574306488,0.26734690368175507,-0.1841369792819023,0.33361679315567017,-28.935760498046875,8.28425407409668,25.0,25.0,-28.932451469117836,8.290144939429247,-28.933893530282738,8.287577724604013,0.00030066653744889723,-0.0005139276821756136,0.0005954175251434137,466.80593759716305,467.19207763671875,467.19207763671875,466.1167907714844,466.1183628066499,3.1707332134246826,0.03727700933814049,-0.18756471574306488,0.04455781728029251,-0.03068949654698372,-0.7746290564537048,-0.6324159502983093,0.33361679315567017,1.0,1.0,-0.9999751448631287,-0.9986964464187622,-0.9589203596115112,0.9998708963394165,0.9951226711273193,0.9991797208786011,0.9987530708312988
346,346,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000346.jpg,-493.953369140625,49.82489776611328,-28.427449985060456,6.319862077532413,0.0,453.4281005859375,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8664935231208801,0.5059546232223511,-1.9692838191986084,2.033241033554077,0.37224143743515015,-1.8771730363368988,0.26742640882730484,-0.1842215247452259,0.3334730267524719,-28.935688018798828,8.285189628601074,25.0,25.0,-28.93359286374529,8.287063796921837,-28.934505923679772,8.286247042094418,5.6863047935707095e-05,-0.0007320159691333074,0.0007342212100496102,467.5543492856183,467.9443664550781,467.9443664550781,466.8693542480469,466.8704345442663,3.170685291290283,0.037224143743515015,-0.18771730363368988,0.04457106813788414,-0.03070358745753765,-0.7749151587486267,-0.6320651769638062,0.3334730267524719,1.0,1.0,-0.9999750256538391,-0.9987035989761353,-0.9587428569793701,0.9998718500137329,0.9951545000076294,0.9991759061813354,0.9987557530403137
347,347,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000347.jpg,-494.6924133300781,50.00471496582031,-28.42855128183097,6.316963243384906,0.0,454.1790466308594,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8667049407958984,0.5028872489929199,-1.967525839805603,2.0307765007019043,0.3689763695001602,-1.8752871453762054,0.2678217887878418,-0.18447739630937576,0.3329920768737793,-28.933795928955078,8.28629207611084,25.0,25.0,-28.934449060631838,8.285515026125285,-28.93416442853982,8.28585366130539,0.00013286495606977815,-0.0006415942613535328,0.0006552070609763065,468.3061057713299,468.6962585449219,468.6962585449219,467.6232604980469,467.6229355029249,3.170593500137329,0.03689763695001602,-0.18752871453762054,0.04463696479797363,-0.030746232718229294,-0.7747708559036255,-0.6322422027587891,0.3329920768737793,1.0,1.0,-0.9999750256538391,-0.998669445514679,-0.9588190317153931,0.9998697638511658,0.9950385093688965,0.9991809725761414,0.9987416863441467
348,348,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000348.jpg,-494.6389465332031,49.91730499267578,-28.43127716464574,6.318327817774497,0.0,454.11883544921875,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8676465153694153,0.5087161064147949,-1.9674135446548462,2.032119035720825,0.3749699518084526,-1.875280886888504,0.2674923688173294,-0.1842654123902321,0.3330712914466858,-28.934492111206055,8.286581993103027,25.0,25.0,-28.93403156358375,8.285212067044037,-28.934232268338818,8.28580907517265,7.927316236700084e-05,-0.00048218231091450107,0.0004886553133145217,468.24188384718394,468.6353759765625,468.6353759765625,467.5615234375,467.5618272922288,3.170809507369995,0.03749699518084526,-0.1875280886888504,0.0445820614695549,-0.03071090206503868,-0.7750512957572937,-0.6318984627723694,0.3330712914466858,1.0,1.0,-0.9999751448631287,-0.9987007975578308,-0.959325909614563,0.9998729228973389,0.995148777961731,0.9991775751113892,0.9987542033195496
349,349,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000349.jpg,-494.59027099609375,49.83773422241211,-28.4255161321217,6.318395482089031,0.0,454.06402587890625,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8674721121788025,0.5132627487182617,-1.9718564748764038,2.0375614166259766,0.37998929619789124,-1.8800334632396698,0.2665468454360962,-0.18364592269062996,0.3337326645851135,-28.937381744384766,8.285418510437012,25.0,25.0,-28.93415299517645,8.285326892861736,-28.935560070770034,8.285366819423324,-0.00029644142850331165,-0.00047152119802206156,0.0005569647751135113,468.1917465331722,468.58001708984375,468.58001708984375,467.5031433105469,467.5049829079256,3.170985221862793,0.037998929619789124,-0.18800334632396698,0.044424474239349365,-0.03060765378177166,-0.7754400968551636,-0.6314212083816528,0.3337326645851135,1.0,1.0,-0.9999748468399048,-0.9987761378288269,-0.9592078924179077,0.9998775720596313,0.9954066276550293,0.9991560578346252,0.998791515827179
350,350,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000350.jpg,-494.1343688964844,49.72277069091797,-28.422297351854095,6.313510394838339,0.0,453.6004943847656,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8659974336624146,0.4929184913635254,-1.962677240371704,2.0236282348632812,0.35903044044971466,-1.8703174591064453,0.26777610182762146,-0.18471968919038773,0.33145368099212646,-28.927730560302734,8.289811134338379,25.0,25.0,-28.935856512198537,8.284895298225301,-28.9323152558638,8.287037599336506,0.0006491379568825018,0.00010051188192547293,0.000656873447076215,467.73079593056906,468.1158447265625,468.1158447265625,467.0480651855469,467.04375671695647,3.1702442169189453,0.035903044044971466,-0.18703174591064453,0.04462935030460358,-0.03078661486506462,-0.7743009924888611,-0.6328175067901611,0.33145368099212646,1.0,1.0,-0.99997478723526,-0.9986124634742737,-0.95860356092453,0.9998634457588196,0.9948484897613525,0.9991874694824219,0.9987262487411499
351,351,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000351.jpg,-493.67791748046875,49.607669830322266,-28.439396764500273,6.324360295634866,0.0,453.13641357421875,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8666253089904785,0.5070047378540039,-1.9712523221969604,2.0354089736938477,0.37318553775548935,-1.8790185451507568,0.2676384598016739,-0.18446756154298782,0.33404937386512756,-28.93805503845215,8.283987998962402,25.0,25.0,-28.931666117906914,8.28713811121843,-28.93445038314046,8.28576530528445,-9.431113559387285e-05,-0.00026605209102765836,0.00028227345861273474,467.24760678066417,467.6511535644531,467.6511535644531,466.5734558105469,466.5768854146354,3.170912981033325,0.037318553775548935,-0.18790185451507568,0.04460640996694565,-0.03074459359049797,-0.7751528024673462,-0.631773829460144,0.33404937386512756,1.0,1.0,-0.9999755024909973,-0.9986796975135803,-0.9593318700790405,0.9998725652694702,0.9950921535491943,0.999190628528595,0.9987494349479675
352,352,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000352.jpg,-493.2218017578125,49.492645263671875,-28.427445615484135,6.314512979362199,0.0,452.6726989746094,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8691352605819702,0.5224037170410156,-1.9750736951828003,2.0429933071136475,0.39002176374197006,-1.8836651742458344,0.2647639587521553,-0.1828172542154789,0.33367058634757996,-28.938777923583984,8.287578582763672,25.0,25.0,-28.934544694276056,8.285499253193422,-28.93638951815581,8.286405416447533,-0.0005869124232357132,-2.4090139706305574e-05,0.0005874066116239127,466.79561331413873,467.18682861328125,467.18682861328125,466.10791015625,466.1103927407057,3.171712875366211,0.039002176374197006,-0.18836651742458344,0.04412732645869255,-0.030469542369246483,-0.7765141129493713,-0.6300997734069824,0.33367058634757996,1.0,1.0,-0.9999746084213257,-0.9988527894020081,-0.9611470699310303,0.9998866319656372,0.995667040348053,0.9991341233253479,0.9988453984260559
353,353,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000353.jpg,-492.5882873535156,49.437400817871094,-28.413985775037762,6.311331615093959,0.0,452.03680419921875,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8705991506576538,0.5272266268730164,-1.9794152975082397,2.048426866531372,0.39634376764297485,-1.8886533379554749,0.261765718460083,-0.18152406066656113,0.3326877951622009,-28.937137603759766,8.292579650878906,25.0,25.0,-28.936976430579044,8.286381326307826,-28.93704666918672,8.28908253060162,-0.0006056673997752793,0.000697180182035509,0.0009235221737314234,466.17340131194794,466.5509033203125,466.5509033203125,465.4731750488281,465.4735836607572,3.172560930252075,0.039634376764297485,-0.18886533379554749,0.04362761974334717,-0.03025401011109352,-0.7777119278907776,-0.6286209225654602,0.3326877951622009,1.0,1.0,-0.9999726414680481,-0.9989636540412903,-0.9636349678039551,0.9998963475227356,0.9960663318634033,0.9990584850311279,0.9989379644393921
354,354,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000354.jpg,-492.0122375488281,49.387168884277344,-28.409820042313704,6.309667162312865,0.0,451.4585876464844,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8668603301048279,0.5162081718444824,-1.9673311710357666,2.0339279174804688,0.38329679518938065,-1.8759046494960785,0.26582278311252594,-0.18285325169563293,0.3338194489479065,-28.93675422668457,8.284029960632324,25.0,25.0,-28.937652336586495,8.289779710783655,-28.93726094399394,8.287273993372619,-0.0005011585102370614,2.8108387871203684e-05,0.0005019461463660706,465.59947666689914,465.9726867675781,465.9726867675781,464.8960876464844,464.895295004812,3.1705825328826904,0.038329679518938065,-0.18759046494960785,0.04430379718542099,-0.030475541949272156,-0.7748205065727234,-0.6321811676025391,0.3338194489479065,1.0,1.0,-0.9999728798866272,-0.9988342523574829,-0.9577949047088623,0.9998783469200134,0.9955232739448547,0.9990803599357605,0.9988175630569458
355,355,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000355.jpg,-491.43463134765625,49.33679962158203,-28.421052757248297,6.319942718028724,0.0,450.8788146972656,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8700628280639648,0.5282554030418396,-1.9765883684158325,2.0459606647491455,0.39647258818149567,-1.8854640424251556,0.26356570422649384,-0.18224874883890152,0.33380576968193054,-28.93984031677246,8.287921905517578,25.0,25.0,-28.937762102504177,8.28730210176049,-28.93866777971429,8.28757220968252,-0.0007429906790343024,0.00010023208035697068,0.0007497210274925867,465.007552559049,465.39288330078125,465.39288330078125,464.3128662109375,464.314069771478,3.1723148822784424,0.03964725881814957,-0.18854640424251556,0.043927617371082306,-0.030374791473150253,-0.7769061326980591,-0.629616379737854,0.33380576968193054,1.0,1.0,-0.9999743700027466,-0.9988862872123718,-0.9628766775131226,0.9998915791511536,0.9957676529884338,0.9991181492805481,0.9988768696784973
356,356,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000356.jpg,-490.5656433105469,49.16110610961914,-28.410412339419548,6.310983792837913,0.0,449.9987487792969,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.864320695400238,0.49729475378990173,-1.9649611711502075,2.0269126892089844,0.3635598346590996,-1.8728917837142944,0.2674698382616043,-0.18413874506950378,0.33216893672943115,-28.929733276367188,8.287174224853516,25.0,25.0,-28.939410770393323,8.287672441762876,-28.93519335839484,8.287455320887812,0.0003831344778269717,4.225688619111381e-05,0.00038545774415662615,464.13746939515573,464.5119934082031,464.5119934082031,463.4419250488281,463.4364332374242,3.1699576377868652,0.03635598346590996,-0.18728917837142944,0.04457830637693405,-0.030689790844917297,-0.7739731073379517,-0.6332185864448547,0.33216893672943115,1.0,1.0,-0.9999735355377197,-0.9986813068389893,-0.9571366906166077,0.999866247177124,0.9950140714645386,0.999136745929718,0.9987419247627258
357,357,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000357.jpg,-489.7735900878906,49.0009651184082,-28.43789860460494,6.322494164638766,0.0,449.1966552734375,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.8695023059844971,0.5305495262145996,-1.9804104566574097,2.050246000289917,0.3985806182026863,-1.8891139328479767,0.2639378160238266,-0.18259314447641373,0.33453497290611267,-28.9431095123291,8.286744117736816,25.0,25.0,-28.934810223917015,8.287497577774003,-28.93842701959092,8.287169222996141,-0.0005826152751211842,-4.5419768557931327e-05,0.0005843830200993088,463.3055925836781,463.7091064453125,463.7091064453125,462.6255187988281,462.6301554118578,3.1726701259613037,0.03985806182026863,-0.18891139328479767,0.0439896360039711,-0.030432190746068954,-0.7773842215538025,-0.629025936126709,0.33453497290611267,1.0,1.0,-0.9999752044677734,-0.9988518953323364,-0.963839590549469,0.9998934268951416,0.9956539869308472,0.9991477131843567,0.9988656640052795
