frame_id,timestamp_ns,elapsed_time_s,dt_seconds,waypoint_from,waypoint_to,waypoint_from_frame,waypoint_to_frame,leg_index,leg_changed,gt_x,gt_y,gt_progress_s,gt_cross_d,prediction_x,prediction_y,prediction_s,prediction_v_mps,prediction_d,prediction_vd_mps,raw_top1_x,raw_top1_y,hardms_x,hardms_y,measurement_s,measurement_d,measurement_var_s,measurement_var_d,final_x,final_y,final_s,final_v_mps,final_d,final_vd_mps,error_m,candidate_capture
357,1782720891511286784,121.256733768,0.349098496,3,4,340,461,3,0,-518.834716796875,76.63233947753906,30.241689682006836,0.04751157760620117,-477.51669444656426,70.59457577833278,71.99765201596499,11.457714117373602,0.31805646616567745,0.042005795946498226,-462.6288146972656,78.60262298583984,-462.689697265625,69.08631134033203,80.79757690429688,0.09010067582130432,100.0,36.62995147705078,-477.52301166215267,70.55321999157908,71.99765201596499,11.457714117373602,0.2762209751159506,0.03183316654479079,41.75658840066825,0
358,1782720891860385024,121.605832008,0.34909824,3,4,340,461,3,0,-518.834716796875,76.63233947753906,30.241689682006836,0.04751157760620117,-473.56733002476443,69.96022002958506,75.99751984876326,11.457714117373602,0.287333877530364,0.03183316654479079,-462.6288146972656,78.60262298583984,-462.689697265625,69.08631134033203,84.78831481933594,0.4217875599861145,100.0,36.62995910644531,-473.5636931968947,69.98402860089881,75.99751984876326,11.457714117373602,0.31141861512792374,0.03757579309972151,45.75659094930945,0
359,1782720892209483520,121.954930504,0.349098496,3,4,340,461,3,0,-518.834716796875,76.63233947753906,30.241689682006836,0.04751157760620117,-469.60770593994323,69.39300995907638,79.99739061473635,11.457714117373602,0.3245362679850437,0.03757579309972151,-462.6288146972656,78.60262298583984,-457.9583435058594,69.05644226074219,88.70255279541016,0.7544155120849609,100.0,36.62995910644531,-469.59633428763703,69.46745472374037,79.99739061473635,11.457714117373602,0.3998445508221775,0.05524754650716459,49.75694811442165,0
360,1782720892558582016,122.304029,0.349098496,3,4,340,461,3,0,-508.9694519042969,74.87348937988281,40.25942611694336,-0.20150279998779297,-465.63941547579986,68.88253452587094,83.99726138070943,11.457714117373602,0.4191313862155187,0.05524754650716459,-462.6288146972656,78.60262298583984,-453.2574462890625,64.2684097290039,93.06593322753906,0.38269492983818054,100.0,36.62994384765625,-465.64036001411756,68.87635108560369,83.99726138070943,11.457714117373602,0.4128762214547147,0.05379819626000836,43.742152116103206,0
361,1782720892907680256,122.65312724,0.34909824,3,4,340,461,3,0,-508.9694519042969,74.87348937988281,40.25942611694336,-0.20150279998779297,-461.683520505449,68.29093115267219,87.9971292135077,11.457714117373602,0.4316570770842582,0.05379819626000836,-462.6288146972656,78.60262298583984,-448.5260925292969,64.23853302001953,96.99221801757812,0.47523558139801025,100.0,36.62995147705078,-461.6824112163895,68.29819313718947,87.9971292135077,11.457714117373602,0.4390032966129829,0.055483812588136804,47.742001819142295,0
362,1782720893256778752,123.002225736,0.349098496,3,4,340,461,3,0,-508.9694519042969,74.87348937988281,40.25942611694336,-0.20150279998779297,-457.72547994994085,67.71335447369975,91.99699997948079,11.457714117373602,0.4583726121398473,0.055483812588136804,-429.5702819824219,68.87716674804688,-443.79473876953125,64.20865631103516,101.68274688720703,-0.07782405614852905,100.0,36.62995147705078,-457.7389092520126,67.62543926090422,91.99699997948079,11.457714117373602,0.3694376314091452,0.035224697654965845,51.740726038341826,0
363,1782720893605876992,123.351323976,0.34909824,3,4,340,461,3,0,-499.1144104003906,73.19256591796875,50.25528335571289,-0.3750276565551758,-453.7830488324183,67.03360970044002,95.99686781227906,11.457714117373602,0.3817345113650259,0.035224697654965845,-429.5702819824219,68.87716674804688,-439.06341552734375,64.17877960205078,105.69624328613281,0.1064320057630539,100.0,36.62995147705078,-453.7898460943487,66.98911128005686,95.99686781227906,11.457714117373602,0.33671993387060967,0.02502283050699508,45.74711989816581,0
364,1782720893954975488,123.700422472,0.349098496,3,4,340,461,3,0,-499.1144104003906,73.19256591796875,50.25528335571289,-0.3750276565551758,-449.8345205585839,66.3937606663553,99.99673857825215,11.457714117373602,0.34545536636626456,0.02502283050699508,-429.5702819824219,68.87716674804688,-439.06341552734375,64.17877960205078,108.59120178222656,0.26243728399276733,100.0,36.62995147705078,-449.8365449133651,66.3805081845501,99.99673857825215,11.457714117373602,0.332049163088104,0.021994686161774937,49.74647884545004,0
365,1782720894304073728,124.049520712,0.34909824,3,4,340,461,3,0,-499.1144104003906,73.19256591796875,50.25528335571289,-0.3750276565551758,-445.8813819046345,65.78411300897335,103.99660641105042,11.457714117373602,0.33972746931653197,0.021994686161774937,-429.5702819824219,68.87716674804688,-434.3320617675781,64.14889526367188,112.38068389892578,0.3954097628593445,100.0,36.62995910644531,-445.8800386283845,65.79290679562949,103.99660641105042,11.457714117373602,0.3486232590433093,0.02400015727913171,53.7461932892645,0
366,1782720894653172224,124.398619208,0.349098496,3,4,340,461,3,0,-489.3206481933594,71.68975067138672,60.163673400878906,-0.38173866271972656,-441.92476700216787,65.19720326191946,107.99647717702351,11.457714117373602,0.3570016778532176,0.02400015727913171,-429.5702819824219,68.87716674804688,-429.6007385253906,64.11901092529297,116.83586120605469,0.5564676523208618,100.0,36.62995910644531,-441.9199989823959,65.22841720517772,107.99647717702351,11.457714117373602,0.38857768562173917,0.031112820913342207,47.83900475325929,0
367,1782720895002270720,124.747717704,0.349098496,3,4,340,461,3,0,-489.3206481933594,71.68975067138672,60.163673400878906,-0.38173866271972656,-437.9643524167827,64.63516822023429,111.9963479429966,11.457714117373602,0.3994391246089043,0.031112820913342207,-429.5702819824219,68.87716674804688,-424.869384765625,64.08912658691406,121.42637634277344,0.5824887752532959,100.0,36.62995910644531,-437.96001047740856,64.66359281906904,111.9963479429966,11.457714117373602,0.42819343309844593,0.03758997408092498,51.839000769255136,0
368,1782720895351368960,125.096815944,0.34909824,3,4,340,461,3,0,-479.54730224609375,70.25373077392578,70.04179382324219,-0.3255043029785156,-434.0040253739108,64.07257950444118,115.99621577579487,11.457714117373602,0.44131602689174243,0.03758997408092498,-429.5702819824219,68.87716674804688,-420.1380310058594,64.05924224853516,125.67588806152344,-0.019764438271522522,100.0,36.62995910644531,-434.0148920757284,64.00144040893352,115.99621577579487,11.457714117373602,0.3693517571482628,0.021369441618315062,45.95967265691263,0
369,1782720895700467456,125.44591444,0.349098496,3,4,340,461,3,0,-479.54730224609375,70.25373077392578,70.04179382324219,-0.3255043029785156,-430.05975912596176,63.404829026882474,119.99608654176795,11.457714117373602,0.3768117970775764,0.021369441618315062,-429.5702819824219,68.87716674804688,-415.4371337890625,59.271202087402344,129.49270629882812,0.10101515054702759,100.0,36.62994384765625,-430.06622478443944,63.36250145558403,119.99608654176795,11.457714117373602,0.3339932493188541,0.0117084390587923,49.958643579306745,0
370,1782720896049565696,125.79501268,0.34909824,3,4,340,461,3,0,-479.54730224609375,70.25373077392578,70.04179382324219,-0.3255043029785156,-426.1116040080781,62.76255654422289,123.99595437456622,11.457714117373602,0.3380806447874258,0.0117084390587923,-405.9135437011719,68.72773742675781,-410.705810546875,59.24131393432617,133.25108337402344,0.22048865258693695,100.0,36.62995147705078,-426.1143489778022,62.74458654130488,123.99595437456622,11.457714117373602,0.3199021997558394,0.0076017241098219656,53.958018329787954,0
371,1782720896398664192,126.144111176,0.349098496,3,4,340,461,3,0,-469.8147888183594,68.76204681396484,79.8879623413086,-0.3304615020751953,-422.15994178423045,62.14322398082518,127.99582514053931,11.457714117373602,0.32255595020958516,0.0076017241098219656,-405.9135437011719,68.72773742675781,-410.705810546875,59.24131393432617,136.9806365966797,0.36048388481140137,100.0,36.62995147705078,-422.1590594589453,62.14900014214666,127.99582514053931,11.457714117373602,0.3283991118136893,0.008923579164615683,48.11237810648488,0
372,1782720896747762432,126.493209416,0.34909824,3,4,340,461,3,0,-469.8147888183594,68.76204681396484,79.8879623413086,-0.3304615020751953,-418.2045854845383,61.54809418865597,131.99569297333758,11.457714117373602,0.3315143175945573,0.008923579164615683,-405.9135437011719,68.72773742675781,-405.9744567871094,59.21142578125,139.83029174804688,0.5499028563499451,100.0,36.62995147705078,-418.19951877062965,61.58126353945871,131.99569297333758,11.457714117373602,0.3650684145555893,0.016524887941654524,52.11237617433591,0
373,1782720897096860928,126.842307912,0.349098496,3,4,340,461,3,0,-469.8147888183594,68.76204681396484,79.8879623413086,-0.3304615020751953,-414.24464119833135,60.98298032335742,135.99556373931068,11.457714117373602,0.37083722808258945,0.016524887941654524,-405.9135437011719,68.72773742675781,-401.2431335449219,59.18153381347656,145.49285888671875,0.5490092635154724,100.0,36.62995147705078,-414.2405161520431,61.009985026973744,135.99556373931068,11.457714117373602,0.39815517135301703,0.022721810734475316,56.112335937290986,0
374,1782720897445959424,127.191406408,0.349098496,3,4,340,461,3,0,-459.9393310546875,67.35942077636719,89.86198425292969,-0.2257976531982422,-410.28531191302574,60.41384034152424,139.99543450528378,11.457714117373602,0.406087321306819,0.022721810734475316,-405.9135437011719,68.72773742675781,-396.51177978515625,59.15163803100586,149.43067932128906,-0.06173443794250488,100.0,36.62995910644531,-410.29612579083494,60.343047059516174,139.99543450528378,11.457714117373602,0.33447287630862627,0.006456154579329052,50.136586730685174,0
375,1782720897795057664,127.540504648,0.34909824,3,4,340,461,3,0,-459.9393310546875,67.35942077636719,89.86198425292969,-0.2257976531982422,-406.3417818850006,59.74128960933696,143.99530233808207,11.457714117373602,0.336726708509438,0.006456154579329052,-405.9135437011719,68.72773742675781,-391.7804260253906,59.12174606323242,153.25221252441406,0.04414074122905731,100.0,36.62995910644531,-406.3485371767161,59.697065947862285,143.99530233808207,11.457714117373602,0.29199007697516544,-0.0037162067363464436,54.13580026183348,0
376,1782720898144156160,127.889603144,0.349098496,3,4,340,461,3,0,-459.9393310546875,67.35942077636719,89.86198425292969,-0.2257976531982422,-402.39472660044277,59.09179761949765,147.99517310405517,11.457714117373602,0.2906927547926818,-0.0037162067363464436,-382.3177490234375,59.06195068359375,-387.0491027832031,59.09185028076172,157.11270141601562,0.10157659649848938,100.0,36.62995147705078,-402.3990892539515,59.063237415138104,147.99517310405517,11.457714117373602,0.26180126782912466,-0.010292086764007231,58.13523961290863,0
377,1782720898493254400,128.238701384,0.34909824,3,4,340,461,3,0,-449.9106750488281,65.8454818725586,100.0042495727539,-0.20803546905517578,-398.44562822002297,58.45570022517366,151.99504093685346,11.457714117373602,0.2582083184538824,-0.010292086764007231,-382.3177490234375,59.06195068359375,-387.0795593261719,54.33369445800781,160.9527130126953,0.31124651432037354,100.0,36.62994384765625,-398.444405426439,58.46370526948361,151.99504093685346,11.457714117373602,0.2663062168586801,-0.008447420518808499,51.992956587043196,0
378,1782720898842352896,128.58779988,0.349098496,3,4,340,461,3,0,-449.9106750488281,65.8454818725586,100.0042495727539,-0.20803546905517578,-394.49084425299594,57.856804220164996,155.99491170282656,11.457714117373602,0.26335723506048453,-0.008447420518808499,-382.3177490234375,59.06195068359375,-382.34820556640625,54.303794860839844,164.8753662109375,0.4673841893672943,100.0,36.62994384765625,-394.48614229049826,57.887585718066475,155.99491170282656,11.457714117373602,0.29449578134480864,-0.001349308681129877,55.99291868339121,0
379,1782720899191451392,128.936898376,0.349098496,3,4,340,461,3,0,-449.9106750488281,65.8454818725586,100.0042495727539,-0.20803546905517578,-390.5322069447469,57.28313419575381,159.99478246879966,11.457714117373602,0.29402473971358645,-0.001349308681129877,-382.3177490234375,59.06195068359375,-377.61688232421875,54.273895263671875,168.89688110351562,0.5194306373596191,100.0,36.62995147705078,-390.5270135967861,57.317132559083056,159.99478246879966,11.457714117373602,0.32841746528877924,0.006494945015230947,59.99293282932082,0
380,1782720899540549632,129.285996616,0.34909824,3,4,340,461,3,0,-440.06585693359375,64.34266662597656,109.96310424804688,-0.20703887939453125,-386.5726676461409,56.71538849530191,163.99465030159794,11.457714117373602,0.33068483916249314,0.006494945015230947,-382.3177490234375,59.06195068359375,-372.8855285644531,54.243995666503906,173.359130859375,0.5156283378601074,100.0,36.62995147705078,-386.56840717418476,56.743279765945324,163.99465030159794,11.457714117373602,0.35889963314809714,0.012932922891845194,54.034505747798825,0
381,1782720899889648128,129.635095112,0.349098496,3,4,340,461,3,0,-440.06585693359375,64.34266662597656,109.96310424804688,-0.20703887939453125,-382.6137189499672,56.1437569785897,167.99452106757104,11.457714117373602,0.36341449707852425,0.012932922891845194,-382.3177490234375,59.06195068359375,-368.1542053222656,54.21409225463867,176.9947052001953,-0.006803244352340698,100.0,36.62995147705078,-382.62224689522304,56.087928602858184,167.99452106757104,11.457714117373602,0.3069385430083694,4.2204216380696893e-05,58.033688785658974,0
382,1782720900238746368,129.984193352,0.34909824,3,4,340,461,3,0,-440.06585693359375,64.34266662597656,109.96310424804688,-0.20703887939453125,-378.6682410963257,55.48395772839559,171.99438890036933,11.457714117373602,0.3069532764260285,4.2204216380696893e-05,-363.4228515625,54.18418884277344,-368.1542053222656,54.21409225463867,180.73434448242188,0.1008787602186203,100.0,36.62995147705078,-378.6729878980225,55.4528826897195,171.99438890036933,11.457714117373602,0.27551778445616304,-0.007134662336317627,62.03315747930408,0
383,1782720900587844864,130.333291848,0.349098496,3,4,340,461,3,0,-430.31292724609375,62.7730598449707,119.84121704101562,-0.28594207763671875,-374.7193575233931,54.846434667444385,175.99425966634243,11.457714117373602,0.27302708456508673,-0.007134662336317627,-363.4228515625,54.18418884277344,-363.4228515625,54.18418884277344,184.34584045410156,0.2772728204727173,100.0,36.62995910644531,-374.7192597248782,54.84707490751093,175.99425966634243,11.457714117373602,0.2736747510629597,-0.006986774039420879,56.15582877750354,0
384,1782720900936943104,130.682390088,0.34909824,3,4,340,461,3,0,-430.31292724609375,62.7730598449707,119.84121704101562,-0.28594207763671875,-370.76562445368586,54.24067836551455,179.99412749914072,11.457714117373602,0.2712356805425202,-0.006986774039420879,-363.4228515625,54.18418884277344,-363.4228515625,54.18418884277344,188.14517211914062,0.49626290798187256,100.0,36.62993621826172,-370.7604409440263,54.274612322194656,179.99412749914072,11.457714117373602,0.30556325238700055,0.0008523258583855997,60.155816302792445,0
385,1782720901286041600,131.031488584,0.349098496,3,4,340,461,3,0,-430.31292724609375,62.7730598449707,119.84121704101562,-0.28594207763671875,-366.80638954055485,53.670920574225526,183.99399826511382,11.457714117373602,0.30586079806226485,0.0008523258583855997,-363.4228515625,54.18418884277344,-358.72198486328125,49.3961296081543,192.20114135742188,-0.06677252054214478,100.0,36.629905700683594,-366.81497340133683,53.61472614630803,183.99399826511382,11.457714117373602,0.24901454580285115,-0.012129757194010164,64.155009302524,0
386,1782720901635140096,131.38058708,0.349098496,3,4,340,461,3,0,-420.5804443359375,61.23685073852539,129.69407653808594,-0.3349170684814453,-362.8616063398554,53.0065543388868,187.99386903108692,11.457714117373602,0.24478006580957704,-0.012129757194010164,-363.4228515625,54.18418884277344,-349.2593078613281,49.33631134033203,196.88009643554688,-0.10254836082458496,100.0,36.62995147705078,-362.86960748624443,52.954174663186606,187.99386903108692,11.457714117373602,0.19179281478726823,-0.024230642190205598,58.3021733116432,0
387,1782720901984238336,131.72968532,0.34909824,3,4,340,461,3,0,-420.5804443359375,61.23685073852539,129.69407653808594,-0.3349170684814453,-358.9168812135808,52.341827342910925,191.9937368638852,11.457714117373602,0.1833339402445977,-0.024230642190205598,-363.4837951660156,44.667877197265625,-344.5279541015625,49.30640411376953,201.51258850097656,-0.060832276940345764,100.0,36.62995147705078,-358.9225060076546,52.305004508389146,191.9937368638852,11.457714117373602,0.14608398117027466,-0.03273737686274166,62.30151872926645,0
388,1782720902333336832,132.078783816,0.349098496,3,4,340,461,3,0,-410.8275451660156,60.05686569213867,139.51332092285156,-0.028673171997070312,-354.9702252633226,51.68972110255113,195.9936076298583,11.457714117373602,0.13465541214450635,-0.03273737686274166,-349.1983642578125,58.85262680053711,-344.5279541015625,49.30640411376953,205.59246826171875,0.0658479630947113,100.0,36.62994384765625,-354.971810384904,51.679344070268144,195.9936076298583,11.457714117373602,0.12415801201564025,-0.03513456435594777,56.48049199912116,0
389,1782720902682435072,132.427882056,0.34909824,3,4,340,461,3,0,-410.8275451660156,60.05686569213867,139.51332092285156,-0.028673171997070312,-351.01965890492136,51.06323385743172,199.9934754626566,11.457714117373602,0.11189259743581215,-0.03513456435594777,-349.1983642578125,58.85262680053711,-339.796630859375,49.276493072509766,208.46994018554688,0.21352116763591766,100.0,36.62995910644531,-351.0173176693438,51.0785608061371,199.9934754626566,11.457714117373602,0.12739733028498737,-0.03159408106539735,60.480354428769985,0
390,1782720903031533568,132.776980552,0.349098496,3,4,340,461,3,0,-410.8275451660156,60.05686569213867,139.51332092285156,-0.028673171997070312,-347.064976656924,50.463671946622874,203.9933462286297,11.457714117373602,0.11636788410255508,-0.03159408106539735,-349.1983642578125,58.85262680053711,-335.0652770996094,49.246578216552734,212.25469970703125,0.48570746183395386,100.0,36.62995910644531,-347.05646813748785,50.51937315081072,203.9933462286297,11.457714117373602,0.17271519150933448,-0.018727988223777043,64.48033831606584,0
391,1782720903380631808,133.126078792,0.34909824,3,4,340,461,3,0,-400.931640625,58.565185546875,149.52101135253906,-0.008953094482421875,-343.1034517962436,49.90892477069252,207.99321406142798,11.457714117373602,0.16617728378167318,-0.018727988223777043,-325.60260009765625,49.18674850463867,-330.3339538574219,49.2166633605957,216.78274536132812,-0.029366567730903625,100.0,36.62995910644531,-343.1079565169955,49.879434520092026,207.99321406142798,11.457714117373602,0.13634496255419146,-0.025539365143900344,58.472392756937474,0
392,1782720903729730304,133.475177288,0.349098496,3,4,340,461,3,0,-400.931640625,58.565185546875,149.52101135253906,-0.008953094482421875,-339.15529633419857,49.266635116267175,211.99308482740108,11.457714117373602,0.12742920859366103,-0.025539365143900344,-325.60260009765625,49.18674850463867,-325.60260009765625,49.18674850463867,221.06874084472656,-0.01272633671760559,100.0,36.62995910644531,-339.1585250279823,49.245498403463166,211.99308482740108,11.457714117373602,0.10604732158956888,-0.030421038587486793,62.472188844425695,0
393,1782720904078828800,133.824275784,0.349098496,3,4,340,461,3,0,-400.931640625,58.565185546875,149.52101135253906,-0.008953094482421875,-335.20612217939794,48.631014355720644,215.99295559337418,11.457714117373602,0.09542738277191928,-0.030421038587486793,-325.60260009765625,49.18674850463867,-320.9017639160156,44.39867401123047,225.67025756835938,-0.4492717981338501,100.0,36.62995147705078,-335.2186698771933,48.54887058414757,215.99295559337418,11.457714117373602,0.012330788795766934,-0.049391687672105146,66.47195716943091,0
394,1782720904427927040,134.173374024,0.34909824,3,4,340,461,3,0,-390.8315124511719,56.68388366699219,159.78939819335938,-0.3435497283935547,-331.2672699515605,47.92784030471048,219.99282342617246,11.457714117373602,-0.004911762441194671,-0.049391687672105146,-325.60260009765625,49.18674850463867,-316.17041015625,44.36875534057617,229.65716552734375,-0.1010289341211319,100.0,36.62995147705078,-331.2694840521002,47.9133456482448,219.99282342617246,11.457714117373602,-0.01957454892015687,-0.052738981518893904,60.2042985520977,0
395,1782720904777025536,134.52247252,0.349098496,3,4,340,461,3,0,-390.8315124511719,56.68388366699219,159.78939819335938,-0.3435497283935547,-327.3182576792338,47.29115977709091,223.99269419214556,11.457714117373602,-0.03798564804897453,-0.052738981518893904,-325.60260009765625,49.18674850463867,-311.4390869140625,44.33883285522461,233.50534057617188,0.25002995133399963,100.0,36.62995147705078,-327.3116232982083,47.33459189415136,223.99269419214556,11.457714117373602,0.005950257592832263,-0.04270951757760951,64.20424888322025,0
396,1782720905126123776,134.87157076,0.34909824,3,4,340,461,3,0,-390.8315124511719,56.68388366699219,159.78939819335938,-0.3435497283935547,-323.3598711266218,46.715867600373,227.99256202494385,11.457714117373602,-0.008959559824760282,-0.04270951757760951,-325.60260009765625,49.18674850463867,-311.4390869140625,44.33883285522461,236.3494873046875,0.6033179759979248,100.0,36.62995147705078,-323.3457678443778,46.808195038758704,227.99256202494385,11.457714117373602,0.0844388258771947,-0.021389825547420922,68.20450828952039,0
397,1782720905475222272,135.220669256,0.349098496,3,4,340,461,3,0,-380.8028564453125,55.002960205078125,169.95689392089844,-0.4908580780029297,-319.3928889213237,46.19682762269853,231.99243279091695,11.457714117373602,0.07697166994888768,-0.021389825547420922,-306.67724609375,49.06707000732422,-306.7077331542969,44.30891418457031,240.1876220703125,0.7374503016471863,100.0,36.62995147705078,-319.37767580889,46.29642058812149,231.99243279091695,11.457714117373602,0.17771985879082575,0.001606837603546095,62.03915415541036,0
398,1782720905824320512,135.569767496,0.34909824,3,4,340,461,3,0,-380.8028564453125,55.002960205078125,169.95689392089844,-0.4908580780029297,-315.4235875314308,45.69298966132574,235.99230062371524,11.457714117373602,0.1782808029701895,0.001606837603546095,-306.67724609375,49.06707000732422,-301.9764099121094,44.278987884521484,244.6795654296875,0.14294905960559845,100.0,36.62995910644531,-315.4244013206773,45.687662172645304,235.99230062371524,11.457714117373602,0.17289151836208308,0.00037671838482566705,66.03875507546296,0
399,1782720906173419008,135.918865992,0.349098496,3,4,340,461,3,0,-380.8028564453125,55.002960205078125,169.95689392089844,-0.4908580780029297,-311.47037498854166,45.08380629464028,239.99217138968834,11.457714117373602,0.17302303018364126,0.00037671838482566705,-306.67724609375,49.06707000732422,-301.9764099121094,44.278987884521484,248.62936401367188,-0.2940579950809479,100.0,36.62995147705078,-311.4811328870739,45.01337948216423,239.99217138968834,11.457714117373602,0.10177930556173251,-0.01588451555883595,70.03779751037625,0
400,1782720906522517504,136.267964488,0.349098496,3,4,340,461,3,0,-370.94781494140625,53.61146545410156,179.90904235839844,-0.37827491760253906,-307.52796375521604,44.40391192423558,243.99204215566144,11.457714117373602,0.09623404507045427,-0.01588451555883595,-306.67724609375,49.06707000732422,-297.24505615234375,44.24906539916992,251.65689086914062,3.30805778503418e-05,100.0,36.62995910644531,-307.5301794175256,44.38940704361074,243.99204215566144,11.457714117373602,0.08156091583773277,-0.019233572040666745,64.08465383199223,0
401,1782720906871615744,136.617062728,0.34909824,3,4,340,461,3,0,-370.94781494140625,53.61146545410156,179.90904235839844,-0.37827491760253906,-303.577189727781,43.77878418888107,247.99190998845972,11.457714117373602,0.0748465096894228,-0.019233572040666745,-306.67724609375,49.06707000732422,-297.24505615234375,44.24906539916992,253.94241333007812,0.1631402224302292,100.0,36.62994384765625,-303.5751562288997,43.79209653273261,247.99190998845972,11.457714117373602,0.08831326938061097,-0.016159900344429563,68.08447068168947,0
402,1782720907220714240,136.966161224,0.349098496,3,4,340,461,3,0,-370.94781494140625,53.61146545410156,179.90904235839844,-0.37827491760253906,-299.6220016137701,43.18253394073225,251.99178075443282,11.457714117373602,0.08267187247486073,-0.016159900344429563,-301.9459228515625,49.037147521972656,-292.51373291015625,44.21913528442383,256.23321533203125,0.5096046328544617,100.0,36.62995147705078,-299.61216910309446,43.24690268184378,251.99178075443282,11.457714117373602,0.1477872554487612,-0.0012980075565241257,72.08466222872326,0
403,1782720907569812480,137.315259464,0.34909824,3,4,340,461,3,0,-361.1438293457031,52.37582015991211,189.7871856689453,-0.11933517456054688,-295.65823395252954,42.64246930656419,255.9916485872311,11.457714117373602,0.14733412329527193,-0.0012980075565241257,-297.18408203125,53.765377044677734,-287.7823791503906,44.189208984375,258.93994140625,0.8127846717834473,100.0,36.62995147705078,-295.64345240770336,42.73923700542864,255.9916485872311,11.457714117373602,0.24522427404630398,0.021866319577831715,66.20546136017273,0
404,1782720907918910976,137.66435796,0.349098496,3,4,340,461,3,0,-361.1438293457031,52.37582015991211,189.7871856689453,-0.11933517456054688,-291.6882932653411,42.142797093764145,259.9915193532042,11.457714117373602,0.2528577733239804,0.021866319577831715,-287.7823791503906,44.189208984375,-287.8128967285156,39.431053161621094,261.3818359375,-0.26454442739486694,100.0,36.62986755371094,-291.70020894430655,42.064790846957365,259.9915193532042,11.457714117373602,0.17394669711730387,0.0038558786648595147,70.2049409938209,0
405,1782720908268009472,138.013456456,0.349098496,3,4,340,461,3,0,-361.1438293457031,52.37582015991211,189.7871856689453,-0.11933517456054688,-287.74599921051964,41.462135611779466,263.99139011917725,11.457714117373602,0.1752927785599648,0.0038558786648595147,-287.7823791503906,44.189208984375,-283.08154296875,39.401123046875,263.6954650878906,-1.6590275764465332,100.0,36.629859924316406,-287.800380901251,41.370513570016335,263.9514670449321,11.449581143168773,0.07650960706744799,-0.0599946221474968,74.16453467029649,0
406,1782720908617107712,138.362554696,0.34909824,3,4,340,461,3,0,-351.39093017578125,50.81734848022461,199.66360473632812,-0.18723487854003906,-283.8523465533165,40.746252991547706,267.9484956707495,11.449581143168773,0.05556559006629183,-0.0599946221474968,-283.02056884765625,48.91743469238281,-283.08154296875,39.401123046875,266.3861083984375,-1.3549232482910156,100.0,36.629547119140625,-284.07225467176903,40.70246431211818,267.7377212659217,11.406643628604584,-0.02092741153009478,-0.10909178326426583,68.07433402794848,0
407,1782720908966206208,138.711653192,0.349098496,3,4,340,461,3,0,-351.39093017578125,50.81734848022461,199.66360473632812,-0.18723487854003906,-280.141623099702,40.06352348559115,271.71976340107557,11.406643628604584,-0.05901118899360795,-0.10909178326426583,-283.0510559082031,44.159278869628906,-283.08154296875,39.401123046875,270.1558837890625,-0.6873068809509277,100.0,36.627685546875,-280.3591363938583,40.036707489785044,271.5087934623015,11.363666719168513,-0.11836450157995067,-0.1309625946055475,71.84523608453362,0
408,1782720909315304448,139.060751432,0.34909824,3,4,340,461,3,0,-351.39093017578125,50.81734848022461,199.66360473632812,-0.18723487854003906,-276.4444917393342,39.39248511498305,275.47582951390984,11.363666719168513,-0.1640833128625808,-0.1309625946055475,-278.2892150878906,48.88750457763672,-278.3197326660156,44.12934875488281,277.3547668457031,1.699139952659607,100.0,36.62876892089844,-276.3904196984673,39.529041813369915,275.5086612950998,11.415300103918076,-0.020927482982407902,-0.06610680180394461,75.84525324146945,0
409,1782720909664402944,139.409849928,0.349098496,3,4,340,461,3,0,-341.5256652832031,49.12528991699219,209.67123413085938,-0.3702239990234375,-272.4545348899566,38.90447859344061,279.49372539276624,11.415300103918076,-0.04400526806753505,-0.06610680180394461,-245.26136779785156,34.40346908569336,-254.72402954101562,34.46335220336914,291.3826904296875,-0.3969959020614624,100.0,36.62994384765625,-272.44802678012496,38.849027543535875,279.50853206107286,11.457714117373602,-0.09783775829212463,-0.07839341986874705,69.83782434705466,0
410,1782720910013501184,139.758948168,0.34909824,3,4,340,461,3,0,-341.5256652832031,49.12528991699219,209.67123413085938,-0.3702239990234375,-268.49815566065473,38.21798890190831,283.5083998938711,11.457714117373602,-0.12520476319588525,-0.07839341986874705,-245.26136779785156,34.40346908569336,-249.99270629882812,34.433414459228516,296.0216064453125,-0.3621959686279297,100.0,36.62995147705078,-268.50361314832196,38.18226134234994,283.5083998938711,11.457714117373602,-0.16134674272186647,-0.08664241274903164,73.83745643218447,0
411,1782720910362599680,140.108046664,0.349098496,3,4,340,461,3,0,-341.5256652832031,49.12528991699219,209.67123413085938,-0.3702239990234375,-264.55417397258753,37.54837554700609,287.5082706598442,11.457714117373602,-0.19159347870236465,-0.08664241274903164,-249.9622039794922,39.19157028198242,-245.26136779785156,34.40346908569336,299.50726318359375,-0.5785872936248779,100.0,36.62995147705078,-264.5630857327121,37.49003451903989,287.5082706598442,11.457714117373602,-0.2506112303860243,-0.1001125702498802,77.83712365729629,0
412,1782720910711698176,140.45714516,0.349098496,3,4,340,461,3,0,-331.5685119628906,47.62247848510742,219.74114990234375,-0.3522605895996094,-260.6143566274921,36.851500231910144,291.50814142581726,11.457714117373602,-0.2855603780909518,-0.1001125702498802,-245.26136779785156,34.40346908569336,-245.26136779785156,34.40346908569336,302.0686340332031,-0.3003283143043518,100.0,36.62995910644531,-260.6146967054038,36.8492739045988,291.50814142581726,11.457714117373602,-0.2878125295700655,-0.10062660031732705,71.76702471558274,0
