sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,selected_patch_x,selected_patch_y,progress_s_visual_m,progress_s_final_m,selected_patch_progress_s_m,predicted_step_m,visual_step_cap_m,polynomial_step_m,inertia_cap_m,move_gate,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg,heading_residual_deg,estimated_heading_deg,search_heading_deg,measurement_variance,forward_candidate_count,error_visual_m,error_final_m
284,284,/yh/study/new_data/model_dataset_flight/vi/vi_000284.jpg,0,1,-599.28173828125,60.16028594970703,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423155415,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10968521982431412,0.03260411322116852,0.03830336034297943,173.90999868913076,-0.3202234140761308,173.58977527505462,173.58977631559128,5.312045574188232,18,565.2197265625,565.2197265625
285,285,/yh/study/new_data/model_dataset_flight/vi/vi_000285.jpg,0,1,-598.6656494140625,60.14591979980469,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423155648,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10969981551170349,0.03264448046684265,0.03830336034297943,173.90999868913076,-0.3202246146953209,173.58977407443544,173.58977527505465,5.312044143676758,18,564.6056518554688,564.6056518554688
286,286,/yh/study/new_data/model_dataset_flight/vi/vi_000286.jpg,0,1,-597.80810546875,60.045772552490234,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.6168842315584,18.616884231567383,0.0,0.0,0.0,1.25,0.3488920331001282,0.10878854244947433,0.031583353877067566,0.03830336034297943,173.90999868913076,-0.32021986557941357,173.58977882355134,173.58977407443544,5.312048435211182,18,563.7423095703125,563.7423095703125
287,287,/yh/study/new_data/model_dataset_flight/vi/vi_000287.jpg,0,1,-596.9498291015625,59.94552993774414,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231559983,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10763921588659286,0.030827879905700684,0.03830336034297943,173.90999868913076,-0.3202208794356185,173.58977780969514,173.58977882355137,5.312051296234131,18,562.8782348632812,562.8782348632812
288,288,/yh/study/new_data/model_dataset_flight/vi/vi_000288.jpg,0,1,-596.0921020507812,59.845359802246094,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231561286,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10635218769311905,0.029617667198181152,0.03830336034297943,173.90999868913076,-0.32022114623988296,173.5897775428909,173.58977780969516,5.312053203582764,18,562.0147094726562,562.0147094726562
289,289,/yh/study/new_data/model_dataset_flight/vi/vi_000289.jpg,0,1,-594.8851928710938,59.681861877441406,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156236,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10970291495323181,0.032563477754592896,0.03830336034297943,173.90999868913076,-0.3202222401373672,173.5897764489934,173.5897775428909,5.312048435211182,18,560.7972412109375,560.7972412109375
290,290,/yh/study/new_data/model_dataset_flight/vi/vi_000290.jpg,0,1,-593.7744140625,59.53138732910156,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231563244,18.616884231567383,0.0,0.0,0.0,1.25,0.348891943693161,0.10911370068788528,0.03219069540500641,0.03830336034297943,173.90999868913076,-0.3202207993943392,173.5897778897364,173.5897764489934,5.312047481536865,18,559.6767578125,559.6767578125
291,291,/yh/study/new_data/model_dataset_flight/vi/vi_000291.jpg,0,1,-592.55859375,59.36668395996094,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231563972,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10889182239770889,0.03194424510002136,0.03830336034297943,173.90999868913076,-0.3202212262811623,173.5897774628496,173.58977788973644,5.312046527862549,18,558.4502563476562,558.4502563476562
292,292,/yh/study/new_data/model_dataset_flight/vi/vi_000292.jpg,0,1,-590.8184204101562,59.179298400878906,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231564573,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.1094544380903244,0.032276950776576996,0.03830336034297943,173.90999868913076,-0.3202175177018864,173.58978117142888,173.5897774628496,5.312047958374023,18,556.7000732421875,556.7000732421875
293,293,/yh/study/new_data/model_dataset_flight/vi/vi_000293.jpg,0,1,-589.0809326171875,58.99219512939453,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231565066,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10929729789495468,0.032259851694107056,0.03830336034297943,173.90999868913076,-0.32021986557941357,173.58977882355134,173.58978117142888,5.312047958374023,18,554.9525146484375,554.9525146484375
294,294,/yh/study/new_data/model_dataset_flight/vi/vi_000294.jpg,0,1,-587.4931640625,58.82122039794922,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231565475,18.616884231567383,0.0,0.0,0.0,1.25,0.348891943693161,0.10948468744754791,0.032773472368717194,0.03830336034297943,173.90999868913076,-0.3202217332092648,173.5897769559215,173.58977882355137,5.312042713165283,18,553.3555908203125,553.3555908203125
295,295,/yh/study/new_data/model_dataset_flight/vi/vi_000295.jpg,0,1,-585.1982421875,58.60494613647461,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231565813,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.1092580109834671,0.03236409276723862,0.03830336034297943,173.90999868913076,-0.32021919856875247,173.589779490562,173.5897769559215,5.312045574188232,18,551.0506591796875,551.0506591796875
296,296,/yh/study/new_data/model_dataset_flight/vi/vi_000296.jpg,0,1,-582.7028198242188,58.369781494140625,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156609,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10916835069656372,0.03200583904981613,0.03830336034297943,173.90999868913076,-0.32021909184704667,173.58977959728372,173.58977949056202,5.312048435211182,18,548.54443359375,548.54443359375
297,297,/yh/study/new_data/model_dataset_flight/vi/vi_000297.jpg,0,1,-580.4057006835938,58.15330123901367,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231566317,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10805655270814896,0.031122766435146332,0.03830336034297943,173.90999868913076,-0.3202221600960879,173.58977652903468,173.58977959728372,5.312051773071289,18,546.2373046875,546.2373046875
298,298,/yh/study/new_data/model_dataset_flight/vi/vi_000298.jpg,0,1,-577.5111083984375,57.838523864746094,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231566505,18.616884231567383,0.0,0.0,0.0,1.25,0.3488920331001282,0.10713298618793488,0.03023204207420349,0.03830336034297943,173.90999868913076,-0.32021815803212106,173.58978053109863,173.58977652903468,5.312051773071289,18,543.32568359375,543.32568359375
299,299,/yh/study/new_data/model_dataset_flight/vi/vi_000299.jpg,0,1,-574.6156005859375,57.523643493652344,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156666,18.616884231567383,0.0,0.0,0.0,1.25,0.3488920331001282,0.10699687153100967,0.03017164021730423,0.03830336034297943,173.90999868913076,-0.32021738429975416,173.589781304831,173.58978053109865,5.312052249908447,18,540.4130859375,540.4130859375
300,300,/yh/study/new_data/model_dataset_flight/vi/vi_000300.jpg,0,1,-571.7047119140625,57.20708465576172,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156679,18.616884231567383,0.0,0.0,0.0,1.25,0.3488920331001282,0.10607826709747314,0.029257453978061676,0.03830336034297943,173.90999868913076,-0.320222346859073,173.58977634227168,173.589781304831,5.312049388885498,18,537.4850463867188,537.4850463867188
301,301,/yh/study/new_data/model_dataset_flight/vi/vi_000301.jpg,0,1,-568.8550415039062,56.87386703491211,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231566893,18.616884231567383,0.0,0.0,0.0,1.25,0.34889209270477295,0.106927789747715,0.02981695532798767,0.03830336034297943,173.90999868913076,-0.32022226681779364,173.58977642231298,173.5897763422717,5.31204891204834,18,534.6160888671875,534.6160888671875
302,302,/yh/study/new_data/model_dataset_flight/vi/vi_000302.jpg,0,1,-566.25830078125,56.570220947265625,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231566978,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10957983136177063,0.03281216323375702,0.03830336034297943,173.90999868913076,-0.32022159980713255,173.58977708932363,173.58977642231298,5.312041282653809,18,532.0017700195312,532.0017700195312
303,303,/yh/study/new_data/model_dataset_flight/vi/vi_000303.jpg,0,1,-563.42236328125,56.23860549926758,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156705,18.616884231567383,0.0,0.0,0.0,1.25,0.3488920331001282,0.10999754071235657,0.03317631781101227,0.03830336034297943,173.90999868913076,-0.32022280042632256,173.58977588870442,173.58977708932363,5.312036514282227,18,529.1466064453125,529.1466064453125
304,304,/yh/study/new_data/model_dataset_flight/vi/vi_000304.jpg,0,1,-561.7368774414062,56.00497055053711,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156711,18.616884231567383,0.0,0.0,0.0,1.25,0.3488920331001282,0.10990100353956223,0.033298954367637634,0.03830336034297943,173.90999868913076,-0.320221866611397,173.58977682251935,173.58977588870445,5.3120317459106445,18,527.4458618164062,527.4458618164062
305,305,/yh/study/new_data/model_dataset_flight/vi/vi_000305.jpg,0,1,-559.8888549804688,55.748802185058594,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156716,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10950382798910141,0.0331747904419899,0.03830336034297943,173.90999868913076,-0.32022021242495735,173.5897784767058,173.58977682251938,5.312027931213379,18,525.5810546875,525.5810546875
306,306,/yh/study/new_data/model_dataset_flight/vi/vi_000306.jpg,0,1,-560.1390380859375,55.755977630615234,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567198,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10921066999435425,0.03324972838163376,0.03830336034297943,173.90999868913076,-0.32022157312670607,173.58977711600406,173.58977847670582,5.312013149261475,18,525.83056640625,525.83056640625
307,307,/yh/study/new_data/model_dataset_flight/vi/vi_000307.jpg,0,1,-560.3895874023438,55.76316452026367,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156723,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10965998470783234,0.033637337386608124,0.03830336034297943,173.90999868913076,-0.320221386363721,173.58977730276703,173.58977711600406,5.312008857727051,18,526.0805053710938,526.0805053710938
308,308,/yh/study/new_data/model_dataset_flight/vi/vi_000308.jpg,0,1,-560.6649780273438,55.77106475830078,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156726,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.11002963036298752,0.03317064046859741,0.03830336034297943,173.90999868913076,-0.3202196788164285,173.58977901031434,173.58977730276706,5.31203556060791,18,526.3551635742188,526.3551635742188
309,309,/yh/study/new_data/model_dataset_flight/vi/vi_000309.jpg,0,1,-561.0635375976562,55.83820343017578,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156728,18.616884231567383,0.0,0.0,0.0,1.25,0.3488920331001282,0.10962484776973724,0.032583095133304596,0.03830336034297943,173.90999868913076,-0.32021903848619376,173.58977965064457,173.58977901031434,5.312040328979492,18,526.758544921875,526.758544921875
310,310,/yh/study/new_data/model_dataset_flight/vi/vi_000310.jpg,0,1,-561.426025390625,55.899269104003906,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567298,18.616884231567383,0.0,0.0,0.0,1.25,0.34889209270477295,0.10845301300287247,0.03155332803726196,0.03830336034297943,173.90999868913076,-0.32021647716525503,173.5897822119655,173.58977965064457,5.312044620513916,18,527.12548828125,527.12548828125
311,311,/yh/study/new_data/model_dataset_flight/vi/vi_000311.jpg,0,1,-561.7883911132812,55.96030807495117,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156731,18.616884231567383,0.0,0.0,0.0,1.25,0.34889209270477295,0.1075979694724083,0.03044065088033676,0.03830336034297943,173.90999868913076,-0.3202151698243592,173.5897835193064,173.5897822119655,5.312046527862549,18,527.4923095703125,527.4923095703125
312,312,/yh/study/new_data/model_dataset_flight/vi/vi_000312.jpg,0,1,-561.8179931640625,55.98184585571289,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567326,18.616884231567383,0.0,0.0,0.0,1.25,0.34889209270477295,0.10749679803848267,0.03048747032880783,0.03830336034297943,173.90999868913076,-0.3202162904022699,173.5897823987285,173.58978351930642,5.31204891204834,18,527.5240478515625,527.5240478515625
313,313,/yh/study/new_data/model_dataset_flight/vi/vi_000313.jpg,0,1,-561.8506469726562,56.005558013916016,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567337,18.616884231567383,0.0,0.0,0.0,1.25,0.34889209270477295,0.10712229460477829,0.030062727630138397,0.03830336034297943,173.90999868913076,-0.3202166372478137,173.58978205188293,173.5897823987285,5.312050819396973,18,527.5590209960938,527.5590209960938
314,314,/yh/study/new_data/model_dataset_flight/vi/vi_000314.jpg,0,1,-561.8803100585938,56.027099609375,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567344,18.616884231567383,0.0,0.0,0.0,1.25,0.34889209270477295,0.1073049008846283,0.030026033520698547,0.03830336034297943,173.90999868913076,-0.3202158635154468,173.58978282561532,173.58978205188296,5.3120551109313965,18,527.5908203125,527.5908203125
315,315,/yh/study/new_data/model_dataset_flight/vi/vi_000315.jpg,0,1,-561.5739135742188,56.06791305541992,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156735,18.616884231567383,0.0,0.0,0.0,1.25,0.34889209270477295,0.10663748532533646,0.029594577848911285,0.03830336034297943,173.90999868913076,-0.3202162637218435,173.5897824254089,173.58978282561532,5.312050819396973,18,527.29052734375,527.29052734375
316,316,/yh/study/new_data/model_dataset_flight/vi/vi_000316.jpg,0,1,-561.2676391601562,56.10872268676758,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567358,18.616884231567383,0.0,0.0,0.0,1.25,0.34889209270477295,0.1061151921749115,0.02908603847026825,0.03830336034297943,173.90999868913076,-0.3202142893702865,173.58978439976048,173.58978242540894,5.312048435211182,18,526.9903564453125,526.9903564453125
317,317,/yh/study/new_data/model_dataset_flight/vi/vi_000317.jpg,0,1,-560.961181640625,56.14955139160156,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156736,18.616884231567383,0.0,0.0,0.0,1.25,0.34889209270477295,0.10698022693395615,0.029974505305290222,0.03830336034297943,173.90999868913076,-0.32021402256602205,173.58978466656473,173.58978439976048,5.312045574188232,18,526.6900024414062,526.6900024414062
318,318,/yh/study/new_data/model_dataset_flight/vi/vi_000318.jpg,0,1,-560.7025756835938,56.1977653503418,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567365,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919138908386,0.10956956446170807,0.033602505922317505,0.03830336034297943,173.90999868913076,-0.3202152231852121,173.58978346594554,173.58978466656475,5.312019348144531,18,526.4380493164062,526.4380493164062
319,319,/yh/study/new_data/model_dataset_flight/vi/vi_000319.jpg,0,1,-560.44384765625,56.246002197265625,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.61688423156737,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10997921973466873,0.03319209814071655,0.03830336034297943,173.90999868913076,-0.3202168773716517,173.5897818117591,173.58978346594557,5.3120293617248535,18,526.1859741210938,526.1859741210938
320,320,/yh/study/new_data/model_dataset_flight/vi/vi_000320.jpg,0,1,-560.1849975585938,56.29426574707031,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567372,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.1090739369392395,0.031940758228302,0.03830336034297943,173.90999868913076,-0.32021733093890126,173.58978135819186,173.5897818117591,5.312041282653809,18,525.933837890625,525.933837890625
321,321,/yh/study/new_data/model_dataset_flight/vi/vi_000321.jpg,0,1,-559.9381713867188,56.76070022583008,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10886799544095993,0.03176630288362503,0.03830336034297943,173.90999868913076,-0.3202163437631228,173.58978234536764,173.58978135819186,5.31204080581665,18,525.7387084960938,525.7387084960938
322,322,/yh/study/new_data/model_dataset_flight/vi/vi_000322.jpg,0,1,-559.69091796875,57.22782516479492,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.348891943693161,0.09669245034456253,0.019405297935009003,0.03830336034297943,173.90999868913076,-0.32022360083911594,173.58977508829165,173.58978234536764,5.312051773071289,18,525.5437622070312,525.5437622070312
323,323,/yh/study/new_data/model_dataset_flight/vi/vi_000323.jpg,0,1,-559.4190673828125,57.74142074584961,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.09776705503463745,0.020689234137535095,0.03830336034297943,173.90999868913076,-0.32022071935305985,173.58977796977769,173.58977508829165,5.312047958374023,18,525.3298950195312,525.3298950195312
324,324,/yh/study/new_data/model_dataset_flight/vi/vi_000324.jpg,0,1,-558.9118041992188,58.914100646972656,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.34889209270477295,0.09957326948642731,0.022778518497943878,0.03830336034297943,173.90999868913076,-0.3202183981559591,173.5897802909748,173.5897779697777,5.3120436668396,18,524.9564819335938,524.9564819335938
325,325,/yh/study/new_data/model_dataset_flight/vi/vi_000325.jpg,0,1,-558.4044799804688,60.08686065673828,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.34889209270477295,0.10642364621162415,0.029493115842342377,0.03830336034297943,173.90999868913076,-0.32021866496022355,173.58978002417052,173.5897802909748,5.312043190002441,18,524.5858154296875,524.5858154296875
326,326,/yh/study/new_data/model_dataset_flight/vi/vi_000326.jpg,0,1,-557.8973999023438,61.259117126464844,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10885503888130188,0.03194350004196167,0.03830336034297943,173.90999868913076,-0.32022071935305985,173.58977796977769,173.58978002417055,5.312039852142334,18,524.2182006835938,524.2182006835938
327,327,/yh/study/new_data/model_dataset_flight/vi/vi_000327.jpg,0,1,-557.3032836914062,62.58571243286133,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.11024704575538635,0.03325669467449188,0.03830336034297943,173.90999868913076,-0.32021645048482855,173.58978223864594,173.5897779697777,5.312036037445068,18,523.7855224609375,523.7855224609375
328,328,/yh/study/new_data/model_dataset_flight/vi/vi_000328.jpg,0,1,-556.6494140625,64.0456771850586,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10974307358264923,0.03261197358369827,0.03830336034297943,173.90999868913076,-0.3202154366286237,173.58978325250214,173.58978223864594,5.312039852142334,18,523.3135986328125,523.3135986328125
329,329,/yh/study/new_data/model_dataset_flight/vi/vi_000329.jpg,0,1,-555.9979248046875,65.5003890991211,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488920331001282,0.10923182219266891,0.031977929174900055,0.03830336034297943,173.90999868913076,-0.3202163971239757,173.5897822920068,173.58978325250214,5.312042236328125,18,522.8477783203125,522.8477783203125
330,330,/yh/study/new_data/model_dataset_flight/vi/vi_000330.jpg,0,1,-555.2718505859375,67.09474182128906,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10849706083536148,0.03135058283805847,0.03830336034297943,173.90999868913076,-0.32021738429975416,173.589781304831,173.5897822920068,5.312041759490967,18,522.3304443359375,522.3304443359375
331,331,/yh/study/new_data/model_dataset_flight/vi/vi_000331.jpg,0,1,-554.5454711914062,68.68971252441406,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10903038829565048,0.03180363029241562,0.03830336034297943,173.90999868913076,-0.32021986557941357,173.58977882355134,173.589781304831,5.312042713165283,18,521.8182373046875,521.8182373046875
332,332,/yh/study/new_data/model_dataset_flight/vi/vi_000332.jpg,0,1,-553.8839111328125,70.14241027832031,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10917481780052185,0.032118164002895355,0.03830336034297943,173.90999868913076,-0.3202166906086666,173.58978199852208,173.58977882355137,5.312038898468018,18,521.3564453125,521.3564453125
333,333,/yh/study/new_data/model_dataset_flight/vi/vi_000333.jpg,0,1,-552.7705078125,72.56969451904297,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10924006998538971,0.0320822149515152,0.03830336034297943,173.90999868913076,-0.32021698409335747,173.5897817050374,173.5897819985221,5.312039852142334,18,520.5869140625,520.5869140625
334,334,/yh/study/new_data/model_dataset_flight/vi/vi_000334.jpg,0,1,-551.6575927734375,74.99594116210938,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10878066718578339,0.031694673001766205,0.03830336034297943,173.90999868913076,-0.32021735761932774,173.58978133151143,173.5897817050374,5.312041759490967,18,519.8302612304688,519.8302612304688
335,335,/yh/study/new_data/model_dataset_flight/vi/vi_000335.jpg,0,1,-551.047119140625,76.36161041259766,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919138908386,0.11058357357978821,0.0334806889295578,0.03830336034297943,173.90999868913076,-0.3202185315580913,173.58978015757268,173.58978133151143,5.31203556060791,18,519.4257202148438,519.4257202148438
336,336,/yh/study/new_data/model_dataset_flight/vi/vi_000336.jpg,0,1,-550.3771362304688,77.8604965209961,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488919734954834,0.10939542949199677,0.032065704464912415,0.03830336034297943,173.90999868913076,-0.32021826475382686,173.58978042437693,173.58978015757268,5.31204080581665,18,518.9863891601562,518.9863891601562
337,337,/yh/study/new_data/model_dataset_flight/vi/vi_000337.jpg,0,1,-549.70703125,79.35966491699219,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.34889185428619385,0.11116313934326172,0.03393594175577164,0.03830336034297943,173.90999868913076,-0.3202209861573243,173.58977770297344,173.58978042437695,5.312035083770752,18,518.5516967773438,518.5516967773438
338,338,/yh/study/new_data/model_dataset_flight/vi/vi_000338.jpg,0,1,-549.3936157226562,79.93855285644531,-37.292564392089844,-0.18452274799346924,-37.292564392089844,-0.18452274799346924,-37.296630859375,-0.22260963916778564,18.616884231567383,18.616884231567376,18.616884231567383,0.0,0.0,0.0,1.25,0.3488917946815491,0.11024772375822067,0.03500670939683914,0.03830336034297943,173.90999868913076,-0.3202142360094336,173.58978445312133,173.58977770297344,5.311985969543457,18,518.3311767578125,518.3311767578125
