sequence_index,frame_id,image_path,gt_x,gt_y,kf_predict_x,kf_predict_y,visual_measurement_x,visual_measurement_y,final_x,final_y,kf_velocity_x_m_per_frame,kf_velocity_y_m_per_frame,kf_speed_m_per_frame,estimated_heading_deg_enu,heading_valid,selected_patch_x,selected_patch_y,rnn_residual_x_m,rnn_residual_y_m,measurement_variance_x,measurement_variance_y,candidate_probability_max,candidate_probability_margin,candidate_count,error_measurement_m,error_final_m
360,360,/yh/study/new_data/model_dataset_flight/vi/vi_000360.jpg,-508.9694519042969,74.87348937988281,-5.668769846090533,-0.6896950351655765,-5.667052268981934,-0.673052191734314,-5.66787798231908,-0.6808286695968879,-0.010211329998747541,0.04883079635058955,0.049887051752695026,nan,0,-4.1773552894592285,-0.4327203929424286,-1.489696741104126,-0.24033179879188538,18.472307205200195,15.973093032836914,0.07525740563869476,0.005072824656963348,36,508.9406433105469,508.9409880214621
361,361,/yh/study/new_data/model_dataset_flight/vi/vi_000361.jpg,-505.7897033691406,74.33113861083984,-5.6780893123178275,-0.6319978732462984,-5.6706132888793945,-0.6710711717605591,-5.674190198661158,-0.6529007109394083,-0.008861787786710339,0.04135335602011617,0.04229221366756731,nan,0,-4.1773552894592285,-0.4327203929424286,-1.493257761001587,-0.23835080862045288,18.40199851989746,15.914257049560547,0.07511734962463379,0.004841506481170654,36,505.7117919921875,505.7055790346614
362,362,/yh/study/new_data/model_dataset_flight/vi/vi_000362.jpg,-502.6083068847656,73.78850555419922,-5.683051986447868,-0.6115473549192921,-5.682546138763428,-0.6274188160896301,-5.682787252329049,-0.6200651035582248,-0.008770225833940751,0.03830844070933865,0.0392995355030977,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5051908493041992,-0.19469842314720154,18.2665958404541,15.800376892089844,0.07500996440649033,0.005027845501899719,36,502.46685791015625,502.4655286179318
363,363,/yh/study/new_data/model_dataset_flight/vi/vi_000363.jpg,-499.1144104003906,73.19256591796875,-5.69155747816299,-0.581756662848886,-5.694355010986328,-0.5925131440162659,-5.693015224773525,-0.5875055140455643,-0.00927474606398013,0.03625184049900848,0.037419471590561866,nan,0,-4.1773552894592285,-0.4327203929424286,-1.51699960231781,-0.15979276597499847,18.364849090576172,15.88292407989502,0.07470398396253586,0.004898764193058014,36,498.9063720703125,498.9069774592911
364,364,/yh/study/new_data/model_dataset_flight/vi/vi_000364.jpg,-495.6409606933594,72.65957641601562,-5.702289970837505,-0.5512536735465559,-5.692584991455078,-0.6126430034637451,-5.697216171340378,-0.5841671080939504,-0.007518683192923219,0.024477143190385443,0.025605880881511937,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5152299404144287,-0.17992258071899414,18.26043128967285,15.795312881469727,0.07459108531475067,0.004832826554775238,36,495.39703369140625,495.38825052849506
365,365,/yh/study/new_data/model_dataset_flight/vi/vi_000365.jpg,-492.4820556640625,72.17485809326172,-5.704734854533301,-0.559689964903565,-5.707576751708984,-0.5020034313201904,-5.706220524110153,-0.5287633064873621,-0.008033151666516102,0.0355468867076036,0.03644328031750786,nan,0,-4.1773552894592285,-0.4327203929424286,-1.530221700668335,-0.06928304582834244,18.224632263183594,15.764822006225586,0.07450061291456223,0.005034498870372772,36,492.1700134277344,492.17530437927917
366,366,/yh/study/new_data/model_dataset_flight/vi/vi_000366.jpg,-489.3206481933594,71.68975067138672,-5.714253675776669,-0.49321641977975855,-5.687324047088623,-0.5930193662643433,-5.700224114924951,-0.5465475662427622,-0.003171959933174974,0.016446549544949257,0.016749636466268095,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5099687576293945,-0.16029897332191467,18.328622817993164,15.852653503417969,0.07417857646942139,0.004790276288986206,36,489.005126953125,488.9854776666486
367,367,/yh/study/new_data/model_dataset_flight/vi/vi_000367.jpg,-484.2118225097656,70.93910217285156,-5.703396074858126,-0.530101016697813,-5.695095062255859,-0.5767965316772461,-5.69906240482377,-0.5551038626797554,-0.0016708819007101203,0.0074953067536041775,0.007679288356139849,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5177395343780518,-0.14407610893249512,18.288076400756836,15.818502426147461,0.07399868220090866,0.004698514938354492,36,483.83135986328125,483.8242274627229
368,368,/yh/study/new_data/model_dataset_flight/vi/vi_000368.jpg,-479.54730224609375,70.25373077392578,-5.70073328672448,-0.5476085559261512,-5.68649959564209,-0.6233330965042114,-5.693294446559736,-0.588194486218272,0.0009054154057525274,-0.007032966252387068,0.0070910077819862395,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5091445446014404,-0.19061273336410522,18.242340087890625,15.780402183532715,0.07396885007619858,0.004594787955284119,36,479.1321716308594,479.12023447381625
369,369,/yh/study/new_data/model_dataset_flight/vi/vi_000369.jpg,-476.3033142089844,69.75653076171875,-5.692389031153983,-0.595227452470659,-5.710395812988281,-0.5652793049812317,-5.701812890049426,-0.5791551467397816,-0.0023592552968511116,-0.0012780256732980973,0.002683176322444927,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5330407619476318,-0.1325589269399643,18.165462493896484,15.715672492980957,0.07367691397666931,0.00441790372133255,36,475.8180847167969,475.82862645688823
370,370,/yh/study/new_data/model_dataset_flight/vi/vi_000370.jpg,-473.05865478515625,69.25923156738281,-5.704172145346277,-0.5804331724130797,-5.725052833557129,-0.45896321535110474,-5.715086188810564,-0.5153214244060305,-0.006142890502155268,0.022053066416638678,0.02289263729014519,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5476977825164795,-0.026242827996611595,18.171443939208984,15.720329284667969,0.07361239194869995,0.004567869007587433,36,472.50537109375,472.5235437029262
371,371,/yh/study/new_data/model_dataset_flight/vi/vi_000371.jpg,-469.8147888183594,68.76204681396484,-5.721229079312719,-0.4932683579893918,-5.722284317016602,-0.4609493613243103,-5.721781257124507,-0.47592572286426776,-0.006334396902390838,0.028269796077650382,0.028970777593791915,nan,0,-4.1773552894592285,-0.4327203929424286,-1.544929027557373,-0.02822895534336567,18.119224548339844,15.67651081085205,0.07365460693836212,0.004558205604553223,36,469.2266845703125,469.22938581065347
372,372,/yh/study/new_data/model_dataset_flight/vi/vi_000372.jpg,-466.52325439453125,68.29454803466797,-5.728115654026897,-0.44765592678661736,-5.714622497558594,-0.44713351130485535,-5.721071975429242,-0.44737622839306473,-0.0038903553513738405,0.0283701036140938,0.028635600986086904,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5372672080993652,-0.014413116499781609,18.18562126159668,15.732227325439453,0.07368388026952744,0.0046236515045166016,36,465.9077453613281,465.901388143023
373,373,/yh/study/new_data/model_dataset_flight/vi/vi_000373.jpg,-463.23193359375,67.82707977294922,-5.724962330780616,-0.4190061247789709,-5.741888999938965,-0.3729441463947296,-5.733829213971317,-0.39426291545451864,-0.006966455261152837,0.03724186761640239,0.03788783713097497,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5645334720611572,0.05977625399827957,18.07601547241211,15.639928817749023,0.07368428260087967,0.004790246486663818,36,462.5455627441406,462.5566636740838
374,374,/yh/study/new_data/model_dataset_flight/vi/vi_000374.jpg,-459.9393310546875,67.35942077636719,-5.74079566923247,-0.3570210478381162,-5.729416370391846,-0.31351929903030396,-5.734829368853782,-0.3336339570452573,-0.004895659385560101,0.045631379330342066,0.045893248527522995,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5520609617233276,0.11920110881328583,18.000133514404297,15.576168060302734,0.07400305569171906,0.004850670695304871,36,459.2235412597656,459.2211656825252
375,375,/yh/study/new_data/model_dataset_flight/vi/vi_000375.jpg,-456.3824157714844,66.82246398925781,-5.7397250282393415,-0.2880025777149152,-5.7206244468688965,-0.4677709639072418,-5.729757489489728,-0.3842174512027689,-0.0014331034418779529,0.011086976952092986,0.01117921479404361,nan,0,-4.1773552894592285,-0.4327203929424286,-1.543269157409668,-0.03505055978894234,18.13041114807129,15.686155319213867,0.07399994134902954,0.00473862886428833,36,455.6578063964844,455.63643011382203
376,376,/yh/study/new_data/model_dataset_flight/vi/vi_000376.jpg,-453.1473388671875,66.33409118652344,-5.731190592931606,-0.3731304742506759,-5.730367660522461,-0.4551103115081787,-5.730761006022353,-0.4170240306360371,-0.001283920922074208,-0.00466649255103526,0.0048398972781462475,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5530126094818115,-0.02238992229104042,18.163108825683594,15.713233947753906,0.07400569319725037,0.004743069410324097,36,452.3745422363281,452.36855055113034
377,377,/yh/study/new_data/model_dataset_flight/vi/vi_000377.jpg,-449.9106750488281,65.8454818725586,-5.732044926944427,-0.42169052318707234,-5.705936431884766,-0.47488272190093994,-5.71838598820917,-0.45022898939953204,0.00345637854417171,-0.014902400298168361,0.015297976574941504,nan,0,-4.1773552894592285,-0.4327203929424286,-1.528581142425537,-0.04216231778264046,18.110639572143555,15.669312477111816,0.07425347715616226,0.00467817485332489,36,449.1283264160156,449.1123589254752
378,378,/yh/study/new_data/model_dataset_flight/vi/vi_000378.jpg,-446.7342834472656,65.36060333251953,-5.714929609664998,-0.4651313896977004,-5.707887649536133,-0.5875399112701416,-5.711263602523616,-0.5304988136486385,0.004728593967858188,-0.038347248282955985,0.03863768952444666,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5305323600769043,-0.1548195481300354,18.2816162109375,15.813403129577637,0.07396239042282104,0.004576586186885834,36,445.92987060546875,445.91808818998635
379,379,/yh/study/new_data/model_dataset_flight/vi/vi_000379.jpg,-443.5564880371094,64.8755111694336,-5.706535008555758,-0.5688460619315945,-5.731954574584961,-0.32165399193763733,-5.719861215450699,-0.43595908288683816,0.0001085435157173048,0.009267451721951432,0.009268087349259546,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5545990467071533,0.11106640845537186,18.085689544677734,15.64767074584961,0.07408913969993591,0.004989124834537506,36,442.6522216796875,442.6810363377769
380,380,/yh/study/new_data/model_dataset_flight/vi/vi_000380.jpg,-440.06585693359375,64.34266662597656,-5.719752671934982,-0.42669163116488673,-5.718526840209961,-0.473308265209198,-5.719112309406569,-0.45166587868517727,0.00033067456917761925,0.0003134819514140075,0.0004556496511171036,nan,0,-4.1773552894592285,-0.4327203929424286,-1.541171669960022,-0.0405878871679306,18.154237747192383,15.706071853637695,0.07413970679044724,0.0047478750348091125,36,439.15679931640625,439.153048595081
381,381,/yh/study/new_data/model_dataset_flight/vi/vi_000381.jpg,-436.91912841796875,63.836238861083984,-5.718781634837391,-0.45135239673376326,-5.715885162353516,-0.44923973083496094,-5.71726877061292,-0.4502206717211163,0.0008555577103282613,0.0007193075339559183,0.0011177577215603933,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5385299921035767,-0.016519350931048393,18.168325424194336,15.717622756958008,0.07414880394935608,0.00475822389125824,36,435.9688720703125,435.9676509130017
382,382,/yh/study/new_data/model_dataset_flight/vi/vi_000382.jpg,-433.7699279785156,63.32941818237305,-5.716413212902592,-0.44950136418716036,-5.684694290161133,-0.6671805381774902,-5.699883929783087,-0.5658546395333797,0.006589849230266628,-0.040999675571786326,0.0415258896336897,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5073388814926147,-0.23446017503738403,18.266857147216797,15.801384925842285,0.07405228912830353,0.004479318857192993,36,432.8423767089844,432.8123941165152
383,383,/yh/study/new_data/model_dataset_flight/vi/vi_000383.jpg,-430.31292724609375,62.7730598449707,-5.69329408055282,-0.606854315105166,-5.714084625244141,-0.516911506652832,-5.704159556908684,-0.5586454152677299,0.0028231847791931274,-0.023727078405759904,0.02389444751339829,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5367292165756226,-0.08419110625982285,18.205821990966797,15.749221801757812,0.07380496710538864,0.004571400582790375,36,429.2898864746094,429.30584725775407
384,384,/yh/study/new_data/model_dataset_flight/vi/vi_000384.jpg,-427.0655517578125,62.26048278808594,-5.701336372129491,-0.5823724936734899,-5.714343070983887,-0.5026080012321472,-5.708136647837566,-0.5396045584860645,0.0004660540676941099,-0.008405278684814175,0.008418189601298235,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5369879007339478,-0.06988759338855743,18.177316665649414,15.72538948059082,0.07368392497301102,0.004672534763813019,36,426.0000305175781,426.01164566112135
385,385,/yh/study/new_data/model_dataset_flight/vi/vi_000385.jpg,-423.8179626464844,61.74787139892578,-5.707670593769873,-0.5480098371708787,-5.714878559112549,-0.514136791229248,-5.711440550094642,-0.5298416112150385,-0.0008410437576347248,-0.0018945946257760736,0.0020728828713354546,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5375231504440308,-0.08141642808914185,18.144176483154297,15.697704315185547,0.07371308654546738,0.004449568688869476,36,422.71356201171875,422.71926542010397
386,386,/yh/study/new_data/model_dataset_flight/vi/vi_000386.jpg,-420.5804443359375,61.23685073852539,-5.7122815938522775,-0.5317362058408146,-5.750336170196533,-0.32616615295410156,-5.732231111724336,-0.4212332315745471,-0.007760799415382847,0.03772162765498399,0.03851170212425127,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5729809999465942,0.10655424743890762,18.0361385345459,15.60637092590332,0.07368379831314087,0.004674755036830902,36,419.37335205078125,419.4052447623732
387,387,/yh/study/new_data/model_dataset_flight/vi/vi_000387.jpg,-415.9250793457031,60.673606872558594,-5.739991911139719,-0.3835116039195631,-5.743326187133789,-0.28494858741760254,-5.741740442031137,-0.3305133599102812,-0.008367875367313602,0.05673978577964226,0.05735350580812465,nan,0,-4.1773552894592285,-0.4327203929424286,-1.565970778465271,0.14777179062366486,17.969449996948242,15.550285339355469,0.07395604252815247,0.004973255097866058,36,414.6866760253906,414.69491701671745
388,388,/yh/study/new_data/model_dataset_flight/vi/vi_000388.jpg,-410.8275451660156,60.05686569213867,-5.750108317398451,-0.2737735741306389,-5.714531898498535,-0.4616415500640869,-5.731565737958957,-0.3742089162081501,-0.001923504536334504,0.020663531434960178,0.02075286488812778,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5371763706207275,-0.02892117202281952,18.15583038330078,15.707159042358398,0.07476655393838882,0.00505395233631134,36,409.6083984375,409.57864608289344
389,389,/yh/study/new_data/model_dataset_flight/vi/vi_000389.jpg,-407.634765625,59.57559585571289,-5.733489242495291,-0.3535453847731899,-5.7360405921936035,-0.2565860152244568,-5.734825500469949,-0.30146819366521393,-0.002387592213973462,0.0393556049344604,0.039427962619663096,nan,0,-4.1773552894592285,-0.4327203929424286,-1.558685302734375,0.176134392619133,18.04403305053711,15.612764358520508,0.07441819459199905,0.005335062742233276,36,406.3280334472656,406.335852062397
390,390,/yh/study/new_data/model_dataset_flight/vi/vi_000390.jpg,-404.4422302246094,59.094364166259766,-5.737213092683922,-0.26211258873075355,-5.730551719665527,-0.2592288851737976,-5.733725718240574,-0.2605644412168945,-0.0011764206485344556,0.039911287211353536,0.03992862146893442,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5531964302062988,0.17349152266979218,18.03366470336914,15.604059219360352,0.07445097714662552,0.005423679947853088,36,403.1052551269531,403.10231842015463
391,391,/yh/study/new_data/model_dataset_flight/vi/vi_000391.jpg,-400.931640625,58.565185546875,-5.734902138889109,-0.22065315400554095,-5.7342000007629395,-0.40916886925697327,-5.73453535182732,-0.3216504896307622,-0.001049007087056374,0.00365151208141673,0.003799204699595277,nan,0,-4.1773552894592285,-0.4327203929424286,-1.556844711303711,0.023551523685455322,18.100175857543945,15.660446166992188,0.0748734399676323,0.005300529301166534,36,399.5735168457031,399.5602726431714
392,392,/yh/study/new_data/model_dataset_flight/vi/vi_000392.jpg,-397.45977783203125,57.918495178222656,-5.735584358914377,-0.3179989775493455,-5.742404460906982,-0.3709155023097992,-5.739159879948598,-0.346446152700559,-0.0022907242795079516,-0.006558638334388991,0.006947168813699867,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5650492906570435,0.061804890632629395,17.98965072631836,15.567235946655273,0.07436638325452805,0.005228154361248016,36,396.0304870605469,396.03010733662336
393,393,/yh/study/new_data/model_dataset_flight/vi/vi_000393.jpg,-393.9891357421875,57.272037506103516,-5.741450604228106,-0.353004791034948,-5.691648483276367,-0.6149295568466187,-5.715539099566513,-0.49279760139703965,0.006712139826499797,-0.05675681394279515,0.05715232934874615,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5142931938171387,-0.18220917880535126,18.236064910888672,15.775045394897461,0.07508420199155807,0.00488513708114624,36,392.5886535644531,392.547018871362
394,394,/yh/study/new_data/model_dataset_flight/vi/vi_000394.jpg,-390.8315124511719,56.68388366699219,-5.708826959740013,-0.5495544153398348,-5.632700443267822,-1.0107641220092773,-5.669152899243423,-0.7960955216429749,0.02048042687103333,-0.14517963119057775,0.14661709722079455,nan,0,-4.1773552894592285,-0.4327203929424286,-1.4553450345993042,-0.5780436992645264,18.27086639404297,15.806608200073242,0.07499117404222488,0.003988049924373627,36,389.4955749511719,389.4277740777292
395,395,/yh/study/new_data/model_dataset_flight/vi/vi_000395.jpg,-387.4894714355469,56.12371826171875,-5.64867247237239,-0.9412751528335527,-5.747847557067871,-0.47037747502326965,-5.700690561151286,-0.6880045595845958,0.0024496166489554015,-0.05444988587799067,0.054504960268337475,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5704923868179321,-0.037657078355550766,18.074155807495117,15.638306617736816,0.0743677169084549,0.004450306296348572,36,385.9139404296875,385.99254533148934
396,396,/yh/study/new_data/model_dataset_flight/vi/vi_000396.jpg,-384.1477355957031,55.563602447509766,-5.698240944502331,-0.7424544454625865,-5.708367347717285,-0.6982494592666626,-5.703527478000621,-0.7187870171459682,0.00061591784498503,-0.04596504199020006,0.04596916836263873,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5310120582580566,-0.2655290961265564,18.174638748168945,15.723979949951172,0.07442143559455872,0.004196517169475555,36,382.5986633300781,382.60648977988615
397,397,/yh/study/new_data/model_dataset_flight/vi/vi_000397.jpg,-380.8028564453125,55.002960205078125,-5.702911560155636,-0.7647520591361682,-5.699078559875488,-0.7187793254852295,-5.700911674207706,-0.7401503487182556,0.0013096787785869292,-0.03714434483321902,0.037167426755052135,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5217235088348389,-0.2860589325428009,18.216032028198242,15.758772850036621,0.07403647899627686,0.0037620067596435547,36,379.2199401855469,379.2212590893049
398,398,/yh/study/new_data/model_dataset_flight/vi/vi_000398.jpg,-377.6221008300781,54.55384826660156,-5.699601995429119,-0.7772946935514746,-5.733327388763428,-0.5183528661727905,-5.717250589157616,-0.6383317042268573,-0.0048105480018268915,0.012661674724078135,0.013544717748858402,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5559720993041992,-0.08563246577978134,18.130929946899414,15.686470031738281,0.07407340407371521,0.004026956856250763,36,375.9444274902344,375.9779173869841
399,399,/yh/study/new_data/model_dataset_flight/vi/vi_000399.jpg,-374.12774658203125,54.06045913696289,-5.722061137159443,-0.6256700295027792,-5.744028091430664,-0.4837578535079956,-5.733566194298064,-0.5494540091304839,-0.008801410802248683,0.03998639041460529,0.04094357398297293,nan,0,-4.1773552894592285,-0.4327203929424286,-1.566672921180725,-0.05103744938969612,18.06938934326172,15.634786605834961,0.07386676967144012,0.004069574177265167,36,372.3998718261719,372.4198098347798
400,400,/yh/study/new_data/model_dataset_flight/vi/vi_000400.jpg,-370.94781494140625,53.61146545410156,-5.742367605100312,-0.5094676187158786,-5.734240531921387,-0.6286963820457458,-5.7381179165146525,-0.5734022211639416,-0.007326290402554239,0.017049277928130525,0.018556734867244212,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5568852424621582,-0.19597597420215607,18.092388153076172,15.655029296875,0.0735950618982315,0.0038280338048934937,36,369.2193908691406,369.20742501471875
401,401,/yh/study/new_data/model_dataset_flight/vi/vi_000401.jpg,-367.7818908691406,53.21244812011719,-5.745444206917207,-0.5563529432358111,-5.740030765533447,-0.43889838457107544,-5.74261289655001,-0.49335282926118773,-0.006343240499576592,0.039656569496610325,0.040160679828346445,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5626754760742188,-0.006177987903356552,18.08424186706543,15.646934509277344,0.0736374780535698,0.004252448678016663,36,365.99560546875,366.0010271167678
402,402,/yh/study/new_data/model_dataset_flight/vi/vi_000402.jpg,-364.3070068359375,52.77449035644531,-5.7489561370495865,-0.4536962597645774,-5.74305534362793,-0.44424816966056824,-5.745868682100847,-0.44862666727497064,-0.005271153924922656,0.04147591816560103,0.0418095306285524,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5657001733779907,-0.011527789756655693,18.06673812866211,15.632562637329102,0.0735330581665039,0.004108734428882599,36,362.4918518066406,362.48971017105487
403,403,/yh/study/new_data/model_dataset_flight/vi/vi_000403.jpg,-361.1438293457031,52.37582015991211,-5.75113983602577,-0.4071507491093696,-5.753110408782959,-0.3175339996814728,-5.752173631257308,-0.3589437927111942,-0.005630171319814896,0.058778174180251636,0.05904720644581305,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5757551193237305,0.11518639326095581,17.957988739013672,15.540730476379395,0.07370142638683319,0.004391022026538849,36,359.27587890625,359.28287501715704
404,404,/yh/study/new_data/model_dataset_flight/vi/vi_000404.jpg,-358.0951232910156,51.888648986816406,-5.757803802577123,-0.3001656185309426,-5.741734504699707,-0.4987179636955261,-5.749409952946974,-0.4065318020814201,-0.0027129019396565346,0.020571964750942452,0.020750073991391234,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5643792152404785,-0.06599758565425873,18.06932830810547,15.635087966918945,0.07381140440702438,0.00422707200050354,36,356.2265319824219,356.2054009156177
405,405,/yh/study/new_data/model_dataset_flight/vi/vi_000405.jpg,-354.74200439453125,51.35283660888672,-5.75212285488663,-0.3859598373304776,-5.752603530883789,-0.3518790602684021,-5.752374649021397,-0.36765238818147566,-0.0028003951756858467,0.027146380611187574,0.027290441429692287,nan,0,-4.1773552894592285,-0.4327203929424286,-1.575248122215271,0.08084134757518768,17.996915817260742,15.573531150817871,0.07374322414398193,0.004454575479030609,36,352.7987976074219,352.80131894878724
406,406,/yh/study/new_data/model_dataset_flight/vi/vi_000406.jpg,-351.39093017578125,50.81734848022461,-5.755175044197083,-0.3405060075702881,-5.7365007400512695,-0.49581557512283325,-5.7454146828577795,-0.4237554399455137,0.0005916453932639739,-0.002754080790249528,0.0028169141397266528,nan,0,-4.1773552894592285,-0.4327203929424286,-1.559145212173462,-0.06309519708156586,18.061031341552734,15.627965927124023,0.07387343049049377,0.004280813038349152,36,349.44244384765625,349.42305749810856
407,407,/yh/study/new_data/model_dataset_flight/vi/vi_000407.jpg,-348.208984375,50.27159118652344,-5.744823037464515,-0.4265095207357632,-5.6986613273620605,-0.6514438986778259,-5.720714899377241,-0.5469908801522312,0.00896780673489416,-0.046015369653374924,0.046881081493190306,nan,0,-4.1773552894592285,-0.4327203929424286,-1.521306037902832,-0.21872349083423615,18.112316131591797,15.67154312133789,0.0740741565823555,0.004073970019817352,36,346.275146484375,346.237986090022
408,408,/yh/study/new_data/model_dataset_flight/vi/vi_000408.jpg,-344.71075439453125,49.67158889770508,-5.711747092642347,-0.5930062498056061,-5.739405155181885,-0.48904210329055786,-5.726195451077774,-0.5373042008847939,0.003950625263213139,-0.026025484713995677,0.02632362616678714,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5620499849319458,-0.05632169917225838,18.13237190246582,15.6875638961792,0.07373917102813721,0.004269756376743317,36,342.66259765625,342.6827456238106
409,409,/yh/study/new_data/model_dataset_flight/vi/vi_000409.jpg,-341.5256652832031,49.12528991699219,-5.722244825814561,-0.5633296855987896,-5.734802722930908,-0.46912723779678345,-5.728808705596756,-0.5128317292762864,0.0016723859588041912,-0.007911238447358707,0.00808607250562175,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5574473142623901,-0.036406829953193665,18.128219604492188,15.68411636352539,0.07382387667894363,0.004224181175231934,36,339.4335021972656,339.4458307417714
410,410,/yh/study/new_data/model_dataset_flight/vi/vi_000410.jpg,-338.1062927246094,48.60921096801758,-5.7271363196379514,-0.5207429677236451,-5.733944892883301,-0.4661056101322174,-5.730704060135046,-0.4913848967228793,0.0004342951448147148,0.0026182106364368313,0.0026539855330352862,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5565896034240723,-0.03338522091507912,18.03485679626465,15.60569953918457,0.07414503395557404,0.004439160227775574,36,335.975830078125,335.98273832792125
411,411,/yh/study/new_data/model_dataset_flight/vi/vi_000411.jpg,-334.9945068359375,48.139556884765625,-5.730269764990231,-0.48876668608644247,-5.75258207321167,-0.3632575571537018,-5.741959742856498,-0.4213379559664823,-0.0036247504288223465,0.026816363536435926,0.027060232241973424,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5752267837524414,0.0694628432393074,17.99854850769043,15.574962615966797,0.07405935972929001,0.004663147032260895,36,332.7953796386719,332.8143630840084
412,412,/yh/study/new_data/model_dataset_flight/vi/vi_000412.jpg,-331.5685119628906,47.62247848510742,-5.74558449328532,-0.3945215924300464,-5.714771270751953,-0.5414156913757324,-5.729529496374891,-0.4730289465985452,0.001953792789486098,-0.0013767262050888157,0.002390121609463861,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5374162197113037,-0.10869532823562622,18.178173065185547,15.726354598999023,0.07418205589056015,0.004395633935928345,36,329.3940124511719,329.36942834745247
413,413,/yh/study/new_data/model_dataset_flight/vi/vi_000413.jpg,-326.8189697265625,46.92759323120117,-5.727575703585405,-0.47440567280363405,-5.712038040161133,-0.6268677711486816,-5.719475688705081,-0.5559328002536104,0.004766031871783137,-0.030629779197753573,0.03099836178745564,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5346829891204834,-0.19414736330509186,18.232921600341797,15.77254867553711,0.07421734184026718,0.004299655556678772,36,324.609130859375,324.59138977451
414,414,/yh/study/new_data/model_dataset_flight/vi/vi_000414.jpg,-321.60113525390625,46.16419219970703,-5.714709656833297,-0.5865625794513639,-5.731066703796387,-0.4626319706439972,-5.723264089728342,-0.5200916866570897,0.0017992136438532364,-0.006804609057483858,0.007038456802554023,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5537112951278687,-0.029911570250988007,18.160566329956055,15.710994720458984,0.07394222170114517,0.0045187100768089294,36,319.29290771484375,319.3090225051519
415,415,/yh/study/new_data/model_dataset_flight/vi/vi_000415.jpg,-318.32720947265625,45.66339111328125,-5.7214648760844895,-0.5268962957145735,-5.708420753479004,-0.5602044463157654,-5.7146436950661075,-0.5447584836939136,0.0041646014129566745,-0.013206447920390028,0.013847533051153004,nan,0,-4.1773552894592285,-0.4327203929424286,-1.531065583229065,-0.1274840384721756,18.14398193359375,15.69760513305664,0.07418979704380035,0.004399396479129791,36,316.017578125,316.0091919093882
416,416,/yh/study/new_data/model_dataset_flight/vi/vi_000416.jpg,-315.052978515625,45.162540435791016,-5.71047909365315,-0.5579649316143036,-5.724697113037109,-0.44450345635414124,-5.717916968092514,-0.49709607211922724,0.001584701662516895,0.008615132390541357,0.008759668113903555,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5473415851593018,-0.011783059686422348,18.11338233947754,15.671472549438477,0.0742654800415039,0.004530362784862518,36,312.6723327636719,312.6867165529265
417,417,/yh/study/new_data/model_dataset_flight/vi/vi_000417.jpg,-311.7767333984375,44.661380767822266,-5.716332266429998,-0.4884809397286859,-5.73399019241333,-0.4407758116722107,-5.725584030017022,-0.462850982302498,-0.0016256841224848387,0.017807279383637756,0.01788133238640313,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5566349029541016,-0.008055407553911209,18.03626251220703,15.606874465942383,0.07440178096294403,0.00451398640871048,36,309.3482971191406,309.3598266109712
