frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,global_top1_x,global_top1_y,measurement_anchor_x,measurement_anchor_y,measurement_x,measurement_y,measurement_var_x,measurement_var_y,response_var_parallel,response_var_cross,confidence,global_entropy,global_margin,global_mode_mass,waypoint_pass_probability,route_prior_sigma_m,recovery_distance_m,kalman_nis,kalman_r_scale,v_parallel,v_cross,a_parallel,a_cross,poly_next_step_parallel,poly_next_step_cross,model_next_step_m,waypoint_leg_before_visual,waypoint_leg,target_waypoint,route_progress,route_remaining_m,route_cross_track_m,waypoint_alignment,movement_heading_deg,local_candidate_capture,candidate_capture,route_corridor_capture,final_x,final_y,final_vx,final_vy,final_speed,final_step_m,error_final_m
669,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000669.jpg,-1306.722412109375,148.77520751953125,-55.936189345157686,32.750085252706675,-55.936189345157686,32.750085252706675,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.195030450820923,0.8116400241851807,-2.900369644165039,2.8866565227508545,1000000.0,1000000.0,4489.2734375,4865.71630859375,0.02208220586180687,0.8133673071861267,0.0010157455690205097,0.10181570798158646,0.0,180.0,62.51540756225586,0.003561621318533206,1.0,-1.9893430471420288,-0.05629274621605873,-0.009890340268611908,0.006128561682999134,-1.9942882061004639,-0.0532284639775753,1.9949984550476074,14,14,15,0.9337519971985385,74.07924952025405,-5.918669469183633,-0.9981988765242918,148.48665440617037,0,0,0,-53.888966647865246,31.597334348513588,-1.6125389944162152,0.9886818874619447,1.8915004316965334,0.4216011519041237,1258.3013534236704
670,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000670.jpg,-1309.515380859375,149.1347198486328,-55.59623659211583,32.629442873793494,-55.59623659211583,32.629442873793494,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.265913486480713,0.8245574235916138,-2.9771523475646973,2.903682231903076,1000000.0,1000000.0,5006.1689453125,5420.70556640625,0.022000392898917198,0.8130847215652466,0.0009538521990180016,0.0968373566865921,0.0,180.0,62.09407424926758,0.003511403903424372,1.0,-2.0554592609405518,-0.06552699208259583,-0.01226777397096157,0.0036504799500107765,-2.0615930557250977,-0.06370174884796143,2.06257700920105,14,14,15,0.9340661360540875,73.7279759772016,-5.836636818111533,-0.9984665570825249,148.7120531919443,0,0,0,-53.565100198191985,31.482006061776666,-1.669813259574596,1.0147813040842704,1.9539850094026079,0.3437878574726523,1261.4488767105533
671,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000671.jpg,-1311.37646484375,149.42196655273438,-55.33467409857495,32.54164400925034,-55.33467409857495,32.54164400925034,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.387660503387451,0.8447796106338501,-3.099377155303955,2.920511245727539,1000000.0,1000000.0,4989.72705078125,5343.25244140625,0.022707685828208923,0.8155994415283203,0.0010543898679316044,0.09779132902622223,0.0,180.0,61.709625244140625,0.0034667458321934203,1.0,-2.1450836658477783,-0.08600380271673203,-0.013290101662278175,-0.003780849976465106,-2.151728630065918,-0.08789423108100891,2.1535229682922363,14,14,15,0.9343054107835171,73.46041632806873,-5.7692913446309495,-0.9987608344194945,148.9987890208055,0,0,0,-53.31835218434552,31.39824591236091,-1.734078283498464,1.0419892343830937,2.0230593312780636,0.2605769463466107,1263.582135621559
672,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000672.jpg,-1313.2392578125,149.70947265625,-55.17685410854737,32.48619467633678,-55.17685410854737,32.48619467633678,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.4910624027252197,0.9164900779724121,-3.1939821243286133,2.982308864593506,1000000.0,1000000.0,4412.47900390625,4629.66162109375,0.023236606270074844,0.8175655007362366,0.0011605643667280674,0.10502581298351288,0.0,180.0,61.42018127441406,0.0034347894065882554,1.0,-2.080077886581421,-0.08495652675628662,-0.011589651927351952,-0.005258305463939905,-2.0858726501464844,-0.0875856801867485,2.0877106189727783,14,14,15,0.9344509775372467,73.29764197389386,-5.730738946575278,-0.9992971719498147,149.68308836924686,0,0,0,-53.170275988387225,31.347322400339408,-1.825634701416496,1.0675377736394769,2.114847266627836,0.15658787911611743,1265.6158333271828
673,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000673.jpg,-1315.285400390625,150.02528381347656,-54.9731824382714,32.39996887199254,-54.9731824382714,32.39996887199254,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.300215244293213,0.9783018827438354,-2.9979217052459717,2.961474895477295,1000000.0,1000000.0,2481.90576171875,2595.812255859375,0.026210816577076912,0.8188257813453674,0.0014009950682520866,0.14088475704193115,0.0,180.0,61.33320999145508,0.0034303231284794917,1.0,-2.575443744659424,-0.20732374489307404,-0.0248427651822567,-0.052232775837183,-2.587865114212036,-0.23344013094902039,2.598372459411621,14,14,15,0.9346459187313215,73.07965657438035,-5.693330335177655,-0.9993647406104024,149.77104169709875,0,0,0,-52.96689811815462,31.263620770223298,-1.769728311599064,1.031204264813912,2.0482481618802137,0.21992844514624615,1267.892871574019
674,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000674.jpg,-1316.1864013671875,150.5006103515625,-55.271075961188885,32.46458058307306,-55.271075961188885,32.46458058307306,-70.20197296142578,33.29453659057617,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.227048873901367,0.9895536303520203,-2.956989288330078,3.0030810832977295,1000000.0,1000000.0,2227.822509765625,2323.781982421875,0.026227928698062897,0.8188981413841248,0.0013461671769618988,0.15000009536743164,0.0,180.0,61.67938232421875,0.0034655977909799104,1.0,-2.8839638233184814,-0.24962767958641052,-0.03973668813705444,-0.06647452712059021,-2.903832197189331,-0.28286492824554443,2.917576789855957,14,14,15,0.9343904953101573,73.36527386923603,-5.799810310216579,-0.9997868033871481,153.05955038154633,0,0,0,-53.251712703885154,31.327344450729672,-2.2890027524458114,1.1633100193608386,2.567649470206129,0.29185622436764275,1268.5449519565882
675,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000675.jpg,-1317.1728515625,151.02105712890625,-55.848518708528594,32.65732627325016,-55.848518708528594,32.65732627325016,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.4771313667297363,1.0213344097137451,-3.2055482864379883,3.0895867347717285,1000000.0,1000000.0,2989.20556640625,3107.364501953125,0.023146340623497963,0.8162538409233093,0.0015283133834600449,0.12772518396377563,0.0,180.0,62.04305648803711,0.0035048132076090925,1.0,-2.2635090351104736,-0.08099507540464401,-0.026631314307451248,0.0014813410816714168,-2.276824712753296,-0.08025440573692322,2.2782387733459473,14,14,15,0.9338627804321733,73.95537048299934,-5.9493997950139095,-0.9996218512936345,153.53174214255856,0,0,0,-53.8164602901043,31.51598919517128,-2.5914942396281293,1.2902792679448896,2.894937474854021,0.5954214270126611,1268.9959939379862
676,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000676.jpg,-1318.155029296875,151.5392303466797,-55.776125823259505,32.67791963516502,-55.776125823259505,32.67791963516502,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.400571584701538,0.9545238018035889,-3.1188595294952393,3.0338966846466064,1000000.0,1000000.0,3423.71826171875,3573.49658203125,0.022844595834612846,0.8169974684715271,0.0012510120868682861,0.11918649822473526,0.0,180.0,62.09125900268555,0.0035106029787770536,1.0,-2.181997537612915,-0.0874582827091217,-0.016991164535284042,-0.004290688782930374,-2.190493106842041,-0.08960362523794174,2.1923248767852783,14,14,15,0.9339073251202397,73.90556012008233,-5.892975118332353,-0.9989402342283161,149.2781793283287,0,0,0,-53.74351557339007,31.53363795976548,-1.9304797550371633,1.1472296277251033,2.2456375271487214,0.07504938766053382,1270.093625777505
677,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000677.jpg,-1318.270751953125,152.68544006347656,-55.635567194730285,32.64108063026725,-55.635567194730285,32.64108063026725,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.4802818298339844,0.9531391859054565,-3.200406789779663,3.0329246520996094,1000000.0,1000000.0,3716.706298828125,3900.625732421875,0.022875959053635597,0.8169602751731873,0.0013910336419939995,0.11413800716400146,0.0,180.0,61.88384246826172,0.0034861191750524614,1.0,-2.274077892303467,-0.10200448334217072,-0.018238522112369537,-0.008641522377729416,-2.2831971645355225,-0.10632524639368057,2.2856717109680176,14,14,15,0.9340309122697331,73.76736360248674,-5.84808009789204,-0.9992604583322162,149.6878871148307,0,0,0,-53.61153039991988,31.498183447089396,-1.860536072539653,1.0877372108088241,2.155172085240396,0.13666421801281783,1270.4523988822898
678,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000678.jpg,-1318.3973388671875,153.93800354003906,-55.590637666211855,32.641612041196204,-55.590637666211855,32.641612041196204,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.477217674255371,0.9063588380813599,-3.175600290298462,2.9700112342834473,1000000.0,1000000.0,4684.50244140625,4972.0205078125,0.02159445360302925,0.8134281635284424,0.0012516439892351627,0.10125407576560974,0.0,180.0,61.87213897705078,0.003487706532157042,1.0,-1.7866581678390503,-0.020903296768665314,-0.005970083177089691,0.017814647406339645,-1.7896431684494019,-0.011995973065495491,1.78968346118927,14,14,15,0.9340644736856656,73.72983485595887,-5.823371028413269,-0.9995040752882044,150.07174025009584,0,0,0,-53.56737763551974,31.496265839709643,-1.9493066487888266,1.1221807558103298,2.249241218660944,0.044194386772948874,1270.7426214463644
679,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000679.jpg,-1318.5125732421875,155.0791778564453,-55.08013923467116,32.45257070094228,-55.08013923467116,32.45257070094228,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.700183868408203,1.0157709121704102,-3.3965015411376953,3.0649619102478027,1000000.0,1000000.0,3944.592529296875,4126.42236328125,0.02327200025320053,0.8170434236526489,0.0016410648822784424,0.11124588549137115,0.0,180.0,61.089542388916016,0.0033983828495991945,1.0,-2.0993213653564453,-0.09351271390914917,-0.008751542307436466,-0.007749210577458143,-2.1036970615386963,-0.09738732129335403,2.105949878692627,14,14,15,0.9345400113244262,73.19808340824216,-5.7068134255655725,-0.9969434956119786,147.33880244093154,0,0,0,-53.08511178412881,31.318186805774417,-1.4712103858973198,0.9430939000225054,1.7475371537772237,0.5140938569416286,1271.4650774276226
680,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000680.jpg,-1318.345703125,156.9526824951172,-54.908313324986366,32.37220865763254,-54.908313324986366,32.37220865763254,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.4822702407836914,0.8576134443283081,-3.170625925064087,2.897380828857422,1000000.0,1000000.0,5559.39697265625,6007.66796875,0.020986149087548256,0.8102096319198608,0.0011365106329321861,0.0923181027173996,0.0,180.0,61.16910934448242,0.003408692719506364,1.0,-1.6199232339859009,0.015542656183242798,-0.0028900648467242718,0.03259003534913063,-1.6213682889938354,0.031837671995162964,1.6216808557510376,14,14,15,0.9347081508329508,73.01006794997193,-5.681666085837829,-0.9995325212611779,150.06092608289302,0,0,0,-52.91119951495386,31.234458041719513,-1.7896820081944134,1.0307375083007666,2.0652800055858918,0.19301809060226446,1271.6640888562195
681,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000681.jpg,-1318.178955078125,158.82598876953125,-54.25865966753519,32.13678836018534,-54.25865966753519,32.13678836018534,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.4188449382781982,0.8388683199882507,-3.1055734157562256,2.8901946544647217,1000000.0,1000000.0,5044.23583984375,5441.556640625,0.022282950580120087,0.8112977147102356,0.001130733173340559,0.09675482660531998,0.0,180.0,60.555145263671875,0.0033379795971474023,1.0,-1.8302487134933472,-0.04488261416554451,0.0007434189319610596,0.008242429234087467,-1.8298770189285278,-0.040761400014162064,1.8303309679031372,14,14,15,0.9353108262435552,72.33614963947298,-5.529000759506554,-0.9940610853763889,145.48677643377937,0,0,0,-52.28411190335718,31.007847753802185,-1.3010263869977388,0.8946128367635362,1.5789242500406697,0.6667766456677987,1272.3314156104088
682,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000682.jpg,-1318.0120849609375,160.70082092285156,-53.846270155469746,31.96166782871062,-53.846270155469746,31.96166782871062,-70.20197296142578,33.29453659057617,-65.47063446044922,33.2645378112793,-4.1773552894592285,-0.4327203929424286,-2.4148812294006348,0.8266881704330444,-3.111903667449951,2.8942222595214844,1000000.0,1000000.0,6037.6611328125,6533.18408203125,0.021614303812384605,0.8102200627326965,0.0010350244119763374,0.08850306272506714,0.0,180.0,60.121334075927734,0.0032869205085148006,1.0,-1.8872190713882446,-0.035163044929504395,-0.007767036557197571,0.014407197944819927,-1.8911025524139404,-0.027959445491433144,1.8913092613220215,14,14,15,0.9357057956911992,71.8944904342502,-5.453704965151089,-0.9983609515929566,148.42098455183822,0,0,0,-51.88788529042232,30.839642475703954,-1.521087225993979,0.9350113324592362,1.7854838394421984,0.430451558689169,1272.7664415198042
683,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000683.jpg,-1317.7344970703125,164.33676147460938,-53.4946621523619,31.837299243891835,-53.4946621523619,31.837299243891835,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.2958786487579346,0.8195745944976807,-2.9917502403259277,2.892650604248047,1000000.0,1000000.0,5525.81494140625,6009.134765625,0.021876312792301178,0.8106489777565002,0.0010013766586780548,0.0920630544424057,0.0,180.0,59.861629486083984,0.0032575444369834275,1.0,-1.8989548683166504,-0.043536439538002014,-0.00534189585596323,0.010770080611109734,-1.9016258716583252,-0.03815139830112457,1.9020085334777832,14,14,15,0.9360305067724344,71.53139491149295,-5.368514742161685,-0.997842794550143,147.8906853250092,0,0,0,-51.54521160875948,30.720013945111134,-1.567798633309192,0.9838334408212766,1.8509243079835551,0.36295486969616636,1273.2198324869119
684,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000684.jpg,-1317.429931640625,168.32620239257812,-53.16634907667095,31.71477493991057,-53.16634907667095,31.71477493991057,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.2901291847229004,0.8329730033874512,-2.9921321868896484,2.9066851139068604,1000000.0,1000000.0,4909.65185546875,5324.05126953125,0.02226252295076847,0.811711847782135,0.0010662488639354706,0.09768345952033997,0.0,180.0,59.51533508300781,0.0032181475298508635,1.0,-2.0056207180023193,-0.06205279752612114,-0.009019936434924603,0.004479303956031799,-2.0101306438446045,-0.05981314554810524,2.0110204219818115,14,14,15,0.9363367933534062,71.18890186872886,-5.294351433214671,-0.998283943969249,148.2590204062028,0,0,0,-51.229586409183334,30.602760914475983,-1.582370318094654,0.9788559785565585,1.8606597889842447,0.3367009649534881,1273.6683479606431
685,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000685.jpg,-1317.1402587890625,171.25146484375,-52.95374624921207,31.63788214348755,-52.95374624921207,31.63788214348755,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.3065452575683594,0.8376496434211731,-3.0125370025634766,2.9093315601348877,1000000.0,1000000.0,4382.3017578125,4729.751953125,0.022388482466340065,0.8117541074752808,0.0011369315907359123,0.1033889576792717,0.0,180.0,59.27725601196289,0.0031913205681371876,1.0,-2.0537281036376953,-0.07356972992420197,-0.01129419356584549,-0.0001583937555551529,-2.059375286102295,-0.07364892959594727,2.0606918334960938,14,14,15,0.9365339499320876,70.96843920164338,-5.244264740303543,-0.998921397571498,148.9282817274664,0,0,0,-51.025977852734506,30.52893839289323,-1.6888160019394827,1.0176223177569974,1.9717136379312241,0.21657841294092825,1273.9105941319535
686,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000686.jpg,-1316.8477783203125,174.20419311523438,-52.799056484809846,31.579006434668607,-52.799056484809846,31.579006434668607,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.285382032394409,0.8169475793838501,-2.9978318214416504,2.8997697830200195,1000000.0,1000000.0,4638.5205078125,5010.38916015625,0.022114820778369904,0.8125766515731812,0.0010615624487400055,0.10055561363697052,0.0,180.0,59.143348693847656,0.003175175399575968,1.0,-2.1209301948547363,-0.0733758956193924,-0.015439429320394993,0.0017781982896849513,-2.128649950027466,-0.07248679548501968,2.1298837661743164,14,14,15,0.9366788152295135,70.80644922366628,-5.210286521768983,-0.9992453756581826,149.34621345810064,0,0,0,-50.87669159897371,30.47196623908348,-1.7400503667527858,1.0312689314031198,2.0226939678838805,0.15978802167764578,1274.1042914366096
687,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000687.jpg,-1316.53125,177.39874267578125,-52.707448851380036,31.560420525651345,-52.707448851380036,31.560420525651345,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.397932529449463,0.8580926656723022,-3.1086699962615967,2.940530300140381,1000000.0,1000000.0,4920.7666015625,5258.35693359375,0.022217025980353355,0.8126517534255981,0.0011057895608246326,0.09834472090005875,0.0,180.0,58.93793487548828,0.0031525598163302253,1.0,-2.076181173324585,-0.06883835047483444,-0.01328847836703062,0.002777514513581991,-2.0828254222869873,-0.06744959205389023,2.0839173793792725,14,14,15,0.9367567427922948,70.71930976098565,-5.176461847929816,-0.9991725231038979,149.21990564056452,0,0,0,-50.792898526644834,30.455671146937895,-1.799104322218317,1.0716344395938608,2.094081358101513,0.08536280805095907,1274.2393184409345
688,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000688.jpg,-1316.0787353515625,180.78321838378906,-52.582366727987804,31.52362001497044,-52.582366727987804,31.52362001497044,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.331439733505249,0.8683251142501831,-3.039656639099121,2.9422531127929688,1000000.0,1000000.0,4405.23876953125,4710.33251953125,0.022471308708190918,0.8140817284584045,0.0011110655032098293,0.10388440638780594,0.0,180.0,58.863426208496094,0.0031450971243889656,1.0,-2.128389835357666,-0.0843038558959961,-0.014478767290711403,-0.00359505508095026,-2.135629177093506,-0.08610138297080994,2.137364149093628,14,14,15,0.9368686623303263,70.5941600955855,-5.139891690302388,-0.9991085816850105,149.10852401887146,0,0,0,-50.66998069997607,30.420357665633198,-1.7566828494367177,1.0509980719985053,2.047078792047263,0.12788992952859446,1274.3109142717983
689,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000689.jpg,-1315.6666259765625,183.8644256591797,-52.51396405588566,31.501121818906974,-52.51396405588566,31.501121818906974,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.312239170074463,0.8665854334831238,-3.0251166820526123,2.948496103286743,1000000.0,1000000.0,4180.23193359375,4486.79345703125,0.022307656705379486,0.8148547410964966,0.0011281110346317291,0.10649348795413971,0.0,180.0,58.810611724853516,0.0031383902039580423,1.0,-2.161562204360962,-0.08430024981498718,-0.016571929678320885,-0.0027919462881982327,-2.1698482036590576,-0.08569622039794922,2.171539783477783,14,14,15,0.9369310130210146,70.52443886357946,-5.121890463000504,-0.9994736927720654,149.65823431338956,0,0,0,-50.60365716935592,30.39896890107815,-1.8134604090205646,1.0614747712111674,2.10127755068264,0.06968708605698515,1274.3374598061832
690,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000690.jpg,-1315.2138671875,187.25051879882812,-52.47622266094657,31.498552143865197,-52.47622266094657,31.498552143865197,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.346008062362671,0.8745693564414978,-3.059262752532959,2.9628376960754395,1000000.0,1000000.0,4184.42041015625,4514.20361328125,0.021895896643400192,0.8135359287261963,0.001236963551491499,0.10600399971008301,0.0,180.0,58.74407958984375,0.0031306264012728358,1.0,-2.0881338119506836,-0.06808412820100784,-0.014579247683286667,0.0032790761906653643,-2.095423460006714,-0.06644459068775177,2.0964767932891846,14,14,15,0.9369606615447089,70.49128555643392,-5.103673044217861,-0.9994465892574912,149.5984209449655,0,0,0,-50.56869068487662,30.397052013747064,-1.8427611785223388,1.081209830211211,2.1365353865579655,0.03501898761930563,1274.335290452968
691,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000691.jpg,-1314.7470703125,190.73597717285156,-52.36821951742399,31.472649599391637,-52.36821951742399,31.472649599391637,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.3125481605529785,0.8864838480949402,-3.024489641189575,2.971602201461792,1000000.0,1000000.0,3993.741455078125,4293.21484375,0.022238872945308685,0.8143602013587952,0.0012426506727933884,0.10854406654834747,0.0,180.0,58.6607551574707,0.003121772351898507,1.0,-2.1521339416503906,-0.0826931744813919,-0.015311326831579208,-0.0016698854742571712,-2.159789562225342,-0.08352811634540558,2.1614041328430176,14,14,15,0.9370544631419307,70.38639557285478,-5.067153020043855,-0.9991096907513859,149.06280797149952,0,0,0,-50.46351427590481,30.372487643581124,-1.7673023842128128,1.0592673718178431,2.0604380801766826,0.10800687610451376,1274.4133390852996
692,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000692.jpg,-1314.2811279296875,194.21517944335938,-52.326443060357185,31.46846420395771,-52.326443060357185,31.46846420395771,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.286078929901123,0.863677442073822,-3.0027999877929688,2.9518487453460693,1000000.0,1000000.0,4234.50244140625,4574.88525390625,0.022089185193181038,0.8148446083068848,0.0011724834330379963,0.10525139421224594,0.0,180.0,58.65740203857422,0.003120720333358908,1.0,-2.1623353958129883,-0.0800061896443367,-0.017388321459293365,-0.0006171856075525284,-2.171029567718506,-0.08031478524208069,2.1725146770477295,14,14,15,0.9370879290691333,70.34897360288096,-5.048116579639127,-0.999432242747249,149.5370207258671,0,0,0,-50.42251318463037,30.367701309246385,-1.8323618867448779,1.0777494935933212,2.125816091513071,0.04127951649497265,1274.435009781277
693,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000693.jpg,-1313.8555908203125,197.3917236328125,-52.29316708308557,31.472451847025567,-52.29316708308557,31.472451847025567,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.3191049098968506,0.8823812007904053,-3.0312371253967285,2.966545343399048,1000000.0,1000000.0,4120.15185546875,4437.646484375,0.022180479019880295,0.8145881295204163,0.0012133577838540077,0.10678358376026154,0.0,180.0,58.593170166015625,0.003114284078433319,1.0,-2.1229965686798096,-0.07901977747678757,-0.01437329314649105,-0.001004764810204506,-2.130183219909668,-0.07952216267585754,2.131667137145996,14,14,15,0.9371110499114406,70.32311962126687,-5.026791392762703,-0.9993738809791496,149.4245794178286,0,0,0,-50.39161938020316,30.372102326064677,-1.8407237138066406,1.0875354011426592,2.1379890175837284,0.031205706225328117,1274.4554762833666
694,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000694.jpg,-1313.488037109375,200.5451202392578,-52.22746621129391,31.45546314032127,-52.22746621129391,31.45546314032127,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.3229122161865234,0.8708690404891968,-3.0398738384246826,2.9604177474975586,1000000.0,1000000.0,4295.54052734375,4630.548828125,0.02217201516032219,0.8151276111602783,0.0011857901699841022,0.10457516461610794,0.0,180.0,58.531036376953125,0.0031066528821614065,1.0,-2.1868505477905273,-0.08674771338701248,-0.017176050692796707,-0.0029513887129724026,-2.1954386234283447,-0.0882234051823616,2.1972105503082275,14,14,15,0.9371687063875195,70.25864751196104,-5.005611972767692,-0.9993982240918955,149.45140096395602,0,0,0,-50.32878799533078,30.355532866440313,-1.804808926508141,1.0651767673837564,2.095694826776451,0.06497945765566858,1274.572785003856
695,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000695.jpg,-1313.083740234375,204.0124969482422,-52.22425690462419,31.46680784831156,-52.22425690462419,31.46680784831156,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.359745740890503,0.8826149702072144,-3.072596788406372,2.9719419479370117,1000000.0,1000000.0,4484.138671875,4815.6572265625,0.022066446021199226,0.8151513934135437,0.0011712666600942612,0.10261561721563339,0.0,180.0,58.49668884277344,0.0031032458942478244,1.0,-2.1033873558044434,-0.0735032707452774,-0.014733027666807175,0.0011087637394666672,-2.1107537746429443,-0.0729488879442215,2.112014055252075,14,14,15,0.9371656435155623,70.26207244926286,-4.994330490012249,-0.9995131137010026,149.64211179695056,0,0,0,-50.32696570090633,30.366884502974496,-1.8661633745825417,1.0930286068192696,2.16270138390823,0.011496973905057807,1274.6401336658364
696,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000696.jpg,-1312.68115234375,207.4661407470703,-52.14291006240677,31.445285967943416,-52.14291006240677,31.445285967943416,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.3732950687408447,0.8710404634475708,-3.0875113010406494,2.95894193649292,1000000.0,1000000.0,4558.9326171875,4898.30810546875,0.022222308441996574,0.815922737121582,0.0012007993645966053,0.10179319232702255,0.0,180.0,58.410606384277344,0.0030936904212633975,1.0,-2.1637461185455322,-0.08366242796182632,-0.016333624720573425,-0.0020807066466659307,-2.171912908554077,-0.08470278233289719,2.1735639572143555,14,14,15,0.9372372656894331,70.18198374220765,-4.96851772039037,-0.9992943825458147,149.26203458867133,0,0,0,-50.249334619690046,30.34569157318301,-1.7845875969705782,1.0612105984325555,2.0762757103734573,0.08047188977497548,1274.796355469231
697,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000697.jpg,-1312.3173828125,210.70709228515625,-52.123101602617965,31.447226043865975,-52.123101602617965,31.447226043865975,-65.47063446044922,33.2645378112793,-60.73930358886719,33.234535217285156,-4.1773552894592285,-0.4327203929424286,-2.342867136001587,0.8549768924713135,-3.0550079345703125,2.9405100345611572,1000000.0,1000000.0,4614.54248046875,4955.095703125,0.022063221782445908,0.8156917095184326,0.001127336174249649,0.10116934031248093,0.0,180.0,58.4290771484375,0.0030960042496067253,1.0,-2.094977378845215,-0.07278238981962204,-0.014763280749320984,0.000940447673201561,-2.1023590564727783,-0.07231216877698898,2.103602170944214,14,14,15,0.9372512384492402,70.16635924763477,-4.956188318818212,-0.9994831394967733,149.56331442188167,0,0,0,-50.229036126914814,30.346845275373674,-1.8439353133375624,1.083418054161975,2.1386659673397843,0.020331252732945632,1274.9105119736773
