sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,forward_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,endpoint_distance_m,transition_probability,current_leg_visual_top1,next_leg_visual_top1,next_visual_stronger,within_transition_zone,transition_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
359,359,/yh/study/new_data/model_dataset_flight/vi/vi_000359.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.2345697432756424,2.305636405944824,2.2582831382751465,0,0,0,0,0,-512.4663696289062,75.4969482421875,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.40399688482284546,0.27196764945983887,0.32403549551963806,-27.772829055786133,9.233684539794922,14.395685158617267,14.395685158617267,-27.77282905578612,9.233684539794906,489.2020568847656,489.20205272443377
360,360,/yh/study/new_data/model_dataset_flight/vi/vi_000360.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.21680636703968048,2.323361873626709,2.2784371376037598,0,0,0,0,0,-508.9694519042969,74.87348937988281,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.4021228849887848,0.2720130383968353,0.3258640170097351,-27.772829055786133,9.233684539794922,14.39894585137497,14.39894585137497,-27.77282905578612,9.233684539794908,485.6529235839844,485.6529355622765
361,361,/yh/study/new_data/model_dataset_flight/vi/vi_000361.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.2055324763059616,2.3339943885803223,2.291496515274048,0,0,0,0,0,-505.7897033691406,74.33113861083984,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.4008229076862335,0.2720488905906677,0.327128142118454,-27.772829055786133,9.233684539794922,14.401125795052902,14.401125795052902,-27.77282905578612,9.23368453979491,482.4290771484375,482.42907318572867
362,362,/yh/study/new_data/model_dataset_flight/vi/vi_000362.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.20069822669029236,2.322161912918091,2.2796950340270996,0,0,0,0,0,-502.6083068847656,73.78850555419922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3998146057128906,0.27220019698143005,0.32798516750335693,-27.772829055786133,9.233684539794922,14.40294972813234,14.40294972813234,-27.77282905578612,9.233684539794911,479.2035827636719,479.2035641783949
363,363,/yh/study/new_data/model_dataset_flight/vi/vi_000363.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1966427117586136,2.3592441082000732,2.318629741668701,0,0,0,0,0,-499.1144104003906,73.19256591796875,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3995673358440399,0.2721255123615265,0.328307181596756,-27.772829055786133,9.233684539794922,14.40322536033646,14.40322536033646,-27.77282905578612,9.233684539794913,475.6612548828125,475.66125006308823
364,364,/yh/study/new_data/model_dataset_flight/vi/vi_000364.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.18953633308410645,2.3584158420562744,2.319101333618164,0,0,0,0,0,-495.6409606933594,72.65957641601562,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3985021114349365,0.272247314453125,0.3292505145072937,-27.772829055786133,9.233684539794922,14.405041148899233,14.405041148899233,-27.77282905578612,9.233684539794915,472.1476745605469,472.1476806702831
365,365,/yh/study/new_data/model_dataset_flight/vi/vi_000365.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.18870612978935242,2.345998764038086,2.3054370880126953,0,0,0,0,0,-492.4820556640625,72.17485809326172,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3981832265853882,0.272305965423584,0.3295108377933502,-27.772829055786133,9.233684539794922,14.405609709524223,14.405609709524223,-27.77282905578612,9.233684539794915,468.9523010253906,468.95229674578843
366,366,/yh/study/new_data/model_dataset_flight/vi/vi_000366.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.18402425944805145,2.366787910461426,2.3296444416046143,0,0,0,0,0,-489.3206481933594,71.68975067138672,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3977908790111542,0.2722894847393036,0.32991963624954224,-27.772829055786133,9.233684539794922,14.406169425260767,14.406169425260767,-27.77282905578612,9.233684539794915,465.75439453125,465.7543875770617
367,367,/yh/study/new_data/model_dataset_flight/vi/vi_000367.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1764073222875595,2.3676059246063232,2.331589460372925,0,0,0,0,0,-484.2118225097656,70.93910217285156,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39659005403518677,0.2724742293357849,0.3309357166290283,-27.772829055786133,9.233684539794922,14.408202055522699,14.408202055522699,-27.77282905578612,9.233684539794915,460.591064453125,460.59104779679757
368,368,/yh/study/new_data/model_dataset_flight/vi/vi_000368.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17113980650901794,2.3680150508880615,2.334329128265381,0,0,0,0,0,-479.54730224609375,70.25373077392578,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39549797773361206,0.27270135283470154,0.3318006694316864,-27.772829055786133,9.233684539794922,14.41009520835985,14.41009520835985,-27.77282905578612,9.233684539794915,455.87677001953125,455.8767603956089
369,369,/yh/study/new_data/model_dataset_flight/vi/vi_000369.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1671275794506073,2.3734960556030273,2.340226888656616,0,0,0,0,0,-476.3033142089844,69.75653076171875,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3948761820793152,0.2728053033351898,0.3323184847831726,-27.772829055786133,9.233684539794922,14.41111415012897,14.41111415012897,-27.77282905578612,9.233684539794915,452.5954284667969,452.5954164886848
370,370,/yh/study/new_data/model_dataset_flight/vi/vi_000370.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.16515639424324036,2.36782169342041,2.334216594696045,0,0,0,0,0,-473.05865478515625,69.25923156738281,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.394540399312973,0.2728652358055115,0.3325943648815155,-27.772829055786133,9.233684539794922,14.411664377814658,14.411664377814658,-27.77282905578612,9.233684539794915,449.3133850097656,449.3134016379304
371,371,/yh/study/new_data/model_dataset_flight/vi/vi_000371.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.16451522707939148,2.378021717071533,2.344115972518921,0,0,0,0,0,-469.8147888183594,68.76204681396484,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3943755626678467,0.27290233969688416,0.33272209763526917,-27.772829055786133,9.233684539794922,14.411945004893349,14.411945004893349,-27.77282905578612,9.233684539794915,446.0321960449219,446.0321962658988
372,372,/yh/study/new_data/model_dataset_flight/vi/vi_000372.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.16382518410682678,2.3653736114501953,2.3323216438293457,0,0,0,0,0,-466.52325439453125,68.29454803466797,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3943069279193878,0.2729071378707886,0.3327859342098236,-27.772829055786133,9.233684539794922,14.412044836523549,14.412044836523549,-27.77282905578612,9.233684539794915,442.7077331542969,442.70771546437925
373,373,/yh/study/new_data/model_dataset_flight/vi/vi_000373.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.16661286354064941,2.373797655105591,2.338590145111084,0,0,0,0,0,-463.23193359375,67.82707977294922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3946874439716339,0.27283531427383423,0.33247724175453186,-27.772829055786133,9.233684539794922,14.411418193996795,14.411418193996795,-27.77282905578612,9.233684539794915,439.3834533691406,439.38345177072154
374,374,/yh/study/new_data/model_dataset_flight/vi/vi_000374.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1738945096731186,2.3370213508605957,2.299205780029297,0,0,0,0,0,-459.9393310546875,67.35942077636719,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3954521715641022,0.27275100350379944,0.3317968547344208,-27.772829055786133,9.233684539794922,14.410236004049604,14.410236004049604,-27.77282905578612,9.233684539794915,436.0578918457031,436.05789370565236
375,375,/yh/study/new_data/model_dataset_flight/vi/vi_000375.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1749732941389084,2.374544858932495,2.337742328643799,0,0,0,0,0,-456.3824157714844,66.82246398925781,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39569324254989624,0.2727124094963074,0.33159440755844116,-27.772829055786133,9.233684539794922,14.409839990207482,14.409839990207482,-27.77282905578612,9.233684539794915,432.4611511230469,432.46114894066557
376,376,/yh/study/new_data/model_dataset_flight/vi/vi_000376.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17544808983802795,2.3511366844177246,2.3138070106506348,0,0,0,0,0,-453.1473388671875,66.33409118652344,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3958716094493866,0.27266067266464233,0.33146777749061584,-27.772829055786133,9.233684539794922,14.409509718889089,14.409509718889089,-27.77282905578612,9.233684539794915,429.1898498535156,429.18985313787624
377,377,/yh/study/new_data/model_dataset_flight/vi/vi_000377.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17958857119083405,2.3626067638397217,2.3239240646362305,0,0,0,0,0,-449.9106750488281,65.8454818725586,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39615800976753235,0.2726856470108032,0.33115634322166443,-27.772829055786133,9.233684539794922,14.409143597728011,14.409143597728011,-27.77282905578612,9.233684539794915,425.9169616699219,425.9169597666793
378,378,/yh/study/new_data/model_dataset_flight/vi/vi_000378.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17622405290603638,2.378629207611084,2.3439218997955322,0,0,0,0,0,-446.7342834472656,65.36060333251953,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3962387144565582,0.2725714147090912,0.331189900636673,-27.772829055786133,9.233684539794922,14.408853071704808,14.408853071704808,-27.77282905578612,9.233684539794915,422.7043151855469,422.7043071450643
379,379,/yh/study/new_data/model_dataset_flight/vi/vi_000379.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1793716549873352,2.3460853099823,2.3067779541015625,0,0,0,0,0,-443.5564880371094,64.8755111694336,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39657407999038696,0.27252405881881714,0.3309018313884735,-27.772829055786133,9.233684539794922,14.408301575096864,14.408301575096864,-27.77282905578612,9.233684539794915,419.490234375,419.4902429694642
380,380,/yh/study/new_data/model_dataset_flight/vi/vi_000380.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17927010357379913,2.363431453704834,2.325181484222412,0,0,0,0,0,-440.06585693359375,64.34266662597656,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3965388536453247,0.2725442945957184,0.3309169113636017,-27.772829055786133,9.233684539794922,14.408383235781931,14.408383235781931,-27.77282905578612,9.233684539794915,415.95977783203125,415.95978260310903
381,381,/yh/study/new_data/model_dataset_flight/vi/vi_000381.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17833548784255981,2.3646457195281982,2.326784133911133,0,0,0,0,0,-436.91912841796875,63.836238861083984,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3965076208114624,0.2725297510623932,0.330962598323822,-27.772829055786133,9.233684539794922,14.408405516770616,14.408405516770616,-27.77282905578612,9.233684539794915,412.7737121582031,412.7737070359231
382,382,/yh/study/new_data/model_dataset_flight/vi/vi_000382.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17344900965690613,2.375314474105835,2.341287136077881,0,0,0,0,0,-433.7699279785156,63.32941818237305,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39606067538261414,0.27255433797836304,0.3313849866390228,-27.772829055786133,9.233684539794922,14.409078760199396,14.409078760199396,-27.77282905578612,9.233684539794915,409.58514404296875,409.585147108634
383,383,/yh/study/new_data/model_dataset_flight/vi/vi_000383.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.16756671667099,2.38230037689209,2.3478055000305176,0,0,0,0,0,-430.31292724609375,62.7730598449707,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3950343728065491,0.2727571725845337,0.33220845460891724,-27.772829055786133,9.233684539794922,14.410822462558965,14.410822462558965,-27.77282905578612,9.233684539794915,406.0849609375,406.08496076453133
384,384,/yh/study/new_data/model_dataset_flight/vi/vi_000384.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1660890281200409,2.3819241523742676,2.3479201793670654,0,0,0,0,0,-427.0655517578125,62.26048278808594,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3947414457798004,0.2728184163570404,0.3324400782585144,-27.772829055786133,9.233684539794922,14.411318289760622,14.411318289760622,-27.77282905578612,9.233684539794915,402.7983703613281,402.7983611377562
385,385,/yh/study/new_data/model_dataset_flight/vi/vi_000385.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1645456701517105,2.3786568641662598,2.3455867767333984,0,0,0,0,0,-423.8179626464844,61.74787139892578,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39449915289878845,0.27286437153816223,0.3326365053653717,-27.772829055786133,9.233684539794922,14.41171879696496,14.41171879696496,-27.77282905578612,9.233684539794915,399.5115661621094,399.511561362559
386,386,/yh/study/new_data/model_dataset_flight/vi/vi_000386.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.16894103586673737,2.3673529624938965,2.3319458961486816,0,0,0,0,0,-420.5804443359375,61.23685073852539,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39521855115890503,0.27271437644958496,0.33206707239151,-27.772829055786133,9.233684539794922,14.410502400959471,14.410502400959471,-27.77282905578612,9.233684539794915,396.2349853515625,396.2349705878725
387,387,/yh/study/new_data/model_dataset_flight/vi/vi_000387.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1773289293050766,2.3592257499694824,2.3217358589172363,0,0,0,0,0,-415.9250793457031,60.673606872558594,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39608320593833923,0.27264338731765747,0.3312734067440033,-27.772829055786133,9.233684539794922,14.409184505138812,14.409184505138812,-27.77282905578612,9.233684539794915,391.54595947265625,391.54595517605225
388,388,/yh/study/new_data/model_dataset_flight/vi/vi_000388.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.18360479176044464,2.3397581577301025,2.303412675857544,0,0,0,0,0,-410.8275451660156,60.05686569213867,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39700761437416077,0.2725193202495575,0.33047306537628174,-27.772829055786133,9.233684539794922,14.407668690401582,14.407668690401582,-27.77282905578612,9.233684539794915,386.4115905761719,386.4115827414241
389,389,/yh/study/new_data/model_dataset_flight/vi/vi_000389.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.19355161488056183,2.352276563644409,2.311814069747925,0,0,0,0,0,-407.634765625,59.57559585571289,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39857447147369385,0.27227815985679626,0.3291473686695099,-27.772829055786133,9.233684539794922,14.404978057626694,14.404978057626694,-27.77282905578612,9.233684539794915,383.1832580566406,383.18324453067254
390,390,/yh/study/new_data/model_dataset_flight/vi/vi_000390.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.20376062393188477,2.3215463161468506,2.277621030807495,0,0,0,0,0,-404.4422302246094,59.094364166259766,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.4001019299030304,0.27207618951797485,0.32782191038131714,-27.772829055786133,9.233684539794922,14.402314747710856,14.402314747710856,-27.77282905578612,9.233684539794915,379.9551696777344,379.95516202532747
391,391,/yh/study/new_data/model_dataset_flight/vi/vi_000391.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.20976176857948303,2.3299033641815186,2.2852373123168945,0,0,0,0,0,-400.931640625,58.565185546875,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.401216059923172,0.27189576625823975,0.3268881142139435,-27.772829055786133,9.233684539794922,14.40026711840484,14.40026711840484,-27.77282905578612,9.233684539794915,376.4054870605469,376.4054936413118
392,392,/yh/study/new_data/model_dataset_flight/vi/vi_000392.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.2307685911655426,2.2710611820220947,2.2204442024230957,0,0,0,0,0,-397.45977783203125,57.918495178222656,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.4034385681152344,0.27180716395378113,0.3247542679309845,-27.772829055786133,9.233684539794922,14.396427913778648,14.396427913778648,-27.77282905578612,9.233684539794915,372.87884521484375,372.8788689137394
393,393,/yh/study/new_data/model_dataset_flight/vi/vi_000393.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.23288553953170776,2.288316488265991,2.240879535675049,0,0,0,0,0,-393.9891357421875,57.272037506103516,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.4041467010974884,0.27166372537612915,0.32418960332870483,-27.772829055786133,9.233684539794922,14.395000037266279,14.395000037266279,-27.77282905578612,9.233684539794915,369.3536071777344,369.35357943134113
394,394,/yh/study/new_data/model_dataset_flight/vi/vi_000394.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.21255913376808167,2.37333345413208,2.3367538452148438,0,0,0,0,0,-390.8315124511719,56.68388366699219,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.4028327763080597,0.2714672088623047,0.325700044631958,-27.772829055786133,9.233684539794922,14.396973428664548,14.396973428664548,-27.77282905578612,9.233684539794915,366.14630126953125,366.14632182503436
395,395,/yh/study/new_data/model_dataset_flight/vi/vi_000395.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.20340824127197266,2.3449654579162598,2.3028016090393066,0,0,0,0,0,-387.4894714355469,56.12371826171875,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.40096595883369446,0.27179378271102905,0.3272402584552765,-27.772829055786133,9.233684539794922,14.40052192512316,14.40052192512316,-27.77282905578612,9.233684539794915,362.7598876953125,362.75989037848694
396,396,/yh/study/new_data/model_dataset_flight/vi/vi_000396.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1953442394733429,2.373631238937378,2.335606813430786,0,0,0,0,0,-384.1477355957031,55.563602447509766,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3998645544052124,0.27191483974456787,0.3282206952571869,-27.772829055786133,9.233684539794922,14.402448336307485,14.402448336307485,-27.77282905578612,9.233684539794915,359.3738098144531,359.37380998713604
397,397,/yh/study/new_data/model_dataset_flight/vi/vi_000397.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.18311730027198792,2.3969171047210693,2.3627054691314697,0,0,0,0,0,-380.8028564453125,55.002960205078125,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39812687039375305,0.27213361859321594,0.329739511013031,-27.772829055786133,9.233684539794922,14.40543282611362,14.40543282611362,-27.77282905578612,9.233684539794915,355.9845886230469,355.98458791578946
398,398,/yh/study/new_data/model_dataset_flight/vi/vi_000398.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17773360013961792,2.365837574005127,2.330944776535034,0,0,0,0,0,-377.6221008300781,54.55384826660156,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3972391188144684,0.27226492762565613,0.3304959833621979,-27.772829055786133,9.233684539794922,14.406942513284662,14.406942513284662,-27.77282905578612,9.233684539794915,352.7724914550781,352.77249070927706
399,399,/yh/study/new_data/model_dataset_flight/vi/vi_000399.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17518119513988495,2.374356508255005,2.339902639389038,0,0,0,0,0,-374.12774658203125,54.06045913696289,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39670395851135254,0.2723720073699951,0.33092400431632996,-27.772829055786133,9.233684539794922,14.407881149566713,14.407881149566713,-27.77282905578612,9.233684539794915,349.24371337890625,349.24370948579354
400,400,/yh/study/new_data/model_dataset_flight/vi/vi_000400.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.16900217533111572,2.3802144527435303,2.3488993644714355,0,0,0,0,0,-370.94781494140625,53.61146545410156,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3958151638507843,0.2725227177143097,0.331662118434906,-27.772829055786133,9.233684539794922,14.409374915441424,14.409374915441424,-27.77282905578612,9.233684539794915,346.032470703125,346.03245277932206
401,401,/yh/study/new_data/model_dataset_flight/vi/vi_000401.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.16644929349422455,2.375779867172241,2.3434300422668457,0,0,0,0,0,-367.7818908691406,53.21244812011719,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39524203538894653,0.2726565897464752,0.33210137486457825,-27.772829055786133,9.233684539794922,14.410379844182097,14.410379844182097,-27.77282905578612,9.233684539794915,342.84149169921875,342.84149947351966
402,402,/yh/study/new_data/model_dataset_flight/vi/vi_000402.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.16629521548748016,2.3811395168304443,2.348567485809326,0,0,0,0,0,-364.3070068359375,52.77449035644531,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3952745497226715,0.27263548970222473,0.33208996057510376,-27.772829055786133,9.233684539794922,14.410302053192034,14.410302053192034,-27.77282905578612,9.233684539794915,339.3391418457031,339.33914390374383
403,403,/yh/study/new_data/model_dataset_flight/vi/vi_000403.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17259301245212555,2.3672094345092773,2.3324995040893555,0,0,0,0,0,-361.1438293457031,52.37582015991211,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3959641456604004,0.272553950548172,0.3314819037914276,-27.772829055786133,9.233684539794922,14.409214242237399,14.409214242237399,-27.77282905578612,9.233684539794915,336.1509704589844,336.15095968948896
404,404,/yh/study/new_data/model_dataset_flight/vi/vi_000404.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1730784773826599,2.382352828979492,2.3481175899505615,0,0,0,0,0,-358.0951232910156,51.888648986816406,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39626723527908325,0.2724708914756775,0.33126187324523926,-27.772829055786133,9.233684539794922,14.408657264027823,14.408657264027823,-27.77282905578612,9.233684539794915,333.0649719238281,333.0649547172476
405,405,/yh/study/new_data/model_dataset_flight/vi/vi_000405.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1779784858226776,2.3656880855560303,2.3288028240203857,0,0,0,0,0,-354.74200439453125,51.35283660888672,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3967416286468506,0.27244332432746887,0.33081507682800293,-27.772829055786133,9.233684539794922,14.407936855844769,14.407936855844769,-27.77282905578612,9.233684539794915,329.67083740234375,329.6708428003883
406,406,/yh/study/new_data/model_dataset_flight/vi/vi_000406.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1783871054649353,2.3574182987213135,2.3214848041534424,0,0,0,0,0,-351.39093017578125,50.81734848022461,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39682719111442566,0.2724344730377197,0.330738365650177,-27.772829055786133,9.233684539794922,14.407799970903785,14.407799970903785,-27.77282905578612,9.233684539794915,326.2788391113281,326.2788324105963
407,407,/yh/study/new_data/model_dataset_flight/vi/vi_000407.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17635580897331238,2.362791061401367,2.3291873931884766,0,0,0,0,0,-348.208984375,50.27159118652344,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39643052220344543,0.2725212275981903,0.33104828000068665,-27.772829055786133,9.233684539794922,14.408502626685996,14.408502626685996,-27.77282905578612,9.233684539794915,323.0533142089844,323.0533073932303
408,408,/yh/study/new_data/model_dataset_flight/vi/vi_000408.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17580901086330414,2.385685443878174,2.3514018058776855,0,0,0,0,0,-344.71075439453125,49.67158889770508,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3963124752044678,0.2725543975830078,0.3311331570148468,-27.772829055786133,9.233684539794922,14.40872197776391,14.40872197776391,-27.77282905578612,9.233684539794915,319.5072326660156,319.50723407598684
409,409,/yh/study/new_data/model_dataset_flight/vi/vi_000409.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1748129278421402,2.3521697521209717,2.317929744720459,0,0,0,0,0,-341.5256652832031,49.12528991699219,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3964025378227234,0.27249470353126526,0.33110272884368896,-27.772829055786133,9.233684539794922,14.40850160170705,14.40850160170705,-27.77282905578612,9.233684539794915,316.2786560058594,316.278646797912
410,410,/yh/study/new_data/model_dataset_flight/vi/vi_000410.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.17571672797203064,2.348029613494873,2.312756299972534,0,0,0,0,0,-338.1062927246094,48.60921096801758,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.39628466963768005,0.2725580334663391,0.33115723729133606,-27.772829055786133,9.233684539794922,14.408767058951328,14.408767058951328,-27.77282905578612,9.233684539794915,312.8215026855469,312.8214998272793
