pair_current_index,pair_next_index,current_frame_id,next_frame_id,current_image_path,next_image_path,is_initial_frame,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,variance_x,variance_y,ms_candidate_count,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y,ms_correction_gain_m,ms_improved_search_center
671,672,671,672,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000671.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000672.jpg,False,-1311.37646484375,149.42196655273438,-33.56771469116211,9.700974464416504,1285.4248937984134,-27.173168182373047,3.5580809116363525,1292.4605913877097,16.110681533813477,45.68501663208008,36,-1313.2392578125,149.70947265625,-33.24352264404297,7.003627777099609,1287.9262557352074,-26.507007598876953,3.339322566986084,-33.24352264404297,7.003627777099609,-7.0356975892962055,False
672,673,672,673,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000672.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000673.jpg,False,-1313.2392578125,149.70947265625,-33.24352264404297,7.003627777099609,1287.9262557352074,-26.73467254638672,2.7794041633605957,1294.867751138339,14.53366470336914,41.60274887084961,36,-1315.285400390625,150.02528381347656,-31.12699317932129,5.370030403137207,1292.2801388053142,-27.072309494018555,3.2344443798065186,-31.12699317932129,5.370030403137207,-6.941495403131512,False
673,674,673,674,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000673.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000674.jpg,False,-1315.285400390625,150.02528381347656,-31.12699317932129,5.370030403137207,1292.2801388053142,-27.280332565307617,1.3640544414520264,1296.5559054133,16.35605239868164,45.08727264404297,36,-1316.1864013671875,150.5006103515625,-32.977970123291016,5.393002033233643,1291.3868885842412,-27.593826293945312,2.5378894805908203,-32.977970123291016,5.393002033233643,-4.275766607985815,False
674,675,674,675,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000674.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000675.jpg,False,-1316.1864013671875,150.5006103515625,-32.977970123291016,5.393002033233643,1291.3868885842412,-26.37436294555664,1.417866826057434,1298.3993064055658,14.550867080688477,45.951011657714844,36,-1317.1728515625,151.02105712890625,-34.192039489746094,5.149341583251953,1291.246808918843,-27.250728607177734,2.030632257461548,-34.192039489746094,5.149341583251953,-7.012417821324561,False
675,676,675,676,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000675.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000676.jpg,False,-1317.1728515625,151.02105712890625,-34.192039489746094,5.149341583251953,1291.246808918843,-26.930259704589844,1.7638431787490845,1298.8470509495646,15.483771324157715,45.01896667480469,36,-1318.155029296875,151.5392303466797,-34.09937286376953,4.366273880004883,1292.4623042599715,-27.265029907226562,1.817765474319458,-34.09937286376953,4.366273880004883,-7.600242030721574,False
676,677,676,677,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000676.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000677.jpg,False,-1318.155029296875,151.5392303466797,-34.09937286376953,4.366273880004883,1292.4623042599715,-26.068464279174805,2.1181344985961914,1300.6976417998465,11.9370698928833,43.22351837158203,36,-1318.270751953125,152.68544006347656,-34.14039611816406,4.892279624938965,1292.6072833808553,-26.65900993347168,1.8498985767364502,-34.14039611816406,4.892279624938965,-8.23533753987499,False
677,678,677,678,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000677.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000678.jpg,False,-1318.270751953125,152.68544006347656,-34.14039611816406,4.892279624938965,1292.6072833808553,-27.03713607788086,2.5996415615081787,1299.926920129832,13.838211059570312,44.9747314453125,36,-1318.3973388671875,153.93800354003906,-35.461334228515625,7.141019344329834,1291.3071464865334,-26.851587295532227,2.1001358032226562,-35.461334228515625,7.141019344329834,-7.319636748976791,False
678,679,678,679,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000678.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000679.jpg,False,-1318.3973388671875,153.93800354003906,-35.461334228515625,7.141019344329834,1291.3071464865334,-29.11369514465332,3.759180784225464,1298.0007676325838,5.302971363067627,40.21476364135742,36,-1318.5125732421875,155.0791778564453,-32.019168853759766,4.846977233886719,1295.2354973667234,-28.328432083129883,2.847193479537964,-32.019168853759766,4.846977233886719,-6.693621146050418,False
679,680,679,680,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000679.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000680.jpg,False,-1318.5125732421875,155.0791778564453,-32.019168853759766,4.846977233886719,1295.2354973667234,-26.97597312927246,1.6495661735534668,1300.6180973569417,13.830034255981445,45.09687423706055,36,-1318.345703125,156.9526824951172,-30.57044792175293,4.640210151672363,1296.7514014432993,-27.92829132080078,2.4417412281036377,-30.57044792175293,4.640210151672363,-5.382599990218296,False
680,681,680,681,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000680.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000681.jpg,False,-1318.345703125,156.9526824951172,-30.57044792175293,4.640210151672363,1296.7514014432993,-27.06558609008789,2.2915468215942383,1300.5092877551933,14.110618591308594,45.85200119018555,36,-1318.178955078125,158.82598876953125,-32.46230697631836,3.7395825386047363,1295.0363286810796,-27.570514678955078,2.3901305198669434,-32.46230697631836,3.7395825386047363,-3.757886311894026,False
681,682,681,682,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000681.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000682.jpg,False,-1318.178955078125,158.82598876953125,-32.46230697631836,3.7395825386047363,1295.0363286810796,-26.3668212890625,1.8632923364639282,1301.3131356734204,13.266107559204102,47.44755172729492,36,-1318.0120849609375,160.70082092285156,-31.91459846496582,3.410228729248047,1295.6801592846402,-26.90631675720215,2.169576644897461,-31.91459846496582,3.410228729248047,-6.27680699234088,False
682,683,682,683,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000682.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000683.jpg,False,-1318.0120849609375,160.70082092285156,-31.91459846496582,3.410228729248047,1295.6801592846402,-26.553117752075195,1.6044206619262695,1301.2217061516326,13.93038272857666,47.435302734375,36,-1317.7344970703125,164.33676147460938,-31.501304626464844,2.6386966705322266,1296.357238382104,-26.615663528442383,1.8967156410217285,-31.501304626464844,2.6386966705322266,-5.541546866992348,False
683,684,683,684,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000683.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000684.jpg,False,-1317.7344970703125,164.33676147460938,-31.501304626464844,2.6386966705322266,1296.357238382104,-26.487369537353516,1.6789085865020752,1301.451774545752,13.096356391906738,47.142982482910156,36,-1317.429931640625,168.32620239257812,-31.89005470275879,1.5319949388504028,1296.3151942477343,-26.43709945678711,1.7394202947616577,-31.89005470275879,1.5319949388504028,-5.094536163647945,False
684,685,684,685,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000684.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000685.jpg,False,-1317.429931640625,168.32620239257812,-31.89005470275879,1.5319949388504028,1296.3151942477343,-26.437246322631836,-0.42416614294052124,1301.9749615201654,13.285837173461914,54.34199142456055,36,-1317.1402587890625,171.25146484375,-31.75531005859375,1.2790718078613281,1296.5743637821845,-26.33743667602539,0.8091994524002075,-31.75531005859375,1.2790718078613281,-5.659767272431054,False
685,686,685,686,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000685.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000686.jpg,False,-1317.1402587890625,171.25146484375,-31.75531005859375,1.2790718078613281,1296.5743637821845,-26.33724594116211,-0.527767539024353,1302.1829835530918,12.977967262268066,51.461124420166016,36,-1316.8477783203125,174.20419311523438,-32.56123733520508,0.8564340472221375,1295.9326236071818,-26.256956100463867,0.0551801435649395,-32.56123733520508,0.8564340472221375,-5.608619770907353,False
686,687,686,687,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000686.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000687.jpg,False,-1316.8477783203125,174.20419311523438,-32.56123733520508,0.8564340472221375,1295.9326236071818,-26.362716674804688,-0.44545575976371765,1302.2496666086615,12.930047988891602,52.64558792114258,36,-1316.53125,177.39874267578125,-27.625661849975586,-1.086710810661316,1301.2050846314048,-26.249780654907227,-0.4083326458930969,-27.625661849975586,-1.086710810661316,-6.31704300147976,False
687,688,687,688,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000687.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000688.jpg,False,-1316.53125,177.39874267578125,-27.625661849975586,-1.086710810661316,1301.2050846314048,-22.001218795776367,-1.7001241445541382,1306.8605150458623,24.109691619873047,48.529029846191406,36,-1316.0787353515625,180.78321838378906,-25.122411727905273,-3.7190940380096436,1304.0741285651286,-24.4993953704834,-1.224121332168579,-25.122411727905273,-3.7190940380096436,-5.655430414457442,False
688,689,688,689,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000688.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000689.jpg,False,-1316.0787353515625,180.78321838378906,-25.122411727905273,-3.7190940380096436,1304.0741285651286,-19.10771942138672,-3.3121485710144043,1309.9713433114389,33.21644592285156,63.08527755737305,36,-1315.6666259765625,183.8644256591797,-20.987079620361328,-3.670454263687134,1308.1912929464036,-22.04606056213379,-2.3331918716430664,-20.987079620361328,-3.670454263687134,-5.897214746310283,False
689,690,689,690,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000689.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000690.jpg,False,-1315.6666259765625,183.8644256591797,-20.987079620361328,-3.670454263687134,1308.1912929464036,-19.36602020263672,-3.828359365463257,1309.818247727582,31.81798553466797,61.405174255371094,36,-1315.2138671875,187.25051879882812,-18.99134063720703,-4.222277641296387,1310.288010367578,-20.17641258239746,-3.3352437019348145,-18.99134063720703,-4.222277641296387,-1.6269547811784832,False
690,691,690,691,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000690.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000691.jpg,False,-1315.2138671875,187.25051879882812,-18.99134063720703,-4.222277641296387,1310.288010367578,-16.583189010620117,-3.345580577850342,1312.542765550802,46.0809326171875,64.24144744873047,36,-1314.7470703125,190.73597717285156,-17.969141006469727,-5.013701438903809,1311.468998723127,-17.955360412597656,-3.8017396926879883,-17.969141006469727,-5.013701438903809,-2.254755183224006,False
691,692,691,692,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000691.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000692.jpg,False,-1314.7470703125,190.73597717285156,-17.969141006469727,-5.013701438903809,1311.468998723127,-16.717971801757812,-4.20878791809082,1312.5863788783474,44.336463928222656,66.94576263427734,36,-1314.2811279296875,194.21517944335938,-16.26992416381836,-4.232729911804199,1313.0935449651545,-16.476886749267578,-4.380691051483154,-16.26992416381836,-4.232729911804199,-1.1173801552204168,False
692,693,692,693,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000692.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000693.jpg,False,-1314.2811279296875,194.21517944335938,-16.26992416381836,-4.232729911804199,1313.0935449651545,-17.47334098815918,-3.93159818649292,1311.8584457773172,44.65443420410156,65.30484008789062,36,-1313.8555908203125,197.3917236328125,-18.14390754699707,-3.776407480239868,1311.2350602186043,-15.979719161987305,-4.596682548522949,-18.14390754699707,-3.776407480239868,1.2350991878372497,True
693,694,693,694,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000693.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000694.jpg,False,-1313.8555908203125,197.3917236328125,-18.14390754699707,-3.776407480239868,1311.2350602186043,-17.101627349853516,-3.818753242492676,1312.2715030742427,44.348915100097656,65.90355682373047,36,-1313.488037109375,200.5451202392578,-17.73566436767578,-3.250765323638916,1311.6809728124094,-15.719596862792969,-4.61896276473999,-17.73566436767578,-3.250765323638916,-1.03644285563837,False
694,695,694,695,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000694.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000695.jpg,False,-1313.488037109375,200.5451202392578,-17.73566436767578,-3.250765323638916,1311.6809728124094,-16.757368087768555,-3.7890052795410156,1312.7310702625864,43.62093734741211,66.73672485351562,36,-1313.083740234375,204.0124969482422,-17.127498626708984,-1.9881017208099365,1312.2266674678865,-15.588075637817383,-4.547227382659912,-17.127498626708984,-1.9881017208099365,-1.0500974501769633,False
695,696,695,696,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000695.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000696.jpg,False,-1313.083740234375,204.0124969482422,-17.127498626708984,-1.9881017208099365,1312.2266674678865,-17.73879623413086,-0.8210175037384033,1311.4401597441438,48.96134567260742,47.274444580078125,36,-1312.68115234375,207.4661407470703,-18.392127990722656,0.6321797370910645,1310.7113969092468,-15.9873685836792,-2.9046170711517334,-18.392127990722656,0.6321797370910645,0.7865077237427158,True
696,697,696,697,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000696.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000697.jpg,False,-1312.68115234375,207.4661407470703,-18.392127990722656,0.6321797370910645,1310.7113969092468,-18.443683624267578,-0.6272010803222656,1310.8598187259786,52.15135955810547,47.69395065307617,36,-1312.3173828125,210.70709228515625,-18.938167572021484,-0.0791928768157959,1310.4429222321971,-16.680500030517578,-1.800776720046997,-18.938167572021484,-0.0791928768157959,-0.14842181673179766,False
697,698,697,698,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000697.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000698.jpg,False,-1312.3173828125,210.70709228515625,-18.938167572021484,-0.0791928768157959,1310.4429222321971,-16.62118148803711,-0.5457443594932556,1312.8047863704085,51.00800704956055,45.991615295410156,36,-1311.955322265625,213.93289184570312,-18.082168579101562,2.598017692565918,1311.0187515302869,-16.54558753967285,-1.0304757356643677,-18.082168579101562,2.598017692565918,-2.361864138211331,False
698,699,698,699,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000698.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000699.jpg,False,-1311.955322265625,213.93289184570312,-18.082168579101562,2.598017692565918,1311.0187515302869,-16.22702407836914,1.2412971258163452,1313.0687480812765,50.04479217529297,47.87468338012695,36,-1311.557861328125,217.4737548828125,-15.693286895751953,4.019552707672119,1313.3269553675584,-16.30916976928711,0.21316461265087128,-15.693286895751953,4.019552707672119,-2.04999655098959,False
699,700,699,700,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000699.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000700.jpg,False,-1311.557861328125,217.4737548828125,-15.693286895751953,4.019552707672119,1313.3269553675584,-8.789762496948242,2.168607711791992,1320.4397092372426,52.230567932128906,50.47547912597656,36,-1311.2078857421875,220.6290740966797,-11.847579002380371,4.02657413482666,1317.290343743812,-13.079401969909668,1.4187493324279785,-11.847579002380371,4.02657413482666,-7.112753869684184,False
700,701,700,701,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000700.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000701.jpg,False,-1311.2078857421875,220.6290740966797,-11.847579002380371,4.02657413482666,1317.290343743812,-7.836671829223633,2.1409740447998047,1321.5572523054889,42.303680419921875,49.98797607421875,36,-1310.824462890625,224.08761596679688,-8.776311874389648,7.754283905029297,1319.8975331917793,-10.108530044555664,2.1918652057647705,-8.776311874389648,7.754283905029297,-4.266908561676928,False
701,702,701,702,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000701.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000702.jpg,False,-1310.824462890625,224.08761596679688,-8.776311874389648,7.754283905029297,1319.8975331917793,-5.462080001831055,6.010732173919678,1323.453239788215,31.412464141845703,49.9616584777832,36,-1310.475341796875,227.23648071289062,-7.667025566101074,9.69760799407959,1320.8454375830033,-6.9750165939331055,4.275671482086182,-7.667025566101074,9.69760799407959,-3.5557065964355843,False
702,703,702,703,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000702.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000703.jpg,False,-1310.475341796875,227.23648071289062,-7.667025566101074,9.69760799407959,1320.8454375830033,-5.142085075378418,6.222449779510498,1323.9116711369265,31.357738494873047,45.807716369628906,36,-1309.9725341796875,231.8890838623047,-6.368466854095459,11.770718574523926,1322.0573584700444,-5.114116668701172,5.768987655639648,-6.368466854095459,11.770718574523926,-3.0662335539232117,False
703,704,703,704,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000703.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000704.jpg,False,-1309.9725341796875,231.8890838623047,-6.368466854095459,11.770718574523926,1322.0573584700444,-3.55975079536438,9.398240089416504,1325.2232023899771,38.16322708129883,58.239681243896484,36,-1309.515380859375,236.11976623535156,-4.691176414489746,15.891085624694824,1323.27883541933,-3.3717126846313477,7.905190944671631,-4.691176414489746,15.891085624694824,-3.1658439199327404,False
704,705,704,705,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000704.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000705.jpg,False,-1309.515380859375,236.11976623535156,-4.691176414489746,15.891085624694824,1323.27883541933,-4.871862888336182,10.543662071228027,1324.0012415982517,36.958824157714844,62.20664978027344,36,-1309.2618408203125,238.41241455078125,-5.169626235961914,18.55158233642578,1322.4958562057973,-3.021223545074463,9.811023712158203,-5.169626235961914,18.55158233642578,-0.7224061789215739,False
705,706,705,706,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000705.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000706.jpg,False,-1309.2618408203125,238.41241455078125,-5.169626235961914,18.55158233642578,1322.4958562057973,-4.1725993156433105,13.708052635192871,1324.292255718172,37.101097106933594,61.73566818237305,36,-1309.0076904296875,240.71124267578125,-4.733421802520752,20.526870727539062,1322.7291958118913,-2.7514147758483887,12.305278778076172,-4.733421802520752,20.526870727539062,-1.796399512374819,False
706,707,706,707,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000706.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000707.jpg,False,-1309.0076904296875,240.71124267578125,-4.733421802520752,20.526870727539062,1322.7291958118913,-3.9707319736480713,13.779929161071777,1324.6204301571458,39.12384033203125,59.84821701049805,36,-1308.72900390625,243.23309326171875,-3.831350326538086,21.53092384338379,1323.5972719232363,-2.660322904586792,13.968972206115723,-3.831350326538086,21.53092384338379,-1.8912343452545883,False
707,708,707,708,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000707.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000708.jpg,False,-1308.72900390625,243.23309326171875,-3.831350326538086,21.53092384338379,1323.5972719232363,-2.598215103149414,18.791593551635742,1325.2741694651415,45.50637435913086,57.05665588378906,36,-1308.31494140625,244.74012756347656,-2.9227280616760254,24.210573196411133,1323.8890115904665,-2.1389684677124023,17.024200439453125,-2.9227280616760254,24.210573196411133,-1.6768975419051912,False
708,709,708,709,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000708.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000709.jpg,False,-1308.31494140625,244.74012756347656,-2.9227280616760254,24.210573196411133,1323.8890115904665,-2.5672872066497803,19.026803970336914,1325.1126144200803,44.96946716308594,58.36903381347656,36,-1307.9373779296875,246.1139678955078,-1.9124642610549927,25.261310577392578,1324.566710803058,-1.8894003629684448,19.07004165649414,-1.9124642610549927,25.261310577392578,-1.2236028296138102,False
709,710,709,710,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000709.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000710.jpg,False,-1307.9373779296875,246.1139678955078,-1.9124642610549927,25.261310577392578,1324.566710803058,-2.512147903442383,18.490646362304688,1325.1216576959578,43.41356658935547,57.668907165527344,36,-1307.52392578125,247.61907958984375,-1.4413330554962158,27.425251007080078,1324.5138961774478,-1.816629409790039,20.04253578186035,-1.4413330554962158,27.425251007080078,-0.5549468928998067,False
710,711,710,711,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000710.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000711.jpg,False,-1307.52392578125,247.61907958984375,-1.4413330554962158,27.425251007080078,1324.5138961774478,0.4650793969631195,23.484729766845703,1327.0536705188943,58.10665512084961,51.88880920410156,36,-1306.6920166015625,248.06166076660156,-0.5186314582824707,30.145814895629883,1324.2266527820366,-0.675498902797699,22.56431007385254,-0.5186314582824707,30.145814895629883,-2.5397743414464458,False
711,712,711,712,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000711.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000712.jpg,False,-1306.6920166015625,248.06166076660156,-0.5186314582824707,30.145814895629883,1324.2266527820366,1.5505666732788086,24.90138053894043,1327.139467940321,61.127708435058594,54.38030242919922,36,-1305.861328125,248.50364685058594,-0.2032594084739685,32.488895416259766,1323.4067270653427,0.5728873014450073,24.691818237304688,-0.2032594084739685,32.488895416259766,-2.912815158284502,False
712,713,712,713,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000712.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000713.jpg,False,-1305.861328125,248.50364685058594,-0.2032594084739685,32.488895416259766,1323.4067270653427,1.7877037525177002,26.480432510375977,1326.3635618774244,53.01027297973633,50.35969924926758,36,-1304.9503173828125,248.98831176757812,-0.8164658546447754,35.47061538696289,1321.497222611299,1.5522825717926025,26.607940673828125,-0.8164658546447754,35.47061538696289,-2.956834812081752,False
713,714,713,714,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000713.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000714.jpg,False,-1304.9503173828125,248.98831176757812,-0.8164658546447754,35.47061538696289,1321.497222611299,3.7764029502868652,28.01101303100586,1327.2515191442587,48.080780029296875,52.783966064453125,36,-1303.3963623046875,248.9347686767578,3.4623217582702637,33.9931640625,1324.4166691434073,3.016572952270508,28.353103637695312,3.4623217582702637,33.9931640625,-5.754296532959643,False
714,715,714,715,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000714.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000715.jpg,False,-1303.3963623046875,248.9347686767578,3.4623217582702637,33.9931640625,1324.4166691434073,3.7314515113830566,25.96063232421875,1326.0092711341579,43.78001403808594,50.898963928222656,36,-1301.979248046875,248.88595581054688,4.786319732666016,32.67034912109375,1324.5321580506359,3.8846957683563232,28.433610916137695,4.786319732666016,32.67034912109375,-1.5926019907506088,False
715,716,715,716,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000715.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000716.jpg,False,-1301.979248046875,248.88595581054688,4.786319732666016,32.67034912109375,1324.5321580506359,3.710089683532715,25.813831329345703,1324.6077983250088,43.82997131347656,49.74037551879883,36,-1300.42626953125,248.83245849609375,3.865171194076538,31.50529670715332,1322.2735184524358,4.34452486038208,28.139089584350586,3.865171194076538,31.50529670715332,-0.07564027437297227,False
716,717,716,717,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000716.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000717.jpg,False,-1300.42626953125,248.83245849609375,3.865171194076538,31.50529670715332,1322.2735184524358,5.425021171569824,25.745378494262695,1324.7699568958997,40.0696907043457,47.75572204589844,36,-1298.364013671875,248.7283172607422,4.746943473815918,30.528106689453125,1321.2530032232712,5.293881893157959,27.66756248474121,4.746943473815918,30.528106689453125,-2.4964384434638305,False
717,718,717,718,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000717.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000718.jpg,False,-1298.364013671875,248.7283172607422,4.746943473815918,30.528106689453125,1321.2530032232712,5.60197114944458,25.677104949951172,1322.905564613116,40.43169403076172,47.67613983154297,36,-1296.296875,248.62393188476562,4.402709484100342,30.544593811035156,1318.8548088291552,5.910327911376953,27.173660278320312,4.402709484100342,30.544593811035156,-1.6525613898447773,False
718,719,718,719,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000718.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000719.jpg,False,-1296.296875,248.62393188476562,4.402709484100342,30.544593811035156,1318.8548088291552,5.664216995239258,25.63947296142578,1320.918148104102,40.87369155883789,48.390113830566406,36,-1294.033203125,248.50962829589844,4.463953971862793,29.92604637145996,1316.766360929513,6.248387813568115,26.724618911743164,4.463953971862793,29.92604637145996,-2.063339274946884,False
719,720,719,720,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000719.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000720.jpg,False,-1294.033203125,248.50962829589844,4.463953971862793,29.92604637145996,1316.766360929513,4.306821823120117,22.60689926147461,1317.8462973228272,40.7840461730957,51.98265075683594,36,-1291.376953125,248.23370361328125,3.1379470825195312,26.730667114257812,1313.3287562669036,5.766301155090332,25.12734603881836,3.1379470825195312,26.730667114257812,-1.0799363933142558,False
720,721,720,721,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000720.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000721.jpg,False,-1291.376953125,248.23370361328125,3.1379470825195312,26.730667114257812,1313.3287562669036,4.58753776550293,23.048290252685547,1315.38299823263,41.66405487060547,51.75975799560547,36,-1288.4647216796875,247.93118286132812,5.586030960083008,25.818603515625,1312.974237489509,5.458781719207764,24.088233947753906,5.586030960083008,25.818603515625,-2.0542419657263054,False
721,722,721,722,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000721.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000722.jpg,False,-1288.4647216796875,247.93118286132812,5.586030960083008,25.818603515625,1312.974237489509,4.0701727867126465,23.119489669799805,1311.94007134812,40.520347595214844,51.518028259277344,36,-1285.781494140625,247.6524658203125,5.216699600219727,25.184911727905273,1310.0260107593215,4.944187641143799,23.401023864746094,5.216699600219727,25.184911727905273,1.0341661413890506,True
722,723,722,723,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000722.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000723.jpg,False,-1285.781494140625,247.6524658203125,5.216699600219727,25.184911727905273,1310.0260107593215,2.8282012939453125,19.90536880493164,1308.5807913028943,42.549373626708984,59.741363525390625,36,-1281.015869140625,246.943603515625,3.9059550762176514,24.484317779541016,1304.0368967782113,4.031085968017578,21.722171783447266,3.9059550762176514,24.484317779541016,1.4452194564271394,True
