sequence_index,frame_id,timestamp_ns,dt_seconds,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,raw_gps_x,raw_gps_y,prediction_x,prediction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_measurement_x,visual_measurement_y,gated_measurement_x,gated_measurement_y,visual_innovation_m,measurement_var_x,measurement_var_y,hardms_support,recovery_proposal_index,recovery_proposal_score,recovery_center_x,recovery_center_y,final_x,final_y,vx,vy,waypoint_confirmation_count,error_m
289,289,1782878255116731420,0.333371086,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000289.jpg,1,2,0,-542.9259033203125,54.958431243896484,-542.9259033203125,54.958431243896484,-543.1496490620041,47.05541583248257,-557.559814453125,31.618206024169922,-543.2745971679688,45.80314254760742,-543.2745971679688,45.80314254760742,-543.2745971679688,45.80314254760742,1.2584913226542973,400.0,400.0,0.4289935827255249,4,1.273866891860962,-543.149658203125,47.055416107177734,-543.1626436746876,46.92517931400758,9.347773158550263,-0.9895198449492455,0,8.03673954812855
290,290,1782878255483747639,0.367016219,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000290.jpg,1,2,0,-539.5918579101562,54.609130859375,-542.9259033203125,54.958431243896484,-539.7318593139668,46.56200948188884,-543.3353881835938,36.28683090209961,-538.5432739257812,45.773292541503906,-538.5432739257812,45.773292541503906,-538.5432739257812,45.773292541503906,1.4264675380317242,400.0,400.0,0.4358214735984802,4,1.2531366348266602,-539.7318725585938,46.562007904052734,-539.6074761512846,46.47947177910266,9.347773158550263,-0.9895198449492455,0,8.129674082699161
291,291,1782878255851516119,0.36776848,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000291.jpg,1,2,0,-536.2509765625,54.25911331176758,-542.9259033203125,54.958431243896484,-536.1696598253798,46.11555756979584,-543.3353881835938,36.28683090209961,-533.8423461914062,40.98529052734375,-533.8423461914062,40.98529052734375,-535.3434152533422,44.294206448463555,5.633473944001972,400.0,400.0,0.5170727968215942,6,1.228975772857666,-527.2778930664062,35.118438720703125,-536.0826983563754,45.92386206649822,9.347773158550263,-0.9895198449492455,0,8.336949734550458
292,292,1782878256216199611,0.364683492,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000292.jpg,1,2,0,-532.9381103515625,53.91202926635742,-532.9381103515625,53.91202926635742,-532.6737197984914,45.563000514038826,-543.3353881835938,36.28683090209961,-533.8118896484375,45.743446350097656,-533.8118896484375,45.743446350097656,-533.8118896484375,45.743446350097656,1.1523850515679168,400.0,400.0,0.43696922063827515,4,1.1777089834213257,-532.6737060546875,45.5629997253418,-532.7940114051198,45.582071586365984,9.347773158550263,-0.9895198449492455,0,8.33120396202219
293,293,1782878256551612839,0.335413228,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000293.jpg,1,2,0,-529.7330932617188,53.587547302246094,-532.9381103515625,53.91202926635742,-529.6586446353987,45.2501735410015,-543.3353881835938,36.28683090209961,-533.8727416992188,36.227134704589844,-533.8727416992188,36.227134704589844,-530.5049672717071,43.43806482592064,9.958606524343153,400.0,400.0,0.5150959491729736,3,1.0752184391021729,-530.7113037109375,35.30573272705078,-529.7476724412812,45.05955112822047,9.347773158550263,-0.9895198449492455,0,8.528008636057564
294,294,1782878256917289568,0.365676729,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000294.jpg,1,2,0,-526.2388916015625,53.23379135131836,-532.9381103515625,53.91202926635742,-526.3294093292286,44.69770674803884,-529.1109619140625,40.955440521240234,-524.4100952148438,36.16743087768555,-524.4100952148438,36.16743087768555,-525.890384494065,42.74648733595072,8.743533215697678,400.0,400.0,0.5545807480812073,6,1.2031999826431274,-517.4376220703125,33.70058822631836,-526.2830226102433,44.49154377205728,9.347773158550263,-0.9895198449492455,0,8.742358965578081
295,295,1782878257251831029,0.334541461,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000295.jpg,1,2,0,-523.042236328125,52.910152435302734,-523.042236328125,52.910152435302734,-523.1558049206853,44.16050835743946,-529.1109619140625,40.955440521240234,-519.6483154296875,40.89573669433594,-519.6483154296875,40.89573669433594,-521.6918458766789,42.797855093592794,4.791786362272847,400.0,400.0,0.48193585872650146,7,1.23600435256958,-513.2113647460938,43.107826232910156,-523.0018951595016,44.017249132208065,9.347773158550263,-0.9895198449492455,0,8.892994803106431
296,296,1782878257618369494,0.366538465,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000296.jpg,1,2,0,-519.6348266601562,52.55824279785156,-523.042236328125,52.910152435302734,-519.5755767347983,43.65455204715333,-529.1109619140625,40.955440521240234,-524.4100952148438,36.16743087768555,-524.4100952148438,36.16743087768555,-520.6604828643053,41.97437982676692,8.912325865911386,400.0,400.0,0.5569288730621338,3,1.1945550441741943,-520.6282348632812,33.710113525390625,-519.6901667814366,43.47708875529992,9.347773158550263,-0.9895198449492455,0,9.081322661021103
297,297,1782878257951745476,0.333375982,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000297.jpg,1,2,0,-516.5357055664062,52.23817443847656,-523.042236328125,52.910152435302734,-516.5738437251916,43.147206605281475,-529.1109619140625,40.955440521240234,-519.6483154296875,40.89573669433594,-519.6483154296875,40.89573669433594,-518.18743991926,41.9655521200414,3.8107076798986834,400.0,400.0,0.48230621218681335,4,1.2294609546661377,-516.5738525390625,43.1472053527832,-516.7433672844779,43.023062612552124,9.347773158550263,-0.9895198449492455,0,9.217451348037859
298,298,1782878258318544665,0.366799189,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000298.jpg,1,2,0,-513.1259155273438,51.88601303100586,-513.1259155273438,51.88601303100586,-513.3146116709657,42.660107535925334,-519.5874633789062,50.412044525146484,-510.1856384277344,40.83602523803711,-510.1856384277344,40.83602523803711,-511.58677704250357,41.652840194706,3.621843423772904,400.0,400.0,0.4836196303367615,7,1.201382040977478,-503.3702087402344,41.607425689697266,-513.1322226419444,42.55378109165591,9.347773158550263,-0.9895198449492455,0,9.332234070656284
299,299,1782878258685973059,0.367428394,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000299.jpg,1,2,0,-508.12420654296875,51.36145782470703,-513.1259155273438,51.88601303100586,-509.69758536282194,42.190203404195074,-495.9307861328125,50.26275634765625,-505.4543151855469,40.80616760253906,-505.4543151855469,40.80616760253906,-507.79617333500295,41.57001609340479,4.463283197111467,400.0,400.0,0.4914054274559021,7,1.2390367984771729,-499.7531433105469,41.13752365112305,-509.4959942797735,42.124450043089794,9.347773158550263,-0.9895198449492455,0,9.338314320716847
300,300,1782878259051501993,0.365528934,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000300.jpg,1,2,0,-503.1483154296875,50.8396110534668,-503.1483154296875,50.8396110534668,-506.0791127218548,41.76275190899365,-519.5874633789062,50.412044525146484,-510.1856384277344,40.83602523803711,-510.1856384277344,40.83602523803711,-508.0300511892636,41.32248029239226,4.209795208286483,400.0,400.0,0.4851211905479431,4,1.284407615661621,-506.0791015625,41.762752532958984,-506.28663803512006,41.71591931704709,9.347773158550263,-0.9895198449492455,0,9.648358392855352
301,301,1782878259418983892,0.367481899,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000301.jpg,1,2,0,-500.5922546386719,50.55217742919922,-503.1483154296875,50.8396110534668,-502.8515006033948,41.352288685326954,-495.9307861328125,50.26275634765625,-505.4543151855469,40.80616760253906,-505.4543151855469,40.80616760253906,-504.8088786538977,40.94159273038035,2.659490926122675,400.0,400.0,0.4925591051578522,4,1.3900129795074463,-502.85150146484375,41.35228729248047,-503.06042528597106,41.30845222665178,9.347773158550263,-0.9895198449492455,0,9.567566146330003
302,302,1782878259785308520,0.366324628,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000302.jpg,1,2,0,-498.04425048828125,50.265647888183594,-503.1483154296875,50.8396110534668,-499.63610576103673,40.94596673755213,-495.9307861328125,50.26275634765625,-495.99163818359375,40.74644470214844,-495.99163818359375,40.74644470214844,-497.63909622548766,40.8366373502585,3.649925063017698,400.0,400.0,0.49090325832366943,7,1.3061156272888184,-489.6916809082031,39.893287658691406,-499.4223865932053,40.93426634991954,9.347773158550263,-0.9895198449492455,0,9.432599882129557
303,303,1782878260118909845,0.333601325,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000303.jpg,1,2,0,-495.7238464355469,50.00471496582031,-495.7238464355469,50.00471496582031,-496.3039570817135,40.60416121853068,-510.1856384277344,40.83602523803711,-500.7533874511719,36.018150329589844,-500.7533874511719,36.018150329589844,-497.69663416676747,39.168734265751254,6.389751676406698,400.0,400.0,0.5603539347648621,3,1.2598953247070312,-497.35662841796875,30.65972137451172,-496.4519627365293,40.4516123553618,9.347773158550263,-0.9895198449492455,1,9.580810134519185
304,304,1782878260452319859,0.333410014,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000304.jpg,1,2,0,-494.8492431640625,49.900848388671875,-495.7238464355469,50.00471496582031,-493.3353215568682,40.121696530003994,-496.0220642089844,35.98828887939453,-491.2907409667969,35.95842742919922,-491.2907409667969,35.95842742919922,-492.4536993204779,38.32649675496444,4.638223732746439,400.0,400.0,0.5626766085624695,6,1.3592849969863892,-484.4435729980469,29.124576568603516,-493.2422165198198,39.93211176833926,9.347773158550263,-0.9895198449492455,2,10.097437518542337
305,305,1782878260785674158,0.333354299,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000305.jpg,1,2,1,-493.9747619628906,49.7969970703125,-495.7238464355469,50.00471496582031,-490.42049905077204,39.63341544942947,-496.0220642089844,35.98828887939453,-486.55938720703125,35.92856216430664,-486.55938720703125,35.92856216430664,-488.9773857216703,38.24870467841303,5.3510861079000405,400.0,400.0,0.5758364200592041,6,1.4040448665618896,-481.52874755859375,28.636295318603516,-490.43404212463855,39.505476877411624,9.3513769030571,-0.9548565655946732,0,10.883569490469489
306,306,1782878261119429384,0.333755226,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000306.jpg,2,3,0,-493.0992431640625,49.69301986694336,-493.0992431640625,49.69301986694336,-487.31297121294756,39.18678850856399,-500.7229919433594,40.77630615234375,-491.2907409667969,35.95842742919922,-491.2907409667969,35.95842742919922,-488.8658823956805,37.92644456402225,5.1229842351305095,400.0,400.0,0.5563598871231079,3,1.2705302238464355,-488.3287658691406,29.238513946533203,-487.4752577518724,39.05507662517439,9.3513769030571,-0.9548565655946732,0,12.03308141465125
307,307,1782878261452918798,0.333489414,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000307.jpg,2,3,0,-492.9938049316406,49.718162536621094,-493.0992431640625,49.69301986694336,-484.35667254837875,38.73664206866017,-472.3653869628906,35.83896255493164,-481.82806396484375,35.89869689941406,-481.82806396484375,35.89869689941406,-483.0261849498464,37.243389661948,3.801025408014816,400.0,400.0,0.5587815046310425,6,1.2696850299835205,-475.4241943359375,27.772563934326172,-484.2182350752907,38.581268888108994,9.3513769030571,-0.9548565655946732,0,14.178893695981598
308,308,1782878261786910604,0.333991806,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000308.jpg,2,3,0,-492.8882141113281,49.74333953857422,-493.0992431640625,49.69301986694336,-481.094951814852,38.262354619295074,-481.7976379394531,40.65685272216797,-477.0663146972656,40.62698745727539,-477.0663146972656,40.62698745727539,-479.3701198749076,39.274755122528646,4.671338724996224,400.0,400.0,0.5323952436447144,7,1.2215721607208252,-471.14666748046875,37.246551513671875,-480.91614115806397,38.36730861204264,9.3513769030571,-0.9548565655946732,0,16.514981393864243
309,309,1782878262153099006,0.366188402,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000309.jpg,2,3,0,-492.7724609375,49.77094268798828,-492.7724609375,49.77094268798828,-477.4917753934338,38.01765121214832,-481.7976379394531,40.65685272216797,-481.7976379394531,40.65685272216797,-481.7976379394531,40.65685272216797,-479.1969559373056,39.06281115818584,5.050330372926324,400.0,400.0,0.5317015647888184,4,1.195000171661377,-477.49176025390625,38.01765060424805,-477.6696099097641,38.126651701368885,9.3513769030571,-0.9548565655946732,0,19.0705432997345
310,310,1782878262487582616,0.33448361,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000310.jpg,2,3,0,-492.80548095703125,49.76734161376953,-492.7724609375,49.77094268798828,-474.541727604759,37.80726783027658,-481.7976379394531,40.65685272216797,-477.0663146972656,40.62698745727539,-477.0663146972656,40.62698745727539,-475.87581032287875,39.297309205948494,3.7847534612618325,400.0,400.0,0.5312625765800476,4,1.2691619396209717,-474.5417175292969,37.80726623535156,-474.6803530887775,37.96209908931669,9.3513769030571,-0.9548565655946732,0,21.63062669692439
311,311,1782878262821257517,0.333674901,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000311.jpg,2,3,0,-492.83843994140625,49.76374816894531,-492.7724609375,49.77094268798828,-471.56003332643627,37.64348741932268,-462.9027404785156,35.77922058105469,-472.3653869628906,35.83896255493164,-472.3653869628906,35.83896255493164,-472.3653869628906,35.83896255493164,1.9760831121073226,400.0,400.0,0.5615293383598328,3,1.3423250913619995,-472.5758361816406,27.695213317871094,-471.6434314969746,37.45662035177751,9.3513769030571,-0.9548565655946732,0,24.509055021922716
312,312,1782878263186956065,0.365698548,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000312.jpg,2,3,0,-492.87457275390625,49.75981140136719,-492.87457275390625,49.75981140136719,-468.2236465417259,37.10743069219127,-458.17138671875,35.74934768676758,-467.6340637207031,35.8090934753418,-467.6340637207031,35.8090934753418,-467.6340637207031,35.8090934753418,1.4259338804802963,400.0,400.0,0.5554957389831543,3,1.3382898569107056,-469.23944091796875,27.159156799316406,-468.1622155658494,36.97215178072396,9.3513769030571,-0.9548565655946732,0,27.824895981180845
313,313,1782878263551683464,0.364727399,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000313.jpg,2,3,0,-492.7349548339844,49.67990493774414,-492.87457275390625,49.75981140136719,-464.75151219092874,36.62388942913655,-458.17138671875,35.74934768676758,-467.6340637207031,35.8090934753418,-467.6340637207031,35.8090934753418,-466.6761027181469,36.079875364481886,2.995495913555044,400.0,400.0,0.5602399110794067,3,1.3885630369186401,-465.767333984375,26.675617218017578,-464.9530972613007,36.56690841839383,9.3513769030571,-0.9548565655946732,0,30.72103982461166
314,314,1782878263887741809,0.336058345,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000314.jpg,2,3,0,-492.6062927246094,49.60628128051758,-492.87457275390625,49.75981140136719,-461.8104890157881,36.2460209012477,-458.17138671875,35.74934768676758,-462.9027404785156,35.77922058105469,-462.9027404785156,35.77922058105469,-462.9027404785156,35.77922058105469,1.1878197661104557,400.0,400.0,0.5696930885314941,3,1.413733720779419,-462.8262939453125,26.297748565673828,-461.9244929286051,36.19729854671467,9.3513769030571,-0.9548565655946732,0,33.48393132052316
315,315,1782878264253984500,0.366242691,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000315.jpg,2,3,0,-492.466064453125,49.52604293823242,-492.466064453125,49.52604293823242,-458.4996194870742,35.84758930861226,-458.17138671875,35.74934768676758,-458.20184326171875,30.991191864013672,-458.20184326171875,30.991191864013672,-458.3772168090962,33.8513384264775,4.8655181450993075,400.0,400.0,0.570346474647522,3,1.3762705326080322,-459.51544189453125,25.899314880371094,-458.4867731486415,35.638079885680426,9.3513769030571,-0.9548565655946732,0,36.70787048173728
316,316,1782878264620833982,0.366849482,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000316.jpg,2,3,0,-492.15093994140625,49.391788482666016,-492.466064453125,49.52604293823242,-455.05622537576824,35.28779124920772,-458.17138671875,35.74934768676758,-458.17138671875,35.74934768676758,-458.17138671875,35.74934768676758,-457.0346275999135,35.58092029842832,3.1491688646150586,400.0,400.0,0.5753237009048462,3,1.3965944051742554,-456.072021484375,25.339519500732422,-455.26491537904207,35.318711706885594,9.3513769030571,-0.9548565655946732,0,39.479492118723414
317,317,1782878264954213392,0.33337941,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000317.jpg,2,3,0,-491.8645324707031,49.2697868347168,-492.466064453125,49.52604293823242,-452.14735886441326,35.00038218841301,-458.17138671875,35.74934768676758,-453.4704895019531,30.96131706237793,-453.4704895019531,30.96131706237793,-452.7699702852405,33.099762547702255,4.2502613774154465,400.0,400.0,0.5845632553100586,3,1.3374773263931274,-453.1631774902344,25.052108764648438,-452.2127023220072,34.80091096970332,9.3513769030571,-0.9548565655946732,0,42.20919334621547
318,318,1782878265288219950,0.334006558,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000318.jpg,2,3,0,-491.5776062011719,49.14755630493164,-491.5776062011719,49.14755630493164,-449.0892811100564,34.481982614845336,-458.17138671875,35.74934768676758,-448.7391662597656,30.931440353393555,-448.7391662597656,30.931440353393555,-448.89301533864955,32.491635974942106,3.567762710544138,400.0,400.0,0.584444522857666,3,1.3820788860321045,-450.1051025390625,24.533710479736328,-449.0687723211219,34.274001371597095,9.3513769030571,-0.9548565655946732,0,45.03580347009037
319,319,1782878265655305251,0.367085301,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000319.jpg,2,3,0,-491.0691833496094,49.08921813964844,-491.5776062011719,49.14755630493164,-445.63601931589875,33.923487561803945,-458.17138671875,35.74934768676758,-448.7391662597656,30.931440353393555,-448.7391662597656,30.931440353393555,-447.0757712082743,32.535282069666366,4.3106690261010225,400.0,400.0,0.5810375213623047,3,1.292609453201294,-446.6518249511719,23.975215911865234,-445.7873063863757,33.77761691336953,9.3513769030571,-0.9548565655946732,0,47.80055976059296
320,320,1782878265988701020,0.333395769,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000320.jpg,2,3,0,-490.607421875,49.03623580932617,-490.607421875,49.03623580932617,-442.66959689257214,33.459271774398395,-448.6478576660156,45.205909729003906,-443.9773864746094,35.65971755981445,-443.9773864746094,35.65971755981445,-443.6914107842567,35.17854382115554,2.5597412457981776,400.0,400.0,0.4935183525085449,4,1.3402893543243408,-442.6695861816406,33.45927047729492,-442.77646835723186,33.639090353183406,9.3513769030571,-0.9548565655946732,0,50.248106458020025
321,321,1782878266322257285,0.333556265,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000321.jpg,2,3,0,-490.22491455078125,49.04342269897461,-490.607421875,49.03623580932617,-439.65725800484086,33.32059196355292,-448.6478576660156,45.205909729003906,-439.2460632324219,35.62984085083008,-439.2460632324219,35.62984085083008,-439.3066444747576,35.289619681113685,2.345572758252339,400.0,400.0,0.4818400740623474,4,1.2963662147521973,-439.6572570800781,33.32059097290039,-439.6207375468012,33.52568899480836,9.3513769030571,-0.9548565655946732,0,52.929980063887804
322,322,1782878266687432386,0.365175101,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000322.jpg,2,3,0,-489.8061828613281,49.051292419433594,-490.607421875,49.03623580932617,-436.20584754173825,33.176999152026816,-434.545166015625,30.8418025970459,-434.545166015625,30.8418025970459,-434.545166015625,30.8418025970459,-435.0467548614713,31.547120580306963,2.865485313444929,400.0,400.0,0.5026585459709167,4,1.3231778144836426,-436.2058410644531,33.176998138427734,-436.0844619012949,33.00631059740014,9.3513769030571,-0.9548565655946732,0,56.066609890174895
323,323,1782878267021805964,0.334373578,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000323.jpg,2,3,0,-489.4227600097656,49.05849838256836,-489.4227600097656,49.05849838256836,-432.95760854699313,32.68703179108545,-434.545166015625,30.8418025970459,-434.545166015625,30.8418025970459,-434.545166015625,30.8418025970459,-434.261998953675,31.170929661624424,2.434175321283308,400.0,400.0,0.5034750699996948,4,1.3467001914978027,-432.9576110839844,32.68703079223633,-433.09366703618514,32.52889005365885,9.3513769030571,-0.9548565655946732,0,58.70429853710399
324,324,1782878267355694856,0.333888892,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000324.jpg,2,3,0,-488.71112060546875,49.00653839111328,-489.4227600097656,49.05849838256836,-429.97134616334904,32.210074052953516,-434.545166015625,30.8418025970459,-429.8138427734375,30.811920166015625,-429.8138427734375,30.811920166015625,-429.8138427734375,30.811920166015625,1.4069973736269585,400.0,400.0,0.48797106742858887,4,1.3288389444351196,-429.9713439941406,32.21007537841797,-429.95497761093407,32.064770798240126,9.3513769030571,-0.9548565655946732,0,61.149880038845
325,325,1782878267689084654,0.333389798,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000325.jpg,2,3,0,-488.00054931640625,48.954654693603516,-489.4227600097656,49.05849838256836,-426.837323954202,31.746431360717544,-434.545166015625,30.8418025970459,-425.08251953125,30.78203582763672,-425.08251953125,30.78203582763672,-425.08457721083204,30.783166675594163,2.002347948543964,400.0,400.0,0.4700744152069092,4,1.280945062637329,-426.8373107910156,31.746431350708008,-426.6557869736946,31.64666328924447,9.3513769030571,-0.9548565655946732,0,63.7396770727397
326,326,1782878268023226930,0.334142276,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000326.jpg,2,3,0,-487.2883605957031,48.902652740478516,-487.2883605957031,48.902652740478516,-423.5310966115733,31.32760534316312,-434.545166015625,30.8418025970459,-425.08251953125,30.78203582763672,-425.08251953125,30.78203582763672,-425.08251953125,30.78203582763672,1.644554399212737,400.0,400.0,0.4712996184825897,4,1.3559701442718506,-423.5310974121094,31.327606201171875,-423.6913370163911,31.27125560195751,9.3513769030571,-0.9548565655946732,0,65.99581481581855
327,327,1782878268389275130,0.3660482,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000327.jpg,2,3,0,-486.0506286621094,48.768524169921875,-487.2883605957031,48.902652740478516,-420.2682823335055,30.921732074863396,-410.8276062011719,40.20868682861328,-420.3511657714844,30.752151489257812,-420.3511657714844,30.752151489257812,-420.3511657714844,30.752151489257812,0.1887517928538134,400.0,400.0,0.4556114971637726,4,1.3290985822677612,-420.2682800292969,30.92173194885254,-420.27690068480575,30.904098816686776,9.3513769030571,-0.9548565655946732,0,68.15659164918418
328,328,1782878268722811981,0.333536851,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000328.jpg,2,3,0,-484.9228210449219,48.64630889892578,-487.2883605957031,48.902652740478516,-417.15787188004595,30.585618964641654,-406.1267395019531,35.4206428527832,-415.6198425292969,30.72226333618164,-415.6198425292969,30.72226333618164,-415.6198425292969,30.72226333618164,1.544087422408189,400.0,400.0,0.4449855089187622,4,1.1569246053695679,-417.1578674316406,30.58561897277832,-416.9984720914494,30.599780647528767,9.3513769030571,-0.9548565655946732,0,70.28082500000671
329,329,1782878269056158478,0.333346497,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000329.jpg,2,3,0,-483.7956848144531,48.524166107177734,-483.7956848144531,48.524166107177734,-413.8812233586886,30.28148255625033,-406.1571960449219,30.662485122680664,-415.6502990722656,25.964107513427734,-415.6502990722656,25.964107513427734,-414.6395453031992,28.43082109923729,4.665764261164025,400.0,400.0,0.5272310972213745,3,1.3081320524215698,-414.89703369140625,20.333209991455078,-413.959581642789,30.09025156620444,9.3513769030571,-0.9548565655946732,0,72.22804518680556
330,330,1782878269389554113,0.333395635,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000330.jpg,2,3,0,-483.37109375,48.4775276184082,-483.7956848144531,48.524166107177734,-410.8418734020699,29.771906555184085,-406.1267395019531,35.4206428527832,-410.8885192871094,30.69237518310547,-410.8885192871094,30.69237518310547,-410.8885192871094,30.69237518310547,0.9216497890080545,400.0,400.0,0.4384899139404297,4,1.2054429054260254,-410.8418884277344,29.77190589904785,-410.8466808331729,29.866772147454103,9.3513769030571,-0.9548565655946732,0,74.87423247105832
331,331,1782878269756543477,0.366989364,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000331.jpg,2,3,0,-482.90374755859375,48.426185607910156,-483.7956848144531,48.524166107177734,-407.4148249709957,29.51634994373529,-406.1267395019531,35.4206428527832,-406.1571960449219,30.662485122680664,-406.1571960449219,30.662485122680664,-406.1571960449219,30.662485122680664,1.7015452871180874,400.0,400.0,0.43750882148742676,4,1.2525317668914795,-407.4148254394531,29.51634979248047,-407.28425461414776,29.63534472527078,9.3513769030571,-0.9548565655946732,0,77.91921081640771
332,332,1782878270090626169,0.334082692,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000332.jpg,2,3,0,-482.478271484375,48.379451751708984,-482.478271484375,48.379451751708984,-404.1601214444678,29.316343673363036,-406.1267395019531,35.4206428527832,-406.1571960449219,30.662485122680664,-406.1571960449219,30.662485122680664,-405.8185439057246,30.43421439039561,2.408402740687239,400.0,400.0,0.437533438205719,4,1.2376989126205444,-404.1601257324219,29.316343307495117,-404.33181041485415,29.432071768535444,9.3513769030571,-0.9548565655946732,0,80.41064970460631
333,333,1782878270424053205,0.333427036,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000333.jpg,2,3,0,-482.8835754394531,48.53030014038086,-482.478271484375,48.379451751708984,-401.213808531549,29.11369677406407,-406.1267395019531,35.4206428527832,-401.42584228515625,30.63259506225586,-401.42584228515625,30.63259506225586,-401.42584228515625,30.63259506225586,1.5336265264205415,400.0,400.0,0.43469667434692383,4,1.2207382917404175,-401.21380615234375,29.113697052001953,-401.23569954917923,29.270512510425306,9.3513769030571,-0.9548565655946732,1,83.88870637305452
334,334,1782878270757432111,0.333378906,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000334.jpg,2,3,0,-483.2887878417969,48.681129455566406,-482.478271484375,48.379451751708984,-398.1181477476444,28.952183473200435,-406.1267395019531,35.4206428527832,-401.42584228515625,30.63259506225586,-401.42584228515625,30.63259506225586,-399.90123740018646,29.858048414015208,3.710070924135751,400.0,400.0,0.43062323331832886,4,1.1561607122421265,-398.1181335449219,28.95218276977539,-398.30179307082443,29.045481002899084,9.3513769030571,-0.9548565655946732,2,87.22584462393033
335,335,1782878271124039039,0.366606928,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000335.jpg,2,3,1,-483.7344055175781,48.84699249267578,-483.7344055175781,48.84699249267578,-397.18331474773055,28.931274679985037,-406.1267395019531,35.4206428527832,-401.42584228515625,30.63259506225586,-401.42584228515625,30.63259506225586,-399.03961722912004,29.675681220517284,4.570944207594916,400.0,400.0,0.43083032965660095,4,1.2143819332122803,-397.1833190917969,28.9312744140625,-397.37592091250843,29.008512786513975,-9.331400549411773,1.1335640117526056,0,88.60786161699114
336,336,1782878271457436001,0.333396962,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000336.jpg,3,4,0,-484.56103515625,48.915199279785156,-483.7344055175781,48.84699249267578,-400.48698150688745,29.386439584264828,-406.1267395019531,35.4206428527832,-401.42584228515625,30.63259506225586,-401.42584228515625,30.63259506225586,-401.42584228515625,30.63259506225586,1.5602445437490113,400.0,400.0,0.4345540702342987,4,1.2200514078140259,-400.4869689941406,29.38644027709961,-400.58411117849465,29.515360373321517,-9.331400549411773,1.1335640117526056,0,86.18861589770682
337,337,1782878271824198766,0.366762765,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000337.jpg,3,4,0,-485.4703674316406,48.990230560302734,-483.7344055175781,48.84699249267578,-404.00652144531944,29.931109444576396,-406.1267395019531,35.4206428527832,-406.1571960449219,30.662485122680664,-406.1571960449219,30.662485122680664,-405.90002767155187,30.575030380110476,2.271631927909447,400.0,400.0,0.4369606375694275,4,1.2271406650543213,-404.00653076171875,29.931110382080078,-404.2037827561807,29.998191710309,-9.331400549411773,1.1335640117526056,0,83.45630787719624
