sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,raw_hardms_x,raw_hardms_y,refined_hardms_x,refined_hardms_y,visual_measurement_x,visual_measurement_y,polynomial_x,polynomial_y,poly_v_parallel,poly_v_cross,poly_a_parallel,poly_a_cross,inertia_strength,polynomial_sigma_m,measurement_var_x,measurement_var_y,refined_hardms_support,final_x,final_y,kf_vx,kf_vy,error_visual_m,error_final_m
638,638,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000638.jpg,4,5,0,-1198.9063720703125,135.763916015625,-1309.2164306640625,176.26962280273438,-1308.9364013671875,179.0881805419922,-1308.966552734375,174.3300323486328,-1308.9364013671875,179.0881805419922,-1309.180419921875,179.10894775390625,-1308.9227294921875,179.2313690185547,3.039200782775879,0.0017104670405387878,-0.10143928974866867,0.056722335517406464,0.7933876514434814,2.940582752227783,10.0,10.0,0.8688241243362427,-1309.1064457006412,179.26723237499777,0.08286372537349272,3.1166513062269554,118.48694610595703,118.47613583500069
639,639,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000639.jpg,4,5,0,-1202.2740478515625,136.19940185546875,-1309.180419921875,179.10894775390625,-1313.607421875,188.6340789794922,-1308.9364013671875,179.0881805419922,-1308.90625,183.84634399414062,-1309.1668701171875,182.06649780273438,-1308.881591796875,182.08261108398438,3.0617799758911133,0.027515806257724762,-0.1092931479215622,0.06154099106788635,0.7969899773597717,2.908242702484131,10.0,10.0,0.861166775226593,-1309.1015656774473,182.2111483418406,0.05550338644361248,3.05604765060894,116.31794738769531,116.31508663782996
640,640,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000640.jpg,4,5,0,-1205.513671875,136.6173858642578,-1309.1668701171875,182.06649780273438,-1313.5772705078125,193.39222717285156,-1308.90625,183.84634399414062,-1308.90625,183.84634399414062,-1309.281982421875,185.16885375976562,-1308.89404296875,185.06179809570312,3.006777048110962,-0.006265392526984215,-0.10090810060501099,0.05939500033855438,0.794472336769104,2.929476022720337,10.0,10.0,0.8584798574447632,-1309.1744603913457,185.21367382876903,0.010455312998466082,3.037269566244783,114.56485748291016,114.48649824219561
641,641,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000641.jpg,4,5,0,-1209.05029296875,137.07369995117188,-1309.281982421875,185.16885375976562,-1313.5772705078125,193.39222717285156,-1313.6375732421875,183.8759307861328,-1308.8760986328125,188.6044921875,-1309.4686279296875,188.16702270507812,-1308.9801025390625,188.1098175048828,3.018404245376587,-0.014185886830091476,-0.0989455133676529,0.05669909343123436,0.7931619882583618,2.94144606590271,10.0,10.0,0.8650681972503662,-1309.3297942176143,188.2052700685056,-0.047711289951251325,3.0212452219472974,112.6692886352539,112.56294165214766
642,642,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000642.jpg,4,5,0,-1212.2823486328125,137.49070739746094,-1309.4686279296875,188.16702270507812,-1313.5772705078125,193.39222717285156,-1313.607421875,188.6340789794922,-1308.845947265625,193.36264038085938,-1309.711181640625,191.07693481445312,-1309.15625,191.1195068359375,3.0159173011779785,-0.01873188279569149,-0.09775123000144958,0.05622049421072006,0.7930916547775269,2.94258975982666,10.0,10.0,0.8606153130531311,-1309.5591067191965,191.14510702361395,-0.11142550922299582,2.992683385176902,111.19290161132812,111.09258419462482
643,643,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000643.jpg,4,5,0,-1217.07568359375,138.0948028564453,-1309.711181640625,191.07693481445312,-1313.5772705078125,193.39222717285156,-1313.5772705078125,193.39222717285156,-1308.845947265625,193.36264038085938,-1309.8463134765625,193.92774963378906,-1309.3941650390625,194.02700805664062,3.0136561393737793,-0.018252264708280563,-0.09943072497844696,0.05757219344377518,0.7937914729118347,2.9351511001586914,10.0,10.0,0.8561428785324097,-1309.7662001065864,194.02347699091916,-0.1449902861980679,2.952576878691813,108.27606964111328,108.25686325520691
644,644,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000644.jpg,4,5,0,-1222.351806640625,138.75975036621094,-1309.8463134765625,193.92774963378906,-1313.5772705078125,193.39222717285156,-1313.5772705078125,193.39222717285156,-1308.8157958984375,198.12078857421875,-1309.769287109375,196.85426330566406,-1309.53076171875,196.87486267089844,3.0251641273498535,-0.02348751574754715,-0.09897065162658691,0.05419845134019852,0.7923856377601624,2.9466307163238525,10.0,10.0,0.848987877368927,-1309.8339603914496,196.9097700938576,-0.11789438086127203,2.9293214224942323,104.96089172363281,105.0454759578375
645,645,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000645.jpg,4,5,0,-1225.7900390625,139.18380737304688,-1309.769287109375,196.85426330566406,-1313.5772705078125,193.39222717285156,-1313.5772705078125,193.39222717285156,-1308.8157958984375,198.12078857421875,-1309.5018310546875,200.087158203125,-1309.4456787109375,199.81228637695312,3.019698143005371,-0.024675579741597176,-0.09812309592962265,0.05568065866827965,0.7929611802101135,2.9419362545013428,10.0,10.0,0.8527605533599854,-1309.7069320934434,199.97410030607324,-0.031964022105180345,2.976688835710636,103.52237701416016,103.62193132175227
646,646,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000646.jpg,4,5,0,-1228.926513671875,139.57064819335938,-1309.5018310546875,200.087158203125,-1313.5772705078125,193.39222717285156,-1313.5772705078125,193.39222717285156,-1308.78564453125,202.87893676757812,-1309.175537109375,203.11001586914062,-1309.17822265625,203.04013061523438,3.0206761360168457,-0.03480558469891548,-0.09578196704387665,0.052983608096838,0.7914220094680786,2.9539713859558105,10.0,10.0,0.865167498588562,-1309.4322913932801,203.03744732241816,0.0756072893906261,3.0070925883785606,102.35798645019531,102.51446160526127
647,647,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000647.jpg,4,5,0,-1232.3702392578125,139.99539184570312,-1309.175537109375,203.11001586914062,-1313.5772705078125,193.39222717285156,-1313.547119140625,198.15037536621094,-1308.75537109375,207.6370849609375,-1308.7952880859375,206.07528686523438,-1308.84033203125,206.06385803222656,3.0111243724823,-0.04697330296039581,-0.09326053410768509,0.05116049200296402,0.7904266715049744,2.962085008621216,10.0,10.0,0.8564615249633789,-1309.051147726055,206.06127375426536,0.18280377557055788,3.0129636052206017,101.03138732910156,101.21592007125693
648,648,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000648.jpg,4,5,0,-1235.4542236328125,140.3231964111328,-1308.7952880859375,206.07528686523438,-1313.5772705078125,193.39222717285156,-1308.8157958984375,198.12078857421875,-1308.75537109375,207.6370849609375,-1308.35986328125,209.07888793945312,-1308.447998046875,209.01943969726562,3.007416248321533,-0.05018897354602814,-0.09310092031955719,0.052245017141103745,0.7906678318977356,2.9591188430786133,10.0,10.0,0.853647768497467,-1308.5916064302512,209.07676840942673,0.2798962722918158,3.013851616206142,100.21266174316406,100.37993038941434
649,649,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000649.jpg,4,5,0,-1238.84326171875,140.68341064453125,-1308.35986328125,209.07888793945312,-1313.5772705078125,193.39222717285156,-1308.8157958984375,198.12078857421875,-1308.7252197265625,212.39523315429688,-1307.85595703125,212.01544189453125,-1308.01025390625,212.01914978027344,3.0098299980163574,-0.05308147519826889,-0.09165463596582413,0.0502501055598259,0.7896539568901062,2.967655658721924,10.0,10.0,0.8584696650505066,-1308.0636692829464,212.0497047837454,0.3669206404499299,2.9994966310727116,99.25225830078125,99.42138986414488
650,650,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000650.jpg,4,5,0,-1242.215087890625,141.0417938232422,-1307.85595703125,212.01544189453125,-1313.5169677734375,202.90853881835938,-1308.78564453125,202.87893676757812,-1308.695068359375,217.15338134765625,-1307.2933349609375,215.00347900390625,-1307.502197265625,214.95838928222656,3.0096583366394043,-0.05360674858093262,-0.09171117842197418,0.05050552636384964,0.7895961403846741,2.966916799545288,10.0,10.0,0.856073260307312,-1307.4771931930613,215.02431726999134,0.4439509857982622,2.990766106393708,98.51654815673828,98.65371845021899
651,651,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000651.jpg,4,5,0,-1245.4859619140625,141.40354919433594,-1307.2933349609375,215.00347900390625,-1313.5169677734375,202.90853881835938,-1308.75537109375,207.6370849609375,-1308.695068359375,217.15338134765625,-1306.7506103515625,218.03866577148438,-1306.939208984375,217.94618225097656,3.00592303276062,-0.05359230935573578,-0.09010138362646103,0.05116420239210129,0.7897753715515137,2.9644312858581543,10.0,10.0,0.8560104370117188,-1306.879421533995,218.02791795188776,0.49791848974340935,2.9952690772191413,98.11370086669922,98.18579719897147
652,652,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000652.jpg,4,5,0,-1248.7310791015625,141.76246643066406,-1306.7506103515625,218.03866577148438,-1313.5169677734375,202.90853881835938,-1308.75537109375,207.6370849609375,-1303.93359375,221.88194274902344,-1306.2081298828125,220.97381591796875,-1306.3970947265625,220.97850036621094,3.006162643432617,-0.055268995463848114,-0.08805152773857117,0.04881957918405533,0.7885535955429077,2.974216938018799,10.0,10.0,0.8572770953178406,-1306.2871457526678,220.9963171013118,0.5310234514992215,2.985841846772949,97.86750793457031,97.9321392620675
653,653,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000653.jpg,4,5,0,-1251.978271484375,142.12159729003906,-1306.2081298828125,220.97381591796875,-1304.0240478515625,207.60748291015625,-1303.993896484375,212.36563110351562,-1303.93359375,221.88194274902344,-1305.677001953125,223.94822692871094,-1305.8516845703125,223.9145965576172,3.013204574584961,-0.05768934264779091,-0.09002264589071274,0.049957260489463806,0.7884076237678528,2.9738826751708984,10.0,10.0,0.854110062122345,-1305.7130615316205,223.96369165234242,0.5461311883273773,2.9793626536017332,97.87313079833984,97.90585309893235
654,654,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000654.jpg,4,5,0,-1255.0576171875,142.5076904296875,-1305.677001953125,223.94822692871094,-1304.0240478515625,207.60748291015625,-1303.993896484375,212.36563110351562,-1303.9034423828125,226.6400909423828,-1305.150146484375,226.81370544433594,-1305.318115234375,226.8948211669922,3.0107431411743164,-0.058589138090610504,-0.08892355859279633,0.04884219914674759,0.7878209352493286,2.978724956512451,10.0,10.0,0.8572520017623901,-1305.157795829873,226.8726569725306,0.549336003899694,2.9546639685160176,98.06510925292969,98.11969975378405
655,655,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000655.jpg,4,5,0,-1258.449462890625,142.93296813964844,-1305.150146484375,226.81370544433594,-1303.993896484375,212.36563110351562,-1303.9637451171875,217.123779296875,-1303.873291015625,231.3982391357422,-1304.62109375,229.87954711914062,-1304.7899169921875,229.75823974609375,3.0106494426727295,-0.0605044960975647,-0.08839240670204163,0.05026257783174515,0.7881116271018982,2.9743947982788086,10.0,10.0,0.8497558236122131,-1304.6153357624985,229.85574472171612,0.5469236029937126,2.9646363634017288,98.445556640625,98.42183145399216
656,656,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000656.jpg,4,5,0,-1261.833251953125,143.35723876953125,-1304.62109375,229.87954711914062,-1303.9637451171875,217.123779296875,-1303.93359375,221.88194274902344,-1303.873291015625,231.3982391357422,-1304.0595703125,233.1279754638672,-1304.2596435546875,232.82411193847656,3.0034782886505127,-0.06438711285591125,-0.0892641469836235,0.05263528972864151,0.7889336943626404,2.9639945030212402,10.0,10.0,0.8515502214431763,-1304.0636000378993,232.98778746015455,0.5486119208654857,3.023370368482329,99.20608520507812,99.08096465993553
657,657,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000657.jpg,4,5,1,-1264.9708251953125,143.75038146972656,-1304.0595703125,233.1279754638672,-1303.9637451171875,217.123779296875,-1303.93359375,221.88194274902344,-1303.843017578125,236.15638732910156,-1303.517822265625,236.18553161621094,-1303.6962890625,236.06468200683594,0.015077382326126099,3.0055837631225586,-0.050279006361961365,-0.08917351812124252,0.78844153881073,2.966233491897583,10.0,10.0,0.8616335391998291,-1303.5165305852152,236.10605970492566,0.5480707507100411,3.0566663960851117,100.15052795410156,100.07668412916567
658,658,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000658.jpg,5,6,0,-1268.41943359375,144.18252563476562,-1303.517822265625,236.18553161621094,-1303.93359375,221.88194274902344,-1303.9034423828125,226.6400909423828,-1303.8128662109375,240.91453552246094,-1302.80126953125,238.7763671875,-1303.1553955078125,239.12428283691406,3.0914554595947266,-0.056245505809783936,-0.11272510886192322,0.05243790149688721,0.7881126999855042,2.9740796089172363,10.0,10.0,0.8567324876785278,-1302.8774675259883,238.95245260564673,0.5799951186414224,2.982892595402073,100.64842224121094,100.83994823749875
659,659,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000659.jpg,5,6,0,-1271.8720703125,144.6151580810547,-1302.80126953125,238.7763671875,-1299.1719970703125,226.61048889160156,-1303.843017578125,236.15638732910156,-1299.1116943359375,236.1267852783203,-1299.64306640625,238.04708862304688,-1299.7940673828125,238.3648223876953,3.071307420730591,-0.01305788941681385,-0.11158162355422974,0.05506037175655365,0.7935956716537476,2.943072557449341,10.0,10.0,0.8699939846992493,-1300.8528280405478,239.8191851412242,1.0868440935423918,2.240444431896646,97.47180938720703,99.51729039199819
660,660,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000660.jpg,5,6,0,-1275.4356689453125,145.05332946777344,-1299.64306640625,238.04708862304688,-1289.709228515625,226.55128479003906,-1299.1719970703125,226.61048889160156,-1294.3802490234375,236.09718322753906,-1296.58935546875,237.4122314453125,-1296.649658203125,237.68215942382812,3.092832326889038,0.009421229362487793,-0.11978119611740112,0.06275882571935654,0.794274091720581,2.9293971061706543,10.0,10.0,0.8615843057632446,-1298.0371231643562,239.5303113291007,1.693409512389254,1.3530410067752072,94.75043487548828,97.14281154280583
661,661,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000661.jpg,5,6,0,-1278.6759033203125,145.45175170898438,-1296.58935546875,237.4122314453125,-1289.709228515625,226.55128479003906,-1289.709228515625,226.55128479003906,-1294.3802490234375,236.09718322753906,-1293.289794921875,236.77023315429688,-1293.5753173828125,237.07122802734375,3.0878095626831055,0.010298846289515495,-0.12072236835956573,0.06355278193950653,0.7943040132522583,2.927462100982666,10.0,10.0,0.856967568397522,-1294.681636905506,238.64481216787374,2.276543960223645,0.5676561636248701,92.48043823242188,94.55754874833842
662,662,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000662.jpg,5,6,0,-1281.9212646484375,145.85079956054688,-1293.289794921875,236.77023315429688,-1289.709228515625,226.55128479003906,-1289.709228515625,226.55128479003906,-1289.64892578125,236.0675811767578,-1290.046875,236.0074920654297,-1290.2811279296875,236.43118286132812,3.0907769203186035,0.005815451964735985,-0.11831524968147278,0.05958474799990654,0.7931197881698608,2.9392800331115723,10.0,10.0,0.8656198978424072,-1291.1216471314435,237.46817943726467,2.7268369250773596,-0.04432216010090828,90.52212524414062,92.07818054951139
663,663,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000663.jpg,5,6,0,-1287.15234375,146.4442901611328,-1290.046875,236.0074920654297,-1289.709228515625,226.55128479003906,-1289.709228515625,226.55128479003906,-1284.91748046875,236.03797912597656,-1287.0196533203125,235.22657775878906,-1287.034912109375,235.6614990234375,3.0901174545288086,0.007472339551895857,-0.11802314221858978,0.05969333276152611,0.7932471632957458,2.9378914833068848,10.0,10.0,0.8634346723556519,-1287.6463894116266,236.22800122605807,2.989418028999018,-0.4638845296098943,88.78238677978516,89.78507032745341
664,664,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000664.jpg,5,6,0,-1291.929443359375,146.9862518310547,-1287.0196533203125,235.22657775878906,-1289.709228515625,226.55128479003906,-1284.977783203125,226.5216827392578,-1284.91748046875,236.03797912597656,-1284.115478515625,234.49632263183594,-1284.0079345703125,234.88233947753906,3.1011781692504883,0.01697836071252823,-0.12093255668878555,0.06190899759531021,0.7948312163352966,2.9227561950683594,10.0,10.0,0.8634684085845947,-1284.362267173982,235.07412746610945,3.0928140823695185,-0.7059651012212822,87.85824584960938,88.41230677523154
665,665,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000665.jpg,5,6,0,-1295.079345703125,147.35333251953125,-1284.115478515625,234.49632263183594,-1289.709228515625,226.55128479003906,-1289.709228515625,226.55128479003906,-1280.1861572265625,236.0083770751953,-1281.338134765625,233.79019165039062,-1281.0928955078125,234.16140747070312,3.1391029357910156,0.04023809731006622,-0.12617063522338867,0.05875581502914429,0.7971864938735962,2.902621269226074,10.0,10.0,0.8650462627410889,-1281.306832676131,234.05360530898614,3.07969957160764,-0.8163264641946892,87.52229309082031,87.78735339924884
666,666,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000666.jpg,5,6,0,-1298.24267578125,147.72198486328125,-1281.338134765625,233.79019165039062,-1289.709228515625,226.55128479003906,-1284.977783203125,226.5216827392578,-1280.21630859375,231.25022888183594,-1278.3612060546875,233.00503540039062,-1278.27783203125,233.47235107421875,3.109370231628418,0.02441791445016861,-0.12119284272193909,0.05941646546125412,0.7950524091720581,2.9203732013702393,10.0,10.0,0.8537207245826721,-1278.3001014944814,233.11088175876125,3.054098839344201,-0.86067248800317,87.56980895996094,87.6867719910489
667,667,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000667.jpg,5,6,0,-1301.38623046875,148.08831787109375,-1278.3612060546875,233.00503540039062,-1289.709228515625,226.55128479003906,-1285.008056640625,221.76353454589844,-1275.48486328125,231.22061157226562,-1275.156005859375,232.05349731445312,-1275.329833984375,232.67526245117188,3.109832286834717,0.024955954402685165,-0.11943429708480835,0.05701199546456337,0.7929883003234863,2.9396297931671143,10.0,10.0,0.8545814752578735,-1275.197022444885,232.14314998162126,3.0712833934996455,-0.8982339060238997,87.96690368652344,88.04027156958477
668,668,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000668.jpg,5,6,0,-1303.9444580078125,148.41761779785156,-1275.156005859375,232.05349731445312,-1289.709228515625,226.55128479003906,-1285.008056640625,221.76353454589844,-1270.7535400390625,231.19100952148438,-1271.6964111328125,231.15408325195312,-1272.1234130859375,231.72288513183594,3.121748447418213,0.034555163234472275,-0.12055076658725739,0.05612047389149666,0.793164074420929,2.9395556449890137,10.0,10.0,0.8647578954696655,-1271.8920799356285,231.1954808622412,3.153261966233095,-0.9155780966007802,88.79898071289062,88.7667142209796
669,669,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000669.jpg,5,6,0,-1306.722412109375,148.77520751953125,-1271.6964111328125,231.15408325195312,-1285.008056640625,221.76353454589844,-1275.5452880859375,221.70431518554688,-1270.7535400390625,231.19100952148438,-1268.3858642578125,230.32818603515625,-1268.6513671875,230.8311309814453,3.117995023727417,0.034069836139678955,-0.12179751694202423,0.05813702195882797,0.7937442064285278,2.933412551879883,10.0,10.0,0.8628847599029541,-1268.546725052574,230.30618064223046,3.2206571675811277,-0.9063585854751846,90.1142578125,90.02601102233237
670,670,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000670.jpg,5,6,0,-1309.515380859375,149.1347198486328,-1268.3858642578125,230.32818603515625,-1270.843994140625,216.91656494140625,-1266.0823974609375,221.6450958251953,-1266.0220947265625,231.16139221191406,-1265.093994140625,229.53273010253906,-1265.3450927734375,230.0063018798828,3.1034796237945557,0.03125212341547012,-0.12225782871246338,0.060706786811351776,0.7947126030921936,2.9250056743621826,10.0,10.0,0.859491765499115,-1265.1997631571764,229.4721564545695,3.2649707877981102,-0.880980287379957,91.85368347167969,91.74953783393303
671,671,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000671.jpg,5,6,0,-1311.37646484375,149.42196655273438,-1265.093994140625,229.53273010253906,-1270.843994140625,216.91656494140625,-1266.0823974609375,221.6450958251953,-1261.290771484375,231.1317901611328,-1261.860107421875,228.81539916992188,-1262.068115234375,229.211181640625,3.1007561683654785,0.021847635507583618,-0.11907702684402466,0.05782102793455124,0.7936841249465942,2.9356532096862793,10.0,10.0,0.862173318862915,-1261.894145539673,228.7132081764866,3.2792316013537426,-0.8381657371426761,93.56916046142578,93.46443666949955
672,672,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000672.jpg,5,6,0,-1313.2392578125,149.70947265625,-1261.860107421875,228.81539916992188,-1270.843994140625,216.91656494140625,-1261.35107421875,221.61549377441406,-1256.5894775390625,226.34402465820312,-1258.63818359375,228.21876525878906,-1258.836669921875,228.4832305908203,3.0865907669067383,0.012163421139121056,-0.11729110777378082,0.05799354612827301,0.7940590977668762,2.931934118270874,10.0,10.0,0.861353874206543,-1258.6275783071542,228.0621114991059,3.2747883470073753,-0.7725331403907697,95.62942504882812,95.5069188699626
673,673,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000673.jpg,5,6,0,-1315.285400390625,150.02528381347656,-1258.63818359375,228.21876525878906,-1247.06640625,235.80108642578125,-1256.61962890625,221.58587646484375,-1256.5894775390625,226.34402465820312,-1255.59814453125,227.77194213867188,-1255.629150390625,227.8787384033203,3.139554500579834,0.04847358912229538,-0.13063669204711914,0.06275677680969238,0.7985846400260925,2.8891546726226807,10.0,10.0,0.8669455647468567,-1255.4863226973641,227.5521019203611,3.227938802212966,-0.6804275667522974,98.015869140625,97.90984229760873
674,674,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000674.jpg,5,6,0,-1316.1864013671875,150.5006103515625,-1255.59814453125,227.77194213867188,-1247.06640625,235.80108642578125,-1256.5894775390625,226.34402465820312,-1251.858154296875,226.3144073486328,-1252.6202392578125,227.36122131347656,-1252.538330078125,227.4644775390625,3.1795949935913086,0.08001366257667542,-0.1390727460384369,0.05944386124610901,0.8012583255767822,2.866684913635254,10.0,10.0,0.8702041506767273,-1252.4553214815824,227.1381073173545,3.158843863627261,-0.5869503915679781,99.74071502685547,99.67425186359395
675,675,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000675.jpg,5,6,0,-1317.1728515625,151.02105712890625,-1252.6202392578125,227.36122131347656,-1242.3349609375,235.77146911621094,-1256.61962890625,221.58587646484375,-1251.858154296875,226.3144073486328,-1249.60546875,226.95330810546875,-1249.5211181640625,227.0789031982422,3.0993523597717285,0.01796804368495941,-0.12243308126926422,0.059265900403261185,0.7952369451522827,2.9161906242370605,10.0,10.0,0.8613198399543762,-1249.4646441675015,226.77002526623235,3.099843153688499,-0.510161116267623,101.64180755615234,101.59875748508821
676,676,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000676.jpg,5,6,0,-1318.155029296875,151.5392303466797,-1249.60546875,226.95330810546875,-1242.3349609375,235.77146911621094,-1256.61962890625,221.58587646484375,-1247.126708984375,226.2847900390625,-1246.7401123046875,226.53842163085938,-1246.58544921875,226.61839294433594,3.1003365516662598,0.01026536338031292,-0.11796261370182037,0.05470610409975052,0.7934673428535461,2.9345622062683105,10.0,10.0,0.8634644150733948,-1246.5690619075624,226.41146736945635,3.028178855548039,-0.45697159907089346,103.5614242553711,103.5876566192062
677,677,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000677.jpg,5,6,0,-1318.270751953125,152.68544006347656,-1246.7401123046875,226.53842163085938,-1237.694091796875,221.4674072265625,-1242.425537109375,221.4970245361328,-1242.3953857421875,226.2551727294922,-1243.37060546875,226.11317443847656,-1243.7181396484375,226.1931915283203,3.0879156589508057,0.010368806309998035,-0.11710011959075928,0.05930812656879425,0.7945918440818787,2.9258601665496826,10.0,10.0,0.8512531518936157,-1243.4482105100772,226.04085567308846,3.060692728139679,-0.4266724962857901,104.8888168334961,104.78277390513912
678,678,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000678.jpg,5,6,0,-1318.3973388671875,153.93800354003906,-1243.37060546875,226.11317443847656,-1237.694091796875,221.4674072265625,-1242.425537109375,221.4970245361328,-1237.6639404296875,226.22555541992188,-1239.765625,225.49832153320312,-1240.3602294921875,225.7718505859375,3.0760879516601562,0.0003266260027885437,-0.1163804903626442,0.05726896971464157,0.7936657667160034,2.9340908527374268,10.0,10.0,0.8582741022109985,-1240.049056407224,225.5511261799887,3.1794408468875552,-0.44879584714639775,106.31945037841797,106.14562025194768
679,679,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000679.jpg,5,6,0,-1318.5125732421875,155.0791778564453,-1239.765625,225.49832153320312,-1237.694091796875,221.4674072265625,-1237.6639404296875,226.22555541992188,-1237.6639404296875,226.22555541992188,-1236.634765625,224.87210083007812,-1236.76806640625,225.1474609375,3.0648128986358643,0.002602167194709182,-0.1155150756239891,0.060073599219322205,0.7951807379722595,2.9220502376556396,10.0,10.0,0.8685916066169739,-1236.7417999074232,224.97702932233307,3.224284570467033,-0.49275731627348873,107.5873031616211,107.57401643200231
680,680,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000680.jpg,5,6,0,-1318.345703125,156.9526824951172,-1236.634765625,224.87210083007812,-1237.694091796875,221.4674072265625,-1237.694091796875,221.4674072265625,-1232.9324951171875,226.19593811035156,-1234.1407470703125,224.20297241210938,-1233.6474609375,224.5262451171875,3.071640968322754,-0.004033840261399746,-0.1129777729511261,0.05235669016838074,0.792144775390625,2.9494147300720215,10.0,10.0,0.8612403869628906,-1233.8567054278585,224.33117640816872,3.105280783914842,-0.5464704297816687,107.76398468017578,108.0659621428445
681,681,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000681.jpg,5,6,0,-1318.178955078125,158.82598876953125,-1234.1407470703125,224.20297241210938,-1237.694091796875,221.4674072265625,-1237.6639404296875,226.22555541992188,-1232.9627685546875,221.4377899169922,-1231.3714599609375,223.79006958007812,-1231.146728515625,223.84568786621094,3.069329023361206,-0.0012650862336158752,-0.11167086660861969,0.05245830863714218,0.7930729985237122,2.943401575088501,10.0,10.0,0.8573777675628662,-1231.0888751046273,223.7876250860765,2.986887341204552,-0.5454462699441104,108.42450714111328,108.64941887885696
682,682,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000682.jpg,5,6,0,-1318.0120849609375,160.70082092285156,-1231.3714599609375,223.79006958007812,-1237.694091796875,221.4674072265625,-1237.694091796875,221.4674072265625,-1228.2313232421875,221.4081573486328,-1228.6669921875,223.53060913085938,-1228.3787841796875,223.435791015625,3.0930733680725098,0.005820458754897118,-0.11490237712860107,0.05304969102144241,0.7920904755592346,2.9501357078552246,10.0,10.0,0.8613755702972412,-1228.4094879944057,223.3991552655573,2.879001843266524,-0.4903715717670722,109.22512817382812,109.3604430884241
683,683,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000683.jpg,5,6,0,-1317.7344970703125,164.33676147460938,-1228.6669921875,223.53060913085938,-1237.694091796875,221.4674072265625,-1232.9627685546875,221.4377899169922,-1223.5,221.3785400390625,-1225.752685546875,223.38584899902344,-1225.6513671875,223.18087768554688,3.0925302505493164,0.008501233533024788,-0.1144980937242508,0.052943240851163864,0.7924118638038635,2.94724702835083,10.0,10.0,0.8551015853881836,-1225.651416824602,223.16842359270382,2.8365736932752514,-0.3992777222134103,109.30438232421875,109.27240335563046
684,684,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000684.jpg,5,6,0,-1317.429931640625,168.32620239257812,-1225.752685546875,223.38584899902344,-1237.694091796875,221.4674072265625,-1232.9627685546875,221.4377899169922,-1223.5,221.3785400390625,-1222.61279296875,223.1621856689453,-1222.737060546875,223.0387725830078,3.0946836471557617,0.008592741563916206,-0.11526404321193695,0.05402470380067825,0.7927007079124451,2.944070816040039,10.0,10.0,0.8525011539459229,-1222.7048785558034,222.98305539696491,2.8751544219724443,-0.32422823134433176,109.53207397460938,109.36273251096748
