frame_id,leg_index,leg_changed,gt_x,gt_y,prediction_x,prediction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,measurement_x,measurement_y,measurement_var_x,measurement_var_y,final_x,final_y,vx,vy,ax,ay,accepted_progress_m,cross_track_m,candidate_capture
141,0,0,-492.5375671386719,43.97119903564453,-749.3901620109779,108.64486404715474,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.3992919921875,108.57992553710938,9.901971817016602,9.694969177246094,-749.3966734316531,108.59846346121599,0.013196279124052756,0.11750891085733914,0.0025282155910682632,0.02339932909787685,734.009521484375,-32.41114807128906,0
142,0,0,-492.5375671386719,43.97119903564453,-749.3822130447335,108.72767203662227,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.3976440429688,108.59817504882812,9.901968002319336,9.69497013092041,-749.393218295823,108.6351424050219,0.009145155223529412,0.0854050592160433,0.000671203968584045,0.007686629359945265,734.009521484375,-32.44798278808594,0
143,0,0,-502.4640808105469,44.8283576965332,-749.3837375386152,108.72439077891791,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.3854370117188,108.7005386352539,9.901963233947754,9.694968223571777,-749.3849495878177,108.70734767832116,0.009091752096863947,0.08286851787308114,0.0004666843722020889,0.004792495945329151,734.009521484375,-32.520652770996094,0
144,0,0,-502.4640808105469,44.8283576965332,-749.3756244935347,108.7926124441669,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.3839721679688,108.70677947998047,9.90197467803955,9.694978713989258,-749.3815779785867,108.73128213567841,0.005999226291597321,0.05087250652539942,-0.0005378990798086115,-0.005622164627289495,734.009521484375,-32.544822692871094,0
145,0,0,-502.4640808105469,44.8283576965332,-749.375847701835,108.77934355989017,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.3898315429688,108.65462493896484,9.901981353759766,9.694982528686523,-749.3858208493097,108.69022824066137,-0.0005009828169218675,-0.008204780993739003,-0.00222075488415303,-0.020755067565743388,734.009521484375,-32.50354766845703,0
146,0,0,-512.4314575195312,45.741180419921875,-749.3874322095686,108.67164592588476,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.390869140625,108.63884735107422,9.901973724365234,9.694974899291992,-749.389883398195,108.64821032056186,-0.004187147121731616,-0.04301751052632038,-0.002634365131528495,-0.02473472765892501,734.009521484375,-32.461326599121094,0
147,0,0,-512.4314575195312,45.741180419921875,-749.3953877278825,108.59282544620606,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.3908081054688,108.65403747558594,9.901965141296387,9.694967269897461,-749.3921215815352,108.6365633560781,-0.004868891426573774,-0.04151639740016462,-0.0020832399499715994,-0.01730748012791745,734.009521484375,-32.44951629638672,0
148,0,0,-512.4314575195312,45.741180419921875,-749.3980320929368,108.58639321861398,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.404052734375,108.5268325805664,9.901983261108398,9.694977760314941,-749.4023259584453,108.54383529844691,-0.009519160473022484,-0.08435191501706034,-0.002807781295684791,-0.024534352399725744,734.009521484375,-32.356231689453125,0
149,0,0,-522.3988647460938,46.7430534362793,-749.4132490095661,108.44721620722999,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.3912353515625,108.64564514160156,9.901963233947754,9.694962501525879,-749.3975490595133,108.58899991352001,-0.0029409420029491533,-0.023838422555368707,-0.00015859287621634334,-0.0004576934962778091,734.009521484375,-32.401641845703125,0
150,0,0,-522.3988647460938,46.7430534362793,-749.4005692979543,108.5649326442165,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.41552734375,108.43755340576172,9.902000427246094,9.694989204406738,-749.4112372317811,108.47391627116653,-0.00947721384705429,-0.07889158191353932,-0.001958686218004213,-0.01591342397845644,734.009521484375,-32.28575134277344,0
151,0,0,-522.3988647460938,46.7430534362793,-749.4216937887371,108.38706797726377,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.4019165039062,108.55461120605469,9.901979446411133,9.69497299194336,-749.4075888033385,108.50678286128188,-0.0030034301366990597,-0.022994982807433145,0.0004213690273341367,0.004415665597279354,734.009521484375,-32.318824768066406,0
152,0,0,-532.2947387695312,47.80059051513672,-749.4103815489615,108.48599571127309,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.3955688476562,108.60514068603516,9.9019775390625,9.694973945617676,-749.3998172632986,108.57112850468995,0.0037336512424531953,0.03248691784867959,0.0022039720120107776,0.018872284997146042,734.009521484375,-32.383628845214844,0
153,0,0,-532.2947387695312,47.80059051513672,-749.3949816260501,108.61305156503721,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.4149169921875,108.46857452392578,9.901983261108398,9.694976806640625,-749.4091993470012,108.5098182316529,-0.0025622462056637896,-0.010564503321484918,-0.00019510713504982758,0.0013419641276666422,734.009521484375,-32.32167053222656,0
154,0,0,-532.2947387695312,47.80059051513672,-749.4118591467744,108.49992471039525,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.3963623046875,108.6041030883789,9.901971817016602,9.694969177246094,-749.4008069357602,108.57436341847576,0.003850059167058773,0.03542893549055232,0.0016698279241306186,0.013982593983580122,734.009521484375,-32.386741638183594,0
155,0,0,-542.1497802734375,48.9249153137207,-749.3961219626311,108.6167836509581,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.387939453125,108.67713928222656,9.901975631713867,9.694974899291992,-749.3902862707496,108.65990962385777,0.009008675706228323,0.07528030791620963,0.0026545348314402683,0.021305928203948405,734.009521484375,-32.472930908203125,0
156,0,0,-542.1497802734375,48.9249153137207,-749.3799503276276,108.74584289587597,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.397216796875,108.59813690185547,9.901968002319336,9.69497013092041,-749.3922646207824,108.64030235258653,0.004301278748732299,0.0332785674796756,0.0005766373659254181,0.0033838141169128325,734.009521484375,-32.453216552734375,0
157,0,0,-552.1171875,50.03811264038086,-749.3876750233508,108.67527282712466,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.392578125,108.63668823242188,9.901975631713867,9.694976806640625,-749.3911718708758,108.64770293725913,0.002787373462562178,0.0201247984325873,-1.3416128850857103e-05,-0.0012979008979449999,734.009521484375,-32.460693359375,0
158,0,0,-552.1171875,50.03811264038086,-749.3883912054778,108.66717878524274,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.407470703125,108.51275634765625,9.901983261108398,9.69498062133789,-749.401998528263,108.55683916421194,-0.005360994590190895,-0.04735945767633934,-0.002309497755147825,-0.02003495783185314,734.009521484375,-32.36919403076172,0
159,0,0,-552.1171875,50.03811264038086,-749.4085142717307,108.49946222761967,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.404052734375,108.53578186035156,9.901963233947754,9.694963455200195,-749.4053323419143,108.52541374672448,-0.00576821938751162,-0.051827601934661315,-0.0017725832601613312,-0.015628063750960725,734.009521484375,-32.33759307861328,0
160,0,0,-562.1253662109375,51.27375793457031,-749.4119868529319,108.46577211291434,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.436279296875,108.26964569091797,9.901992797851562,9.694979667663574,-749.429311993121,108.32563372736533,-0.017898401753164102,-0.15151658737735968,-0.004696005000978348,-0.039425332060291265,734.009521484375,-32.136383056640625,0
161,0,0,-562.1253662109375,51.27375793457031,-749.4495583973747,108.15440447395783,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.4413452148438,108.22557830810547,9.901968002319336,9.694954872131348,-749.4437008267031,108.20526042650079,-0.019092538926877817,-0.1604363753816112,-0.0037076066279861262,-0.030789350991064134,734.009521484375,-32.015174865722656,0
162,0,0,-562.1253662109375,51.27375793457031,-749.464647168944,108.02942937562365,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.447265625,108.200439453125,9.901945114135742,9.694936752319336,-749.4522507985746,108.15162149456494,-0.015389145112968246,-0.11792972350002293,-0.0016158595004927465,-0.010039581081984494,734.009521484375,-31.960922241210938,0
163,0,0,-572.0621337890625,52.576194763183594,-749.4684478734379,108.02867198052391,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.4573974609375,108.12255859375,9.901975631713867,9.69495677947998,-749.46056682289,108.0957568772065,-0.012293424263291032,-0.0877289300249991,-0.00028602049011030944,0.0013522914040461475,734.009521484375,-31.904495239257812,0
164,0,0,-572.0621337890625,52.576194763183594,-749.4730032573983,108.00870409288352,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.4498901367188,108.16454315185547,9.901979446411133,9.694960594177246,-749.4565191903794,108.12005595557447,-0.0027246692869789466,-0.01958306803513274,0.0024954796869386155,0.020261253575192956,734.009521484375,-31.92908477783203,0
165,0,0,-572.0621337890625,52.576194763183594,-749.4579961198228,108.11060351432694,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.4439697265625,108.22644805908203,9.901975631713867,9.694958686828613,-749.4479926218054,108.19337806226443,0.005751264234391939,0.05032986026932101,0.0041834563929414575,0.03431742027105144,734.009521484375,-32.002899169921875,0
166,0,0,-581.9886474609375,53.94542694091797,-749.4401496293746,108.26086663266926,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5128784179688,107.6848373413086,9.902143478393555,9.69508171081543,-749.4920188936084,107.84927721105981,-0.021074606538857184,-0.16224145791155226,-0.004568893534934941,-0.03557567837991777,734.009521484375,-31.65605926513672,0
167,0,0,-581.9886474609375,53.94542694091797,-749.5153779469147,107.6692479139583,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5325927734375,107.52778625488281,9.902234077453613,9.695140838623047,-749.5276553485932,107.56816947276725,-0.03298335932817119,-0.2584481552073344,-0.006640557722652502,-0.05274002815623511,734.009521484375,-31.372764587402344,0
168,0,0,-581.9886474609375,53.94542694091797,-749.5639589867827,107.28335130348181,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5711059570312,107.25927734375,9.902356147766113,9.695225715637207,-749.5690561088351,107.26614978611106,-0.042671148100954556,-0.32150634794068716,-0.007500632962491065,-0.055661048290281595,734.009521484375,-31.06806182861328,0
169,0,0,-591.8436889648438,55.2144660949707,-749.6154775734173,106.91681291402523,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5911254882812,107.11164855957031,9.902447700500488,9.695291519165039,-749.5981100049843,107.05602837719861,-0.03978888538280033,-0.2936604586650575,-0.004570084285985123,-0.03202068058894261,734.009521484375,-30.856033325195312,0
170,0,0,-591.8436889648438,55.2144660949707,-749.64018393251,106.74635757823908,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5675048828125,107.28190612792969,9.902398109436035,9.695255279541016,-749.5883500753367,107.12902276555242,-0.013371057257200492,-0.09614369442289586,0.004176172382804504,0.032960082982250546,734.009521484375,-30.929649353027344,0
171,0,0,-591.8436889648438,55.2144660949707,-749.5996330464026,107.04935911262065,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.583251953125,107.16156768798828,9.90255355834961,9.695371627807617,-749.5879502989857,107.12953513277141,-0.0022105665777779164,-0.015090900022812902,0.006147477985880648,0.046574860817553354,734.009521484375,-30.930206298828125,0
172,0,0,-601.7293701171875,56.461246490478516,-749.5870871265705,107.13773166315737,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5890502929688,107.10926818847656,9.902647972106934,9.69544506072998,-749.5884872270457,107.11739375353483,0.003099888097223795,0.019284502572220412,0.0059112307308708464,0.04312126669232851,734.009521484375,-30.918075561523438,0
173,0,0,-601.7293701171875,56.461246490478516,-749.582431723583,107.15823888945322,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6314697265625,106.7926025390625,9.902822494506836,9.695575714111328,-749.6174047754553,106.89698259507135,-0.011896810846483778,-0.09430553388948947,1.0041094915480553e-05,-0.0012427185532175242,734.009521484375,-30.695838928222656,0
174,0,0,-601.7293701171875,56.461246490478516,-749.6292965657543,106.80205570190525,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.63134765625,106.78468322753906,9.902853965759277,9.695597648620605,-749.6307593711255,106.7896426139164,-0.012761275806148794,-0.10299407104468182,-0.00023678465236703537,-0.0033505796808155773,734.009521484375,-30.587692260742188,0
175,0,0,-611.5435791015625,57.730289459228516,-749.6436390392578,106.68497325303132,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6240844726562,106.85265350341797,9.902837753295898,9.695585250854492,-749.6296930117633,106.80478530696362,-0.004660743012324602,-0.03447710752163624,0.0021163870755742217,0.01699462576427128,734.009521484375,-30.602859497070312,0
176,0,0,-611.5435791015625,57.730289459228516,-749.6332955612378,106.77880551232413,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5938110351562,107.07316589355469,9.902730941772461,9.69550609588623,-749.6051356962305,106.9891344100237,0.014290390971557067,0.10868034023924018,0.006867921147746868,0.052710448295362825,734.009521484375,-30.788772583007812,0
177,0,0,-611.5435791015625,57.730289459228516,-749.587411344685,107.12416997441062,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6039428710938,106.9975814819336,9.90276050567627,9.695528984069824,-749.599201391395,107.03371905188224,0.014109882047153573,0.10713499840783038,0.004878530775493765,0.03735099970203679,734.009521484375,-30.833740234375,0
178,0,0,-621.5722045898438,59.099517822265625,-749.5826522439602,107.15952955014109,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5966186523438,107.0605697631836,9.90273666381836,9.695512771606445,-749.5926128971322,107.08882002857914,0.013033645322781527,0.10207181843370061,0.0031978226825880762,0.025343834228931293,734.009521484375,-30.88922882080078,0
179,0,0,-621.5722045898438,59.099517822265625,-749.5779803404681,107.2035637641273,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5125122070312,107.69035339355469,9.9024019241333,9.695263862609863,-749.5312889163785,107.55139097870857,0.04414495810184779,0.33605525275845854,0.011076287844701606,0.08440828320742035,734.009521484375,-31.355690002441406,0
180,0,0,-621.5722045898438,59.099517822265625,-749.4816058143543,107.92965037307073,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.4985961914062,107.80261993408203,9.90229606628418,9.695192337036133,-749.4937232028404,107.83888314303223,0.047977085583365095,0.3660178105792275,0.009031647178905026,0.06899502995184495,734.009521484375,-31.645553588867188,0
181,0,0,-631.5191650390625,60.42422103881836,-749.4412302936676,108.23939846858738,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5181884765625,107.64749908447266,9.902252197265625,9.69516372680664,-749.4961161385976,107.8164681447308,0.0241961237415795,0.18132214604444152,-0.0002296227952313535,-0.0028233607420718593,734.009521484375,-31.623008728027344,0
182,0,0,-631.5191650390625,60.42422103881836,-749.4720348262535,107.99637861040421,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.4990234375,107.79059600830078,9.902209281921387,9.69512939453125,-749.4912828532757,107.8493405523454,0.012459371165968144,0.09029936785609168,-0.003477481269713633,-0.02779212521414499,734.009521484375,-31.656211853027344,0
183,0,0,-631.5191650390625,60.42422103881836,-749.4805622227447,107.92574385759441,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5038452148438,107.75434112548828,9.902215003967285,9.695131301879883,-749.4971674170902,107.80327138852203,-0.0009452659874073545,-0.01095674635211795,-0.00627939804511294,-0.048589383251286686,734.009521484375,-31.609771728515625,0
184,0,0,-641.486572265625,61.815711975097656,-749.5012523821001,107.76801995054427,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5028686523438,107.77411651611328,9.902172088623047,9.695096969604492,-749.5024050908407,107.77237613566186,-0.00791379275218848,-0.056933112215576676,-0.0064739031121012576,-0.04784965190680023,734.009521484375,-31.578506469726562,0
185,0,0,-641.486572265625,61.815711975097656,-749.513555835149,107.69151819749288,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.492431640625,107.83540344238281,9.902148246765137,9.695077896118164,-749.498490261175,107.794328651078,-0.005380976697258044,-0.04311284100275075,-0.003931774536339491,-0.030391214062989034,734.009521484375,-31.600738525390625,0
186,0,0,-641.486572265625,61.815711975097656,-749.5058371251404,107.73602020304375,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.4739379882812,107.95812225341797,9.902108192443848,9.695048332214355,-749.4830869514377,107.89471904852297,0.004288093155041257,0.021690054319465676,-9.296119316175386e-05,-0.003442240409198518,734.009521484375,-31.70220947265625,0
187,0,0,-651.3211669921875,63.01796340942383,-749.4788453388792,107.91468798263784,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5079345703125,107.72100830078125,9.902209281921387,9.695123672485352,-749.499591437339,107.77629819174356,-0.008207614432775758,-0.06476412672695944,-0.0035936154158089546,-0.026942512686144452,734.009521484375,-31.58270263671875,0
188,0,0,-651.3211669921875,63.01796340942383,-749.5095958594796,107.69806280867354,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.4734497070312,107.96178436279297,9.90211009979248,9.695051193237305,-749.4838167328245,107.88650019174966,0.0036104175091950155,0.021325810717308866,0.0007562922678808698,0.0050563972537741204,734.009521484375,-31.693946838378906,0
189,0,0,-651.3211669921875,63.01796340942383,-749.4798281691814,107.91035420109387,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.4796752929688,107.92366790771484,9.902135848999023,9.695072174072266,-749.4797191394259,107.91986724820629,0.004431891557571255,0.03208852583879722,0.0007746897136967169,0.006671827671449415,734.009521484375,-31.727569580078125,0
190,0,0,-661.1251220703125,64.2090835571289,-749.4748999030114,107.95529168788082,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5081787109375,107.7044448852539,9.902202606201172,9.695121765136719,-749.4986339687473,107.77605426598046,-0.008982470991954008,-0.06875365073677377,-0.0032301462474894804,-0.023764857172773202,734.009521484375,-31.582557678222656,0
191,0,0,-661.1251220703125,64.2090835571289,-749.509231512863,107.6954181866573,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.516357421875,107.66552734375,9.90219783782959,9.695114135742188,-749.5143136364818,107.67406027594023,-0.015250884922691558,-0.10532985442771392,-0.004087691540413725,-0.027391684259896333,734.009521484375,-31.479469299316406,0
192,0,0,-661.1251220703125,64.2090835571289,-749.5316083671747,107.55503457938258,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5496215820312,107.38612365722656,9.902363777160645,9.695234298706055,-749.5444551415828,107.43434305478883,-0.027018815768835358,-0.20511722588515452,-0.006255424253681139,-0.04788653429723577,734.009521484375,-31.23790740966797,0
193,0,0,-671.1435546875,65.53378295898438,-749.5746016694785,107.20528256175504,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5911865234375,107.04328155517578,9.902568817138672,9.695383071899414,-749.5864297191276,107.08952863546834,-0.04034543508745028,-0.3224375612683748,-0.008251252245445963,-0.06754286657698891,734.009521484375,-30.890586853027344,0
194,0,0,-671.1435546875,65.53378295898438,-749.6309007803378,106.73331964091147,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6290893554688,106.76940155029297,9.902741432189941,9.695510864257812,-749.6296089030504,106.7591010761407,-0.04782436360664896,-0.37451574063453547,-0.008033266238980798,-0.06316490543287685,734.009521484375,-30.55743408203125,0
195,0,0,-671.1435546875,65.53378295898438,-749.6814498997766,106.35300288278972,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6509399414062,106.60223388671875,9.902856826782227,9.695596694946289,-749.6596907201327,106.5310847130138,-0.04284936996666457,-0.33086064296554407,-0.004361732874225227,-0.03292484713060338,734.009521484375,-30.32752227783203,0
196,0,0,-681.0598754882812,66.85848236083984,-749.7047209565366,106.18376164648295,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6790161132812,106.3960189819336,9.903026580810547,9.695724487304688,-749.6863887499458,106.33542455558138,-0.0362516080782188,-0.27281266615983,-0.00126846098126969,-0.007171055591739542,734.009521484375,-30.130126953125,0
197,0,0,-681.0598754882812,66.85848236083984,-749.7232745885146,106.05902636162568,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.7098999023438,106.17450714111328,9.90322208404541,9.695871353149414,-749.7137360389096,106.14153997086264,-0.03181767671124627,-0.23048920635451503,0.0003410120588849114,0.006840483739149354,734.009521484375,-29.934432983398438,0
198,0,0,-681.0598754882812,66.85848236083984,-749.7453832095914,105.9144710063777,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6502685546875,106.620849609375,9.903042793273926,9.6957368850708,-749.6775487931815,106.4191978418111,0.009076382867076245,0.07910315775200266,0.011786885431385829,0.09254717493963505,734.009521484375,-30.21436309814453,0
199,0,0,-690.9660034179688,68.17205810546875,-749.6625789675987,106.54457458703291,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6768188476562,106.42658233642578,9.903213500976562,9.695868492126465,-749.6727345719623,106.46026638141315,0.01479199200463957,0.12107940363723033,0.010073299687408936,0.0782309297962514,734.009521484375,-30.255714416503906,0
200,0,0,-690.9660034179688,68.17205810546875,-749.6529059301139,106.6204612499485,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6597900390625,106.58724975585938,9.903180122375488,9.695850372314453,-749.6578155607596,106.59673080026995,0.021930193519259452,0.18507601385254402,0.009244884984767162,0.07420130722148419,734.009521484375,-30.392990112304688,0
201,0,0,-690.9660034179688,68.17205810546875,-749.631262924748,106.81890746773323,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.665771484375,106.5579605102539,9.903209686279297,9.69587516784668,-749.6558738266406,106.63245440867213,0.016462077360447306,0.14743655028025737,0.005092226340240614,0.04254008884084748,734.009521484375,-30.42871856689453,0
202,0,0,-700.8925170898438,69.5412826538086,-749.6368656361101,106.80116100337281,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.60693359375,107.04364013671875,9.902942657470703,9.695679664611816,-749.6155184503876,106.97441941936238,0.03431617194515737,0.2939027946194276,0.008694187666243091,0.07196073330759796,734.009521484375,-30.773033142089844,0
203,0,0,-700.8925170898438,69.5412826538086,-749.5768551846094,107.3043025806356,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5536499023438,107.47602844238281,9.902657508850098,9.695475578308105,-749.5603053817533,107.4270060593818,0.052904271987455495,0.4394653562088362,0.0114866924424311,0.09279684729495075,734.009521484375,-31.22893524169922,0
204,0,0,-700.8925170898438,69.5412826538086,-749.5016577635446,107.91286983923811,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.5684204101562,107.33463287353516,9.90259838104248,9.695436477661133,-749.549272131579,107.49970257849445,0.03592567391969691,0.2844290678567794,0.0034524866261793387,0.022637011011865715,734.009521484375,-31.302383422851562,0
205,0,0,-710.8394775390625,70.8103256225586,-749.5116202143462,107.79545015185715,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6158447265625,106.9627914428711,9.902688026428223,9.695499420166016,-749.5859516654492,107.20049277115375,-0.005059494757349604,-0.04981209084317145,-0.009089865212975267,-0.0783927974474193,734.009521484375,-31.0009765625,0
206,0,0,-710.8394775390625,70.8103256225586,-749.595556092813,107.11148428158687,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6490478515625,106.696533203125,9.90288257598877,9.695633888244629,-749.6337054929535,106.81499131567804,-0.03695622263300014,-0.3060524883630952,-0.015527007272011515,-0.12874023098534315,734.009521484375,-30.612579345703125,0
207,0,0,-710.8394775390625,70.8103256225586,-749.6784252192225,106.44456871182228,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.64404296875,106.77973937988281,9.902785301208496,9.695557594299316,-749.6539042464692,106.68405762385169,-0.03782390862874456,-0.29113868065202353,-0.011389482123764037,-0.0880728096982697,734.009521484375,-30.480239868164062,0
208,0,0,-720.7557983398438,72.0793685913086,-749.6974228961599,106.34888253835052,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.6640625,106.56785583496094,9.902947425842285,9.69567584991455,-749.6736308459772,106.50534440128014,-0.034989837363033745,-0.2853600288927334,-0.007374946541339114,-0.06150411743361098,734.009521484375,-30.300445556640625,0
209,0,0,-720.7557983398438,72.0793685913086,-749.7123081566109,106.1892323136706,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.7656860351562,105.74639129638672,9.903428077697754,9.696035385131836,-749.7503758907378,105.87281415801979,-0.06512270809209039,-0.5366629553076773,-0.013798263945998524,-0.11523478949066715,734.009521484375,-29.663330078125,0
210,0,0,-720.7557983398438,72.0793685913086,-749.8223977308029,105.27853380796678,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.7744140625,105.66172790527344,9.90346908569336,9.696065902709961,-749.7881767602435,105.55233463981567,-0.05846289497687569,-0.4876632235570546,-0.008024097686830971,-0.06874136750058696,734.009521484375,-29.340660095214844,0
211,0,0,-730.6006469726562,73.35954284667969,-749.8506517040637,105.03030073250832,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.7535400390625,105.84246063232422,9.90339469909668,9.696009635925293,-749.7813933968331,105.61060893179945,-0.025082920182909828,-0.20831791430002655,0.0036619264769314,0.02979893678926933,734.009521484375,-29.399322509765625,0
212,0,0,-730.6006469726562,73.35954284667969,-749.8046453537775,105.41719048589405,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.8198852539062,105.2785415649414,9.903718948364258,9.69625186920166,-749.8155140650117,105.3181232146962,-0.027918546826558466,-0.23794263270709148,0.0018280343034678187,0.012976610480556493,734.009521484375,-29.10486602783203,0
213,0,0,-730.6006469726562,73.35954284667969,-749.8425185946865,105.0866688872294,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.7489624023438,105.86185455322266,9.903536796569824,9.69611644744873,-749.7757959535113,105.64055828080343,0.013797611159498995,0.10727337514439172,0.013086160328427542,0.10703048840469212,734.009521484375,-29.4296875,0
214,0,0,-739.7407836914062,74.51726531982422,-749.7554552621876,105.80134690015016,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.7765502929688,105.65332794189453,9.903700828552246,9.696245193481445,-749.770499764683,105.69558425993753,0.017889858028430648,0.15086421876388323,0.010547694059627143,0.08907130982879918,734.009521484375,-29.484970092773438,0
215,0,0,-739.7407836914062,74.51726531982422,-749.7473360596248,105.89098413361582,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.7446899414062,105.919677734375,9.903666496276855,9.696224212646484,-749.7454489007431,105.91148636641336,0.02956573321582689,0.2522333784959522,0.0108661144632114,0.09255271365199604,734.009521484375,-29.702316284179688,0
216,0,0,-739.7407836914062,74.51726531982422,-749.7104501102957,106.20999610173531,-750.9678955078125,123.24535369873047,-751.0588989257812,108.97089385986328,-749.798583984375,105.51172637939453,9.903802871704102,9.696331024169922,-749.7733051794629,105.7110680223329,0.002855840160480093,0.04551421942223971,0.00026057988810780815,0.007831729384847233,734.009521484375,-29.50006866455078,0
